,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
463,Johnny Boychuk,32,NYI,D,70,9,0.13,0.23,0.36,0.13,0.44,2.36,10,18,28,10,68,8,60,17,17,51.9,58.1,-6.3,2.0,4.6,6.6,0,,,,boychjo01
464,Johnny Gaudreau,22,CGY,LW,79,29,0.38,0.61,0.99,0.36,0.25,2.75,34,54,88,33,103,32,69,1,4,58.0,52.4,5.6,7.5,1.7,9.2,5,1,4,20.0,gaudrjo01
465,Johnny Oduya,34,DAL,D,82,7,0.05,0.21,0.26,0.08,0.32,0.77,4,19,23,7,62,0,80,26,8,55.2,55.8,-0.5,0.8,3.3,4.1,0,,,,oduyajo01
466,Jonas Brodin,22,MIN,D,68,2,0.03,0.07,0.10,0.04,0.26,0.85,2,6,8,3,35,0,55,16,-5,35.9,52.1,-16.3,-0.7,2.9,2.1,0,,,,brodijo01
467,Jonas Gustavsson,31,BOS,G,24,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,62,5,57,12,0,48.3,42.4,0.0,0.0,0.0,3.2,0,,,,gustajo01
468,Jonas Hiller,33,CGY,G,26,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,67,12,79,24,0,40.8,43.4,0.0,0.0,0.0,1.1,0,,,,hillejo01
469,Jonathan Bernier,27,TOR,G,38,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,86,15,103,15,0,68.7,73.2,0.0,0.0,0.0,5.6,0,,,,bernijo01
470,Jonathan Drouin,20,TBL,LW,21,4,0.19,0.29,0.48,0.18,0.19,1.19,4,7,11,4,16,3,12,0,1,6.7,9.2,-2.5,0.8,0.4,1.2,1,0,1,0.0,drouijo01
471,Jonathan Ericsson,31,DET,D,71,5,0.04,0.17,0.21,0.07,0.79,0.96,3,13,16,5,42,0,61,20,2,41.6,45.6,-4.0,0.4,3.3,3.7,0,,,,ericsjo01
472,Jonathan Huberdeau,22,FLA,LW,76,22,0.26,0.51,0.78,0.29,0.57,2.29,23,44,67,25,90,23,56,8,17,51.5,43.7,7.8,5.2,2.1,7.3,7,2,5,28.6,huberjo01
473,Jonathan Marchessault,25,TBL,C,45,7,0.16,0.24,0.40,0.15,0.38,1.80,8,12,20,8,29,16,23,0,-10,18.6,14.3,4.3,1.4,0.2,1.6,2,1,1,50.0,audymjo01
474,Jonathan Quick,30,LAK,G,68,1,0.00,0.04,0.04,0.01,0.15,0.00,0,3,3,1,178,38,149,43,0,140.3,115.3,0.0,0.0,0.0,11.5,0,,,,quickjo01
475,Jonathan Toews,27,CHI,C,80,23,0.35,0.38,0.73,0.29,0.78,2.24,32,34,66,27,90,29,56,11,16,58.0,49.3,8.7,5.4,2.4,7.7,3,0,3,0.0,toewsjo01
476,Jonathon Merrill,23,NJD,D,47,2,0.02,0.09,0.11,0.04,0.60,0.64,1,4,5,2,21,0,44,8,-15,24.8,24.7,0.1,-0.3,1.0,0.7,0,,,,merrijo01
477,Joni Ortio,24,CGY,G,22,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,55,11,55,11,0,45.5,39.6,0.0,0.0,0.0,2.5,0,,,,ortiojo01
478,Joonas Donskoi,23,SJS,RW,76,13,0.14,0.33,0.47,0.17,0.26,1.41,12,28,40,14,55,13,37,0,4,44.7,31.3,13.5,2.3,1.5,3.7,6,2,4,33.3,donskjo01
479,Joonas Kemppainen,27,BOS,C,44,2,0.05,0.07,0.11,0.04,0.09,0.80,2,3,5,2,14,1,28,9,-6,14.7,19.7,-5.0,-0.8,0.3,-0.4,0,,,,kemppjo01
480,Joonas Korpisalo,21,CBJ,G,31,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,82,17,78,19,0,66.0,67.5,0.0,0.0,0.0,6.3,0,,,,korpijo01
481,Jordan Binnington,22,STL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,1.0,0.4,0.0,0.0,0.0,-0.1,0,,,,binnijo01
482,Jordan Caron,25,STL,RW,4,0,0.00,0.00,0.00,0.00,0.00,0.25,0,0,0,0,0,0,3,0,-3,0.8,1.7,-0.9,-0.1,-0.1,-0.2,0,,,,caronjo01
483,Jordan Eberle,25,EDM,RW,69,19,0.36,0.32,0.68,0.28,0.20,2.51,28,25,53,22,67,20,60,0,-12,53.3,51.8,1.5,4.6,1.0,5.7,7,3,4,42.9,eberljo01
484,Jordan Martinook,23,ARI,LW,81,9,0.11,0.19,0.30,0.11,0.22,1.35,10,17,27,10,32,1,67,27,-9,31.0,36.7,-5.7,0.3,1.0,1.3,0,,,,martijo01
485,Jordan Nolan,26,LAK,C,52,1,0.00,0.10,0.10,0.03,0.73,0.94,0,6,6,2,11,0,11,0,0,16.2,21.5,-5.4,-0.7,0.5,-0.2,0,,,,nolanjo01
486,Jordan Oesterle,23,EDM,D,17,1,0.00,0.29,0.29,0.08,0.00,1.41,0,6,6,2,18,4,14,1,1,13.6,16.4,-2.9,0.1,1.0,1.0,0,,,,oestejo01
487,Jordan Schroeder,25,MIN,C,26,2,0.08,0.08,0.15,0.06,0.08,1.15,2,2,4,2,9,0,7,0,2,7.7,9.0,-1.2,0.0,0.4,0.4,0,,,,schrojo01
488,Jordan Staal,27,CAR,C,82,19,0.24,0.34,0.59,0.23,0.41,1.84,23,31,54,21,69,21,53,10,6,47.5,43.2,4.3,3.5,2.3,5.8,0,,,,staaljo01
489,Jordan Weal,23,TOT,C,14,0,0.00,0.00,0.00,0.00,0.14,0.29,0,0,0,0,2,0,1,0,1,3.9,4.0,-0.1,-0.4,0.2,-0.2,0,,,,wealjo01
489,Jordan Weal,23,LAK,C,10,0,0.00,0.00,0.00,0.00,0.20,0.10,0,0,0,0,1,0,1,0,0,2.8,2.8,0.0,-0.2,0.1,-0.1,0,,,,wealjo01
489,Jordan Weal,23,PHI,C,4,0,0.00,0.00,0.00,0.00,0.00,0.75,0,0,0,0,1,0,0,0,1,1.1,1.2,-0.1,-0.1,0.1,0.0,0,,,,wealjo01
490,Jordie Benn,28,DAL,D,64,4,0.05,0.14,0.19,0.06,0.33,0.91,3,10,13,4,42,3,48,11,2,34.0,34.0,0.0,0.5,1.8,2.2,1,0,1,0.0,bennjo01
491,Jordin Tootoo,32,NJD,RW,66,4,0.06,0.08,0.14,0.05,1.55,1.36,4,6,10,4,16,9,33,0,-26,19.4,23.1,-3.7,-0.6,0.0,-0.6,0,,,,tootojo01
492,Jori Lehterä,28,STL,C,79,12,0.11,0.32,0.43,0.15,0.48,1.05,10,28,38,13,68,16,42,2,12,46.6,41.8,4.8,1.3,2.1,3.4,5,1,4,20.0,lehtejo01
493,Joseph Blandisi,21,NJD,LW,41,6,0.12,0.29,0.41,0.15,0.83,1.05,6,13,19,7,29,14,28,0,-14,19.6,20.8,-1.2,0.7,0.4,1.1,1,0,1,0.0,blandjo01
494,Joseph Morrow,23,BOS,D,33,2,0.03,0.18,0.21,0.07,0.12,1.33,1,7,8,2,25,5,30,3,-7,23.5,24.0,-0.5,0.2,0.4,0.6,0,,,,morrojo02
495,Josh Anderson,21,CBJ,RW,12,1,0.08,0.25,0.33,0.11,0.17,0.92,1,3,4,1,5,0,6,1,0,4.5,7.4,-2.8,0.2,0.1,0.3,0,,,,anderjo05
496,Josh Archibald,23,PIT,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.2,-0.2,0.0,0.0,0.0,0,,,,archijo01
497,Josh Bailey,26,NYI,RW,81,12,0.15,0.25,0.40,0.15,0.27,1.30,14,22,36,14,52,6,55,3,-7,50.2,53.0,-2.8,1.4,1.1,2.5,2,1,1,50.0,bailejo01
498,Josh Gorges,31,BUF,D,77,4,0.03,0.13,0.16,0.05,0.94,0.74,2,11,13,4,46,0,75,22,-7,44.6,50.5,-5.9,-0.4,3.4,3.1,0,,,,gorgejo01
499,Josh Jooris,25,CGY,C,59,5,0.07,0.15,0.22,0.08,0.66,1.36,4,10,14,5,21,1,31,10,-1,28.1,22.0,6.1,-0.2,0.7,0.5,0,,,,joorijo01
500,Josh Leivo,22,TOR,LW,12,3,0.42,0.00,0.42,0.22,0.50,1.67,6,0,6,3,9,1,6,0,2,2.9,5.1,-2.1,0.7,0.3,1.0,0,,,,leivojo01
501,Josh Manson,24,ANA,D,71,5,0.07,0.14,0.21,0.08,1.04,1.24,6,11,17,6,47,0,44,8,11,48.6,36.0,12.7,0.6,4.4,5.0,0,,,,mansojo01
502,Josh Morrissey,20,WPG,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,1.3,-1.3,0.0,0.0,0.0,0,,,,morrijo04
503,Jujhar Khaira,21,EDM,LW,15,1,0.00,0.13,0.13,0.04,0.87,0.93,0,2,2,1,5,0,7,0,-2,6.2,6.1,0.1,-0.2,0.1,-0.1,0,,,,khairju01
504,Julian Melchiori,24,WPG,D,11,0,0.00,0.00,0.00,0.00,0.00,1.09,0,0,0,0,5,0,5,1,1,4.6,5.7,-1.1,-0.2,0.4,0.2,0,,,,melchju01
505,Jussi Jokinen,32,FLA,LW,81,21,0.22,0.52,0.74,0.26,0.52,1.89,20,47,67,24,85,20,64,23,25,48.4,38.4,10.0,4.8,2.5,7.3,2,1,1,50.0,jokinju01
506,Justin Abdelkader,28,DET,LW,82,17,0.23,0.28,0.51,0.20,1.46,1.89,21,26,47,19,73,30,67,9,-16,46.4,49.5,-3.0,2.7,1.1,3.8,0,,,,abdelju01
507,Justin Bailey,20,BUF,RW,8,0,0.00,0.00,0.00,0.00,0.25,2.75,0,0,0,0,2,0,4,0,-2,4.9,2.6,2.3,-0.3,0.0,-0.2,0,,,,baileju01
508,Justin Braun,28,SJS,D,80,7,0.05,0.24,0.29,0.09,0.45,1.43,4,21,25,8,65,2,73,21,11,58.8,41.6,17.1,1.0,4.4,5.4,0,,,,braunju01
509,Justin Falk,27,CBJ,D,24,1,0.00,0.17,0.17,0.05,0.71,0.67,0,4,4,1,16,0,15,1,2,13.3,13.8,-0.5,0.0,0.9,0.9,0,,,,falkju01
510,Justin Faulk,23,CAR,D,64,14,0.25,0.33,0.58,0.23,0.42,2.88,18,23,41,16,70,22,84,13,-22,50.5,54.6,-4.1,4.1,2.3,6.4,0,,,,faulkju01
511,Justin Fontaine,28,MIN,RW,60,6,0.08,0.18,0.27,0.10,0.33,0.90,6,12,18,7,28,0,30,5,3,20.5,21.7,-1.2,0.4,1.0,1.4,0,,,,fontaju01
512,Justin Schultz,25,TOT,D,63,6,0.06,0.22,0.29,0.09,0.25,1.30,4,16,20,7,48,11,57,5,-15,40.4,41.1,-0.8,1.0,1.3,2.3,0,,,,schulju01
512,Justin Schultz,25,EDM,D,45,3,0.07,0.16,0.22,0.08,0.31,1.31,3,8,11,4,30,7,50,5,-22,28.5,33.7,-5.1,0.3,0.3,0.6,0,,,,schulju01
512,Justin Schultz,25,PIT,D,18,2,0.06,0.39,0.44,0.14,0.11,1.28,1,8,9,3,18,4,7,0,7,11.8,7.5,4.4,0.7,1.1,1.8,0,,,,schulju01
513,Justin Williams,34,WSH,RW,82,20,0.27,0.37,0.63,0.24,0.44,2.45,25,34,59,23,89,21,63,9,15,56.4,46.0,10.5,4.5,2.1,6.6,0,,,,williju01
514,Juuse Saros,20,NSH,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,1,3,2,0,0.9,1.3,0.0,0.0,0.0,0.0,0,,,,sarosju01
515,Jyrki Jokipakka,24,TOT,D,58,4,0.03,0.17,0.21,0.07,0.24,0.78,2,11,13,4,38,1,38,5,4,33.4,32.2,1.2,0.4,1.8,2.3,0,,,,jokipjy01
515,Jyrki Jokipakka,24,DAL,D,40,2,0.05,0.10,0.15,0.06,0.15,0.65,2,4,6,2,25,1,26,3,1,24.1,21.8,2.2,0.2,1.0,1.2,0,,,,jokipjy01
515,Jyrki Jokipakka,24,CGY,D,18,2,0.00,0.33,0.33,0.09,0.44,1.06,0,7,7,2,13,0,12,2,3,9.4,10.4,-1.0,0.3,0.8,1.1,0,,,,jokipjy01
516,Kael Mouillierat,28,PIT,LW,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,0,0,0,0.2,0.3,-0.1,0.0,0.0,0.0,0,,,,mouilka01
517,Kari Lehtonen,32,DAL,G,43,1,0.00,0.07,0.07,0.02,0.05,0.00,0,3,3,1,131,31,105,19,0,83.2,77.4,0.0,0.0,0.0,5.5,0,,,,lehtoka01
518,Karl Alzner,27,WSH,D,82,7,0.05,0.21,0.26,0.08,0.32,0.91,4,19,23,7,60,2,66,21,14,55.3,54.9,0.5,0.6,4.7,5.4,0,,,,alzneka01
519,Karri Rämö,29,CGY,G,37,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,91,18,91,17,0,72.7,73.4,0.0,0.0,0.0,5.4,0,,,,ramoka01
520,Kasperi Kapanen,19,TOR,RW,9,0,0.00,0.00,0.00,0.00,0.22,1.56,0,0,0,0,1,1,3,0,-3,3.5,4.6,-1.1,-0.4,0.0,-0.3,0,,,,kapanka01
521,Keith Kinkaid,26,NJD,G,23,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,46,12,58,12,0,30.4,38.6,0.0,0.0,0.0,2.8,0,,,,kinkake01
522,Keith Yandle,29,NYR,D,82,14,0.06,0.51,0.57,0.17,0.49,1.95,6,47,53,16,80,28,57,0,-4,51.9,58.9,-7.0,3.9,2.4,6.3,0,,,,yandlke01
523,Kenny Agostino,23,CGY,LW,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,2,0,-2,1.4,1.2,0.2,-0.1,-0.1,-0.1,0,,,,agostke01
524,Kerby Rychel,21,CBJ,LW,32,3,0.06,0.22,0.28,0.09,0.47,1.00,2,8,10,3,13,0,8,0,5,9.3,14.0,-4.7,0.4,0.5,0.9,0,,,,rycheke01
525,Kevan Miller,28,BOS,D,71,6,0.07,0.18,0.25,0.09,0.75,0.90,6,14,20,7,60,2,67,24,15,47.5,43.5,4.0,0.9,3.7,4.6,0,,,,milleke03
526,Kevin Bieksa,34,ANA,D,71,5,0.06,0.15,0.21,0.07,1.39,1.54,4,12,16,5,58,14,63,12,-7,49.7,51.3,-1.6,0.3,3.3,3.6,0,,,,biekske01
527,Kevin Connauton,25,TOT,D,65,6,0.08,0.18,0.26,0.09,0.92,1.68,5,14,19,7,46,7,39,6,7,36.1,40.7,-4.6,1.1,2.8,3.9,0,,,,connake01
527,Kevin Connauton,25,ARI,D,38,4,0.11,0.13,0.24,0.09,1.03,1.71,4,6,10,4,22,3,28,6,-3,21.0,28.8,-7.8,0.6,1.1,1.7,0,,,,connake01
527,Kevin Connauton,25,CBJ,D,27,2,0.04,0.26,0.30,0.09,0.78,1.63,1,8,9,3,24,4,11,0,10,15.1,11.9,3.2,0.5,1.7,2.2,0,,,,connake01
528,Kevin Fiala,19,NSH,LW,5,1,0.20,0.00,0.20,0.11,0.00,2.20,1,0,1,1,1,0,1,0,0,2.4,2.0,0.4,0.0,0.1,0.1,0,,,,fialake01
529,Kevin Gravel,23,LAK,D,5,0,0.00,0.00,0.00,0.00,0.00,0.40,0,0,0,0,3,0,3,0,0,1.9,1.8,0.1,-0.1,0.1,0.1,0,,,,graveke01
530,Kevin Hayes,23,NYR,RW,79,14,0.18,0.28,0.46,0.17,0.38,1.68,16,25,41,16,50,9,38,1,4,37.7,42.4,-4.7,2.7,1.2,3.9,0,,,,hayeske01
531,Kevin Klein,31,NYR,D,69,10,0.13,0.25,0.38,0.14,0.28,1.00,10,19,29,11,60,2,59,16,16,48.7,52.6,-3.9,2.2,3.7,6.0,0,,,,kleinke01
532,Kevin Porter,29,PIT,C,41,1,0.00,0.07,0.07,0.02,0.00,0.83,0,3,3,1,8,0,15,5,-2,13.0,12.8,0.2,-1.0,0.4,-0.6,0,,,,porteke01
533,Kevin Shattenkirk,27,STL,D,72,16,0.19,0.42,0.61,0.22,0.71,2.50,16,34,50,18,81,33,72,11,-14,50.1,51.3,-1.1,4.5,2.6,7.1,7,1,6,14.3,shattke01
534,Klas Dahlbeck,24,ARI,D,71,3,0.03,0.08,0.11,0.04,0.39,0.90,2,7,9,3,29,0,57,23,-5,26.0,33.4,-7.4,-0.3,1.8,1.5,0,,,,dahlbkl01
535,Korbinian Holzer,27,ANA,D,29,1,0.00,0.10,0.10,0.03,0.34,0.59,0,3,3,1,14,0,18,1,-3,15.0,14.1,1.0,-0.2,0.9,0.7,0,,,,holzeko01
536,Kris Letang,28,PIT,D,71,22,0.23,0.72,0.94,0.32,0.93,3.07,18,57,75,25,107,37,83,22,9,69.8,53.2,16.6,7.0,4.3,11.3,5,3,2,60.0,letankr01
537,Kris Russell,28,TOT,D,62,6,0.06,0.24,0.31,0.10,0.16,1.13,4,16,20,7,65,9,73,12,-5,45.2,50.1,-4.9,0.8,2.1,2.8,0,,,,russekr01
537,Kris Russell,28,CGY,D,51,5,0.08,0.22,0.29,0.10,0.16,1.10,4,12,16,5,44,2,54,9,-4,35.5,42.2,-6.7,0.6,1.7,2.4,0,,,,russekr01
537,Kris Russell,28,DAL,D,11,1,0.00,0.36,0.36,0.10,0.18,1.27,0,4,4,1,21,7,19,3,-1,9.7,8.0,1.8,0.1,0.3,0.5,0,,,,russekr01
538,Kris Versteeg,29,TOT,RW,77,14,0.19,0.30,0.49,0.19,0.58,2.03,16,26,42,16,52,13,41,0,0,49.2,34.9,14.2,2.7,1.6,4.3,0,,,,verstkr01
538,Kris Versteeg,29,CAR,RW,63,12,0.17,0.35,0.52,0.19,0.57,2.16,12,25,37,13,42,12,38,0,-6,44.2,30.7,13.5,2.1,1.2,3.3,0,,,,verstkr01
538,Kris Versteeg,29,LAK,RW,14,2,0.29,0.07,0.36,0.17,0.64,1.43,4,1,5,2,10,1,3,0,6,5.0,4.2,0.8,0.6,0.4,1.0,0,,,,verstkr01
539,Kristers Gudlevskis,23,TBL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,0,1.1,1.9,0.0,0.0,0.0,0.4,0,,,,gudlekr01
540,Kurtis Gabriel,22,MIN,RW,3,0,0.00,0.00,0.00,0.00,3.33,0.33,0,0,0,0,1,0,0,0,1,0.5,0.4,0.1,0.0,0.1,0.0,0,,,,gabriku01
541,Kyle Baun,23,CHI,RW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,2,0,-2,0.1,1.1,-0.9,-0.1,-0.1,-0.1,0,,,,baunky01
542,Kyle Brodziak,31,STL,C,76,5,0.09,0.05,0.14,0.06,0.49,0.64,8,4,12,5,18,0,30,12,-1,18.5,23.3,-4.8,-0.3,1.0,0.7,0,,,,brodzky01
543,Kyle Chipchura,29,ARI,C,70,4,0.06,0.11,0.17,0.06,0.54,0.67,4,9,13,5,19,1,38,10,-10,23.4,23.8,-0.4,-0.2,0.4,0.2,0,,,,chipcky01
544,Kyle Clifford,25,LAK,LW,56,3,0.05,0.11,0.16,0.06,0.98,1.21,3,7,10,4,15,1,15,1,-1,18.5,20.4,-1.9,-0.1,0.5,0.4,0,,,,cliffky01
545,Kyle Okposo,27,NYI,RW,79,23,0.28,0.53,0.81,0.30,0.65,2.56,25,47,72,26,87,34,57,0,-4,54.8,54.6,0.2,5.8,1.4,7.2,10,5,5,50.0,okposky01
546,Kyle Palmieri,24,NJD,RW,82,24,0.37,0.33,0.70,0.29,0.48,2.71,34,30,64,27,76,36,45,7,3,43.6,45.5,-2.0,5.9,2.3,8.2,1,0,1,0.0,palmiky01
547,Kyle Quincey,30,DET,D,47,4,0.09,0.15,0.23,0.09,0.77,1.32,4,8,12,4,33,0,45,13,1,32.8,32.4,0.5,0.5,2.3,2.8,0,,,,quincky01
548,Kyle Rau,23,FLA,C,9,0,0.00,0.00,0.00,0.00,0.22,1.67,0,0,0,0,3,1,3,0,-1,2.7,3.0,-0.3,-0.3,0.1,-0.2,0,,,,rauky01
549,Kyle Turris,26,OTT,C,57,12,0.23,0.30,0.53,0.21,0.56,2.14,15,19,34,13,53,19,53,3,-15,33.2,39.1,-5.9,1.9,0.3,2.2,9,4,5,44.4,turriky01
550,Ladislav Šmíd,29,CGY,D,22,0,0.00,0.00,0.00,0.00,0.27,0.50,0,0,0,0,8,0,17,2,-7,12.0,8.4,3.6,-0.3,-0.1,-0.5,0,,,,smidla01
551,Lance Bouma,25,CGY,C,44,2,0.05,0.11,0.16,0.05,0.70,1.11,2,6,8,3,14,0,35,15,-6,17.0,18.4,-1.4,-0.5,0.3,-0.2,0,,,,boumala01
552,Landon Ferraro,24,TOT,C,68,4,0.07,0.07,0.15,0.06,0.40,1.13,6,6,12,5,15,0,37,11,-11,21.3,24.6,-3.4,-0.3,0.3,0.0,0,,,,ferrala01
552,Landon Ferraro,24,BOS,C,58,4,0.09,0.09,0.17,0.07,0.34,1.12,6,6,12,5,15,0,33,10,-8,19.6,21.2,-1.6,-0.1,0.3,0.2,0,,,,ferrala01
552,Landon Ferraro,24,DET,C,10,0,0.00,0.00,0.00,0.00,0.70,1.20,0,0,0,0,0,0,4,1,-3,1.7,3.5,-1.8,-0.3,0.0,-0.3,0,,,,ferrala01
553,Lars Eller,26,MTL,C,79,10,0.16,0.16,0.33,0.13,0.35,1.89,15,14,29,12,43,2,62,9,-13,37.2,35.0,2.2,1.0,0.8,1.8,4,1,3,25.0,ellerla01
554,Laurent Brossoit,22,EDM,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,11,2,18,2,0,12.5,12.4,0.0,0.0,0.0,0.1,0,,,,brossla01
555,Laurent Dauphin,20,ARI,C,8,1,0.13,0.00,0.13,0.07,0.50,0.88,1,0,1,1,3,0,5,2,0,2.6,3.2,-0.6,0.0,0.1,0.1,0,,,,dauphla01
556,Lauri Korpikoski,29,EDM,LW,71,9,0.14,0.17,0.31,0.12,0.14,1.24,11,13,24,10,26,7,53,18,-17,23.9,33.1,-9.2,0.8,0.5,1.3,1,0,1,0.0,korpila01
557,Lee Stempniak,32,TOT,RW,82,19,0.23,0.39,0.62,0.23,0.46,1.78,21,36,57,21,73,17,64,12,4,47.9,44.0,3.9,3.9,2.2,6.1,0,,,,stemple01
557,Lee Stempniak,32,NJD,RW,63,16,0.25,0.40,0.65,0.25,0.54,1.90,18,28,46,17,61,17,53,12,3,35.7,35.4,0.3,3.2,1.9,5.1,6,1,5,16.7,stemple01
557,Lee Stempniak,32,BOS,RW,19,4,0.16,0.37,0.53,0.19,0.21,1.37,3,8,11,4,12,0,11,0,1,12.3,8.7,3.6,0.7,0.3,1.0,0,,,,stemple01
558,Leo Komarov,29,TOR,C,67,15,0.28,0.25,0.54,0.22,0.60,1.94,21,19,40,17,54,16,59,9,-12,38.9,37.0,1.9,2.7,0.9,3.7,0,,,,komarle01
559,Leon Draisaitl,20,EDM,C,72,19,0.26,0.44,0.71,0.26,0.28,1.85,21,36,57,21,70,17,56,1,-2,53.0,46.5,6.5,4.2,1.6,5.8,1,1,0,100.0,draisle01
560,Linden Vey,24,VAN,RW,41,5,0.10,0.27,0.37,0.13,0.15,0.98,4,12,16,5,22,9,28,1,-14,21.1,27.1,-6.0,0.3,0.2,0.6,3,1,2,33.3,veyli01
561,Linus Ullmark,22,BUF,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,38,12,49,7,0,29.7,37.7,0.0,0.0,0.0,3.2,0,,,,ullmali01
562,Logan Couture,26,SJS,C,52,14,0.29,0.40,0.69,0.26,0.38,2.63,17,23,40,16,62,28,35,3,2,29.1,21.6,7.6,3.2,1.2,4.3,3,2,1,66.7,coutulo01
563,Logan Shaw,24,FLA,RW,53,3,0.09,0.04,0.13,0.06,0.25,1.36,6,2,8,4,18,6,22,2,-7,17.3,18.4,-1.1,-0.4,0.3,-0.1,0,,,,shawlo01
564,Loui Eriksson,30,BOS,RW,82,25,0.37,0.40,0.77,0.31,0.15,2.24,34,37,71,29,95,35,58,11,13,54.2,45.4,8.8,6.0,2.2,8.2,1,0,1,0.0,erikslo01
565,Louis Domingue,23,ARI,G,39,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,93,31,100,27,0,60.9,70.3,0.0,0.0,0.0,6.3,0,,,,dominlo01
566,Luca Sbisa,26,VAN,D,41,3,0.05,0.15,0.20,0.07,0.63,0.71,2,7,9,3,27,0,29,7,5,22.0,29.3,-7.3,0.2,2.2,2.4,0,,,,sbisalu01
567,Lucas Lessio,23,MTL,LW,12,1,0.08,0.08,0.17,0.07,0.17,1.17,1,1,2,1,4,0,3,0,1,3.8,4.5,-0.7,0.0,0.2,0.2,0,,,,lessilu01
568,Luke Gazdic,26,EDM,LW,29,1,0.03,0.00,0.03,0.02,0.83,0.62,1,0,1,1,4,0,10,0,-6,6.4,8.8,-2.3,-0.3,0.0,-0.3,0,,,,gazdilu01
569,Luke Glendening,26,DET,C,81,8,0.10,0.16,0.26,0.10,0.57,1.09,9,14,23,9,38,1,60,27,4,33.2,35.8,-2.6,0.0,1.5,1.5,0,,,,glendlu01
570,Luke Schenn,26,TOT,D,72,5,0.06,0.17,0.22,0.07,1.14,1.06,4,13,17,6,49,1,69,21,-2,39.2,42.6,-3.4,0.7,2.6,3.3,0,,,,schenlu01
570,Luke Schenn,26,LAK,D,43,4,0.05,0.21,0.26,0.08,1.21,1.33,2,10,12,4,33,1,36,9,5,25.1,25.1,0.0,0.5,2.1,2.6,0,,,,schenlu01
570,Luke Schenn,26,PHI,D,29,2,0.07,0.10,0.17,0.06,1.03,0.66,2,3,5,2,16,0,33,12,-7,14.0,17.5,-3.4,0.1,0.5,0.6,0,,,,schenlu01
571,Luke Witkowski,25,TBL,D,4,0,0.00,0.00,0.00,0.00,1.00,0.25,0,0,0,0,0,0,0,0,0,0.9,0.7,0.2,0.0,0.1,0.0,0,,,,witkolu01
572,Magnus Hellberg,24,NYR,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,0,0.6,0.4,0.0,0.0,0.0,-0.1,0,,,,hellbma01
573,Magnus Pääjärvi,24,STL,LW,48,3,0.06,0.13,0.19,0.07,0.17,1.83,3,7,10,4,14,0,25,2,-9,27.8,24.5,3.3,-0.4,0.4,0.0,2,0,2,0.0,paajama01
574,Marc Methot,30,OTT,D,69,5,0.07,0.10,0.17,0.07,0.49,1.07,6,8,14,5,65,0,76,23,12,42.9,53.6,-10.8,0.2,3.1,3.3,0,,,,methoma01
575,Marc Staal,29,NYR,D,77,5,0.03,0.17,0.19,0.06,0.47,0.84,2,14,16,5,50,0,69,21,2,48.1,58.2,-10.1,0.0,2.7,2.8,0,,,,staalma01
576,Marc-André Fleury,31,PIT,G,58,0,0.00,0.02,0.02,0.00,0.03,0.00,0,1,1,0,167,33,131,30,0,132.7,106.1,0.0,0.0,0.0,11.0,0,,,,fleurma01
577,Marc-André Gragnani,28,NJD,D,4,0,0.00,0.00,0.00,0.00,0.50,0.00,0,0,0,0,0,0,2,0,-2,0.7,2.7,-2.0,-0.1,0.0,-0.1,0,,,,gragnma01
578,Marc-Édouard Vlasic,28,SJS,D,67,13,0.12,0.46,0.58,0.19,0.72,1.73,9,35,44,14,84,16,76,23,15,55.0,38.4,16.5,3.3,4.6,7.9,0,,,,vlasima01
579,Marco Scandella,25,MIN,D,73,7,0.07,0.22,0.29,0.10,0.30,1.73,6,18,24,8,58,7,65,21,6,47.5,52.9,-5.4,1.1,4.0,5.0,0,,,,scandma01
