,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
666,Mikko Lehtonen,21,BOS,RW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,lehtomi02
667,Milan Hejduk,32,COL,RW,82,23,0.33,0.39,0.72,0.28,0.20,2.57,29,33,62,25,88,36,83,12,-19,4.3,1.5,5.8,13,6,7,46.2,hejdumi01
668,Milan Jurčina,25,WSH,D,79,5,0.04,0.14,0.18,0.06,0.86,1.20,3,11,14,5,42,1,49,9,1,0.3,2.2,2.5,0,,,,jurcimi01
669,Milan Lucic,20,BOS,LW,72,16,0.24,0.35,0.58,0.22,1.89,1.35,18,25,43,17,64,15,32,0,17,3.1,1.7,4.8,0,,,,lucicmi01
670,Milan Michálek,24,SJS,LW,77,21,0.30,0.44,0.74,0.27,0.68,2.32,24,35,59,23,89,40,53,15,11,4.1,2.3,6.4,4,1,3,25.0,michami01
671,Miroslav Šatan,34,PIT,RW,65,14,0.26,0.29,0.55,0.22,0.55,1.85,18,19,37,15,57,20,34,0,3,2.6,1.1,3.7,4,0,4,0.0,satanmi01
672,Mitch Fritz,28,NYI,LW,20,0,0.00,0.00,0.00,0.00,2.10,0.10,0,0,0,0,0,0,4,0,-4,-0.2,-0.1,-0.2,0,,,,fritzmi01
673,Nate Guenin,26,PHI,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,guenina01
674,Nate Raduns,24,PHI,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,radunna01
675,Nate Thompson,24,NYI,C,43,2,0.05,0.05,0.09,0.04,1.14,1.30,2,2,4,2,12,0,39,16,-11,-0.9,0.2,-0.7,0,,,,thompna01
676,Nathan Gerbe,21,BUF,C,10,0,0.00,0.10,0.10,0.03,0.40,2.40,0,1,1,0,6,2,1,0,3,-0.3,0.3,0.0,0,,,,gerbena01
677,Nathan Horton,23,FLA,C,67,18,0.33,0.34,0.67,0.27,0.72,1.96,23,23,46,19,72,25,54,2,-5,3.6,1.0,4.6,7,2,5,28.6,hortona01
678,Nathan McIver,24,ANA,D,18,0,0.00,0.06,0.06,0.01,2.00,0.28,0,1,1,0,3,0,3,2,2,-0.1,0.5,0.4,0,,,,mcivena01
679,Nathan Oystrick,26,ATL,D,53,4,0.08,0.15,0.23,0.08,0.94,0.81,4,8,12,4,35,4,40,7,-2,0.7,1.1,1.9,0,,,,oystrna01
680,Nathan Paetsch,25,BUF,D,23,2,0.09,0.17,0.26,0.09,1.09,0.91,2,4,6,2,11,1,8,1,3,0.5,0.9,1.4,0,,,,paetsna01
681,Nick Boynton,30,FLA,D,68,7,0.07,0.24,0.31,0.10,1.34,1.53,5,16,21,7,52,5,45,5,7,1.4,2.8,4.2,0,,,,boyntni01
682,Nick Foligno,21,OTT,LW,81,13,0.21,0.19,0.40,0.16,0.73,1.79,18,15,33,14,58,30,38,0,-10,2.0,1.1,3.1,2,0,2,0.0,foligni01
683,Nick Schultz,26,MIN,D,79,3,0.03,0.11,0.14,0.04,0.39,0.61,2,9,11,4,45,0,70,21,-4,-0.6,4.6,4.0,0,,,,schulni01
684,Nick Tarnasky,24,TOT,LW,45,2,0.02,0.13,0.16,0.05,1.11,0.84,1,6,7,2,12,0,13,0,-1,-0.1,0.3,0.2,0,,,,tarnani01
684,Nick Tarnasky,24,FLA,LW,34,2,0.03,0.15,0.18,0.06,0.97,0.94,1,5,6,2,9,0,11,0,-2,0.0,0.2,0.2,0,,,,tarnani01
684,Nick Tarnasky,24,NSH,LW,11,0,0.00,0.09,0.09,0.02,1.55,0.55,0,1,1,0,3,0,2,0,1,-0.1,0.1,0.0,0,,,,tarnani01
685,Nicklas Bäckström,21,WSH,C,82,30,0.27,0.80,1.07,0.37,0.56,2.12,23,67,90,31,138,65,61,4,16,7.0,2.2,9.2,3,1,2,33.3,backsni02
686,Nicklas Grossmann,24,DAL,D,81,4,0.02,0.12,0.15,0.05,0.63,0.74,2,10,12,4,46,1,77,24,-8,-0.2,2.4,2.1,0,,,,grossni01
687,Nicklas Lidström,38,DET,D,78,20,0.21,0.55,0.76,0.26,0.38,2.31,17,44,61,21,138,55,89,37,31,5.5,5.7,11.2,0,,,,lidstni01
688,Niclas Bergfors,21,NJD,RW,8,1,0.13,0.00,0.13,0.07,0.00,0.75,1,0,1,1,1,0,2,0,-1,0.1,0.0,0.1,0,,,,bergfni01
689,Niclas Hävelid,35,TOT,D,78,6,0.03,0.22,0.24,0.07,0.62,0.72,2,17,19,6,68,5,108,47,2,0.3,2.8,3.1,0,,,,havelni01
689,Niclas Hävelid,35,ATL,D,63,5,0.03,0.21,0.24,0.07,0.67,0.65,2,13,15,5,56,2,91,41,4,0.2,2.4,2.6,0,,,,havelni01
689,Niclas Hävelid,35,NJD,D,15,1,0.00,0.27,0.27,0.07,0.40,1.00,0,4,4,1,12,3,17,6,-2,0.1,0.4,0.5,0,,,,havelni01
690,Niclas Wallin,33,CAR,D,64,3,0.03,0.13,0.16,0.05,0.66,0.83,2,8,10,3,31,1,49,18,-1,0.0,2.4,2.4,0,,,,wallini01
691,Nigel Dawes,23,TOT,LW,64,8,0.16,0.17,0.33,0.13,0.23,1.80,11,11,22,9,37,8,35,0,-6,0.8,0.9,1.7,0,,,,dawesni01
691,Nigel Dawes,23,NYR,LW,52,8,0.19,0.17,0.37,0.15,0.29,1.85,11,9,20,8,33,7,28,0,-2,1.1,0.9,2.0,5,1,4,20.0,dawesni01
691,Nigel Dawes,23,PHX,LW,12,1,0.00,0.17,0.17,0.05,0.00,1.58,0,2,2,1,4,1,7,0,-4,-0.3,0.0,-0.2,0,,,,dawesni01
692,Nik Antropov,28,TOT,RW,81,23,0.35,0.38,0.73,0.29,0.37,2.77,29,31,60,24,81,25,79,9,-14,5.0,0.8,5.9,0,,,,antroni01
692,Nik Antropov,28,TOR,RW,63,18,0.33,0.40,0.73,0.28,0.38,2.71,22,25,47,19,66,20,68,9,-13,3.8,0.4,4.3,1,0,1,0.0,antroni01
692,Nik Antropov,28,NYR,RW,18,5,0.39,0.33,0.72,0.30,0.33,2.94,7,6,13,5,15,5,11,0,-1,1.2,0.4,1.6,2,1,1,50.0,antroni01
693,Nikita Filatov,18,CBJ,LW,8,2,0.50,0.00,0.50,0.27,0.00,1.25,4,0,4,2,5,0,2,0,3,0.7,0.2,0.9,0,,,,filatni01
694,Niklas Bäckström,30,MIN,G,71,0,0.00,0.00,0.00,0.00,0.08,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,15.6,0,,,,backsni01
695,Niklas Hagman,29,TOR,LW,65,17,0.34,0.31,0.65,0.26,0.06,2.58,23,20,43,18,56,18,52,9,-5,3.5,0.8,4.2,5,1,4,20.0,hagmani01
696,Niklas Hjalmarsson,21,CHI,D,21,1,0.05,0.10,0.14,0.05,0.00,0.71,1,2,3,1,10,0,13,7,4,0.0,0.9,1.0,0,,,,hjalmni01
697,Niklas Kronwall,28,DET,D,80,15,0.08,0.56,0.64,0.19,0.63,1.51,6,46,52,16,106,36,97,29,2,3.7,3.2,7.0,0,,,,kronwni01
698,Nikolai Khabibulin,36,CHI,G,42,1,0.00,0.05,0.05,0.01,0.19,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,8.6,0,,,,khabini01
699,Nikolai Kulemin,22,TOR,LW,73,12,0.21,0.22,0.42,0.17,0.25,1.77,16,16,32,13,54,14,48,0,-8,1.9,0.6,2.4,9,3,6,33.3,kulemni01
700,Nikolai Zherdev,24,NYR,RW,82,21,0.28,0.43,0.71,0.26,0.48,2.67,24,36,60,23,84,26,52,0,6,4.4,2.2,6.7,14,5,9,35.7,zherdni01
701,Noah Welch,26,TOT,D,40,1,0.03,0.03,0.05,0.02,0.63,0.55,1,1,2,1,11,1,30,11,-9,-0.2,0.1,-0.1,0,,,,welchno01
701,Noah Welch,26,FLA,D,23,1,0.04,0.04,0.09,0.04,0.48,0.48,1,1,2,1,3,0,9,1,-5,0.1,-0.1,0.0,0,,,,welchno01
701,Noah Welch,26,TBL,D,17,0,0.00,0.00,0.00,0.00,0.82,0.65,0,0,0,0,8,1,21,10,-4,-0.3,0.2,-0.1,0,,,,welchno01
702,Olaf Kölzig,38,TBL,G,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2,0,,,,kolziol01
703,Ole-Kristian Tollefsen,24,CBJ,D,19,0,0.00,0.05,0.05,0.01,1.95,0.63,0,1,1,0,6,0,14,4,-4,-0.1,0.1,0.0,0,,,,tolleol01
704,Olli Jokinen,30,TOT,C,76,23,0.38,0.37,0.75,0.30,0.88,3.11,30,28,58,24,76,29,61,2,-12,4.9,1.1,6.0,0,,,,jokinol01
704,Olli Jokinen,30,PHX,C,57,17,0.37,0.37,0.74,0.30,0.86,2.96,22,21,43,18,57,24,39,1,-5,3.7,1.0,4.7,2,0,2,0.0,jokinol01
704,Olli Jokinen,30,CGY,C,19,6,0.42,0.37,0.79,0.32,0.95,3.53,8,7,15,6,19,5,22,1,-7,1.2,0.1,1.4,1,1,0,100.0,jokinol01
705,Ondřej Pavelec,21,ATL,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0,,,,pavelon01
706,Oscar Moller,20,LAK,C,40,6,0.18,0.20,0.38,0.15,0.40,2.03,7,8,15,6,28,15,16,0,-3,0.8,0.7,1.5,1,0,1,0.0,molleos01
707,Oskar Osala,21,WSH,LW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,osalaos01
708,Ossi Väänänen,28,TOT,D,49,3,0.02,0.20,0.22,0.07,0.45,0.41,1,10,11,3,37,0,46,17,8,0.3,2.2,2.5,0,,,,vaanaos01
708,Ossi Väänänen,28,PHI,D,46,3,0.02,0.20,0.22,0.07,0.48,0.39,1,9,10,3,35,0,45,17,7,0.2,2.1,2.2,0,,,,vaanaos01
708,Ossi Väänänen,28,VAN,D,3,0,0.00,0.33,0.33,0.09,0.00,0.67,0,1,1,0,2,0,1,0,1,0.1,0.1,0.2,0,,,,vaanaos01
709,Owen Nolan,36,MIN,RW,59,19,0.42,0.34,0.76,0.32,0.44,2.51,26,20,46,20,63,27,31,0,5,4.6,1.7,6.2,1,0,1,0.0,nolanow01
710,P.J. Axelsson,33,BOS,LW,75,10,0.08,0.32,0.40,0.13,0.21,1.16,6,24,30,10,49,17,50,17,-1,0.3,1.1,1.4,5,2,3,40.0,axelspj01
711,Pascal Dupuis,29,PIT,LW,71,11,0.17,0.23,0.39,0.15,0.42,2.04,13,16,29,11,39,0,59,21,1,1.3,1.0,2.3,0,,,,dupuipa01
712,Pascal Leclaire,26,CBJ,G,12,0,0.00,0.08,0.08,0.02,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,0.4,0,,,,leclapa01
713,Pascal Pelletier,25,CHI,LW,7,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,5,0,-4,-0.2,-0.1,-0.3,0,,,,pellepa01
714,Patric Hörnqvist,22,NSH,RW,28,2,0.07,0.18,0.25,0.09,0.57,1.93,2,5,7,2,12,1,14,0,-3,0.0,0.3,0.3,0,,,,hornqpa01
715,Patrice Bergeron,23,BOS,C,64,13,0.13,0.48,0.61,0.20,0.25,2.42,8,31,39,13,63,28,52,19,2,1.6,1.2,2.8,7,0,7,0.0,bergepa01
716,Patrice Brisebois,38,MTL,D,62,6,0.08,0.21,0.29,0.10,0.31,1.10,5,13,18,6,44,11,36,0,-3,1.3,1.8,3.1,0,,,,brisepa01
717,Patrick Davis,22,NJD,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,davispa01
718,Patrick Dwyer,25,CAR,RW,13,1,0.08,0.00,0.08,0.04,0.00,0.69,1,0,1,1,2,0,7,3,-2,-0.1,0.1,-0.1,0,,,,dwyerpa01
719,Patrick Eaves,24,CAR,RW,74,5,0.08,0.11,0.19,0.07,0.42,1.55,6,8,14,5,24,1,30,14,7,-0.3,1.3,1.0,0,,,,eavespa01
720,Patrick Kaleta,22,BUF,RW,51,4,0.08,0.10,0.18,0.07,1.75,0.69,4,5,9,4,15,0,16,2,1,0.1,0.6,0.6,0,,,,kaletpa01
721,Patrick Kane,20,CHI,RW,80,25,0.31,0.56,0.88,0.31,0.53,3.18,26,46,72,27,96,47,51,0,-2,5.6,1.4,6.9,9,3,6,33.3,kanepa01
722,Patrick Lalime,34,BUF,G,24,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,0,,,,lalimpa01
723,Patrick Marleau,29,SJS,LW,76,29,0.50,0.43,0.93,0.38,0.24,3.30,40,34,74,31,108,41,70,19,16,6.5,2.7,9.2,2,1,1,50.0,marlepa01
724,Patrick O'Sullivan,23,TOT,LW,81,16,0.20,0.33,0.53,0.20,0.35,3.20,17,27,44,17,69,20,73,18,-6,1.8,1.8,3.7,0,,,,osullpa01
724,Patrick O'Sullivan,23,LAK,LW,62,14,0.23,0.37,0.60,0.22,0.26,3.23,15,23,38,14,57,17,52,13,1,2.0,1.8,3.8,9,3,6,33.3,osullpa01
724,Patrick O'Sullivan,23,EDM,LW,19,2,0.11,0.21,0.32,0.11,0.63,3.11,2,4,6,2,12,3,21,5,-7,-0.2,0.1,-0.1,2,1,1,50.0,osullpa01
725,Patrick Rissmiller,30,NYR,LW,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,0,-2,-0.1,-0.1,-0.1,0,,,,rissmpa01
726,Patrick Sharp,27,CHI,C,61,19,0.43,0.30,0.72,0.30,0.67,3.02,27,18,45,20,71,35,33,3,6,4.1,1.3,5.4,4,1,3,25.0,sharppa01
727,Patrik Berglund,20,STL,C,76,18,0.28,0.34,0.62,0.24,0.21,1.88,22,26,48,19,70,28,24,1,19,4.0,2.2,6.2,1,0,1,0.0,berglpa01
728,Patrik Eliáš,32,NJD,LW,77,29,0.40,0.61,1.01,0.37,0.42,3.21,33,48,81,31,97,39,48,8,18,7.1,2.3,9.4,7,3,4,42.9,eliaspa01
729,Paul Bissonnette,23,PIT,LW,15,0,0.00,0.07,0.07,0.02,1.47,0.27,0,1,1,0,1,0,2,0,-1,0.0,0.0,0.0,0,,,,bissopa01
730,Paul Gaustad,26,BUF,C,62,11,0.19,0.27,0.47,0.18,1.74,1.97,13,17,30,12,47,15,44,16,4,1.4,1.3,2.7,0,,,,gaustpa01
731,Paul Kariya,34,STL,LW,11,5,0.18,1.18,1.36,0.42,0.18,2.82,2,13,15,5,19,12,7,1,1,1.2,0.3,1.5,1,0,1,0.0,kariypa01
732,Paul Mara,29,NYR,D,76,7,0.07,0.21,0.28,0.09,1.24,1.34,5,16,21,7,65,20,49,6,2,1.0,4.3,5.2,0,,,,marapa01
733,Paul Martin,27,NJD,D,73,10,0.07,0.38,0.45,0.14,0.49,1.47,5,28,33,10,96,34,67,26,21,1.8,5.2,7.0,0,,,,martipa01
734,Paul Ranger,24,TBL,D,42,4,0.05,0.26,0.31,0.09,1.33,1.64,2,11,13,4,40,9,55,19,-5,0.3,1.6,1.9,0,,,,rangepa01
735,Paul Stastny,23,COL,C,45,13,0.24,0.56,0.80,0.28,0.49,2.62,12,25,37,13,50,25,46,12,-9,2.2,0.9,3.1,0,,,,stastpa01
736,Paul Szczechura,23,TBL,C,31,3,0.13,0.16,0.29,0.11,0.39,1.65,4,5,9,4,14,1,18,4,-1,0.1,0.4,0.5,0,,,,szczepa01
737,Pavel Datsyuk,30,DET,C,81,34,0.40,0.80,1.20,0.42,0.27,3.06,34,66,100,37,137,53,68,18,34,8.9,2.6,11.5,10,5,5,50.0,datsypa01
738,Pavel Kubina,31,TOR,D,82,14,0.17,0.32,0.49,0.18,1.15,2.24,15,26,41,15,96,36,94,19,-15,3.5,1.7,5.2,1,0,1,0.0,kubinpa01
739,Pavol Demitra,34,VAN,C,69,19,0.29,0.48,0.77,0.28,0.29,2.07,21,34,55,21,74,26,43,1,6,4.1,1.5,5.6,7,3,4,42.9,demitpa01
740,Pekka Rinne,26,NSH,G,52,0,0.00,0.02,0.02,0.01,0.12,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,9.9,0,,,,rinnepe01
741,Per Ledin,30,COL,LW,3,0,0.00,0.00,0.00,0.00,0.67,0.67,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,ledinpe01
742,Peter Budaj,26,COL,G,56,0,0.00,0.02,0.02,0.00,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,7.6,0,,,,budajpe01
743,Peter Harrold,25,LAK,D,69,4,0.06,0.12,0.17,0.06,0.41,1.38,4,8,12,4,26,13,31,5,-13,0.6,1.5,2.2,0,,,,harrope01
744,Peter Mannino,24,NYI,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0,,,,mannipe01
745,Peter Mueller,20,PHX,RW,72,13,0.18,0.32,0.50,0.18,0.33,1.92,14,23,37,14,58,23,42,0,-7,1.8,1.1,2.9,6,3,3,50.0,muellpe01
746,Peter Ölvecký,23,MIN,LW,31,2,0.06,0.16,0.23,0.08,0.39,0.61,2,5,7,2,12,2,9,0,1,0.1,0.5,0.6,0,,,,olvecpe01
747,Peter Regin,22,OTT,C,11,1,0.09,0.09,0.18,0.07,0.18,0.64,1,1,2,1,2,0,3,1,0,0.0,0.2,0.1,0,,,,reginpe01
748,Petr Průcha,26,TOT,LW,47,7,0.13,0.28,0.40,0.14,0.47,1.43,6,13,19,7,29,7,25,2,-1,0.6,0.9,1.5,0,,,,pruchpe01
748,Petr Průcha,26,NYR,LW,28,3,0.14,0.18,0.32,0.12,0.57,1.57,4,5,9,4,11,1,12,0,-2,0.4,0.4,0.8,0,,,,pruchpe01
748,Petr Průcha,26,PHX,LW,19,3,0.11,0.42,0.53,0.17,0.32,1.21,2,8,10,3,18,6,13,2,1,0.3,0.5,0.7,1,0,1,0.0,pruchpe01
749,Petr Sýkora,32,PIT,RW,76,19,0.33,0.28,0.61,0.25,0.47,2.37,26,21,47,20,83,36,44,0,3,3.9,1.3,5.2,8,3,5,37.5,sykorpe01
750,Petr Vrána,23,NJD,C,16,1,0.06,0.00,0.06,0.03,0.13,0.38,1,0,1,1,4,1,8,1,-4,-0.1,0.0,-0.2,0,,,,vranape01
751,Petteri Nokelainen,23,TOT,C,50,3,0.08,0.10,0.18,0.07,0.32,1.12,4,5,9,4,12,0,17,7,2,-0.3,0.6,0.4,0,,,,nokelpe01
751,Petteri Nokelainen,23,BOS,C,33,1,0.00,0.09,0.09,0.02,0.30,0.91,0,3,3,1,5,0,7,1,-1,-0.6,0.3,-0.3,0,,,,nokelpe01
751,Petteri Nokelainen,23,ANA,C,17,3,0.24,0.12,0.35,0.16,0.35,1.53,4,2,6,3,7,0,10,6,3,0.3,0.4,0.7,0,,,,nokelpe01
752,Phil Kessel,21,BOS,RW,70,26,0.51,0.34,0.86,0.37,0.23,3.31,38,24,62,27,80,24,34,1,23,6.8,2.0,8.8,8,1,7,12.5,kesseph01
753,Phil Oreskovic,22,TOR,D,10,1,0.10,0.10,0.20,0.08,2.10,1.20,1,1,2,1,4,0,7,1,-2,0.1,0.1,0.2,0,,,,oreskph01
754,Philippe Boucher,35,TOT,D,41,3,0.07,0.15,0.22,0.08,0.95,1.61,3,6,9,3,38,10,40,18,6,0.3,2.0,2.3,0,,,,bouchph01
754,Philippe Boucher,35,PIT,D,25,2,0.12,0.12,0.24,0.10,0.96,1.48,3,3,6,2,28,8,19,9,10,0.4,1.6,2.0,0,,,,bouchph01
754,Philippe Boucher,35,DAL,D,16,1,0.00,0.19,0.19,0.05,0.94,1.81,0,3,3,1,10,2,21,9,-4,-0.1,0.4,0.3,0,,,,bouchph01
755,Philippe Dupuis,23,COL,C,8,0,0.00,0.00,0.00,0.00,0.50,1.38,0,0,0,0,1,0,2,0,-1,-0.2,0.1,-0.2,0,,,,dupuiph01
756,Pierre-Luc Letourneau-Leblond,23,NJD,RW,8,0,0.00,0.13,0.13,0.03,2.75,0.38,0,1,1,0,3,0,0,0,3,0.0,0.2,0.2,0,,,,letoupi01
757,Pierre-Marc Bouchard,24,MIN,LW,71,17,0.23,0.42,0.65,0.23,0.28,2.00,17,30,47,17,70,30,45,0,-5,3.0,1.6,4.7,1,0,1,0.0,bouchpi02
758,Quintin Laing,29,WSH,LW,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,,,,laingqu01
759,R.J. Umberger,26,CBJ,C,82,20,0.32,0.24,0.56,0.24,0.65,2.85,27,20,47,20,65,18,76,19,-10,3.2,1.3,4.5,0,,,,umberrj01
760,Radek Bonk,33,NSH,C,66,9,0.14,0.24,0.38,0.14,0.52,1.55,9,16,25,9,38,17,35,2,-12,0.6,0.8,1.4,2,0,2,0.0,bonkra01
761,Radek Dvořák,31,FLA,RW,81,14,0.19,0.26,0.44,0.17,0.52,1.68,16,21,37,14,50,2,70,22,0,1.5,1.4,2.9,0,,,,dvorara01
762,Radek Martínek,32,NYI,D,51,4,0.12,0.08,0.20,0.08,0.55,1.06,6,4,10,4,26,1,68,27,-16,0.4,1.3,1.7,0,,,,martira01
763,Radek Smoleňák,22,TBL,LW,6,0,0.00,0.17,0.17,0.05,1.67,2.33,0,1,1,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,smolera01
764,Radim Vrbata,27,TBL,RW,18,2,0.17,0.17,0.33,0.13,0.44,2.28,3,3,6,2,9,3,8,1,-1,0.2,0.2,0.4,1,0,1,0.0,vrbatra01
765,Raffi Torres,27,CBJ,LW,51,9,0.24,0.16,0.39,0.17,0.45,1.45,13,8,21,9,24,2,26,0,-4,1.6,0.5,2.1,0,,,,torrera01
766,Raitis Ivanāns,30,LAK,LW,76,1,0.03,0.00,0.03,0.01,1.91,0.33,2,0,2,1,3,0,12,1,-8,-1.0,0.4,-0.6,0,,,,ivanara01
767,Randy Jones,27,PHI,D,47,3,0.09,0.09,0.17,0.07,0.47,0.96,4,4,8,3,40,6,39,13,8,0.2,2.2,2.5,0,,,,jonesra01
768,Ray Macias,22,COL,D,6,0,0.00,0.17,0.17,0.05,0.00,0.67,0,1,1,0,3,1,2,0,0,0.0,0.3,0.3,0,,,,maciara01
769,Ray Whitney,36,CAR,LW,82,27,0.29,0.65,0.94,0.33,0.39,2.67,25,54,79,28,102,43,58,1,2,6.2,1.9,8.2,2,0,2,0.0,whitnra01
770,Raymond Sawada,23,DAL,RW,5,1,0.20,0.00,0.20,0.11,0.00,0.40,1,0,1,1,1,0,2,0,-1,0.1,0.0,0.1,0,,,,sawadra01
771,Rene Bourque,27,CGY,LW,58,16,0.36,0.33,0.69,0.28,1.21,2.57,22,19,41,17,51,3,43,13,18,3.7,1.7,5.3,1,0,1,0.0,bourqre01
772,Rich Peverley,26,TOT,C,66,16,0.23,0.44,0.67,0.24,0.50,1.77,16,29,45,17,64,10,55,14,13,3.2,1.6,4.8,0,,,,peverri01
772,Rich Peverley,26,ATL,C,39,13,0.33,0.56,0.90,0.33,0.46,1.92,14,22,36,14,50,7,40,13,16,3.0,1.2,4.2,3,0,3,0.0,peverri01
772,Rich Peverley,26,NSH,C,27,3,0.07,0.26,0.33,0.11,0.56,1.56,2,7,9,3,14,3,15,1,-3,0.2,0.3,0.5,4,1,3,25.0,peverri01
773,Richard Park,32,NYI,RW,71,12,0.20,0.24,0.44,0.17,0.48,1.94,15,17,32,13,49,12,81,31,-13,1.2,1.0,2.2,2,1,1,50.0,parkri01
774,Richard Petiot,26,TBL,D,11,1,0.00,0.27,0.27,0.07,1.91,0.91,0,3,3,1,8,0,5,2,5,0.0,0.8,0.9,0,,,,petiori01
775,Richard Zedník,33,FLA,RW,70,13,0.24,0.23,0.47,0.19,0.66,2.19,18,16,34,14,60,13,45,0,2,2.1,1.2,3.3,2,1,1,50.0,zedniri01
776,Rick DiPietro,27,NYI,G,5,1,0.00,0.40,0.40,0.11,0.40,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,0.6,0,,,,dipieri01
777,Rick Nash,24,CBJ,LW,78,32,0.51,0.50,1.01,0.41,0.67,3.37,42,40,82,34,91,21,82,23,11,7.9,2.2,10.1,11,4,7,36.4,nashri01
778,Rick Rypien,24,VAN,C,12,2,0.25,0.00,0.25,0.13,1.58,1.33,3,0,3,2,3,0,11,5,-3,0.3,0.0,0.3,0,,,,rypieri01
779,Riku Helenius,20,TBL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,helenri01
780,Riley Armstrong,24,SJS,RW,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,armstri01
781,Riley Cote,26,PHI,LW,63,1,0.00,0.05,0.05,0.01,2.76,0.38,0,3,3,1,5,1,11,0,-7,-0.4,0.0,-0.5,0,,,,coteri01
782,Rob Blake,39,SJS,D,73,14,0.14,0.48,0.62,0.20,1.51,2.71,11,36,47,16,91,35,58,17,15,3.8,5.2,9.0,0,,,,blakero01
783,Rob Davison,28,VAN,D,23,1,0.00,0.09,0.09,0.02,2.22,0.65,0,2,2,1,8,1,11,0,-4,-0.1,0.1,0.1,0,,,,davisro01
784,Rob Niedermayer,34,ANA,C,79,9,0.18,0.09,0.27,0.12,0.53,1.11,15,7,22,10,27,1,72,29,-17,0.1,0.6,0.7,1,0,1,0.0,niedero01
785,Rob Schremp,22,EDM,C,4,1,0.00,0.75,0.75,0.20,0.50,0.75,0,3,3,1,5,1,2,0,2,0.2,0.1,0.3,1,0,1,0.0,schrero01
786,Rob Scuderi,30,PIT,D,81,5,0.01,0.19,0.20,0.06,0.22,0.63,1,15,16,5,66,0,70,27,23,-0.1,4.5,4.5,0,,,,scudero01
787,Robert Lang,38,MTL,C,50,16,0.36,0.42,0.78,0.31,0.72,2.02,19,21,40,16,61,27,38,10,6,3.7,1.1,4.8,1,0,1,0.0,langro01
788,Robert Nilsson,24,EDM,LW,64,10,0.14,0.31,0.45,0.16,0.41,1.20,9,20,29,10,52,16,35,0,1,1.1,1.0,2.1,5,2,3,40.0,nilssro01
789,Roberto Luongo,29,VAN,G,54,0,0.00,0.02,0.02,0.01,0.07,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,11.1,0,,,,luongro01
790,Robyn Regehr,28,CGY,D,75,2,0.00,0.11,0.11,0.03,0.97,1.05,0,8,8,2,64,3,78,27,10,-1.0,4.0,2.9,0,,,,regehro01
791,Rod Brind'Amour,38,CAR,C,80,18,0.20,0.44,0.64,0.22,0.45,1.69,17,36,53,19,70,33,82,22,-23,2.7,0.9,3.6,2,1,1,50.0,brindro01
792,Roman Hamrlík,34,MTL,D,81,11,0.07,0.33,0.41,0.13,0.77,1.77,6,27,33,11,76,8,89,25,4,2.1,4.0,6.0,0,,,,hamrlro01
793,Roman Polák,22,STL,D,69,4,0.01,0.20,0.22,0.06,0.65,1.06,1,14,15,4,60,16,82,23,-15,-0.1,2.5,2.5,0,,,,polakro01
