,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
587,Marcus Högberg,25,OTT,G,24,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,53,11,70,16,0,43.4,46.8,,0.0,0.0,3.7,0,,,,hogbema01
588,Marcus Johansson,29,BUF,C/W,60,11,0.15,0.35,0.50,0.18,0.33,1.45,11,25,36,13,50,16,53,3,-12,32.5,33.5,-1.0,1.1,0.7,1.9,1,0,1,0.0,johanma03
589,Marcus Pettersson,23,PIT,D,69,7,0.03,0.29,0.32,0.09,0.51,1.14,2,24,26,8,67,5,59,8,9,52.3,45.3,7.0,0.8,3.6,4.3,0,,,,pettema01
590,Marcus Sorensen,27,SJS,RW,66,7,0.11,0.17,0.27,0.10,0.39,1.18,8,13,21,8,27,0,48,10,-12,30.3,34.1,-3.8,-0.1,0.9,0.8,0,,,,sorenma01
591,Mario Ferraro,21,SJS,D,61,3,0.03,0.15,0.18,0.06,0.49,1.03,2,11,13,4,36,0,52,1,-15,35.8,38.5,-2.7,0.1,1.5,1.6,0,,,,ferrama01
592,Mark Barberio,29,COL,D,21,1,0.00,0.10,0.10,0.03,0.76,1.38,0,2,2,1,12,0,10,1,3,11.0,10.5,0.5,-0.2,0.7,0.6,0,,,,barbema01
593,Mark Borowiecki,30,OTT,D,53,7,0.13,0.21,0.34,0.13,1.09,1.19,8,13,21,8,45,0,52,11,1,30.0,34.4,-4.4,1.4,2.0,3.4,0,,,,borowma01
594,Mark Friedman,24,PHI,D,6,0,0.00,0.17,0.17,0.05,0.33,0.33,0,1,1,0,2,0,2,0,0,1.3,3.3,-2.0,0.0,0.2,0.2,0,,,,friedma01
595,Mark Giordano,36,CGY,D,60,10,0.08,0.43,0.52,0.17,0.57,2.62,6,31,37,12,78,23,76,21,2,45.8,41.6,4.2,1.9,3.5,5.4,0,,,,giordma01
596,Mark Jankowski,25,CGY,C,56,3,0.09,0.04,0.13,0.06,0.25,0.68,6,2,8,4,10,0,33,10,-12,16.5,20.0,-3.5,-0.5,0.3,-0.2,0,,,,jankoma01
597,Mark Letestu,34,WPG,C,7,0,0.00,0.00,0.00,0.00,0.00,0.71,0,0,0,0,1,0,3,2,0,1.1,1.7,-0.6,-0.2,0.1,-0.1,0,,,,letesma01
598,Mark Pysyk,28,FLA,D,58,7,0.16,0.16,0.31,0.13,0.34,1.10,11,11,22,9,32,0,35,5,4,24.4,30.2,-5.8,1.8,1.5,3.3,0,,,,pysykma01
599,Mark Scheifele,26,WPG,C,71,27,0.41,0.62,1.03,0.38,0.63,2.39,34,51,85,32,118,35,87,4,2,56.6,64.6,-8.1,5.8,1.9,7.6,3,2,1,66.7,scheima01
600,Mark Stone,27,VEG,RW,65,23,0.32,0.65,0.97,0.36,0.42,2.58,24,49,73,26,89,25,58,12,15,58.3,33.8,24.5,5.2,1.8,7.1,1,0,1,0.0,stonema01
601,Marko Daňo,25,CBJ,C,3,0,0.00,0.00,0.00,0.00,0.67,0.67,0,0,0,0,0,0,1,0,-1,0.6,0.2,0.4,-0.1,0.0,-0.1,0,,,,danoma01
602,Markus Granlund,26,EDM,C,34,2,0.09,0.03,0.12,0.06,0.41,0.76,3,1,4,2,7,0,16,7,-1,10.1,9.6,0.5,-0.3,0.4,0.1,0,,,,granlma01
603,Markus Nutivaara,25,CBJ,D,37,3,0.08,0.16,0.24,0.09,0.11,1.27,4,7,11,4,20,1,18,0,2,20.7,20.7,0.0,0.5,1.7,2.2,0,,,,nutivma01
604,Martin Fehérváry,20,WSH,D,6,0,0.00,0.17,0.17,0.05,1.00,1.17,0,1,1,0,6,0,8,0,-2,3.4,3.2,0.2,0.0,0.0,0.0,0,,,,feherma01
605,Martin Frk,26,LAK,RW,17,4,0.35,0.12,0.47,0.22,0.24,1.53,7,2,9,4,13,3,11,0,-1,8.6,9.2,-0.5,0.8,0.3,1.0,1,0,1,0.0,frkma01
606,Martin Jones,30,SJS,G,41,0,0.00,0.02,0.02,0.01,0.00,0.00,0,1,1,0,99,17,118,17,0,73.9,77.5,,0.0,0.0,4.8,0,,,,jonesma02
607,Martin Kaut,20,COL,RW,9,1,0.22,0.11,0.33,0.15,0.22,1.44,2,1,3,1,4,1,4,0,-1,2.0,2.2,-0.2,0.2,0.1,0.3,0,,,,kautma01
608,Martin Marinčin,27,TOR,D,26,1,0.04,0.12,0.15,0.05,0.54,1.08,1,4,5,2,17,0,26,7,-1,15.9,17.4,-1.5,0.0,0.6,0.6,0,,,,marinma01
609,Martin Nečas,21,CAR,C,64,14,0.25,0.31,0.56,0.22,0.31,1.38,19,24,43,17,48,16,35,0,-6,30.3,34.1,-3.7,2.6,0.8,3.5,1,0,1,0.0,necasma01
610,Mason Appleton,24,WPG,C,46,3,0.11,0.07,0.17,0.07,0.43,1.20,6,3,9,4,12,0,24,2,-9,16.1,18.3,-2.3,-0.2,0.2,0.1,0,,,,applema01
611,Mason Marchment,24,TOR,F,4,0,0.00,0.25,0.25,0.07,0.00,0.75,0,1,1,0,1,0,1,0,0,0.8,1.1,-0.3,0.0,0.0,0.0,0,,,,marchma01
612,Mathew Barzal,22,NYI,C,68,21,0.28,0.60,0.88,0.31,0.65,2.51,23,50,73,26,77,18,51,0,5,58.0,50.5,7.5,4.2,1.8,6.0,6,3,3,50.0,barzama01
613,Mathew Dumba,25,MIN,D,69,8,0.09,0.26,0.35,0.12,0.59,2.42,7,21,28,10,77,16,84,15,-7,50.3,45.7,4.6,1.1,2.5,3.6,0,,,,dumbama01
614,Mathieu Joseph,22,TBL,RW,37,3,0.11,0.08,0.19,0.08,0.43,0.95,5,4,9,4,14,0,19,2,-2,15.2,14.6,0.6,-0.1,0.3,0.2,0,,,,josepma01
615,Mathieu Olivier,22,NSH,F,8,0,0.00,0.13,0.13,0.03,0.50,0.75,0,1,1,0,2,0,1,0,1,1.6,1.4,0.2,-0.1,0.1,0.0,0,,,,olivima01
616,Mathieu Perreault,32,WPG,C,49,6,0.14,0.16,0.31,0.12,0.20,1.45,8,9,17,7,25,7,26,0,-9,21.5,23.5,-2.0,0.4,0.4,0.8,0,,,,perrema01
617,Matiss Kivlenieks,23,CBJ,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,0,14,3,,8.7,7.8,,0.0,0.0,0.6,0,,,,kivlema01
618,Mats Zuccarello,32,MIN,LW,65,14,0.23,0.34,0.57,0.22,0.28,1.48,18,26,44,17,56,13,51,0,-9,32.4,30.4,2.0,2.4,0.7,3.1,3,1,2,33.3,zuccama01
619,Matt Benning,25,EDM,D,43,2,0.02,0.16,0.19,0.06,0.35,0.88,1,8,9,3,24,0,17,1,8,19.2,20.0,-0.8,0.2,1.9,2.1,0,,,,bennima01
620,Matt Calvert,30,COL,LW,50,10,0.24,0.26,0.50,0.20,0.78,1.78,14,15,29,12,33,0,35,12,13,28.9,22.5,6.4,1.8,1.2,3.0,0,,,,calvema01
621,Matt Duchene,29,NSH,C,66,15,0.20,0.44,0.64,0.23,0.36,2.06,16,35,51,18,64,20,49,1,-4,43.0,38.3,4.6,2.5,0.9,3.5,5,1,4,20.0,duchema01
622,Matt Grzelcyk,26,BOS,D,68,7,0.06,0.25,0.31,0.10,0.50,1.65,5,20,25,8,59,12,35,6,15,42.5,34.8,7.7,1.0,3.7,4.7,0,,,,grzelma01
623,Matt Irwin,32,TOT,D,36,1,0.00,0.08,0.08,0.02,0.42,1.61,0,3,3,1,14,0,36,8,-15,18.0,23.7,-5.7,-0.3,-0.1,-0.5,0,,,,irwinma01
623,Matt Irwin,32,NSH,D,27,1,0.00,0.07,0.07,0.02,0.41,1.48,0,2,2,1,8,0,18,2,-8,10.5,14.4,-4.0,-0.2,0.0,-0.2,0,,,,irwinma01
623,Matt Irwin,32,ANA,D,9,0,0.00,0.11,0.11,0.03,0.44,2.00,0,1,1,0,6,0,18,6,-7,7.5,9.2,-1.7,-0.1,-0.1,-0.2,0,,,,irwinma01
624,Matt Luff,22,LAK,RW,18,2,0.06,0.22,0.28,0.09,0.11,1.39,1,5,6,2,7,0,12,0,-5,7.0,7.5,-0.5,0.1,0.1,0.1,0,,,,luffma01
625,Matt Martin,30,NYI,LW,55,4,0.09,0.05,0.15,0.06,0.73,0.89,6,4,10,4,14,1,16,1,-1,17.0,19.9,-2.9,-0.3,0.7,0.4,0,,,,martima02
626,Matt Murray,25,PIT,G,38,0,0.00,0.03,0.03,0.01,0.05,0.00,0,1,1,0,115,22,107,16,0,80.1,72.3,,0.0,0.0,4.7,0,,,,murrama02
627,Matt Niskanen,33,PHI,D,68,11,0.12,0.37,0.49,0.16,0.43,1.85,10,30,40,14,81,16,71,19,15,51.0,42.5,8.5,2.3,4.1,6.4,0,,,,niskama01
628,Matt Roy,24,LAK,D,70,6,0.06,0.20,0.26,0.08,0.14,1.60,5,16,21,7,60,2,52,12,16,49.5,39.7,9.8,0.6,4.5,5.2,0,,,,royma04
629,Matt Tennyson,29,NJD,D,20,1,0.00,0.15,0.15,0.04,0.30,0.70,0,4,4,1,17,0,18,0,-2,10.2,10.2,0.0,0.0,0.4,0.4,0,,,,tennyma01
630,Matthew Highmore,23,CHI,LW,36,2,0.06,0.11,0.17,0.06,0.17,0.97,2,5,7,2,11,0,15,2,-1,10.4,14.1,-3.7,-0.2,0.3,0.2,0,,,,highmma01
631,Matthew Nieto,27,COL,LW,70,8,0.11,0.19,0.30,0.11,0.09,1.21,9,15,24,9,37,0,50,20,7,30.3,28.5,1.8,0.3,1.2,1.5,0,,,,nietoma01
632,Matthew Peca,26,TOT,C,14,1,0.00,0.14,0.14,0.04,0.00,0.50,0,2,2,1,4,0,9,1,-4,5.7,6.2,-0.5,-0.2,0.0,-0.2,0,,,,pecama01
632,Matthew Peca,26,OTT,C,9,1,0.00,0.22,0.22,0.06,0.00,0.33,0,2,2,1,3,0,6,1,-2,3.9,3.8,0.1,-0.1,0.0,0.0,0,,,,pecama01
632,Matthew Peca,26,MTL,C,5,0,0.00,0.00,0.00,0.00,0.00,0.80,0,0,0,0,1,0,3,0,-2,1.8,2.4,-0.6,-0.1,0.0,-0.2,0,,,,pecama01
633,Matthew Tkachuk,22,CGY,LW,69,23,0.33,0.55,0.88,0.34,1.07,2.72,27,45,72,27,91,29,67,0,-5,50.3,42.7,7.6,5.1,1.4,6.5,7,3,4,42.9,tkachma01
634,Mattias Ekholm,29,NSH,D,68,11,0.12,0.37,0.49,0.17,0.47,2.26,10,30,40,14,72,7,98,31,-1,53.9,55.5,-1.7,2.2,2.7,4.9,0,,,,ekholma01
635,Mattias Janmark,27,DAL,C,62,7,0.10,0.24,0.34,0.12,0.19,1.39,7,18,25,9,36,11,46,16,-5,32.0,27.9,4.0,0.2,1.1,1.3,0,,,,janmama02
636,Max Comtois,21,ANA,LW,29,4,0.17,0.21,0.38,0.15,0.83,1.10,6,7,13,5,21,9,15,0,-4,11.2,14.3,-3.0,0.5,0.3,0.9,4,2,2,50.0,comtoma01
637,Max Domi,24,MTL,LW,71,17,0.24,0.38,0.62,0.24,0.49,2.52,20,31,51,19,73,18,60,0,-3,46.8,41.4,5.4,3.0,1.2,4.2,0,,,,domima01
638,Max Jones,21,ANA,LW,59,6,0.14,0.07,0.20,0.09,0.61,1.73,9,5,14,6,25,3,33,6,-6,26.0,28.4,-2.4,-0.3,0.8,0.5,0,,,,jonesma03
639,Max Pacioretty,31,VEG,LW,71,27,0.45,0.48,0.93,0.39,0.62,4.32,37,39,76,31,95,28,50,0,18,63.5,36.2,27.3,6.7,1.9,8.6,0,,,,pacioma01
640,Max Veronneau,24,OTT,RW,4,0,0.00,0.00,0.00,0.00,0.00,0.75,0,0,0,0,0,0,2,0,-2,0.8,1.2,-0.4,-0.1,0.0,-0.1,0,,,,veronma01
641,Maxim Letunov,23,SJS,C,3,1,0.33,0.00,0.33,0.18,0.00,1.00,1,0,1,1,1,0,1,0,0,0.9,0.6,0.3,0.1,0.0,0.2,0,,,,letunma01
642,Maxime Lajoie,22,OTT,D,6,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,3,0,3,0,0,1.2,0.9,0.3,-0.1,0.1,0.0,0,,,,lajoima01
643,Melker Karlsson,29,SJS,C,61,5,0.10,0.10,0.20,0.08,0.33,0.92,7,7,14,6,20,0,37,11,-7,18.8,24.7,-5.9,-0.3,0.8,0.5,0,,,,karlsme01
644,Michael Amadio,23,LAK,C,68,6,0.09,0.15,0.24,0.09,0.15,1.46,7,12,19,7,37,8,39,0,-11,33.8,31.3,2.4,-0.3,0.8,0.5,2,0,2,0.0,amadimi01
645,Michael Anderson,20,LAK,D,6,1,0.17,0.00,0.17,0.09,0.00,1.50,1,0,1,1,7,0,2,0,4,3.8,3.7,0.1,0.1,0.6,0.7,0,,,,andermi02
646,Michael Chaput,27,ARI,C,2,0,0.00,0.00,0.00,0.00,1.00,1.00,0,0,0,0,0,0,2,0,-2,0.9,0.3,0.5,-0.1,0.0,-0.1,0,,,,chapumi01
647,Michael Dal Colle,23,NYI,LW,53,4,0.08,0.11,0.19,0.07,0.23,1.11,5,7,12,5,15,0,24,0,-8,21.3,27.0,-5.7,-0.3,0.5,0.1,0,,,,dalcomi01
648,Michael Del Zotto,29,ANA,D,49,5,0.04,0.27,0.31,0.10,0.29,1.16,2,15,17,5,46,2,45,8,5,30.7,38.4,-7.7,0.6,2.5,3.1,0,,,,delzomi01
649,Michael Dipietro,20,VAN,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,1,1,1,,0.2,0.1,,0.0,0.0,0.0,0,,,,dipiemi01
650,Michael Frolík,31,TOT,LW,57,6,0.11,0.14,0.25,0.10,0.49,1.23,7,10,17,7,17,1,36,8,-12,20.8,27.6,-6.7,0.1,0.4,0.5,0,,,,frolimi01
650,Michael Frolík,31,CGY,LW,38,4,0.13,0.13,0.26,0.11,0.63,1.16,6,6,12,5,13,1,25,3,-10,14.4,19.2,-4.9,0.3,0.2,0.5,0,,,,frolimi01
650,Michael Frolík,31,BUF,LW,19,1,0.05,0.16,0.21,0.07,0.21,1.37,1,4,5,2,4,0,11,5,-2,6.5,8.4,-1.9,-0.2,0.2,0.0,0,,,,frolimi01
651,Michael Grabner,32,ARI,RW,46,5,0.17,0.07,0.24,0.11,0.13,1.33,9,4,13,6,17,1,35,13,-4,15.8,18.9,-3.1,0.4,0.6,1.0,0,,,,grabnmi01
652,Michael Hutchinson,29,TOT,G,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,47,11,50,10,0,29.0,33.8,,0.0,0.0,1.5,0,,,,hutchmi01
652,Michael Hutchinson,29,TOR,G,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,45,11,49,10,0,27.3,32.7,,0.0,0.0,1.3,0,,,,hutchmi01
652,Michael Hutchinson,29,COL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,1,0,,1.8,1.1,,0.0,0.0,0.2,0,,,,hutchmi01
653,Michael McLeod,21,NJD,C,12,1,0.00,0.17,0.17,0.05,0.33,0.92,0,2,2,1,6,0,2,0,4,5.0,4.5,0.5,-0.1,0.3,0.2,0,,,,mcleomi01
654,Michael Raffl,31,PHI,LW,58,8,0.14,0.21,0.34,0.13,0.24,1.14,10,14,24,9,27,0,34,6,-2,23.2,22.8,0.4,0.8,0.7,1.5,1,0,1,0.0,rafflmi01
655,Michael Sgarbossa,27,WSH,C,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,0,0,0,0.2,0.7,-0.6,0.0,0.0,0.0,0,,,,sgarbmi01
656,Michael Stone,29,CGY,D,33,2,0.06,0.15,0.21,0.08,0.48,1.73,2,6,8,3,19,0,27,3,-5,19.2,24.3,-5.1,0.3,0.9,1.1,0,,,,stonemi01
657,Michal Kempný,29,WSH,D,58,6,0.05,0.26,0.31,0.10,0.38,1.26,4,18,22,7,62,0,48,6,19,38.8,44.5,-5.6,0.8,3.1,3.9,0,,,,kempnmi01
658,Micheal Ferland,27,VAN,LW,14,2,0.07,0.29,0.36,0.11,0.50,1.07,1,5,6,2,6,0,9,0,-3,3.5,6.4,-2.9,0.2,0.0,0.2,0,,,,ferlami01
659,Micheal Haley,33,NYR,C,22,1,0.05,0.00,0.05,0.02,2.27,0.41,1,0,1,1,1,0,8,0,-7,3.9,5.7,-1.8,-0.1,-0.2,-0.3,0,,,,haleymi01
660,Miikka Salomäki,26,NSH,RW,5,1,0.20,0.00,0.20,0.11,0.80,0.40,1,0,1,1,2,0,0,0,2,1.5,1.3,0.2,0.0,0.1,0.2,0,,,,salommi01
661,Mika Zibanejad,26,NYR,C,57,31,0.72,0.60,1.32,0.55,0.25,3.65,49,40,89,38,94,33,72,21,9,38.0,38.1,-0.1,8.2,1.4,9.7,2,2,0,100.0,zibanmi01
662,Mikael Backlund,30,CGY,C,70,17,0.23,0.41,0.64,0.24,0.37,2.24,19,34,53,20,72,13,67,12,3,46.1,43.4,2.7,2.8,1.7,4.4,0,,,,backlmi01
663,Mikael Granlund,27,NSH,C,63,13,0.27,0.21,0.48,0.20,0.44,2.06,20,15,35,15,57,16,52,6,-4,42.4,39.0,3.4,1.7,1.0,2.6,1,0,1,0.0,granlmi01
664,Mike Green,34,TOT,D,50,4,0.06,0.16,0.22,0.07,0.64,1.52,3,9,12,4,28,5,55,1,-34,35.1,33.0,2.2,0.1,0.4,0.5,0,,,,greenmi03
664,Mike Green,34,DET,D,48,4,0.06,0.17,0.23,0.08,0.67,1.54,3,9,12,4,28,5,52,0,-32,33.4,31.8,1.6,0.1,0.5,0.6,0,,,,greenmi03
664,Mike Green,34,EDM,D,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,3,1,-2,1.7,1.1,0.6,0.0,-0.1,-0.1,0,,,,greenmi03
665,Mike Hoffman,30,FLA,C/LW,69,24,0.42,0.43,0.86,0.34,0.41,3.10,35,36,71,29,85,37,54,0,-5,33.2,36.7,-3.6,5.6,0.9,6.6,3,1,2,33.3,hoffmmi02
666,Mike Matheson,25,FLA,D,59,8,0.14,0.20,0.34,0.13,0.24,1.76,10,14,24,9,55,2,63,10,-1,36.9,44.4,-7.5,1.5,1.7,3.2,0,,,,mathemi01
667,Mike Reilly,26,TOT,D,44,5,0.02,0.34,0.36,0.11,0.55,1.93,1,18,19,5,43,10,43,5,-6,33.4,29.1,4.4,0.8,1.1,1.9,0,,,,reillmi01
667,Mike Reilly,26,OTT,D,30,4,0.03,0.37,0.40,0.12,0.60,2.13,1,13,14,4,29,10,32,5,-8,23.0,21.7,1.3,0.6,0.6,1.2,1,0,1,0.0,reillmi01
667,Mike Reilly,26,MTL,D,14,1,0.00,0.29,0.29,0.08,0.43,1.50,0,5,5,1,14,0,11,0,2,10.4,7.4,3.0,0.2,0.6,0.7,0,,,,reillmi01
668,Mike Smith,37,EDM,G,39,1,0.00,0.05,0.05,0.01,0.54,0.00,0,2,2,1,116,31,106,13,0,71.8,69.5,,0.0,0.0,5.3,0,,,,smithmi01
669,Mikhail Sergachev,21,TBL,D,70,12,0.14,0.34,0.49,0.17,0.83,1.69,12,28,40,14,76,17,53,7,15,51.8,46.1,5.7,2.7,3.6,6.3,1,1,0,100.0,sergami01
670,Mikhail Vorobyev,23,PHI,C,20,1,0.05,0.10,0.15,0.05,0.30,0.75,1,2,3,1,8,0,13,2,-5,4.3,8.5,-4.2,-0.2,0.0,-0.1,0,,,,vorobmi01
671,Mikkel Bødker,30,OTT,RW,20,2,0.10,0.10,0.20,0.08,0.00,1.45,2,2,4,2,5,0,8,1,-1,4.8,7.2,-2.4,0.1,0.2,0.2,0,,,,boedkmi01
672,Mikko Koivu,36,MIN,C,55,7,0.07,0.31,0.38,0.12,0.51,1.35,5,20,25,8,45,15,44,17,2,29.7,22.8,6.9,0.1,0.9,1.1,2,1,1,50.0,koivumi01
673,Mikko Koskinen,31,EDM,G,38,0,0.00,0.00,0.00,0.00,0.00,0.03,0,0,0,0,101,26,96,17,0,66.4,77.0,,0.0,0.0,7.6,0,,,,koskimi01
674,Mikko Rantanen,23,COL,RW,42,16,0.45,0.52,0.98,0.39,0.33,2.55,22,26,48,19,59,21,41,0,-2,29.3,27.2,2.1,3.9,0.7,4.6,1,0,1,0.0,rantami01
675,Milan Lucic,31,CGY,LW,68,8,0.12,0.18,0.29,0.11,0.79,1.22,9,14,23,9,42,12,39,1,-6,30.7,29.1,1.6,0.3,0.9,1.2,0,,,,lucicmi01
676,Miles Wood,24,NJD,LW,68,9,0.16,0.18,0.34,0.14,0.84,2.07,13,14,27,11,38,9,50,2,-19,33.3,41.4,-8.1,0.9,0.5,1.4,0,,,,woodmi01
677,Mirco Müller,24,NJD,D,50,2,0.04,0.10,0.14,0.05,0.46,0.58,2,6,8,3,27,1,50,11,-13,28.9,36.1,-7.3,-0.2,1.2,1.0,0,,,,muellmi01
678,Miro Heiskanen,20,DAL,D,68,12,0.12,0.40,0.51,0.17,0.18,2.40,10,32,42,14,75,15,62,18,14,55.2,49.3,5.9,2.4,5.4,7.8,0,,,,heiskmi01
679,Mitch Marner,22,TOR,RW,59,23,0.27,0.86,1.14,0.38,0.27,2.61,19,60,79,27,92,32,71,17,6,45.6,37.7,7.8,4.9,1.3,6.2,5,0,5,0.0,marnemi01
680,Mitchell Stephens,22,TBL,C,38,2,0.08,0.08,0.16,0.06,0.26,1.13,4,4,8,3,13,0,23,2,-9,15.1,13.5,1.6,-0.2,0.0,-0.2,0,,,,stephmi01
681,Morgan Frost,20,PHI,C,20,2,0.10,0.25,0.35,0.12,0.20,1.55,2,6,8,3,15,4,16,0,-3,10.2,9.1,1.1,0.1,0.2,0.3,1,0,1,0.0,frostmo01
682,Morgan Geekie,21,CAR,C,2,2,1.50,0.50,2.00,0.94,1.00,2.00,4,1,5,2,6,2,1,0,3,1.4,0.7,0.7,0.6,0.1,0.8,0,,,,geekimo01
683,Morgan Rielly,25,TOR,D,47,8,0.06,0.51,0.57,0.17,0.51,2.62,4,28,32,10,72,17,72,20,6,41.8,41.2,0.6,1.6,2.3,3.9,1,0,1,0.0,riellmo01
684,Nate Schmidt,28,VEG,D,59,11,0.12,0.41,0.53,0.18,0.20,1.90,8,28,36,12,67,9,61,14,11,54.8,45.0,9.8,2.4,3.3,5.6,0,,,,schmina01
685,Nate Thompson,35,TOT,C,70,5,0.06,0.16,0.21,0.08,0.43,0.96,5,13,18,6,27,0,47,19,-1,27.7,29.0,-1.3,-0.5,0.9,0.4,0,,,,thompna01
685,Nate Thompson,35,MTL,C,63,5,0.06,0.16,0.22,0.08,0.33,0.98,5,12,17,6,25,0,45,18,-2,25.1,26.8,-1.7,-0.4,0.8,0.4,0,,,,thompna01
685,Nate Thompson,35,PHI,C,7,0,0.00,0.14,0.14,0.04,1.29,0.71,0,1,1,0,2,0,2,1,1,2.4,2.0,0.5,-0.1,0.1,0.0,0,,,,thompna01
686,Nathan Beaulieu,27,WPG,D,38,2,0.03,0.18,0.21,0.06,0.76,1.00,1,8,9,3,28,0,25,12,15,20.9,22.6,-1.7,0.1,2.5,2.6,0,,,,beaulna01
687,Nathan Gerbe,32,CBJ,C,30,4,0.13,0.20,0.33,0.13,0.73,1.83,5,7,12,5,17,1,24,1,-7,14.7,14.1,0.6,0.3,0.3,0.6,3,0,3,0.0,gerbena01
688,Nathan MacKinnon,24,COL,C,69,35,0.51,0.84,1.35,0.50,0.17,4.61,42,68,110,41,117,37,69,0,13,57.4,46.3,11.0,8.9,1.9,10.8,2,0,2,0.0,mackina01
689,Nathan Walker,25,STL,C,5,1,0.20,0.20,0.40,0.16,0.80,1.20,1,1,2,1,2,0,4,0,-2,3.0,2.7,0.3,0.1,0.0,0.1,0,,,,walkena01
690,Nazem Kadri,29,COL,C,51,15,0.37,0.33,0.71,0.29,1.90,2.61,22,20,42,17,72,31,34,1,7,30.1,28.5,1.6,3.1,1.1,4.2,0,,,,kadrina01
691,Neal Pionk,24,WPG,D,71,13,0.08,0.55,0.63,0.19,0.45,2.49,7,45,52,16,96,30,76,15,10,53.4,59.7,-6.4,3.0,4.3,7.3,0,,,,pionkne01
692,Nic Dowd,29,WSH,C,56,6,0.13,0.14,0.27,0.11,0.50,0.93,8,10,18,7,25,0,26,11,11,20.5,15.9,4.6,0.6,1.0,1.5,0,,,,dowdni01
693,Nic Petan,24,TOR,C,16,1,0.00,0.19,0.19,0.05,0.25,1.19,0,4,4,1,8,3,9,0,-4,6.4,6.2,0.2,-0.2,0.0,-0.2,0,,,,petanni01
694,Nicholas Caamano,21,DAL,RW,12,1,0.08,0.08,0.17,0.07,0.33,1.08,1,1,2,1,3,0,2,0,2,3.0,4.5,-1.5,0.0,0.2,0.2,0,,,,caamani01
695,Nicholas Merkley,22,NJD,RW,4,1,0.25,0.25,0.50,0.21,0.50,2.00,1,1,2,1,2,0,2,0,0,1.8,1.7,0.1,0.2,0.1,0.2,0,,,,merklni01
696,Nick Bjugstad,27,PIT,C,13,1,0.08,0.08,0.15,0.06,0.62,1.38,1,1,2,1,5,0,4,0,3,5.8,5.6,0.2,-0.1,0.3,0.2,0,,,,bjugsni01
697,Nick Bonino,31,NSH,C,67,15,0.27,0.25,0.52,0.22,0.24,1.55,22,20,42,17,61,7,62,25,17,35.7,33.5,2.2,2.3,1.7,4.1,1,0,1,0.0,boninni01
698,Nick Cousins,26,TOT,C,65,10,0.15,0.23,0.38,0.15,0.54,1.77,11,17,28,11,45,11,35,0,0,35.1,26.3,8.8,1.2,0.9,2.2,0,,,,cousini01
698,Nick Cousins,26,MTL,C,58,9,0.16,0.22,0.38,0.15,0.57,1.81,10,15,25,10,40,9,31,0,1,30.3,24.7,5.6,1.1,0.9,2.0,2,0,2,0.0,cousini01
698,Nick Cousins,26,VEG,C,7,1,0.14,0.29,0.43,0.16,0.29,1.43,1,2,3,1,5,2,4,0,-1,4.8,1.6,3.2,0.1,0.1,0.2,0,,,,cousini01
699,Nick Foligno,32,CBJ,LW,67,11,0.15,0.31,0.46,0.17,0.93,1.96,12,25,37,13,56,12,53,8,-3,42.6,37.5,5.1,0.7,1.6,2.3,0,,,,foligni01
700,Nick Holden,32,VEG,D,61,6,0.10,0.13,0.23,0.09,0.21,1.66,7,9,16,6,45,1,69,24,-1,50.1,34.0,16.1,0.7,2.1,2.8,0,,,,holdeni01
701,Nick Jensen,29,WSH,D,68,2,0.00,0.12,0.12,0.03,0.19,0.90,0,10,10,3,41,1,49,8,1,39.4,39.8,-0.4,-0.7,1.9,1.3,0,,,,jenseni02
702,Nick Leddy,28,NYI,D,60,7,0.05,0.30,0.35,0.11,0.23,1.20,4,22,26,8,61,6,55,5,-1,47.2,54.1,-6.9,0.9,2.9,3.7,0,,,,leddyni01
703,Nick Paul,24,OTT,LW,56,8,0.16,0.20,0.36,0.14,0.43,1.84,10,13,23,9,30,3,32,5,0,26.3,29.4,-3.1,0.7,0.9,1.6,0,,,,paulni01
704,Nick Ritchie,24,TOT,LW,48,8,0.19,0.25,0.44,0.17,2.02,1.63,10,14,24,9,30,5,26,1,1,23.7,24.4,-0.7,1.2,0.8,2.1,0,,,,ritchni01
704,Nick Ritchie,24,ANA,LW,41,8,0.20,0.27,0.46,0.18,1.90,1.71,9,13,22,8,28,5,22,1,3,20.6,21.1,-0.5,1.2,0.8,2.0,0,,,,ritchni01
704,Nick Ritchie,24,BOS,LW,7,1,0.14,0.14,0.29,0.12,2.71,1.14,1,1,2,1,2,0,4,0,-2,3.1,3.3,-0.2,0.1,0.0,0.1,0,,,,ritchni01
