,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
481,Jay Beagle,36,ARI,RW/C,33,1,0.03,0.03,0.06,0.02,0.82,0.73,1,1,2,1,5,0,41,16,-20,10.2,19.4,-9.2,-1.0,-0.2,-1.2,0,,,,beaglja01
482,Jaycob Megna,29,SJS,D,44,3,0.05,0.14,0.18,0.06,0.36,0.91,2,6,8,3,28,0,34,5,-1,29.3,29.2,0.1,-0.1,2.3,2.2,0,,,,megnaja02
483,Jayden Halbgewachs,24,SJS,F,3,0,0.00,0.33,0.33,0.09,1.33,2.33,0,1,1,0,3,0,2,0,1,2.2,1.5,0.7,0.0,0.1,0.1,0,,,,halbgja01
484,Jayson Megna,31,COL,C,20,1,0.00,0.15,0.15,0.04,0.20,0.95,0,3,3,1,5,0,8,1,-2,7.6,7.2,0.3,-0.3,0.1,-0.2,0,,,,megnaja01
485,Jean-François Bérubé,30,CBJ,G,6,0,0.00,0.17,0.17,0.05,0.00,0.00,0,1,1,0,21,1,21,1,0,10.8,17.2,,0.0,0.0,1.0,0,,,,berubje02
486,Jean-Gabriel Pageau,29,NYI,C,77,16,0.23,0.27,0.51,0.20,0.39,1.64,17,20,37,15,69,21,63,14,0,42.7,46.5,-3.8,1.8,1.9,3.7,1,0,1,0.0,pageaje01
487,Jeff Carter,37,PIT,C,76,17,0.25,0.34,0.59,0.22,0.50,2.63,18,25,43,17,70,14,72,8,-8,44.5,46.7,-2.3,2.4,1.2,3.6,3,2,1,66.7,carteje01
488,Jeff Malott,25,WPG,F,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.4,-0.3,0.0,0.0,0.0,0,,,,malotje01
489,Jeff Petry,34,MTL,D,68,9,0.09,0.31,0.40,0.13,0.53,1.82,6,20,26,9,70,6,96,21,-11,53.2,56.1,-2.9,1.4,2.2,3.6,0,,,,petryje01
490,Jeff Skinner,29,BUF,LW/C,80,26,0.41,0.38,0.79,0.33,0.53,3.28,32,29,61,25,94,24,84,0,-14,59.2,54.5,4.6,5.6,1.3,6.9,0,,,,skinnje01
491,Jeffrey Viel,25,SJS,F,34,2,0.09,0.06,0.15,0.06,3.35,0.88,3,2,5,2,6,0,8,0,-2,11.1,11.5,-0.3,-0.1,0.4,0.3,0,,,,vielje01
492,Jeremy Davies,25,NSH,D,6,1,0.00,0.33,0.33,0.09,0.33,0.83,0,2,2,1,2,0,7,0,-5,2.5,3.3,-0.7,0.1,-0.2,-0.1,0,,,,davieje01
493,Jeremy Lauzon,24,TOT,D,66,2,0.03,0.08,0.11,0.04,1.23,1.14,2,5,7,2,42,1,72,25,-6,36.7,41.0,-4.3,-0.6,2.2,1.6,0,,,,lauzoje01
493,Jeremy Lauzon,24,SEA,D,53,2,0.02,0.09,0.11,0.04,1.26,1.09,1,5,6,2,34,1,64,22,-9,30.2,33.2,-3.1,-0.5,1.5,1.0,0,,,,lauzoje01
493,Jeremy Lauzon,24,NSH,D,13,1,0.08,0.00,0.08,0.04,1.08,1.31,1,0,1,1,8,0,8,3,3,6.5,7.8,-1.2,-0.1,0.7,0.6,0,,,,lauzoje01
494,Jeremy Swayman,23,BOS,G,41,0,0.00,0.00,0.00,0.00,0.15,0.00,0,0,0,0,113,23,96,24,0,91.6,64.5,,0.0,0.0,6.9,0,,,,swaymje01
495,Jesper Boqvist,23,NJD,C,56,9,0.18,0.23,0.41,0.16,0.18,1.32,10,12,22,9,30,2,38,1,-9,28.6,29.7,-1.1,1.1,0.5,1.7,0,,,,boqvije01
496,Jesper Bratt,23,NJD,W,76,27,0.34,0.62,0.96,0.35,0.21,2.59,25,45,70,26,94,26,69,1,0,59.5,43.1,16.4,5.9,1.5,7.4,8,4,4,50.0,brattje01
497,Jesper Fast,30,CAR,RW,82,13,0.17,0.24,0.41,0.16,0.05,1.18,14,19,33,13,63,2,43,6,24,48.4,37.8,10.6,1.2,2.3,3.5,0,,,,fastje01
498,Jesper Frödén,27,BOS,F,7,1,0.14,0.00,0.14,0.08,0.29,1.43,1,0,1,1,4,0,0,0,4,3.6,2.1,1.5,-0.1,0.3,0.2,0,,,,frodeje01
499,Jesperi Kotkaniemi,21,CAR,C,66,11,0.18,0.26,0.44,0.17,0.56,1.23,12,16,28,11,42,9,30,0,3,32.6,28.2,4.3,1.7,1.0,2.7,0,,,,kotkaje01
500,Jesse Puljujärvi,23,EDM,RW,65,13,0.22,0.34,0.55,0.21,0.31,2.46,14,21,35,13,74,19,33,0,22,54.1,43.4,10.7,1.9,1.9,3.7,0,,,,puljuje01
501,Jesse Ylönen,22,MTL,RW,14,2,0.14,0.21,0.36,0.14,0.14,1.14,2,3,5,2,10,0,8,0,2,6.3,7.1,-0.8,0.2,0.3,0.5,0,,,,yloneje01
502,Jimmy Vesey,28,NJD,LW,68,6,0.12,0.10,0.22,0.09,0.18,1.62,8,7,15,6,24,1,61,14,-24,31.2,33.5,-2.3,-0.5,0.2,-0.3,0,,,,veseyji02
503,Joe Pavelski,37,DAL,C,82,29,0.33,0.66,0.99,0.35,0.17,2.63,26,51,77,28,115,37,72,5,11,66.2,48.0,18.3,6.1,2.5,8.6,6,3,3,50.0,paveljo01
504,Joe Snively,26,WSH,F,12,3,0.33,0.25,0.58,0.25,0.17,1.75,4,3,7,3,10,1,6,0,3,4.3,5.7,-1.4,0.7,0.3,1.0,0,,,,snivejo01
505,Joe Thornton,42,FLA,C,34,4,0.15,0.15,0.29,0.12,0.29,0.76,5,5,10,4,16,4,22,0,-10,16.5,15.5,1.0,0.4,-0.1,0.3,0,,,,thornjo01
506,Joe Veleno,22,DET,C,66,6,0.12,0.11,0.23,0.09,0.33,1.11,8,7,15,6,25,2,40,3,-14,24.3,37.3,-13.0,-0.2,0.5,0.3,0,,,,velenjo01
507,Joel Armia,28,MTL,RW,60,5,0.10,0.13,0.23,0.09,0.23,1.72,6,8,14,5,26,4,55,18,-15,28.2,30.0,-1.8,-0.4,0.4,0.1,2,0,2,0.0,armiajo01
508,Joel Edmundson,28,MTL,D,24,2,0.13,0.13,0.25,0.10,1.46,1.33,3,3,6,2,23,0,33,9,-1,16.6,23.7,-7.1,0.3,0.9,1.2,0,,,,edmunjo01
509,Joel Eriksson Ek,25,MIN,C,77,20,0.34,0.30,0.64,0.26,0.36,2.90,25,22,47,20,97,35,74,28,16,48.6,34.7,13.9,3.3,1.5,4.8,0,,,,eriksjo02
510,Joel Farabee,21,PHI,LW,63,14,0.27,0.27,0.54,0.22,0.79,1.89,16,16,32,13,55,9,65,8,-11,35.1,37.2,-2.1,1.9,1.0,2.9,1,0,1,0.0,farabjo01
511,Joel Hanley,30,DAL,D,44,2,0.05,0.09,0.14,0.05,0.09,0.41,2,4,6,2,14,0,28,1,-13,20.2,18.7,1.5,0.1,0.4,0.6,0,,,,hanlejo01
512,Joel Hofer,21,STL,G,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,1,1,0,7,1,6,2,0,3.8,2.0,,0.0,0.0,0.1,0,,,,hoferjo01
513,Joel Kiviranta,25,DAL,F,56,2,0.02,0.11,0.13,0.04,0.18,1.05,1,6,7,2,15,0,22,1,-6,21.5,19.3,2.3,-0.7,0.5,-0.2,0,,,,kivirjo01
514,Joey Anderson,23,TOR,RW,5,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,1,0,1,0,0,3.6,1.5,2.0,-0.1,0.0,-0.1,0,,,,anderjo08
515,Joey Daccord,25,SEA,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,7,2,21,3,0,8.8,10.4,,0.0,0.0,0.0,0,,,,daccojo01
516,Joey Keane,22,CAR,D,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,0,0,0,0.3,0.7,-0.3,0.0,0.0,0.0,0,,,,keanejo01
517,Johan Larsson,29,TOT,LW/C,43,8,0.16,0.33,0.49,0.18,0.74,1.02,7,14,21,8,33,5,43,11,-4,23.1,19.8,3.3,0.8,0.6,1.4,0,,,,larssjo02
517,Johan Larsson,29,ARI,LW/C,29,6,0.21,0.31,0.52,0.20,1.03,1.03,6,9,15,6,25,4,33,9,-3,16.4,15.3,1.1,0.6,0.5,1.1,0,,,,larssjo02
517,Johan Larsson,29,WSH,LW/C,14,2,0.07,0.36,0.43,0.14,0.14,1.00,1,5,6,2,8,1,10,2,-1,6.7,4.5,2.2,0.2,0.1,0.4,0,,,,larssjo02
518,John Carlson,32,WSH,D,78,24,0.22,0.69,0.91,0.31,0.26,2.50,16,51,67,23,128,39,92,16,13,60.8,59.4,1.4,6.4,4.6,11.0,3,1,2,33.3,carlsjo01
519,John Gibson,28,ANA,G,56,0,0.00,0.02,0.02,0.00,0.21,0.00,0,1,1,0,145,36,172,27,0,105.3,121.8,,0.0,0.0,9.3,0,,,,gibsojo02
520,John Hayden,26,BUF,C,55,2,0.04,0.04,0.07,0.03,1.53,1.18,2,2,4,2,10,0,25,3,-12,15.6,25.7,-10.1,-1.1,0.3,-0.7,0,,,,haydejo01
521,John Klingberg,29,DAL,D,74,14,0.08,0.55,0.64,0.19,0.46,1.88,6,39,45,14,100,36,95,3,-28,67.0,66.2,0.8,3.0,2.3,5.4,0,,,,klingjo01
522,John Leonard,23,SJS,LW,14,1,0.07,0.07,0.14,0.06,0.00,1.79,1,1,2,1,3,1,7,0,-5,4.0,6.4,-2.5,-0.2,0.1,-0.1,0,,,,leonajo01
523,John Marino,24,PIT,D,81,7,0.01,0.30,0.31,0.09,0.28,1.11,1,23,24,7,62,4,75,18,1,57.5,56.3,1.3,0.4,3.6,4.0,0,,,,marinjo01
524,John Moore,31,BOS,D,7,0,0.00,0.14,0.14,0.04,0.57,1.00,0,1,1,0,5,0,5,2,2,3.1,5.2,-2.1,-0.1,0.4,0.4,0,,,,moorejo01
525,John Tavares,31,TOR,C,79,28,0.34,0.62,0.96,0.35,0.41,3.00,26,47,73,27,119,48,79,0,-8,59.7,48.9,10.8,5.9,1.0,6.9,0,,,,tavarjo01
526,John-Jason Peterka,20,BUF,RW,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,2,0,2,0,0,1.3,1.4,-0.1,-0.1,0.0,0.0,0,,,,peterjo01
527,Johnathan Kovacevic,24,WPG,D,4,0,0.00,0.00,0.00,0.00,0.50,1.75,0,0,0,0,1,0,0,0,1,1.9,1.3,0.7,-0.1,0.2,0.1,0,,,,kovacjo01
528,Johnny Gaudreau,28,CGY,LW,82,42,0.49,0.91,1.40,0.52,0.32,3.20,39,72,111,41,158,40,54,0,64,71.2,44.2,27.0,10.8,3.9,14.7,4,2,2,50.0,gaudrjo01
529,Jon Gillies,28,TOT,G,20,0,0.00,0.05,0.05,0.01,0.00,0.00,0,1,1,0,52,9,62,6,0,38.7,39.0,,0.0,0.0,1.9,0,,,,gillijo01
529,Jon Gillies,28,NJD,G,19,0,0.00,0.05,0.05,0.01,0.00,0.00,0,1,1,0,50,9,59,6,0,36.6,35.8,,0.0,0.0,1.7,0,,,,gillijo01
529,Jon Gillies,28,STL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,3,0,,2.1,3.2,,0.0,0.0,0.3,0,,,,gillijo01
530,Jon Lizotte,27,MIN,D,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,1,0,1,0,0,0.6,1.1,-0.5,0.0,0.0,0.0,0,,,,lizotjo01
531,Jonah Gadjovich,23,SJS,LW,43,1,0.02,0.05,0.07,0.03,1.72,0.84,1,2,3,1,9,0,18,0,-9,13.2,16.7,-3.5,-0.7,0.2,-0.4,0,,,,gadjojo01
532,Jonas Brodin,28,MIN,D,73,10,0.07,0.34,0.41,0.13,0.25,1.73,5,24,29,9,91,14,98,30,9,63.0,45.6,17.4,1.3,2.7,4.0,0,,,,brodijo01
533,Jonas Johansson,26,TOT,G,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,6,39,4,0,17.9,18.9,,0.0,0.0,0.0,0,,,,johanjo03
533,Jonas Johansson,26,COL,G,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,24,5,24,3,0,12.0,12.5,,0.0,0.0,0.6,0,,,,johanjo03
533,Jonas Johansson,26,FLA,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,1,15,1,0,5.9,6.4,,0.0,0.0,-0.6,0,,,,johanjo03
534,Jonas Røndbjerg,22,VEG,RW,30,2,0.07,0.13,0.20,0.07,0.13,1.00,2,4,6,2,10,0,11,1,0,9.3,10.0,-0.6,-0.1,0.3,0.3,0,,,,rondbjo01
535,Jonas Siegenthaler,24,NJD,D,70,4,0.01,0.19,0.20,0.06,0.60,1.31,1,12,13,4,61,0,86,20,-5,51.2,49.1,2.1,-0.3,2.8,2.4,0,,,,siegejo01
536,Jonathan Bernier,33,NJD,G,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,22,1,26,8,0,17.6,16.0,,0.0,0.0,1.3,0,,,,bernijo01
537,Jonathan Dahlén,24,SJS,C,61,9,0.20,0.16,0.36,0.15,0.20,1.72,12,9,21,9,36,10,51,0,-25,32.1,33.6,-1.5,0.9,0.4,1.3,0,,,,dahlejo01
538,Jonathan Drouin,26,MTL,LW,34,7,0.18,0.41,0.59,0.21,0.68,1.82,6,13,19,7,25,5,30,1,-9,17.7,24.9,-7.2,0.9,0.4,1.3,1,1,0,100.0,drouijo01
539,Jonathan Huberdeau,28,FLA,LW,80,39,0.38,1.06,1.44,0.49,0.68,2.78,29,81,110,38,149,51,79,16,35,62.3,47.2,15.1,9.6,2.3,11.9,6,1,5,16.7,huberjo01
540,Jonathan Marchessault,31,VEG,C,76,26,0.39,0.47,0.87,0.35,0.47,3.30,29,34,63,25,82,21,59,1,3,61.4,45.1,16.3,5.7,1.5,7.2,7,1,6,14.3,audymjo01
541,Jonathan Quick,36,LAK,G,46,0,0.00,0.02,0.02,0.01,0.13,0.00,0,1,1,0,123,22,116,30,0,98.3,88.4,,0.0,0.0,7.5,0,,,,quickjo01
542,Jonathan Toews,33,CHI,C,71,13,0.17,0.35,0.52,0.18,0.55,1.76,12,24,36,13,61,15,73,13,-14,38.2,42.8,-4.6,1.2,1.2,2.4,7,1,6,14.3,toewsjo01
543,Jonathon Merrill,29,MIN,D,69,7,0.06,0.23,0.29,0.09,0.32,0.86,4,15,19,6,59,0,61,17,15,40.8,42.1,-1.3,0.9,2.5,3.4,0,,,,merrijo01
544,Jonny Brodzinski,28,NYR,C,22,1,0.05,0.05,0.09,0.04,0.45,1.55,1,1,2,1,5,0,7,3,1,7.3,8.3,-1.0,-0.4,0.3,0.0,0,,,,brodzjo01
545,Joonas Donskoi,29,SEA,RW,75,6,0.03,0.27,0.29,0.09,0.19,1.19,2,19,21,6,41,8,65,22,-10,31.4,34.6,-3.3,-0.8,1.2,0.4,2,2,0,100.0,donskjo01
546,Joonas Korpisalo,27,CBJ,G,22,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,52,9,78,16,0,33.7,46.7,,0.0,0.0,1.6,0,,,,korpijo01
547,Jordan Binnington,28,STL,G,37,0,0.00,0.00,0.00,0.00,0.38,0.00,0,0,0,0,119,28,112,17,0,77.0,81.4,,0.0,0.0,5.6,0,,,,binnijo01
548,Jordan Eberle,31,SEA,RW,79,17,0.27,0.29,0.56,0.22,0.18,2.08,20,22,42,17,70,18,80,0,-28,50.2,45.8,4.4,2.3,0.9,3.2,2,0,2,0.0,eberljo01
549,Jordan Greenway,24,MIN,LW,62,10,0.16,0.27,0.44,0.16,1.11,1.77,10,16,26,10,55,4,33,8,26,34.6,26.3,8.3,1.1,1.6,2.6,0,,,,greenjo02
550,Jordan Gross,26,COL,D,1,0,0.00,0.00,0.00,0.00,4.00,0.00,0,0,0,0,0,0,0,0,0,0.5,0.1,0.3,0.0,0.0,0.0,0,,,,grossjo01
551,Jordan Harris,21,MTL,D,10,1,0.10,0.00,0.10,0.05,0.80,0.90,1,0,1,1,8,0,5,0,3,6.0,6.9,-1.0,0.0,0.5,0.5,0,,,,harrijo01
552,Jordan Kyrou,23,STL,C,74,27,0.36,0.65,1.01,0.37,0.27,2.54,26,46,72,27,92,24,58,0,10,49.0,49.8,-0.9,6.2,1.6,7.8,5,1,4,20.0,kyroujo01
553,Jordan Martinook,29,CAR,LW,59,6,0.10,0.15,0.25,0.10,0.37,1.31,6,9,15,6,24,0,25,2,1,28.7,24.9,3.8,0.2,0.8,1.0,0,,,,martijo01
554,Jordan Oesterle,29,DET,D,45,3,0.04,0.13,0.18,0.06,0.09,1.40,2,6,8,3,29,0,50,14,-7,30.5,38.0,-7.5,0.0,1.3,1.2,0,,,,oestejo01
555,Jordan Spence,20,LAK,D,24,3,0.08,0.25,0.33,0.12,0.08,1.71,2,6,8,3,20,3,18,1,0,17.5,17.0,0.6,0.4,1.1,1.5,0,,,,spencjo01
556,Jordan Staal,33,CAR,C,78,14,0.22,0.24,0.46,0.18,0.23,1.87,16,18,34,14,61,6,56,12,11,49.9,38.7,11.2,1.4,1.9,3.3,0,,,,staaljo01
557,Jordie Benn,34,MIN,D,39,2,0.03,0.18,0.21,0.06,0.26,0.95,1,7,8,2,30,0,32,3,1,22.4,23.8,-1.4,0.2,0.8,0.9,0,,,,bennjo01
558,Josef Kořenář,24,ARI,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,,1.3,2.8,,0.0,0.0,0.2,0,,,,korenjo01
559,Joseph Cramarossa,29,MIN,C,1,0,0.00,1.00,1.00,0.27,2.00,1.00,0,1,1,0,1,0,1,0,0,0.6,0.3,0.3,0.1,0.0,0.1,0,,,,cramajo01
560,Joseph Woll,23,TOR,G,4,0,0.00,0.00,0.00,0.00,0.50,0.00,0,0,0,0,15,4,11,3,0,11.1,8.8,,0.0,0.0,0.7,0,,,,wolljo01
561,Josh Anderson,27,MTL,RW,69,14,0.28,0.19,0.46,0.20,0.94,2.19,18,12,30,13,54,9,71,1,-25,38.5,48.4,-10.0,1.6,0.5,2.1,0,,,,anderjo05
562,Josh Archibald,29,EDM,RW,8,0,0.00,0.13,0.13,0.03,0.88,0.50,0,1,1,0,2,0,4,0,-2,1.5,2.8,-1.3,-0.1,0.0,-0.1,0,,,,archijo01
563,Josh Bailey,32,NYI,C,74,16,0.19,0.41,0.59,0.22,0.08,1.18,14,29,43,16,65,16,62,6,-7,42.5,48.9,-6.4,2.2,1.5,3.7,2,0,2,0.0,bailejo01
564,Josh Brown,28,TOT,D,52,2,0.00,0.12,0.12,0.03,0.71,0.87,0,6,6,2,22,0,41,12,-7,24.8,29.5,-4.7,-0.3,1.3,1.0,0,,,,brownjo01
564,Josh Brown,28,OTT,D,46,2,0.00,0.13,0.13,0.04,0.70,0.93,0,6,6,2,17,0,35,9,-9,21.0,26.1,-5.1,-0.2,0.9,0.7,0,,,,brownjo01
564,Josh Brown,28,BOS,D,6,0,0.00,0.00,0.00,0.00,0.83,0.33,0,0,0,0,5,0,6,3,2,3.8,3.3,0.5,-0.1,0.4,0.3,0,,,,brownjo01
565,Josh Leivo,28,CAR,LW,7,1,0.14,0.29,0.43,0.15,0.29,1.43,1,2,3,1,5,0,4,0,1,3.3,2.2,1.1,0.2,0.1,0.3,0,,,,leivojo01
566,Josh Mahura,23,ANA,D,38,3,0.08,0.11,0.18,0.07,0.32,0.95,3,4,7,3,16,0,31,1,-14,21.3,22.7,-1.4,0.3,0.3,0.6,0,,,,mahurjo01
567,Josh Manson,30,TOT,D,67,6,0.09,0.15,0.24,0.09,0.97,1.37,6,10,16,6,41,0,67,15,-11,44.6,43.9,0.8,0.6,2.0,2.6,0,,,,mansojo01
567,Josh Manson,30,ANA,D,45,4,0.09,0.11,0.20,0.08,1.18,1.36,4,5,9,4,30,0,42,12,0,33.0,29.1,3.9,0.2,2.2,2.4,0,,,,mansojo01
567,Josh Manson,30,COL,D,22,2,0.09,0.23,0.32,0.11,0.55,1.41,2,5,7,2,11,0,25,3,-11,11.6,14.8,-3.2,0.4,-0.2,0.2,0,,,,mansojo01
568,Josh Morrissey,26,WPG,D,79,13,0.15,0.32,0.47,0.17,0.84,2.19,12,24,36,13,106,27,90,8,-3,74.7,64.5,10.2,2.4,3.5,5.9,0,,,,morrijo04
569,Joshua Norris,22,OTT,C,66,25,0.53,0.30,0.83,0.37,0.24,2.61,34,19,53,24,90,36,67,6,-7,41.0,45.3,-4.3,5.4,1.4,6.8,3,1,2,33.3,norrijo01
570,Josiah Slavin,23,CHI,LW,15,0,0.00,0.07,0.07,0.02,0.27,0.87,0,1,1,0,2,0,10,8,0,5.4,6.2,-0.8,-0.4,0.3,-0.2,0,,,,slavijo01
571,Juho Lammikko,26,VAN,RW,75,6,0.09,0.11,0.20,0.08,0.19,0.89,7,8,15,6,28,1,51,18,-6,26.9,33.4,-6.5,-0.4,0.9,0.4,0,,,,lammiju01
572,Jujhar Khaira,27,CHI,LW,27,2,0.11,0.00,0.11,0.06,0.48,1.19,3,0,3,2,5,0,16,7,-4,11.0,12.3,-1.3,-0.5,0.4,-0.1,0,,,,khairju01
573,Julien Gauthier,24,NYR,RW,49,3,0.06,0.08,0.14,0.05,0.16,1.41,3,4,7,3,14,0,23,0,-9,22.3,22.6,-0.3,-0.4,0.3,-0.1,0,,,,gauthju01
574,Justin Bailey,26,VAN,RW,14,0,0.00,0.00,0.00,0.00,0.43,1.14,0,0,0,0,1,0,10,4,-5,3.1,6.5,-3.3,-0.4,0.0,-0.4,0,,,,baileju01
575,Justin Barron,20,TOT,D,7,1,0.14,0.14,0.29,0.12,0.00,1.86,1,1,2,1,5,0,8,0,-3,5.0,6.3,-1.3,0.1,0.0,0.2,0,,,,barroju01
575,Justin Barron,20,MTL,D,5,1,0.20,0.20,0.40,0.16,0.00,2.60,1,1,2,1,4,0,6,0,-2,3.5,4.7,-1.2,0.2,0.0,0.2,0,,,,barroju01
575,Justin Barron,20,COL,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,2,0,-1,1.5,1.6,-0.1,0.0,0.0,-0.1,0,,,,barroju01
576,Justin Braun,34,TOT,D,69,7,0.09,0.17,0.26,0.10,0.52,1.06,6,11,17,6,46,0,69,25,2,38.7,45.1,-6.5,0.7,3.2,3.9,0,,,,braunju01
576,Justin Braun,34,PHI,D,61,6,0.08,0.18,0.26,0.09,0.59,1.10,5,10,15,5,43,0,65,25,3,34.8,41.8,-7.0,0.6,3.0,3.5,0,,,,braunju01
576,Justin Braun,34,NYR,D,8,1,0.13,0.13,0.25,0.10,0.00,0.75,1,1,2,1,3,0,4,0,-1,3.9,3.4,0.5,0.1,0.2,0.4,0,,,,braunju01
577,Justin Danforth,28,CBJ,RW/C,45,6,0.22,0.09,0.31,0.14,0.22,1.60,10,4,14,7,24,2,29,2,-5,19.3,25.2,-5.8,0.7,0.4,1.1,0,,,,danfoju01
578,Justin Dowling,31,VAN,C,22,2,0.09,0.09,0.18,0.07,0.09,0.77,2,2,4,2,6,1,8,0,-3,5.5,8.2,-2.6,0.0,0.1,0.1,0,,,,dowliju01
579,Justin Faulk,29,STL,D,76,17,0.21,0.41,0.62,0.22,0.57,2.20,15,29,44,16,121,14,79,13,41,68.9,68.1,0.8,3.8,6.0,9.8,0,,,,faulkju01
580,Justin Holl,30,TOR,D,69,7,0.04,0.29,0.33,0.10,0.59,0.93,3,19,22,7,71,1,77,21,14,57.4,49.2,8.2,0.8,3.3,4.1,0,,,,hollju01
581,Justin Schultz,31,WSH,D,74,7,0.05,0.26,0.31,0.10,0.22,1.24,4,18,22,7,53,9,59,0,-15,46.8,45.6,1.2,1.1,1.4,2.5,0,,,,schulju01
582,Justus Annunen,21,COL,G,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,1,1,0,8,3,7,2,0,3.4,2.0,,0.0,0.0,0.1,0,,,,annunju01
583,Juuse Saros,26,NSH,G,67,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,201,50,173,46,0,121.0,131.3,,0.0,0.0,14.0,0,,,,sarosju01
584,Juuso Riikola,28,PIT,D,5,0,0.00,0.20,0.20,0.05,0.40,1.40,0,1,1,0,4,0,2,0,2,3.4,3.0,0.4,0.0,0.3,0.3,0,,,,riikoju01
585,Juuso Välimäki,23,CGY,D,9,1,0.00,0.22,0.22,0.06,1.11,1.22,0,2,2,1,5,0,5,0,0,5.3,5.0,0.3,0.0,0.3,0.3,0,,,,valimju01
586,K'Andre Miller,22,NYR,D,82,7,0.09,0.16,0.24,0.09,0.29,1.24,7,12,19,7,76,1,64,12,23,61.0,63.5,-2.5,0.5,5.9,6.4,1,1,0,100.0,milleka01
587,Kaapo Kähkönen,25,TOT,G,36,0,0.00,0.03,0.03,0.01,0.06,0.00,0,1,1,0,97,20,93,24,0,61.9,66.3,,0.0,0.0,6.4,0,,,,kahkoka01
587,Kaapo Kähkönen,25,MIN,G,25,0,0.00,0.04,0.04,0.01,0.08,0.00,0,1,1,0,80,16,66,19,0,45.4,44.1,,0.0,0.0,4.3,0,,,,kahkoka01
587,Kaapo Kähkönen,25,SJS,G,11,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,17,4,27,5,0,16.5,22.2,,0.0,0.0,2.1,0,,,,kahkoka01
588,Kaapo Kakko,20,NYR,RW,43,7,0.16,0.26,0.42,0.16,0.23,1.44,7,10,17,7,34,8,20,3,9,23.9,21.5,2.5,0.5,1.2,1.7,3,1,2,33.3,kakkoka01
589,Kaedan Korczak,21,VEG,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,1,0.6,1.3,-0.7,0.0,0.1,0.1,0,,,,korczka01
590,Kailer Yamamoto,23,EDM,RW,81,16,0.25,0.26,0.51,0.20,0.49,1.41,19,20,39,16,72,9,74,10,-1,53.2,54.2,-1.0,2.1,1.3,3.4,1,0,1,0.0,yamamka01
591,Kale Clague,23,TOT,D,36,3,0.06,0.22,0.28,0.09,0.56,0.72,2,8,10,3,18,3,27,2,-10,19.1,25.0,-5.8,0.4,0.5,1.0,0,,,,claguka01
591,Kale Clague,23,MTL,D,25,2,0.08,0.12,0.20,0.08,0.72,0.80,2,3,5,2,12,0,22,2,-8,13.1,17.9,-4.8,0.2,0.2,0.4,0,,,,claguka01
591,Kale Clague,23,LAK,D,11,1,0.00,0.45,0.45,0.13,0.18,0.55,0,5,5,1,6,3,5,0,-2,6.1,7.1,-1.1,0.3,0.3,0.5,0,,,,claguka01
592,Karel Vejmelka,25,ARI,G,52,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,107,13,170,39,0,81.8,117.8,,0.0,0.0,7.7,0,,,,vejmeka01
593,Karson Kuhlman,26,TOT,C,44,3,0.07,0.16,0.23,0.08,0.14,1.55,3,7,10,4,14,0,23,7,-2,19.6,18.1,1.6,-0.2,0.6,0.4,0,,,,kuhlmka01
593,Karson Kuhlman,26,SEA,C,25,3,0.08,0.24,0.32,0.11,0.24,1.84,2,6,8,3,10,0,19,7,-2,12.4,12.3,0.1,0.0,0.4,0.4,0,,,,kuhlmka01
593,Karson Kuhlman,26,BOS,C,19,1,0.05,0.05,0.11,0.04,0.00,1.16,1,1,2,1,4,0,4,0,0,7.3,5.8,1.4,-0.3,0.2,0.0,0,,,,kuhlmka01
594,Kasper Björkqvist,24,PIT,RW,6,1,0.17,0.00,0.17,0.09,0.33,1.33,1,0,1,1,1,0,3,1,-1,2.0,1.7,0.3,0.0,0.0,0.1,0,,,,bjorkka01
