,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
552,Kris Russell,31,EDM,D,72,5,0.04,0.18,0.22,0.07,0.38,0.88,3,13,16,5,59,0,81,27,5,51.5,51.2,0.3,0.1,3.5,3.7,0,,,,russekr01
553,Kristian Vesalainen,19,WPG,W,5,0,0.00,0.20,0.20,0.05,0.00,0.20,0,1,1,0,1,0,1,0,0,1.7,1.3,0.4,0.0,0.0,0.0,0,,,,vesalkr01
554,Kurtis Gabriel,25,NJD,RW,22,2,0.09,0.09,0.18,0.08,2.68,0.32,2,2,4,2,6,0,6,0,0,3.9,6.5,-2.6,0.2,0.2,0.4,0,,,,gabriku01
555,Kurtis MacDermid,24,LAK,D,11,0,0.00,0.09,0.09,0.02,1.00,0.45,0,1,1,0,4,0,5,0,-1,3.4,3.6,-0.2,0.0,0.2,0.2,0,,,,macdeku01
556,Kyle Brodziak,34,EDM,C,70,4,0.09,0.04,0.13,0.06,0.47,1.06,6,3,9,4,18,0,49,17,-14,20.7,27.8,-7.1,-0.8,0.4,-0.4,0,,,,brodzky01
557,Kyle Capobianco,21,ARI,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,2,0,-2,0.4,1.2,-0.7,0.0,-0.1,-0.1,0,,,,capobky01
558,Kyle Clifford,28,LAK,LW,72,9,0.15,0.14,0.29,0.12,1.33,1.60,11,10,21,9,29,1,25,1,4,29.7,28.5,1.2,1.2,1.2,2.3,0,,,,cliffky01
559,Kyle Connor,22,WPG,LW,82,27,0.41,0.39,0.80,0.33,0.22,2.77,34,32,66,27,119,46,83,4,-7,53.4,57.1,-3.6,5.6,1.4,7.0,3,2,1,66.7,connoky01
560,Kyle Okposo,30,BUF,RW,78,12,0.18,0.19,0.37,0.15,0.53,1.88,14,15,29,12,50,16,43,0,-9,32.3,38.4,-6.1,1.3,1.0,2.3,1,0,1,0.0,okposky01
561,Kyle Palmieri,27,NJD,RW,74,21,0.36,0.31,0.68,0.29,0.57,3.03,27,23,50,21,84,27,67,1,-9,47.4,39.2,8.2,4.1,1.5,5.6,6,2,4,33.3,palmiky01
562,Kyle Rau,26,MIN,C,6,0,0.00,0.17,0.17,0.05,0.00,1.00,0,1,1,0,1,0,1,0,0,1.3,0.9,0.3,0.0,0.1,0.0,0,,,,rauky01
563,Kyle Turris,29,NSH,C,55,8,0.13,0.29,0.42,0.15,0.60,1.42,7,16,23,8,35,8,33,0,-6,32.0,30.9,1.2,0.7,0.7,1.4,5,1,4,20.0,turriky01
564,Landon Bow,23,DAL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,1.8,1.4,,0.0,0.0,0.2,0,,,,bowla01
565,Lars Eller,29,WSH,C,81,13,0.16,0.28,0.44,0.16,0.46,2.01,13,23,36,13,62,5,78,22,-1,46.2,41.5,4.7,1.1,1.2,2.3,1,0,1,0.0,ellerla01
566,Laurent Brossoit,25,WPG,G,21,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,67,14,49,12,0,38.7,43.7,,0.0,0.0,4.7,0,,,,brossla01
567,Laurent Dauphin,23,ARI,C,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,1,0,-1,0.5,0.2,0.3,0.0,0.0,-0.1,0,,,,dauphla01
568,Lawrence Pilut,23,BUF,D,33,2,0.03,0.15,0.18,0.06,0.61,1.12,1,5,6,2,22,1,29,0,-8,22.7,21.7,1.0,0.0,0.9,0.9,0,,,,pilutla01
569,Lawson Crouse,21,ARI,LW,81,10,0.14,0.17,0.31,0.12,0.83,1.62,11,14,25,10,38,0,44,10,5,33.0,39.1,-6.1,0.8,1.8,2.6,0,,,,crousla01
570,Lee Stempniak,35,BOS,RW,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.4,0.7,-0.3,0.0,0.0,-0.1,0,,,,stemple01
571,Leo Komarov,32,NYI,C,82,9,0.07,0.24,0.32,0.11,0.51,0.95,6,20,26,9,47,0,38,9,18,34.5,40.9,-6.4,0.1,2.1,2.1,1,0,1,0.0,komarle01
572,Leon Draisaitl,23,EDM,C,82,42,0.61,0.67,1.28,0.51,0.63,2.82,51,55,106,43,141,44,109,14,2,64.4,68.4,-4.0,10.4,2.2,12.6,4,1,3,25.0,draisle01
573,Lias Andersson,20,NYR,C,42,2,0.05,0.10,0.14,0.05,0.69,0.98,2,4,6,2,10,0,24,1,-13,14.1,20.7,-6.5,-0.5,0.0,-0.4,0,,,,anderli01
574,Libor Hájek,20,NYR,D,5,1,0.20,0.00,0.20,0.11,1.20,2.00,1,0,1,1,3,0,2,0,1,3.8,2.5,1.4,0.1,0.2,0.3,0,,,,hajekli01
575,Libor Šulák,24,DET,D,6,0,0.00,0.00,0.00,0.00,1.00,1.17,0,0,0,0,3,0,8,1,-4,3.5,5.7,-2.2,-0.1,0.0,-0.2,0,,,,sulakli01
576,Linus Ullmark,25,BUF,G,37,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,107,22,109,18,0,71.8,80.6,,0.0,0.0,5.8,0,,,,ullmali01
577,Logan Brown,20,OTT,C,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,0,-2,0.6,0.6,0.0,-0.1,-0.1,-0.1,0,,,,brownlo01
578,Logan Couture,29,SJS,C,81,26,0.33,0.53,0.86,0.32,0.27,2.52,27,43,70,26,108,36,96,15,-6,53.7,50.0,3.7,5.4,1.2,6.6,3,0,3,0.0,coutulo01
579,Logan O'Connor,22,COL,RW,5,0,0.00,0.00,0.00,0.00,0.00,0.20,0,0,0,0,0,0,3,1,-2,0.7,1.0,-0.3,-0.1,0.0,-0.1,0,,,,oconnlo01
580,Loui Eriksson,33,VAN,LW,81,11,0.14,0.22,0.36,0.14,0.27,1.32,11,18,29,11,39,5,50,5,-11,35.3,42.0,-6.7,0.9,1.0,1.9,0,,,,erikslo01
581,Louis Belpedio,22,MIN,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,1.0,1.1,-0.1,0.0,0.1,0.0,0,,,,belpelo01
582,Louis Domingue,26,TBL,G,26,0,0.00,0.04,0.04,0.01,0.15,0.00,0,1,1,0,107,27,75,16,0,63.2,51.2,,0.0,0.0,4.3,0,,,,dominlo01
583,Luca Sbisa,29,NYI,D,9,0,0.00,0.11,0.11,0.03,0.44,0.56,0,1,1,0,4,0,5,1,0,5.0,6.8,-1.7,-0.1,0.3,0.3,0,,,,sbisalu01
584,Lucas Wallmark,23,CAR,C,81,10,0.12,0.22,0.35,0.13,0.44,1.62,10,18,28,10,44,9,51,8,-8,50.6,38.2,12.3,0.5,1.1,1.7,0,,,,wallmlu01
585,Lukáš Radil,28,SJS,C,36,5,0.19,0.11,0.31,0.13,0.17,1.11,7,4,11,5,18,0,11,0,7,13.0,12.9,0.2,0.7,0.6,1.3,0,,,,radillu01
586,Lukáš Sedlák,25,CBJ,C,47,3,0.09,0.04,0.13,0.06,0.21,0.91,4,2,6,3,12,0,20,3,-5,17.0,13.8,3.2,-0.2,0.3,0.1,0,,,,sedlalu01
587,Luke Glendening,29,DET,C,78,9,0.13,0.17,0.29,0.11,0.19,1.31,10,13,23,9,47,0,72,27,2,32.7,51.1,-18.5,-0.1,1.4,1.3,0,,,,glendlu01
588,Luke Johnson,24,CHI,C,15,0,0.00,0.07,0.07,0.02,0.53,1.27,0,1,1,0,3,1,14,4,-8,5.4,7.3,-1.9,-0.4,-0.2,-0.5,0,,,,johnslu01
589,Luke Kunin,21,MIN,C,49,6,0.12,0.22,0.35,0.13,0.55,1.80,6,11,17,6,30,2,45,8,-9,28.2,25.9,2.3,0.1,0.8,0.9,1,0,1,0.0,kuninlu01
590,Luke Schenn,29,TOT,D,26,1,0.00,0.08,0.08,0.02,0.62,1.15,0,2,2,1,7,0,19,2,-10,8.7,16.6,-7.9,-0.2,0.1,-0.1,0,,,,schenlu01
590,Luke Schenn,29,VAN,D,18,1,0.00,0.11,0.11,0.03,0.50,1.28,0,2,2,1,6,0,11,1,-4,7.3,10.8,-3.4,-0.1,0.3,0.2,0,,,,schenlu01
590,Luke Schenn,29,ANA,D,8,0,0.00,0.00,0.00,0.00,0.88,0.88,0,0,0,0,1,0,8,1,-6,1.3,5.8,-4.5,-0.1,-0.2,-0.3,0,,,,schenlu01
591,Luke Witkowski,28,DET,D,34,1,0.00,0.06,0.06,0.02,0.68,0.41,0,2,2,1,12,0,19,2,-5,11.4,15.8,-4.4,-0.2,0.3,0.1,0,,,,witkolu01
592,Mackenzie Blackwood,22,NJD,G,23,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,51,10,53,9,0,39.2,41.1,,0.0,0.0,4.3,0,,,,blackma01
593,Mackenzie MacEachern,24,STL,LW,29,2,0.10,0.07,0.17,0.07,0.34,1.14,3,2,5,2,6,0,6,0,0,9.9,6.4,3.5,0.2,0.3,0.4,0,,,,maceama01
594,MacKenzie Weegar,25,FLA,D,64,5,0.06,0.17,0.23,0.08,1.00,1.23,4,11,15,5,40,2,48,7,-3,35.8,35.8,0.0,0.6,2.1,2.7,0,,,,weegama01
595,Madison Bowey,23,TOT,D,50,3,0.04,0.16,0.20,0.06,0.92,0.96,2,8,10,3,29,1,37,7,-1,23.0,32.9,-10.0,0.3,1.3,1.6,0,,,,boweyma01
595,Madison Bowey,23,WSH,D,33,2,0.03,0.15,0.18,0.06,1.15,1.03,1,5,6,2,16,0,16,3,3,15.6,17.3,-1.7,0.1,0.9,1.1,0,,,,boweyma01
595,Madison Bowey,23,DET,D,17,1,0.06,0.18,0.24,0.08,0.47,0.82,1,3,4,1,13,1,21,4,-4,7.3,15.6,-8.2,0.1,0.4,0.5,0,,,,boweyma01
596,Magnus Pääjärvi,27,OTT,LW,80,8,0.14,0.10,0.24,0.10,0.08,1.49,11,8,19,8,30,0,64,20,-14,29.6,39.4,-9.8,0.0,0.7,0.7,0,,,,paajama01
597,Malcolm Subban,25,VEG,G,21,0,0.00,0.00,0.00,0.00,0.19,0.00,0,0,0,0,58,7,60,14,0,47.2,43.6,,0.0,0.0,2.9,0,,,,subbama01
598,Marc Methot,33,DAL,D,9,0,0.00,0.00,0.00,0.00,0.67,0.33,0,0,0,0,4,0,8,1,-3,4.3,7.4,-3.1,-0.2,0.2,0.0,0,,,,methoma01
599,Marc Staal,32,NYR,D,79,4,0.04,0.13,0.16,0.05,0.41,1.06,3,10,13,4,56,0,96,31,-9,51.1,61.5,-10.5,-0.3,2.5,2.3,0,,,,staalma01
600,Marc-André Fleury,34,VEG,G,61,1,0.00,0.03,0.03,0.01,0.07,0.00,0,2,2,1,182,32,152,30,0,143.5,122.4,,0.0,0.0,10.3,0,,,,fleurma01
601,Marc-Édouard Vlasic,31,SJS,D,72,7,0.04,0.31,0.35,0.10,0.14,1.39,3,22,25,8,72,7,96,24,-6,54.3,56.6,-2.3,0.9,2.3,3.2,0,,,,vlasima01
602,Marco Scandella,28,BUF,D,63,5,0.10,0.11,0.21,0.08,0.41,1.32,6,7,13,5,37,0,63,13,-13,35.0,47.0,-12.0,0.5,1.8,2.4,0,,,,scandma01
603,Marcus Foligno,27,MIN,LW,82,7,0.09,0.15,0.23,0.09,0.67,1.11,7,12,19,7,29,1,41,12,-1,32.0,23.6,8.4,-0.1,1.4,1.2,0,,,,foligma01
604,Marcus Högberg,24,OTT,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,8,1,14,3,0,7.3,8.2,,0.0,0.0,0.3,0,,,,hogbema01
605,Marcus Johansson,28,TOT,C/W,58,12,0.22,0.29,0.52,0.20,0.14,1.98,13,17,30,12,47,13,50,0,-16,35.8,32.6,3.2,1.8,0.6,2.5,0,,,,johanma03
605,Marcus Johansson,28,NJD,C/W,48,11,0.25,0.31,0.56,0.22,0.17,2.15,12,15,27,11,42,12,45,0,-15,29.7,28.0,1.7,1.8,0.5,2.3,0,,,,johanma03
605,Marcus Johansson,28,BOS,C/W,10,1,0.10,0.20,0.30,0.11,0.00,1.20,1,2,3,1,5,1,5,0,-1,6.0,4.6,1.4,0.0,0.1,0.2,0,,,,johanma03
606,Marcus Krüger,28,CHI,C,74,4,0.05,0.11,0.16,0.06,0.41,1.00,4,8,12,4,23,0,45,20,-2,21.8,26.5,-4.7,-0.6,0.6,0.0,0,,,,krugema01
607,Marcus Pettersson,22,TOT,D,84,7,0.02,0.27,0.30,0.09,0.79,1.04,2,23,25,7,65,8,50,10,17,52.6,48.0,4.7,1.0,3.9,5.0,0,,,,pettema01
607,Marcus Pettersson,22,PIT,D,57,6,0.04,0.30,0.33,0.10,0.86,1.26,2,17,19,6,52,8,36,5,13,41.6,33.4,8.2,0.9,2.7,3.5,0,,,,pettema01
607,Marcus Pettersson,22,ANA,D,27,2,0.00,0.22,0.22,0.06,0.63,0.56,0,6,6,2,13,0,14,5,4,11.0,14.6,-3.5,0.1,1.3,1.4,0,,,,pettema01
608,Marcus Sorensen,26,SJS,RW,80,13,0.21,0.16,0.38,0.16,0.29,1.25,17,13,30,13,51,2,49,9,10,42.2,36.5,5.7,1.8,1.3,3.1,0,,,,sorenma01
609,Mario Kempe,30,ARI,C,52,4,0.08,0.10,0.17,0.07,0.35,1.10,4,5,9,4,18,0,17,3,5,20.0,18.6,1.4,-0.3,1.1,0.8,0,,,,kempema01
610,Mark Alt,27,COL,D,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.9,0.5,0.4,0.0,0.0,0.0,0,,,,altma01
611,Mark Barberio,28,COL,D,12,1,0.08,0.00,0.08,0.05,0.33,0.92,1,0,1,1,5,0,13,2,-6,4.8,6.9,-2.1,0.0,-0.1,-0.1,0,,,,barbema01
612,Mark Borowiecki,29,OTT,D,53,2,0.02,0.08,0.09,0.03,1.68,1.11,1,4,5,2,27,0,53,14,-12,29.4,33.5,-4.1,-0.4,0.8,0.4,0,,,,borowma01
613,Mark Friedman,23,PHI,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.0,0.2,-0.2,0.0,-0.1,-0.1,0,,,,friedma01
614,Mark Giordano,35,CGY,D,78,24,0.22,0.73,0.95,0.31,0.88,2.83,17,57,74,25,144,41,90,26,39,67.0,52.3,14.7,6.7,5.9,12.6,0,,,,giordma01
615,Mark Jankowski,24,CGY,C,79,12,0.18,0.23,0.41,0.16,0.15,1.25,14,18,32,13,41,0,50,15,6,32.6,30.0,2.6,1.8,1.1,2.9,1,0,1,0.0,jankoma01
616,Mark Letestu,33,CBJ,C,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,1,1,0,-1,0.2,1.2,-1.1,-0.1,0.0,-0.1,0,,,,letesma01
617,Mark Pysyk,27,FLA,D,70,3,0.01,0.14,0.16,0.05,0.37,0.91,1,10,11,3,53,1,69,16,-1,42.4,48.6,-6.2,-0.4,2.7,2.3,0,,,,pysykma01
618,Mark Scheifele,25,WPG,C,82,33,0.46,0.56,1.02,0.40,0.46,2.43,38,46,84,33,130,46,93,17,8,55.3,63.3,-8.1,7.3,2.2,9.4,2,1,1,50.0,scheima01
619,Mark Stone,26,TOT,RW,77,29,0.43,0.52,0.95,0.37,0.35,2.58,33,40,73,29,108,25,76,10,17,66.0,50.3,15.7,6.3,2.4,8.7,0,,,,stonema01
619,Mark Stone,26,OTT,RW,59,24,0.47,0.58,1.05,0.41,0.37,2.46,28,34,62,25,92,22,66,9,13,50.4,39.5,10.9,5.6,1.9,7.4,0,,,,stonema01
619,Mark Stone,26,VEG,RW,18,4,0.28,0.33,0.61,0.25,0.28,3.00,5,6,11,4,16,3,10,1,4,15.5,10.8,4.8,0.8,0.5,1.3,0,,,,stonema01
620,Marko Daňo,24,COL,C,8,0,0.00,0.00,0.00,0.00,0.88,0.38,0,0,0,0,1,0,2,0,-1,1.2,1.9,-0.7,-0.2,0.0,-0.1,0,,,,danoma01
621,Markus Granlund,25,VAN,C,77,9,0.16,0.13,0.29,0.12,0.26,1.60,12,10,22,9,39,10,61,28,-4,31.2,34.8,-3.6,0.3,1.3,1.6,8,3,5,37.5,granlma01
622,Markus Hännikäinen,25,CBJ,LW,44,3,0.09,0.07,0.16,0.07,0.05,1.18,4,3,7,3,10,0,15,0,-5,15.3,16.5,-1.1,0.0,0.3,0.2,0,,,,hannima01
623,Markus Nutivaara,24,CBJ,D,80,7,0.06,0.20,0.26,0.09,0.08,1.24,5,16,21,7,62,1,59,1,3,58.0,55.8,2.3,0.9,3.2,4.2,0,,,,nutivma01
624,Martin Frk,25,DET,RW,30,2,0.03,0.17,0.20,0.06,0.13,0.93,1,5,6,2,10,3,17,0,-9,6.9,11.6,-4.7,-0.1,0.0,-0.1,0,,,,frkma01
625,Martin Hanzal,31,DAL,C,7,1,0.14,0.14,0.29,0.12,0.57,2.00,1,1,2,1,5,3,7,1,-4,2.7,3.6,-0.9,0.0,0.0,0.0,0,,,,hanzama01
626,Martin Jones,29,SJS,G,62,0,0.00,0.02,0.02,0.00,0.03,0.00,0,1,1,0,203,36,176,27,0,138.0,123.8,,0.0,0.0,7.0,0,,,,jonesma02
627,Martin Marinčin,26,TOR,D,24,2,0.04,0.17,0.21,0.07,0.50,1.42,1,4,5,2,14,0,22,4,-4,15.6,13.9,1.7,0.2,0.3,0.4,0,,,,marinma01
628,Martin Nečas,20,CAR,C,7,1,0.14,0.14,0.29,0.12,0.29,0.86,1,1,2,1,2,0,2,0,0,1.2,2.7,-1.5,0.1,0.1,0.2,0,,,,necasma01
629,Mason Appleton,23,WPG,C,36,4,0.08,0.19,0.28,0.10,0.11,0.81,3,7,10,4,17,0,9,1,9,12.8,11.3,1.5,0.5,0.7,1.1,0,,,,applema01
630,Mathew Barzal,21,NYI,C,82,22,0.22,0.54,0.76,0.27,0.56,2.18,18,44,62,22,75,23,58,2,-5,56.5,49.3,7.2,4.0,1.6,5.6,9,2,7,22.2,barzama01
631,Mathew Dumba,24,MIN,D,32,9,0.38,0.31,0.69,0.29,0.66,2.91,12,10,22,9,45,16,41,7,-5,31.3,22.2,9.1,2.5,1.7,4.2,0,,,,dumbama01
632,Mathieu Joseph,21,TBL,RW,70,11,0.19,0.19,0.37,0.15,0.37,1.36,13,13,26,11,40,1,35,1,5,34.0,29.5,4.5,1.7,0.9,2.5,0,,,,josepma01
633,Mathieu Perreault,31,WPG,C,82,12,0.18,0.18,0.37,0.15,0.54,1.16,15,15,30,12,50,15,36,0,-1,34.3,32.6,1.7,1.7,1.0,2.7,1,0,1,0.0,perrema01
634,Mats Zuccarello,31,TOT,LW,48,14,0.25,0.58,0.83,0.29,0.50,2.17,12,28,40,14,60,23,59,14,-8,32.2,31.3,0.9,2.6,0.8,3.4,0,,,,zuccama01
634,Mats Zuccarello,31,NYR,LW,46,13,0.24,0.57,0.80,0.28,0.52,2.15,11,26,37,13,56,22,59,14,-11,30.0,30.0,0.0,2.3,0.7,2.9,5,2,3,40.0,zuccama01
634,Mats Zuccarello,31,DAL,LW,2,1,0.50,1.00,1.50,0.54,0.00,2.50,1,2,3,1,4,1,0,0,3,2.2,1.3,0.9,0.3,0.2,0.5,0,,,,zuccama01
635,Matt Bartkowski,30,MIN,D,2,1,0.50,0.00,0.50,0.27,0.00,1.00,1,0,1,1,2,0,0,0,2,0.5,1.2,-0.7,0.2,0.2,0.4,0,,,,bartkma01
636,Matt Beleskey,30,NYR,LW,4,1,0.25,0.00,0.25,0.14,1.25,0.75,1,0,1,1,1,0,0,0,1,0.3,0.8,-0.5,0.1,0.1,0.2,0,,,,belesma01
637,Matt Benning,24,EDM,D,70,6,0.07,0.17,0.24,0.09,0.47,1.34,5,12,17,6,52,2,51,12,11,37.6,37.4,0.1,0.9,3.1,4.0,0,,,,bennima01
638,Matt Calvert,29,COL,LW,82,10,0.13,0.18,0.32,0.12,0.71,1.72,11,15,26,10,42,3,75,25,-10,42.7,40.3,2.4,0.5,0.9,1.4,0,,,,calvema01
639,Matt Cullen,42,PIT,C,71,7,0.10,0.18,0.28,0.10,0.20,1.23,7,13,20,7,32,0,47,21,6,26.4,30.6,-4.2,0.4,1.1,1.5,0,,,,cullema01
640,Matt Donovan,28,NSH,D,2,0,0.00,0.50,0.50,0.14,1.00,0.50,0,1,1,0,1,0,1,0,0,0.4,0.6,-0.2,0.1,0.0,0.1,0,,,,donovma01
641,Matt Duchene,28,TOT,C,73,27,0.42,0.53,0.96,0.37,0.11,2.36,31,39,70,28,102,25,80,2,-3,55.0,50.7,4.3,6.2,1.4,7.7,0,,,,duchema01
641,Matt Duchene,28,OTT,C,50,23,0.54,0.62,1.16,0.45,0.12,2.52,27,31,58,23,80,21,61,2,-2,39.4,35.8,3.7,5.8,1.0,6.8,0,,,,duchema01
641,Matt Duchene,28,CBJ,C,23,4,0.17,0.35,0.52,0.19,0.09,2.00,4,8,12,4,22,4,19,0,-1,15.6,14.9,0.7,0.5,0.4,0.9,0,,,,duchema01
642,Matt Grzelcyk,25,BOS,D,66,6,0.05,0.23,0.27,0.09,1.03,1.36,3,15,18,6,58,15,37,3,9,43.0,45.2,-2.3,0.6,3.5,4.0,0,,,,grzelma01
643,Matt Hendricks,37,TOT,C,26,1,0.00,0.12,0.12,0.03,0.73,0.88,0,3,3,1,5,0,9,2,-2,6.5,7.3,-0.8,-0.3,0.2,-0.1,0,,,,hendrma01
643,Matt Hendricks,37,MIN,C,22,1,0.00,0.09,0.09,0.02,0.86,0.91,0,2,2,1,4,0,8,2,-2,4.9,6.1,-1.2,-0.4,0.2,-0.1,0,,,,hendrma01
643,Matt Hendricks,37,WPG,C,4,0,0.00,0.25,0.25,0.07,0.00,0.75,0,1,1,0,1,0,1,0,0,1.5,1.2,0.4,0.0,0.0,0.0,0,,,,hendrma01
644,Matt Hunwick,33,BUF,D,14,1,0.00,0.14,0.14,0.04,0.29,0.71,0,2,2,1,3,0,13,3,-7,8.4,10.9,-2.5,-0.1,0.0,0.0,0,,,,hunwima01
645,Matt Irwin,31,NSH,D,44,2,0.02,0.14,0.16,0.05,0.86,1.14,1,6,7,2,20,0,16,1,5,19.2,19.3,0.0,0.2,1.5,1.7,0,,,,irwinma01
646,Matt Luff,21,LAK,RW,33,5,0.24,0.09,0.33,0.16,0.27,1.36,8,3,11,5,16,2,16,0,-2,9.6,14.8,-5.2,0.9,0.4,1.3,0,,,,luffma01
647,Matt Martin,29,NYI,LW,67,5,0.09,0.12,0.21,0.08,0.79,0.93,6,8,14,5,24,0,21,2,5,24.8,26.0,-1.2,-0.1,1.1,1.0,0,,,,martima02
648,Matt Murray,24,PIT,G,50,0,0.00,0.00,0.00,0.00,0.08,0.00,0,0,0,0,159,39,129,28,0,105.5,100.7,,0.0,0.0,10.4,0,,,,murrama02
649,Matt Niskanen,32,WSH,D,80,9,0.10,0.21,0.31,0.11,0.51,1.79,8,17,25,9,64,2,96,32,-3,51.3,66.3,-15.0,1.1,2.5,3.6,0,,,,niskama01
650,Matt Puempel,26,DET,LW,8,1,0.13,0.00,0.13,0.07,0.25,1.25,1,0,1,1,1,1,2,0,-2,2.0,3.1,-1.1,0.0,0.0,0.0,0,,,,puempma01
651,Matt Read,32,MIN,RW,12,1,0.08,0.00,0.08,0.05,0.17,1.08,1,0,1,1,5,0,9,2,-2,4.9,5.4,-0.5,-0.2,0.1,-0.1,0,,,,readma01
652,Matt Roy,23,LAK,D,25,2,0.08,0.16,0.24,0.09,0.32,1.36,2,4,6,2,21,0,22,0,-1,13.7,17.7,-4.0,0.3,1.0,1.3,0,,,,royma04
653,Matt Tennyson,28,BUF,D,4,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,2,0,6,0,-4,1.5,2.3,-0.7,-0.1,-0.2,-0.2,0,,,,tennyma01
654,Matthew Nieto,26,COL,LW,64,7,0.06,0.30,0.36,0.12,0.13,1.34,4,19,23,7,38,1,51,17,2,33.3,28.4,4.9,0.3,1.0,1.3,0,,,,nietoma01
655,Matthew Peca,25,MTL,C,39,3,0.08,0.18,0.26,0.09,0.10,0.90,3,7,10,4,8,0,26,4,-14,10.0,15.1,-5.1,0.2,-0.1,0.0,0,,,,pecama01
656,Matthew Tkachuk,21,CGY,LW,80,30,0.43,0.54,0.96,0.37,0.78,2.59,34,43,77,30,108,39,56,1,14,55.6,42.8,12.8,7.1,1.8,8.8,4,0,4,0.0,tkachma01
657,Mattias Ekholm,28,NSH,D,80,14,0.10,0.45,0.55,0.18,0.59,1.83,8,36,44,14,90,9,76,20,27,66.2,62.9,3.3,3.0,6.1,9.2,0,,,,ekholma01
658,Mattias Janmark,26,DAL,C,81,8,0.07,0.23,0.31,0.10,0.30,1.30,6,19,25,8,31,1,43,9,-4,43.5,41.2,2.3,-0.3,1.6,1.3,1,0,1,0.0,janmama02
659,Max Comtois,20,ANA,LW,10,2,0.20,0.50,0.70,0.25,0.70,0.90,2,5,7,2,8,0,5,0,3,3.7,7.1,-3.4,0.5,0.3,0.8,0,,,,comtoma01
660,Max Domi,23,MTL,LW,82,27,0.34,0.54,0.88,0.33,0.98,2.48,28,44,72,27,95,16,58,0,20,60.7,55.9,4.8,6.0,2.2,8.2,1,0,1,0.0,domima01
661,Max Jones,20,ANA,LW,30,2,0.07,0.10,0.17,0.06,0.47,1.93,2,3,5,2,13,2,12,0,-1,14.8,16.4,-1.6,-0.4,0.5,0.1,0,,,,jonesma03
662,Max McCormick,26,OTT,LW,14,1,0.07,0.00,0.07,0.04,0.29,0.86,1,0,1,1,1,0,7,0,-6,2.1,5.3,-3.2,-0.1,-0.1,-0.2,0,,,,mccorma01
663,Max Pacioretty,30,VEG,LW,66,17,0.33,0.27,0.61,0.26,0.55,2.89,22,18,40,17,58,17,56,2,-13,46.5,43.4,3.1,3.3,0.8,4.1,1,0,1,0.0,pacioma01
664,Max Veronneau,23,OTT,RW,12,2,0.17,0.17,0.33,0.13,0.00,1.25,2,2,4,2,6,3,8,0,-5,3.3,7.1,-3.8,0.2,0.0,0.2,0,,,,veronma01
665,Maxim Mamin,24,FLA,C/RW,7,0,0.00,0.00,0.00,0.00,0.71,1.14,0,0,0,0,0,0,2,0,-2,2.2,1.7,0.5,-0.1,0.0,-0.2,0,,,,maminma01
666,Maxime Lagace,26,VEG,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,1,4,0,0,1.6,2.1,,0.0,0.0,0.0,0,,,,lagacma01
667,Maxime Lajoie,21,OTT,D,56,6,0.13,0.14,0.27,0.11,0.36,1.41,7,8,15,6,35,10,64,14,-25,30.0,37.9,-7.9,0.9,0.4,1.2,0,,,,lajoima01
668,Melker Karlsson,28,SJS,C,79,7,0.15,0.05,0.20,0.09,0.33,1.00,12,4,16,8,28,0,43,14,-1,24.9,28.7,-3.8,0.2,0.8,1.0,0,,,,karlsme01
669,Michael Amadio,22,LAK,C,43,5,0.14,0.16,0.30,0.12,0.14,0.86,6,7,13,5,22,1,22,0,-1,13.9,16.4,-2.5,0.7,0.6,1.3,0,,,,amadimi01
670,Michael Bunting,23,ARI,LW,5,1,0.20,0.00,0.20,0.11,0.40,1.00,1,0,1,1,1,0,1,0,0,1.9,1.8,0.1,0.1,0.1,0.1,0,,,,buntimi01
