,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
798,Owen Beck,18,MTL,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.1,0.7,-0.6,0.0,0.0,-0.1,0,,,,beckow01
799,Owen Power,20,BUF,D,79,11,0.05,0.39,0.44,0.13,0.30,1.65,4,29,33,10,111,15,98,12,10,75.2,82.7,-7.5,1.5,3.8,5.3,1,1,0,100.0,powerow01
800,Owen Tippett,23,PHI,RW,77,21,0.35,0.29,0.64,0.27,0.21,3.00,26,21,47,20,80,20,87,10,-17,51.8,47.1,4.7,3.6,1.1,4.7,1,0,1,0.0,tippeow01
801,Parker Kelly,23,OTT,F,55,1,0.02,0.05,0.07,0.03,0.67,1.07,1,3,4,1,10,0,34,15,-9,11.8,16.5,-4.7,-1.1,0.4,-0.7,0,,,,kellypa01
802,Parker Wotherspoon,25,NYI,D,12,0,0.00,0.08,0.08,0.02,0.33,0.83,0,1,1,0,7,0,3,1,5,8.3,6.0,2.3,-0.1,0.7,0.6,0,,,,wothepa01
803,Pat Maroon,34,TBL,LW,80,5,0.06,0.11,0.18,0.06,1.88,0.78,5,8,13,5,23,1,27,0,-5,30.4,34.4,-4.0,-0.5,0.8,0.2,0,,,,maroopa01
804,Patric Hörnqvist,36,FLA,RW,22,1,0.05,0.09,0.14,0.05,0.59,1.82,1,2,3,1,5,2,7,0,-4,6.7,5.3,1.3,-0.2,0.0,-0.1,0,,,,hornqpa01
805,Patrice Bergeron,37,BOS,C,78,23,0.35,0.40,0.74,0.29,0.28,3.19,26,29,55,22,110,44,39,8,35,54.4,31.9,22.5,4.3,2.7,7.0,1,0,1,0.0,bergepa01
806,Patrick Brown,30,TOT,C,61,4,0.07,0.13,0.20,0.07,0.72,0.98,4,8,12,4,21,0,39,16,-2,19.9,22.2,-2.2,-0.4,0.8,0.4,0,,,,brownpa02
806,Patrick Brown,30,PHI,C,43,2,0.05,0.12,0.16,0.06,0.40,1.02,2,5,7,2,11,0,30,13,-6,13.8,14.7,-0.9,-0.5,0.4,-0.1,0,,,,brownpa02
806,Patrick Brown,30,OTT,C,18,2,0.11,0.17,0.28,0.11,1.50,0.89,2,3,5,2,10,0,9,3,4,6.1,7.5,-1.4,0.1,0.4,0.5,0,,,,brownpa02
807,Patrick Kane,34,TOT,RW,73,21,0.29,0.49,0.78,0.29,0.22,3.11,20,34,54,20,89,35,76,0,-22,44.8,60.8,-16.0,3.6,1.2,4.8,0,,,,kanepa01
807,Patrick Kane,34,CHI,RW,54,17,0.30,0.54,0.83,0.31,0.19,3.37,15,27,42,16,64,25,62,0,-23,32.9,47.2,-14.3,2.9,0.8,3.7,3,0,3,0.0,kanepa01
807,Patrick Kane,34,NYR,RW,19,5,0.26,0.37,0.63,0.24,0.32,2.37,5,7,12,5,25,10,14,0,1,11.9,13.6,-1.7,0.7,0.4,1.1,1,0,1,0.0,kanepa01
808,Patrik Laine,24,CBJ,RW,55,20,0.40,0.55,0.95,0.37,0.29,3.35,21,28,49,19,65,21,56,0,-12,37.0,38.1,-1.2,4.2,1.0,5.2,1,1,0,100.0,lainepa01
809,Patrik Nemeth,30,ARI,D,75,1,0.00,0.07,0.07,0.02,0.40,0.83,0,5,5,1,34,1,73,33,-7,34.3,48.1,-13.8,-1.2,2.1,1.0,0,,,,nemetpa01
810,Paul Cotter,23,VEG,C,55,8,0.24,0.09,0.33,0.15,0.27,1.38,12,5,17,8,30,4,31,0,-5,25.3,31.8,-6.5,1.0,0.6,1.6,5,1,4,20.0,cottepa01
811,Paul Stastny,37,CAR,C,73,9,0.12,0.18,0.30,0.12,0.22,1.10,9,12,21,8,42,12,26,0,4,34.7,25.9,8.8,0.6,1.3,1.9,0,,,,stastpa01
812,Pavel Buchnevich,27,STL,LW,63,25,0.41,0.65,1.06,0.40,0.57,1.95,25,39,64,24,96,30,75,23,14,41.5,42.9,-1.3,5.5,1.8,7.3,3,2,1,66.7,buchnpa01
813,Pavel Dorofeyev,22,VEG,LW,18,4,0.39,0.11,0.50,0.24,0.33,2.22,7,2,9,4,15,4,6,0,5,9.4,9.4,0.0,0.8,0.5,1.3,2,1,1,50.0,dorofpa01
814,Pavel Francouz,32,COL,G,16,0,0.00,0.06,0.06,0.02,0.00,0.00,0,1,1,0,46,12,42,6,0,29.6,32.0,,0.0,0.0,3.3,0,,,,francpa01
815,Pavel Zacha,25,BOS,C,82,21,0.26,0.44,0.70,0.26,0.20,1.60,20,34,54,20,88,13,55,6,26,50.0,42.9,7.0,3.8,2.3,6.1,0,,,,zachapa01
816,Pavol Regenda,23,ANA,F,14,1,0.07,0.14,0.21,0.08,0.29,1.21,1,2,3,1,4,0,7,0,-3,6.1,8.8,-2.7,0.0,0.1,0.0,0,,,,regenpa01
817,Petr Mrázek,30,CHI,G,39,1,0.00,0.05,0.05,0.01,0.10,0.00,0,2,2,1,81,15,132,25,0,62.8,93.5,,0.0,0.0,5.8,0,,,,mrazepe01
818,Peyton Krebs,22,BUF,C,74,10,0.12,0.23,0.35,0.13,0.68,1.05,9,16,25,9,37,4,48,7,-8,31.9,35.3,-3.4,0.5,0.7,1.2,0,,,,krebspe01
819,Pheonix Copley,31,LAK,G,37,0,0.00,0.03,0.03,0.01,0.51,0.00,0,1,1,0,123,29,92,26,0,75.4,61.6,,0.0,0.0,5.2,0,,,,copleph01
820,Phil Kessel,35,VEG,RW,82,14,0.17,0.27,0.44,0.17,0.37,1.82,13,21,34,13,53,12,48,0,-7,39.2,41.8,-2.5,1.9,0.9,2.8,1,0,1,0.0,kesseph01
821,Philip Broberg,21,EDM,D,46,2,0.02,0.15,0.17,0.05,0.04,0.70,1,7,8,2,33,1,31,5,6,25.5,18.2,7.4,0.2,1.3,1.4,0,,,,brobeph01
822,Philip Tomasino,21,NSH,C,31,6,0.16,0.42,0.58,0.20,0.19,1.74,5,12,17,6,25,9,11,0,5,15.4,16.5,-1.2,0.9,0.8,1.7,3,1,2,33.3,tomasph01
823,Philipp Grubauer,31,SEA,G,39,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,108,22,98,21,0,72.0,63.7,,0.0,0.0,4.4,0,,,,grubaph01
824,Philipp Kurashev,23,CHI,C,70,9,0.13,0.23,0.36,0.13,0.20,1.66,9,15,24,9,49,8,82,9,-32,39.1,54.7,-15.6,-0.1,0.7,0.5,1,1,0,100.0,kurasph01
825,Philippe Myers,26,TBL,D,11,1,0.09,0.18,0.27,0.10,0.36,1.91,1,2,3,1,7,0,7,0,0,6.3,4.6,1.8,0.2,0.3,0.5,0,,,,myersph01
826,Phillip Danault,29,LAK,C,82,19,0.22,0.44,0.66,0.24,0.77,1.85,17,34,51,19,82,30,83,23,-8,53.8,47.0,6.8,2.7,1.3,4.0,1,0,1,0.0,danauph01
827,Phillip Di Giuseppe,29,VAN,LW,30,5,0.20,0.20,0.40,0.16,0.47,2.37,6,6,12,5,22,2,24,3,-1,17.5,15.6,1.8,0.5,0.4,0.9,0,,,,digiuph01
828,Pierre Engvall,26,TOT,LW,76,13,0.22,0.17,0.39,0.17,0.41,1.72,16,12,28,12,53,5,43,3,8,45.9,37.4,8.5,1.6,1.5,3.1,0,,,,engvapi01
828,Pierre Engvall,26,TOR,LW,58,9,0.21,0.16,0.36,0.15,0.43,1.72,11,8,19,8,31,4,29,3,1,32.2,25.7,6.5,1.0,0.9,1.9,0,,,,engvapi01
828,Pierre Engvall,26,NYI,LW,18,4,0.28,0.22,0.50,0.22,0.33,1.72,5,4,9,4,22,1,14,0,7,13.7,11.7,2.0,0.6,0.6,1.2,0,,,,engvapi01
829,Pierre-Édouard Bellemare,37,TBL,LW,73,5,0.05,0.12,0.18,0.06,0.47,0.70,4,8,12,4,20,0,46,17,-9,22.0,27.1,-5.1,-0.7,0.6,-0.1,0,,,,bellepi01
830,Pierre-Luc Dubois,24,WPG,LW,73,24,0.37,0.49,0.86,0.32,1.05,2.81,26,34,60,23,99,38,57,1,5,46.0,43.0,2.9,4.6,2.0,6.6,1,1,0,100.0,duboipi01
831,Pierre-Olivier Joseph,23,PIT,D,75,7,0.07,0.21,0.28,0.09,0.59,1.44,5,15,20,7,63,10,49,4,8,53.4,49.1,4.2,1.1,3.0,4.1,0,,,,joseppi01
832,Pius Suter,26,DET,F,79,10,0.18,0.13,0.30,0.13,0.08,1.34,13,9,22,10,37,0,53,13,-3,32.0,31.8,0.2,0.5,1.3,1.8,2,1,1,50.0,suterpi01
833,Pontus Holmberg,23,TOR,RW,37,5,0.14,0.22,0.35,0.13,0.49,0.73,5,8,13,5,16,2,15,1,0,12.6,12.5,0.1,0.6,0.5,1.1,0,,,,holmbpo01
834,Pyotr Kochetkov,23,CAR,G,24,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,58,7,57,8,0,48.8,44.6,,0.0,0.0,3.9,0,,,,kochepy01
835,Quinn Hughes,23,VAN,D,78,22,0.09,0.88,0.97,0.28,0.44,1.97,7,65,72,22,142,43,97,13,15,69.2,59.2,10.0,5.3,4.8,10.2,0,,,,hughequ01
836,Quinton Byfield,20,LAK,C,53,7,0.06,0.36,0.42,0.13,0.57,1.40,3,18,21,7,47,6,29,1,13,27.7,23.1,4.6,0.3,1.3,1.6,0,,,,byfiequ01
837,Radek Faksa,29,DAL,C,81,9,0.14,0.11,0.25,0.11,0.48,1.09,11,8,19,8,37,3,35,10,9,34.7,31.5,3.2,-0.1,1.6,1.5,0,,,,faksara01
838,Radim Šimek,30,SJS,D,44,1,0.02,0.05,0.07,0.02,0.66,0.89,1,2,3,1,17,0,33,3,-13,20.0,24.7,-4.7,-0.4,0.5,0.1,0,,,,simekra01
839,Radim Zohorna,26,TOT,F,10,1,0.10,0.00,0.10,0.05,0.00,0.90,1,0,1,1,5,1,5,0,-1,3.8,4.3,-0.4,0.0,0.1,0.0,0,,,,zohorra01
839,Radim Zohorna,26,CGY,F,8,0,0.00,0.00,0.00,0.00,0.00,0.38,0,0,0,0,4,1,5,0,-2,2.7,3.4,-0.7,-0.2,0.0,-0.2,0,,,,zohorra01
839,Radim Zohorna,26,TOR,F,2,1,0.50,0.00,0.50,0.27,0.00,3.00,1,0,1,1,1,0,0,0,1,1.1,0.8,0.3,0.1,0.1,0.2,0,,,,zohorra01
840,Radko Gudas,32,FLA,D,72,5,0.03,0.21,0.24,0.07,1.10,1.53,2,14,16,5,52,0,65,27,14,48.8,40.1,8.7,0.3,3.0,3.3,0,,,,gudasra01
841,Rafaël Harvey-Pinard,24,MTL,LW,34,9,0.41,0.18,0.59,0.27,0.29,1.71,13,6,19,9,41,9,39,14,7,20.8,21.3,-0.5,1.6,0.9,2.5,1,0,1,0.0,harvera01
842,Rasmus Andersson,26,CGY,D,79,16,0.14,0.48,0.62,0.20,0.33,2.01,11,36,47,16,116,36,89,14,5,71.3,61.7,9.5,3.4,4.6,8.0,4,2,2,50.0,anderra01
843,Rasmus Asplund,25,TOT,F,46,3,0.04,0.13,0.17,0.06,0.09,1.17,2,6,8,3,17,0,28,5,-6,14.6,21.5,-6.9,-0.4,0.3,-0.1,0,,,,asplura01
843,Rasmus Asplund,25,BUF,F,27,3,0.07,0.22,0.30,0.10,0.00,1.22,2,6,8,3,16,0,21,5,0,9.3,14.8,-5.5,0.1,0.3,0.4,0,,,,asplura01
843,Rasmus Asplund,25,NSH,F,19,0,0.00,0.00,0.00,0.00,0.21,1.11,0,0,0,0,1,0,7,0,-6,5.3,6.7,-1.4,-0.6,0.0,-0.5,0,,,,asplura01
844,Rasmus Dahlin,22,BUF,D,78,24,0.19,0.74,0.94,0.31,1.18,2.62,14,55,69,23,154,49,107,14,12,78.6,71.6,7.0,6.1,4.2,10.2,0,,,,dahlira01
845,Rasmus Kupari,22,LAK,C,66,5,0.05,0.18,0.23,0.07,0.18,0.80,3,11,14,5,23,0,36,8,-5,21.4,21.2,0.2,-0.1,0.5,0.4,0,,,,kuparra01
846,Rasmus Ristolainen,28,PHI,D,74,6,0.04,0.23,0.27,0.09,0.43,1.16,3,16,19,6,61,7,85,27,-4,43.4,42.6,0.8,0.5,3.0,3.5,0,,,,ristora01
847,Rasmus Sandin,22,TOT,D,71,11,0.10,0.39,0.49,0.16,0.55,1.14,7,26,33,11,80,16,62,1,3,60.4,53.7,6.6,2.3,3.2,5.5,0,,,,sandira01
847,Rasmus Sandin,22,TOR,D,52,6,0.08,0.31,0.38,0.12,0.44,1.12,4,15,19,6,48,8,30,0,10,43.0,32.6,10.5,1.1,2.7,3.8,1,0,1,0.0,sandira01
847,Rasmus Sandin,22,WSH,D,19,5,0.16,0.63,0.79,0.26,0.84,1.21,3,11,14,5,32,8,32,1,-7,17.4,21.2,-3.8,1.2,0.5,1.7,0,,,,sandira01
848,Reese Johnson,24,CHI,F,57,3,0.07,0.04,0.11,0.05,0.67,0.95,4,2,6,3,15,0,36,6,-15,13.9,25.0,-11.1,-0.8,0.4,-0.4,0,,,,johnsre01
849,Reilly Smith,31,VEG,RW,78,22,0.33,0.38,0.72,0.29,0.21,2.31,25,28,53,21,85,21,69,16,11,49.5,39.1,10.4,4.2,1.8,6.1,5,2,3,40.0,smithre01
850,Rem Pitlick,25,MTL,C,46,6,0.13,0.20,0.33,0.12,0.48,0.65,6,8,14,5,19,1,34,1,-15,15.6,27.3,-11.7,0.4,0.1,0.5,3,1,2,33.3,pitlire01
851,Rickard Rakell,29,PIT,RW,82,24,0.34,0.39,0.73,0.29,0.20,2.96,27,30,57,23,109,41,73,0,-5,65.1,56.6,8.6,4.1,1.6,5.7,2,2,0,100.0,rakelri01
852,Ridly Greig,20,OTT,C,20,3,0.10,0.35,0.45,0.15,0.60,1.50,2,7,9,3,16,4,11,0,1,11.4,9.1,2.4,0.4,0.4,0.7,0,,,,greigri01
853,Riley Sheahan,31,BUF,C,2,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,2,0,-2,0.5,0.5,0.0,0.0,-0.1,-0.1,0,,,,sheahri01
854,Riley Stillman,24,TOT,D,50,2,0.02,0.14,0.16,0.05,0.72,0.74,1,7,8,2,32,1,50,6,-13,30.9,35.1,-4.2,0.0,0.4,0.3,0,,,,stillri01
854,Riley Stillman,24,VAN,D,32,1,0.00,0.16,0.16,0.04,0.72,0.91,0,5,5,1,18,1,36,5,-14,19.2,24.7,-5.5,-0.2,-0.1,-0.2,0,,,,stillri01
854,Riley Stillman,24,BUF,D,18,1,0.06,0.11,0.17,0.06,0.72,0.44,1,2,3,1,14,0,14,1,1,11.7,10.3,1.3,0.1,0.4,0.5,0,,,,stillri01
855,Riley Tufte,24,DAL,LW,3,0,0.00,0.00,0.00,0.00,0.00,0.33,0,0,0,0,0,0,1,0,-1,0.2,1.0,-0.8,-0.1,0.0,-0.1,0,,,,tufteri01
856,Robby Fabbri,27,DET,C,28,6,0.25,0.32,0.57,0.22,0.79,1.25,7,8,15,6,23,10,14,0,-1,10.8,12.9,-2.1,0.9,0.5,1.5,1,0,1,0.0,fabbrro01
857,Robert Bortuzzo,33,STL,D,43,2,0.05,0.07,0.12,0.04,0.67,0.70,2,3,5,2,23,0,29,15,9,18.1,19.4,-1.3,0.0,1.6,1.6,0,,,,borturo01
858,Robert Hägg,27,DET,D,38,2,0.05,0.13,0.18,0.06,0.68,1.05,2,5,7,2,19,0,28,4,-5,20.8,20.9,-0.1,0.1,1.1,1.2,0,,,,haggro01
859,Robert Thomas,23,STL,C,73,22,0.25,0.64,0.89,0.31,0.30,1.45,17,44,61,21,106,32,98,16,-8,47.2,55.5,-8.3,4.0,1.3,5.2,3,1,2,33.3,thomaro01
860,Robin Salo,24,NYI,D,11,2,0.18,0.18,0.36,0.15,0.36,0.82,2,2,4,2,7,0,6,0,1,4.9,5.6,-0.8,0.4,0.3,0.8,0,,,,saloro01
861,Roland McKeown,27,NSH,D,6,0,0.00,0.00,0.00,0.00,1.33,0.50,0,0,0,0,2,0,2,1,1,1.5,3.5,-2.0,-0.1,0.3,0.2,0,,,,mckeoro01
862,Roman Josi,32,NSH,D,67,21,0.27,0.61,0.88,0.31,0.54,4.01,17,39,56,20,102,29,75,7,5,65.2,63.7,1.5,5.3,4.6,9.9,3,0,3,0.0,josiro01
863,Ronald Attard,23,PHI,D,2,0,0.00,0.00,0.00,0.00,0.00,2.50,0,0,0,0,1,0,2,1,0,1.4,1.2,0.3,0.0,0.1,0.0,0,,,,attarro01
864,Roope Hintz,26,DAL,LW,73,31,0.51,0.52,1.03,0.42,0.41,2.52,35,36,71,29,124,49,54,10,31,52.9,34.9,18.0,7.3,2.6,9.9,3,2,1,66.7,hintzro01
865,Ross Colton,26,TBL,C,81,13,0.20,0.20,0.40,0.16,0.62,1.89,15,15,30,12,44,12,40,0,-8,37.6,39.1,-1.6,1.7,0.9,2.6,3,2,1,66.7,coltoro01
866,Ross Johnston,28,NYI,LW,16,1,0.00,0.13,0.13,0.04,2.31,0.13,0,2,2,1,4,0,5,0,-1,2.5,4.9,-2.4,-0.2,0.1,0.0,0,,,,johnsro02
867,Rourke Chartier,26,OTT,C,6,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,1,0,1,0,0,1.4,1.4,-0.1,-0.2,0.1,-0.1,0,,,,chartro01
868,Rūdolfs Balcers,25,TOT,LW,17,2,0.18,0.12,0.29,0.13,0.24,1.41,3,2,5,2,8,0,9,0,-1,9.1,6.5,2.6,0.3,0.1,0.4,0,,,,balceru01
868,Rūdolfs Balcers,25,FLA,LW,14,2,0.14,0.14,0.29,0.12,0.29,1.50,2,2,4,2,7,0,9,0,-2,7.7,6.2,1.5,0.1,0.1,0.2,0,,,,balceru01
868,Rūdolfs Balcers,25,TBL,LW,3,1,0.33,0.00,0.33,0.18,0.00,1.00,1,0,1,1,1,0,0,0,1,1.5,0.3,1.1,0.1,0.1,0.2,0,,,,balceru01
869,Ryan Carpenter,32,NYR,C,22,1,0.05,0.09,0.14,0.05,0.45,0.77,1,2,3,1,6,0,14,3,-5,5.7,6.5,-0.8,-0.2,0.1,-0.1,0,,,,carpery01
870,Ryan Donato,26,SEA,C,71,11,0.20,0.18,0.38,0.16,0.65,1.72,13,12,25,10,44,2,26,0,16,32.7,27.6,5.2,1.7,1.3,3.0,3,0,3,0.0,donatry01
871,Ryan Graves,27,NJD,D,78,9,0.10,0.23,0.33,0.12,0.36,1.81,8,17,25,9,87,0,67,14,34,59.9,53.4,6.4,1.4,5.4,6.8,0,,,,gravery01
872,Ryan Hartman,28,MIN,RW,59,14,0.25,0.37,0.63,0.24,1.53,2.53,14,21,35,13,50,5,44,6,7,36.3,33.1,3.2,2.4,1.5,3.9,1,0,1,0.0,hartmry01
873,Ryan Johansen,30,NSH,C,55,11,0.22,0.29,0.51,0.20,0.58,1.56,11,15,26,10,49,22,40,0,-13,28.5,29.6,-1.1,1.4,0.7,2.1,1,1,0,100.0,johanry01
874,Ryan Lindgren,24,NYR,D,63,5,0.02,0.27,0.29,0.08,0.71,1.19,1,16,17,5,59,0,47,17,29,46.7,41.3,5.4,0.3,4.7,5.1,0,,,,lindgry01
875,Ryan Lomberg,28,FLA,LW,82,9,0.15,0.10,0.24,0.11,1.07,1.63,11,8,19,8,38,0,42,3,-1,43.6,39.9,3.7,0.5,0.8,1.3,0,,,,lombery01
876,Ryan McDonagh,33,NSH,D,71,6,0.03,0.25,0.28,0.08,0.31,1.10,2,17,19,6,66,0,76,22,12,50.9,61.2,-10.2,0.2,4.7,5.0,0,,,,mcdonry01
877,Ryan McLeod,23,EDM,C,57,9,0.19,0.21,0.40,0.16,0.32,1.37,11,11,22,9,31,1,40,14,4,29.6,24.0,5.6,1.0,0.8,1.9,0,,,,mcleory01
878,Ryan Murray,29,EDM,D,13,1,0.00,0.23,0.23,0.06,0.31,0.62,0,3,3,1,5,0,10,1,-4,6.0,6.3,-0.3,0.1,0.0,0.0,0,,,,murrary01
879,Ryan Nugent-Hopkins,29,EDM,C,82,38,0.45,0.82,1.27,0.47,0.43,2.45,35,63,98,36,166,87,87,20,12,54.9,46.7,8.2,9.0,1.8,10.9,4,2,2,50.0,nugenry01
880,Ryan O'Reilly,31,TOT,C,53,12,0.30,0.26,0.57,0.23,0.30,1.92,15,14,29,12,52,11,75,13,-21,39.7,35.1,4.6,1.7,0.3,2.0,0,,,,oreilry01
880,Ryan O'Reilly,31,STL,C,40,8,0.30,0.18,0.48,0.21,0.25,2.00,11,7,18,8,33,4,66,13,-24,28.5,28.0,0.4,0.9,-0.1,0.8,2,1,1,50.0,oreilry01
880,Ryan O'Reilly,31,TOR,C,13,4,0.31,0.54,0.85,0.31,0.46,1.69,4,7,11,4,19,7,9,0,3,11.3,7.1,4.2,0.8,0.4,1.2,0,,,,oreilry01
881,Ryan Poehling,24,PIT,C,53,6,0.13,0.13,0.26,0.11,0.15,1.21,7,7,14,6,20,0,40,18,-2,18.8,22.0,-3.2,0.3,0.7,0.9,0,,,,poehlry01
882,Ryan Pulock,28,NYI,D,82,9,0.06,0.26,0.32,0.10,0.17,1.54,5,20,25,8,82,6,78,12,10,62.0,67.3,-5.4,0.9,4.6,5.5,0,,,,pulocry01
883,Ryan Reaves,36,TOT,RW,73,5,0.07,0.14,0.21,0.08,0.59,0.66,5,9,14,5,21,0,27,0,-6,22.8,25.3,-2.5,0.0,0.7,0.7,0,,,,reavery01
883,Ryan Reaves,36,MIN,RW,61,5,0.08,0.16,0.25,0.09,0.51,0.74,5,9,14,5,20,0,21,0,-1,21.0,22.0,-1.0,0.3,0.7,1.0,0,,,,reavery01
883,Ryan Reaves,36,NYR,RW,12,0,0.00,0.00,0.00,0.00,1.00,0.25,0,0,0,0,1,0,6,0,-5,1.8,3.3,-1.5,-0.3,-0.1,-0.3,0,,,,reavery01
884,Ryan Strome,29,ANA,C,82,15,0.18,0.32,0.50,0.18,0.96,1.59,14,25,39,14,67,10,91,4,-30,44.7,74.3,-29.6,1.4,0.5,1.9,1,0,1,0.0,stromry01
885,Ryan Suter,38,DAL,D,82,8,0.04,0.27,0.30,0.09,0.32,1.12,3,21,24,7,76,12,79,15,0,59.8,54.2,5.6,0.7,3.7,4.4,0,,,,suterry01
886,Saku Mäenalanen,28,WPG,RW,64,4,0.06,0.09,0.16,0.06,0.25,0.95,4,6,10,4,16,0,21,5,0,15.9,24.2,-8.3,-0.5,0.9,0.4,0,,,,maenasa01
887,Sam Bennett,26,FLA,C,63,15,0.25,0.38,0.63,0.24,0.86,3.06,15,23,38,14,65,14,57,11,5,50.9,39.3,11.6,2.3,1.2,3.5,0,,,,bennesa01
888,Sam Carrick,30,ANA,C,52,3,0.06,0.08,0.13,0.05,1.65,0.96,3,4,7,3,14,0,34,3,-17,15.4,31.5,-16.1,-0.6,0.0,-0.6,0,,,,carrisa01
889,Sam Gagner,33,WPG,C,48,6,0.17,0.13,0.29,0.12,0.27,1.63,8,6,14,6,24,6,22,0,-4,20.4,19.2,1.2,0.4,0.7,1.1,0,,,,gagnesa01
890,Sam Lafferty,27,TOT,C/LW,70,11,0.17,0.21,0.39,0.15,0.53,1.46,12,14,26,10,33,0,60,16,-11,28.0,42.6,-14.7,0.9,1.0,2.0,0,,,,laffesa01
890,Sam Lafferty,27,CHI,C/LW,51,9,0.20,0.22,0.41,0.17,0.55,1.63,10,10,20,8,26,0,51,15,-10,21.0,32.4,-11.4,0.9,0.8,1.6,0,,,,laffesa01
890,Sam Lafferty,27,TOR,C/LW,19,2,0.11,0.21,0.32,0.11,0.47,1.00,2,4,6,2,7,0,9,1,-1,7.0,10.3,-3.3,0.1,0.3,0.3,0,,,,laffesa01
891,Sam Montembeault,26,MTL,G,40,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,110,15,133,40,0,70.1,92.5,,0.0,0.0,7.2,0,,,,montesa01
892,Sam Reinhart,27,FLA,C,82,27,0.38,0.44,0.82,0.32,0.15,2.77,30,34,64,26,112,52,84,12,-12,58.2,45.5,12.7,4.9,1.0,5.9,2,1,1,50.0,reinhsa01
893,Sam Steel,24,MIN,C,65,10,0.15,0.28,0.43,0.16,0.28,1.31,10,17,27,10,51,4,46,10,11,39.9,34.2,5.6,1.0,1.7,2.6,0,,,,steelsa01
894,Sammy Blais,26,TOT,LW,71,9,0.13,0.23,0.35,0.13,0.42,0.99,9,15,24,9,39,6,29,0,4,26.5,32.1,-5.6,0.9,1.1,2.0,0,,,,blaissa01
894,Sammy Blais,26,NYR,LW,40,1,0.00,0.13,0.13,0.03,0.20,0.78,0,5,5,1,11,0,10,0,1,11.0,13.8,-2.8,-0.6,0.5,-0.1,0,,,,blaissa01
894,Sammy Blais,26,STL,LW,31,8,0.29,0.35,0.65,0.25,0.71,1.26,9,10,19,8,28,6,19,0,3,15.6,18.3,-2.7,1.5,0.6,2.1,0,,,,blaissa01
895,Sampo Ranta,22,COL,LW,6,0,0.00,0.00,0.00,0.00,0.67,0.83,0,0,0,0,1,0,1,0,0,1.3,1.6,-0.3,-0.1,0.1,-0.1,0,,,,rantasa01
896,Samuel Bolduc,22,NYI,D,17,1,0.12,0.06,0.18,0.08,0.12,1.18,2,1,3,1,10,0,5,0,5,9.0,8.5,0.6,0.2,0.9,1.1,0,,,,boldusa01
897,Samuel Ersson,23,PHI,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,34,2,33,7,0,19.5,23.9,,0.0,0.0,1.7,0,,,,erssosa01
898,Samuel Fagemo,22,LAK,LW,9,1,0.22,0.11,0.33,0.15,0.00,0.56,2,1,3,1,3,0,7,0,-4,1.6,3.5,-1.9,0.3,-0.1,0.2,0,,,,fagemsa01
899,Samuel Girard,24,COL,D,76,12,0.08,0.41,0.49,0.15,0.21,1.57,6,29,35,11,66,8,80,12,-10,63.9,60.9,3.0,2.1,2.7,4.8,0,,,,girarsa01
900,Samuel Kňažko,20,CBJ,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,1.2,2.2,-0.9,0.0,0.1,0.0,0,,,,knazksa01
901,Samuel Poulin,21,PIT,RW,3,0,0.00,0.33,0.33,0.09,0.67,0.67,0,1,1,0,1,1,3,0,-3,0.7,1.0,-0.3,0.0,-0.1,-0.1,0,,,,poulisa01
902,Samuel Walker,23,MIN,C,9,1,0.11,0.11,0.22,0.09,0.00,0.89,1,1,2,1,3,0,4,0,-1,3.1,3.8,-0.7,0.0,0.1,0.1,0,,,,walkesa01
903,Scott Harrington,29,TOT,D,45,4,0.09,0.16,0.24,0.09,0.22,0.73,4,7,11,4,35,0,43,2,-6,30.4,35.8,-5.4,0.5,1.3,1.8,0,,,,harrisc01
903,Scott Harrington,29,SJS,D,28,2,0.04,0.21,0.25,0.08,0.29,0.79,1,6,7,2,18,0,27,2,-7,20.8,20.3,0.5,0.2,0.5,0.7,0,,,,harrisc01
903,Scott Harrington,29,ANA,D,17,2,0.18,0.06,0.24,0.11,0.12,0.65,3,1,4,2,17,0,16,0,1,9.6,15.5,-5.9,0.3,0.8,1.1,0,,,,harrisc01
904,Scott Laughton,28,PHI,C,78,17,0.23,0.32,0.55,0.21,0.64,2.18,17,24,41,16,68,11,86,20,-9,49.9,48.8,1.1,1.9,1.5,3.4,0,,,,laughsc01
905,Scott Mayfield,30,NYI,D,82,8,0.07,0.22,0.29,0.10,1.01,1.45,6,17,23,8,62,0,82,28,8,59.1,58.6,0.5,0.8,4.5,5.3,0,,,,mayfisc01
