,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
673,Mike Duco,24,VAN,LW,6,1,0.00,0.33,0.33,0.09,0.83,0.67,0,2,2,1,4,0,3,0,1,0.1,0.1,0.2,0,,,,ducomi01
674,Mike Fisher,31,NSH,C,72,20,0.33,0.38,0.71,0.28,0.46,2.18,27,30,57,23,85,28,58,12,11,4.4,2.0,6.4,3,0,3,0.0,fishemi01
675,Mike Green,26,WSH,D,32,3,0.09,0.13,0.22,0.09,0.38,2.00,3,4,7,3,38,11,24,2,5,0.3,1.8,2.1,0,,,,greenmi03
676,Mike Hoffman,22,OTT,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,hoffmmi02
677,Mike Knuble,39,WSH,RW,72,7,0.08,0.17,0.25,0.09,0.44,1.26,7,13,20,7,28,7,43,7,-15,-0.1,0.4,0.3,0,,,,knublmi01
678,Mike Komisarek,30,TOR,D,45,2,0.02,0.09,0.11,0.04,0.91,0.76,1,4,5,2,24,0,48,11,-13,-0.2,0.3,0.1,0,,,,komismi01
679,Mike Lundin,27,MIN,D,17,1,0.00,0.12,0.12,0.03,0.24,0.53,0,2,2,1,10,0,19,8,-1,-0.2,0.9,0.7,0,,,,lundimi01
680,Mike Mottau,33,TOT,D,35,1,0.00,0.06,0.06,0.02,0.43,0.63,0,2,2,1,13,1,27,4,-11,-0.4,0.2,-0.1,0,,,,mottami01
680,Mike Mottau,33,NYI,D,29,1,0.00,0.07,0.07,0.02,0.52,0.66,0,2,2,1,12,1,25,4,-10,-0.3,0.2,-0.1,0,,,,mottami01
680,Mike Mottau,33,BOS,D,6,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,mottami01
681,Mike Murphy,23,CAR,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,murphmi02
682,Mike Ribeiro,31,DAL,C,74,21,0.24,0.61,0.85,0.29,0.89,1.92,20,49,69,24,76,19,60,8,5,4.7,1.8,6.5,7,2,5,28.6,ribeimi01
683,Mike Richards,26,LAK,C,74,17,0.24,0.35,0.59,0.22,0.96,2.31,20,28,48,19,62,23,44,8,3,3.0,2.2,5.2,9,3,6,33.3,richami02
684,Mike Rupp,32,NYR,C,60,2,0.07,0.02,0.08,0.04,1.62,0.52,5,1,6,3,9,0,10,0,-1,-0.1,0.4,0.3,0,,,,ruppmi01
685,Mike Santorelli,26,FLA,C,60,5,0.15,0.03,0.18,0.09,0.30,1.95,10,2,12,6,19,3,27,1,-10,0.1,0.5,0.6,3,1,2,33.3,santomi01
686,Mike Smith,29,PHX,G,67,1,0.00,0.03,0.03,0.01,0.24,0.01,0,2,2,1,2,0,0,0,0,0.0,0.0,16.7,0,,,,smithmi01
687,Mike Weaver,33,FLA,D,82,4,0.00,0.20,0.20,0.05,0.17,0.62,0,17,17,5,57,0,92,33,-2,-0.2,3.9,3.7,0,,,,weavemi01
688,Mike Weber,24,BUF,D,51,2,0.02,0.08,0.10,0.03,1.25,1.00,1,4,5,2,21,0,47,7,-19,-0.4,0.5,0.0,0,,,,webermi01
689,Mikhail Grabovski,28,TOR,C,74,20,0.31,0.38,0.69,0.27,0.69,2.20,26,31,57,23,69,15,59,5,0,4.6,1.3,5.9,3,0,3,0.0,grabomi01
690,Mikkel Bødker,22,PHX,LW,82,9,0.13,0.16,0.29,0.11,0.15,1.05,12,14,26,10,36,3,37,2,-2,0.7,1.1,1.8,9,4,5,44.4,boedkmi01
691,Mikko Koivu,28,MIN,C,55,15,0.22,0.58,0.80,0.27,0.51,2.35,14,35,49,17,61,22,41,12,10,3.0,2.1,5.1,12,4,8,33.3,koivumi01
692,Milan Hejduk,35,COL,RW,81,14,0.17,0.28,0.46,0.17,0.17,2.10,16,25,41,16,68,26,55,1,-12,1.8,1.2,3.1,11,6,5,54.5,hejdumi01
693,Milan Jurčina,28,NYI,D,65,4,0.05,0.12,0.17,0.06,0.46,1.95,3,9,12,4,35,4,83,18,-34,0.1,0.2,0.3,0,,,,jurcimi01
694,Milan Kytnár,22,EDM,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,kytnami01
695,Milan Lucic,23,BOS,LW,81,24,0.32,0.43,0.75,0.30,1.67,1.84,29,38,67,26,89,23,59,0,7,6.1,1.3,7.5,0,,,,lucicmi01
696,Milan Michálek,27,OTT,RW,77,26,0.45,0.32,0.78,0.33,0.42,2.75,40,27,67,29,100,33,74,11,4,6.5,1.3,7.8,10,4,6,40.0,michami01
697,Nate Guenin,29,ANA,D,15,1,0.13,0.00,0.13,0.07,0.40,0.33,2,0,2,1,9,0,3,0,6,0.3,0.9,1.2,0,,,,guenina01
698,Nate Prosser,25,MIN,D,51,4,0.02,0.22,0.24,0.07,1.12,0.63,1,12,13,4,29,5,49,8,-17,0.3,1.3,1.6,0,,,,prossna01
699,Nate Thompson,27,TBL,C,68,7,0.13,0.09,0.22,0.10,0.31,1.25,10,7,17,7,22,1,70,26,-23,-0.1,-0.1,-0.3,1,0,1,0.0,thompna01
700,Nathan Gerbe,24,BUF,C,62,8,0.10,0.31,0.40,0.13,0.52,2.21,7,21,28,10,33,1,31,1,2,1.0,1.0,2.0,6,2,4,33.3,gerbena01
701,Nathan Horton,26,BOS,C,46,13,0.37,0.33,0.70,0.29,1.17,1.96,19,16,35,15,54,18,36,0,0,3.6,0.6,4.1,1,1,0,100.0,hortona01
702,Nazem Kadri,21,TOR,C,21,3,0.24,0.10,0.33,0.15,0.38,1.33,6,2,8,4,17,6,9,0,2,0.5,0.4,0.9,3,1,2,33.3,kadrina01
703,Nick Bonino,23,ANA,C,50,6,0.10,0.26,0.36,0.12,0.16,1.26,6,14,20,7,25,1,23,0,1,0.8,0.8,1.6,0,,,,boninni01
704,Nick Foligno,24,OTT,LW,82,17,0.18,0.39,0.57,0.20,1.51,1.87,17,35,52,19,62,7,55,2,2,3.6,1.0,4.6,1,0,1,0.0,foligni01
705,Nick Johnson,26,MIN,RW,77,9,0.10,0.23,0.34,0.12,0.58,1.90,9,20,29,10,37,1,42,0,-6,0.7,1.3,2.0,0,,,,johnsni01
706,Nick Leddy,20,CHI,D,82,11,0.04,0.41,0.45,0.13,0.12,1.15,3,37,40,12,80,19,90,17,-12,2.4,1.9,4.3,0,,,,leddyni01
707,Nick Palmieri,22,TOT,RW,38,3,0.11,0.08,0.18,0.08,0.37,1.45,5,3,8,4,10,0,20,0,-10,0.1,0.1,0.2,0,,,,palmini01
707,Nick Palmieri,22,NJD,RW,29,3,0.14,0.10,0.24,0.10,0.41,1.45,5,3,8,4,9,0,16,0,-7,0.4,0.1,0.5,0,,,,palmini01
707,Nick Palmieri,22,MIN,RW,9,0,0.00,0.00,0.00,0.00,0.22,1.44,0,0,0,0,1,0,4,0,-3,-0.3,0.0,-0.3,0,,,,palmini01
708,Nick Schultz,29,TOT,D,82,2,0.01,0.07,0.09,0.03,0.49,0.62,1,6,7,2,36,3,64,19,-12,-1.0,3.3,2.2,0,,,,schulni01
708,Nick Schultz,29,MIN,D,62,1,0.02,0.03,0.05,0.02,0.48,0.61,1,2,3,1,28,3,52,17,-10,-1.0,2.5,1.5,0,,,,schulni01
708,Nick Schultz,29,EDM,D,20,1,0.00,0.20,0.20,0.05,0.50,0.65,0,4,4,1,8,0,12,2,-2,0.0,0.7,0.7,0,,,,schulni01
709,Nick Spaling,23,NSH,C,77,9,0.13,0.16,0.29,0.11,0.23,1.39,11,13,24,10,38,0,63,18,-7,0.1,1.0,1.1,0,,,,spalini01
710,Nicklas Bäckström,24,WSH,C,42,16,0.33,0.71,1.05,0.38,0.57,2.26,16,33,49,18,54,24,38,4,-4,4.4,0.7,5.1,2,0,2,0.0,backsni02
711,Nicklas Grossmann,27,TOT,D,74,3,0.00,0.15,0.15,0.04,0.49,0.76,0,12,12,3,52,0,64,17,5,-0.4,3.1,2.7,0,,,,grossni01
711,Nicklas Grossmann,27,DAL,D,52,1,0.00,0.10,0.10,0.03,0.50,0.73,0,5,5,1,33,0,46,13,0,-0.6,2.0,1.4,0,,,,grossni01
711,Nicklas Grossmann,27,PHI,D,22,2,0.00,0.27,0.27,0.07,0.45,0.82,0,7,7,2,19,0,18,4,5,0.2,1.1,1.3,0,,,,grossni01
712,Nicklas Lidström,41,DET,D,70,12,0.16,0.33,0.49,0.17,0.40,2.11,12,25,37,13,99,33,60,15,21,3.0,4.9,7.9,0,,,,lidstni01
713,Niclas Bergfors,24,NSH,RW,11,1,0.09,0.09,0.18,0.07,0.18,1.00,1,1,2,1,4,1,5,0,-2,0.1,0.0,0.1,0,,,,bergfni01
714,Nik Antropov,31,WPG,C,69,13,0.22,0.29,0.51,0.19,0.61,1.38,17,22,39,15,57,17,52,12,0,2.4,1.1,3.5,1,0,1,0.0,antroni01
715,Nikita Filatov,21,OTT,LW,9,0,0.00,0.11,0.11,0.03,0.44,0.67,0,1,1,0,4,1,2,0,1,-0.1,0.1,0.0,0,,,,filatni01
716,Nikita Nikitin,25,TOT,D,61,11,0.11,0.41,0.52,0.17,0.30,1.69,8,27,35,12,64,16,80,22,-10,2.7,2.3,5.1,0,,,,nikitni01
716,Nikita Nikitin,25,CBJ,D,54,11,0.13,0.46,0.59,0.19,0.26,1.72,8,27,35,12,61,16,70,20,-5,2.9,2.4,5.3,0,,,,nikitni01
716,Nikita Nikitin,25,STL,D,7,0,0.00,0.00,0.00,0.00,0.57,1.43,0,0,0,0,3,0,10,2,-5,-0.2,-0.1,-0.2,0,,,,nikitni01
717,Niklas Bäckström,33,MIN,G,46,1,0.00,0.04,0.04,0.01,0.04,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,8.8,0,,,,backsni01
718,Niklas Hagman,32,TOT,LW,71,9,0.13,0.20,0.32,0.12,0.20,1.76,10,15,25,10,35,3,48,9,-7,0.7,0.9,1.6,0,,,,hagmani01
718,Niklas Hagman,32,ANA,LW,63,7,0.13,0.17,0.30,0.12,0.19,1.76,9,12,21,8,29,1,47,9,-10,0.4,0.7,1.1,1,1,0,100.0,hagmani01
718,Niklas Hagman,32,CGY,LW,8,1,0.13,0.38,0.50,0.17,0.25,1.75,1,3,4,1,6,2,1,0,3,0.2,0.3,0.5,0,,,,hagmani01
719,Niklas Hjalmarsson,24,CHI,D,69,4,0.01,0.20,0.22,0.06,0.20,0.94,1,15,16,5,51,0,65,23,9,0.1,3.0,3.2,0,,,,hjalmni01
720,Niklas Kronwall,31,DET,D,82,14,0.18,0.26,0.44,0.16,0.46,1.72,17,23,40,16,87,25,90,26,-2,3.5,3.3,6.7,0,,,,kronwni01
721,Nikolai Khabibulin,39,EDM,G,40,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,6.3,0,,,,khabini01
722,Nikolai Kulemin,25,TOR,LW,70,9,0.10,0.30,0.40,0.13,0.09,1.53,8,23,31,11,48,8,47,9,2,0.9,1.1,2.0,1,0,1,0.0,kulemni01
723,Nino Niederreiter,19,NYI,RW,55,1,0.02,0.00,0.02,0.01,0.22,1.35,1,0,1,1,4,1,32,0,-29,-1.4,-0.5,-1.9,1,0,1,0.0,niedeni01
724,Nolan Yonkman,30,FLA,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,yonkmno01
725,Oliver Ekman-Larsson,20,PHX,D,82,12,0.16,0.23,0.39,0.15,0.39,1.79,15,21,36,14,73,18,71,16,0,2.9,3.8,6.7,4,1,3,25.0,ekmanol01
726,Olli Jokinen,33,CGY,C,82,23,0.28,0.46,0.74,0.28,0.66,2.72,26,42,68,26,92,33,76,5,-12,5.2,1.5,6.7,8,3,5,37.5,jokinol01
727,Ondřej Pavelec,24,WPG,G,68,1,0.00,0.03,0.03,0.01,0.00,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,10.6,0,,,,pavelon01
728,P.A. Parenteau,28,NYI,LW,80,23,0.23,0.61,0.84,0.28,1.11,2.09,20,54,74,26,94,34,68,0,-8,5.2,1.6,6.8,6,2,4,33.3,parenpi01
729,P.K. Subban,22,MTL,D,81,12,0.09,0.36,0.44,0.14,1.47,2.53,8,32,40,13,97,26,74,12,9,2.6,5.3,7.9,1,0,1,0.0,subbapk01
730,Pascal Dupuis,32,PIT,LW,82,23,0.30,0.41,0.72,0.27,0.41,2.61,28,37,65,25,73,3,66,14,18,5.5,2.1,7.6,3,1,2,33.3,dupuipa01
731,Pat Maroon,23,ANA,LW,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,maroopa01
732,Patric Hörnqvist,25,NSH,RW,76,19,0.36,0.21,0.57,0.25,0.37,3.03,31,17,48,22,70,26,36,1,9,4.5,1.7,6.2,0,,,,hornqpa01
733,Patrice Bergeron,26,BOS,C,81,24,0.27,0.52,0.79,0.29,0.25,2.36,25,46,71,26,90,20,51,17,36,5.7,2.7,8.3,8,5,3,62.5,bergepa01
734,Patrice Cormier,21,WPG,C,9,0,0.00,0.00,0.00,0.00,0.00,0.89,0,0,0,0,2,0,1,0,1,-0.2,0.1,-0.1,0,,,,cormipa01
735,Patrick Dwyer,28,CAR,RW,73,5,0.07,0.10,0.16,0.07,0.32,1.64,6,8,14,5,30,3,43,16,0,-1.2,1.3,0.0,0,,,,dwyerpa01
736,Patrick Eaves,27,DET,RW,10,0,0.00,0.10,0.10,0.03,0.20,2.40,0,1,1,0,3,0,6,3,0,-0.2,0.1,-0.1,0,,,,eavespa01
737,Patrick Kaleta,25,BUF,RW,63,4,0.08,0.08,0.16,0.06,1.84,1.10,6,5,11,5,18,0,35,12,-5,-0.7,0.7,0.0,0,,,,kaletpa01
738,Patrick Kane,23,CHI,RW,82,24,0.28,0.52,0.80,0.29,0.49,3.09,26,47,73,27,97,24,66,0,7,5.3,1.6,6.9,12,6,6,50.0,kanepa01
739,Patrick Marleau,32,SJS,C,82,25,0.37,0.41,0.78,0.30,0.32,3.06,34,37,71,29,103,39,67,13,10,5.7,2.3,8.0,1,0,1,0.0,marlepa01
740,Patrick O'Sullivan,26,PHX,C,23,2,0.09,0.09,0.17,0.07,0.09,1.48,2,2,4,2,7,2,9,0,-4,-0.1,0.1,0.0,3,2,1,66.7,osullpa01
741,Patrick Sharp,30,CHI,C,74,27,0.45,0.49,0.93,0.37,0.51,3.81,37,39,76,31,98,24,54,8,28,7.3,2.4,9.7,8,1,7,12.5,sharppa01
742,Patrik Berglund,23,STL,C,82,15,0.23,0.23,0.46,0.19,0.37,2.29,21,21,42,17,57,12,46,5,4,2.3,2.1,4.4,4,0,4,0.0,berglpa01
743,Patrik Eliáš,35,NJD,LW,81,28,0.32,0.64,0.96,0.34,0.20,2.02,29,57,86,31,93,36,72,7,-8,7.2,1.9,9.1,12,6,6,50.0,eliaspa01
744,Paul Bissonnette,26,PHX,LW,31,1,0.03,0.00,0.03,0.02,1.32,0.48,1,0,1,1,1,0,5,0,-4,-0.3,0.0,-0.3,0,,,,bissopa01
745,Paul Byron,22,CGY,C,22,2,0.14,0.09,0.23,0.10,0.09,0.59,3,2,5,2,7,0,4,0,3,0.3,0.4,0.7,0,,,,byronpa01
746,Paul Gaustad,29,TOT,C,70,8,0.10,0.20,0.30,0.11,1.09,1.07,8,15,23,8,31,0,48,16,-1,0.2,1.0,1.3,0,,,,gaustpa01
746,Paul Gaustad,29,BUF,C,56,6,0.13,0.18,0.30,0.12,1.25,1.11,8,11,19,7,24,0,40,15,-1,0.3,0.8,1.1,0,,,,gaustpa01
746,Paul Gaustad,29,NSH,C,14,1,0.00,0.29,0.29,0.08,0.43,0.93,0,4,4,1,7,0,8,1,0,-0.1,0.2,0.1,0,,,,gaustpa01
747,Paul Martin,30,PIT,D,73,8,0.03,0.34,0.37,0.11,0.25,1.27,2,27,29,8,82,8,81,16,9,1.3,3.4,4.6,0,,,,martipa01
748,Paul Postma,22,WPG,D,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,postmpa01
749,Paul Stastny,26,COL,C,79,20,0.27,0.41,0.67,0.25,0.43,2.41,24,35,59,23,83,29,67,5,-8,4.1,1.6,5.7,0,,,,stastpa01
750,Paul Szczechura,26,BUF,C,9,1,0.11,0.33,0.44,0.15,0.44,1.22,1,3,4,1,6,0,6,0,0,0.3,0.1,0.4,0,,,,szczepa01
751,Pavel Datsyuk,33,DET,C,70,23,0.27,0.69,0.96,0.33,0.20,2.34,21,53,74,26,83,27,43,8,21,5.7,2.2,7.9,11,5,6,45.5,datsypa01
752,Pavel Kubina,34,TOT,D,69,5,0.04,0.17,0.22,0.07,1.07,1.09,3,13,16,5,60,5,70,13,-2,0.5,1.9,2.3,0,,,,kubinpa01
752,Pavel Kubina,34,TBL,D,52,4,0.06,0.15,0.21,0.07,1.13,1.08,3,9,12,4,51,5,56,11,1,0.4,1.7,2.0,0,,,,kubinpa01
752,Pavel Kubina,34,PHI,D,17,1,0.00,0.24,0.24,0.06,0.88,1.12,0,4,4,1,9,0,14,2,-3,0.1,0.2,0.3,0,,,,kubinpa01
753,Pekka Rinne,29,NSH,G,73,1,0.00,0.07,0.07,0.02,0.00,0.00,0,5,5,1,5,1,0,0,0,0.0,0.0,15.5,0,,,,rinnepe01
754,Peter Budaj,29,MTL,G,17,1,0.00,0.18,0.18,0.05,0.12,0.00,0,3,3,1,3,0,0,0,0,0.0,0.0,3.1,0,,,,budajpe01
755,Peter Harrold,28,NJD,D,11,1,0.00,0.18,0.18,0.05,0.00,1.00,0,2,2,1,7,1,6,0,0,0.0,0.4,0.4,0,,,,harrope01
756,Peter Holland,21,ANA,C,4,1,0.25,0.00,0.25,0.14,0.50,0.25,1,0,1,1,2,0,2,0,0,0.1,0.0,0.2,0,,,,hollape01
757,Peter Mannino,27,WPG,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,mannipe01
758,Peter Mueller,23,COL,C,32,6,0.22,0.28,0.50,0.19,0.25,2.56,8,10,18,7,18,5,16,0,-3,1.3,0.5,1.7,3,2,1,66.7,muellpe01
759,Peter Regin,25,OTT,C,10,2,0.20,0.20,0.40,0.16,0.20,1.50,2,2,4,2,6,0,5,2,3,0.3,0.2,0.5,0,,,,reginpe01
760,Petr Sýkora,35,NJD,RW,82,17,0.26,0.28,0.54,0.21,0.49,2.07,24,25,49,20,62,11,47,0,4,3.6,2.0,5.6,1,0,1,0.0,sykorpe01
761,Petteri Nokelainen,26,TOT,C,56,3,0.05,0.07,0.13,0.05,0.66,0.66,3,4,7,3,9,0,21,6,-6,-0.3,0.3,0.1,0,,,,nokelpe01
761,Petteri Nokelainen,26,MTL,C,51,2,0.06,0.06,0.12,0.05,0.73,0.67,3,3,6,2,8,0,19,6,-5,-0.2,0.3,0.1,0,,,,nokelpe01
761,Petteri Nokelainen,26,PHX,C,5,0,0.00,0.20,0.20,0.05,0.00,0.60,0,1,1,0,1,0,2,0,-1,0.0,0.0,0.0,0,,,,nokelpe01
762,Phil Kessel,24,TOR,RW,82,32,0.45,0.55,1.00,0.39,0.24,3.60,42,49,91,36,107,33,84,0,-10,8.7,1.2,9.9,7,1,6,14.3,kesseph01
763,Philip Larsen,22,DAL,D,55,4,0.05,0.15,0.20,0.07,0.29,1.25,3,9,12,4,46,2,36,3,11,0.4,3.0,3.3,0,,,,larseph01
764,Philippe Cornet,21,EDM,LW,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,1,1,0,1,0,1,0,0,0.1,0.0,0.1,0,,,,corneph01
765,Philippe Dupuis,26,TOR,C,30,0,0.00,0.00,0.00,0.00,0.53,1.00,0,0,0,0,1,0,12,9,-2,-0.9,0.2,-0.7,0,,,,dupuiph01
766,Pierre-Cédric Labrie,25,TBL,LW,14,1,0.00,0.14,0.14,0.04,1.07,0.36,0,2,2,1,2,0,4,0,-2,0.0,0.0,0.0,0,,,,labripi01
767,Pierre-Luc Letourneau-Leblond,26,CGY,RW,3,0,0.00,0.00,0.00,0.00,3.33,1.00,0,0,0,0,1,0,0,0,1,0.0,0.1,0.0,0,,,,letoupi01
768,Pierre-Marc Bouchard,27,MIN,C,37,8,0.24,0.35,0.59,0.23,0.49,2.27,10,14,24,9,34,16,19,0,-1,1.8,0.8,2.6,5,1,4,20.0,bouchpi02
769,R.J. Umberger,29,CBJ,C,77,16,0.26,0.26,0.52,0.21,0.35,2.60,23,22,45,19,68,22,65,9,-10,2.8,1.2,4.0,0,,,,umberrj01
770,Radek Dvořák,34,DAL,RW,73,7,0.05,0.23,0.29,0.09,0.16,1.14,5,19,24,8,30,0,56,10,-16,-0.2,0.4,0.2,0,,,,dvorara01
771,Radek Martínek,35,CBJ,D,7,1,0.14,0.00,0.14,0.08,0.00,1.43,1,0,1,1,5,0,12,4,-3,0.1,0.0,0.1,0,,,,martira01
772,Radim Vrbata,30,PHX,RW,77,26,0.45,0.35,0.81,0.33,0.31,3.01,40,30,70,30,82,25,41,8,24,6.8,2.6,9.3,13,4,9,30.8,vrbatra01
773,Raffi Torres,30,PHX,LW,79,11,0.19,0.14,0.33,0.14,1.05,1.25,17,12,29,13,35,3,30,0,2,2.0,1.0,3.1,0,,,,torrera01
774,Raitis Ivanāns,33,CGY,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,ivanara01
775,Randy Jones,30,WPG,D,39,1,0.03,0.03,0.05,0.02,0.21,0.62,1,1,2,1,25,0,27,6,4,-0.4,1.4,1.0,0,,,,jonesra01
776,Raphael Diaz,26,MTL,D,59,5,0.05,0.22,0.27,0.09,0.51,1.03,3,14,17,5,36,6,39,2,-7,0.9,1.9,2.8,0,,,,diazra01
777,Ray Emery,29,CHI,G,34,0,0.00,0.03,0.03,0.01,0.06,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,3.8,0,,,,emeryra01
778,Ray Whitney,39,PHX,LW,82,27,0.29,0.65,0.94,0.33,0.34,2.26,27,58,85,31,96,28,44,2,26,6.9,2.8,9.7,11,6,5,54.5,whitnra01
779,Reilly Smith,20,DAL,RW,3,0,0.00,0.00,0.00,0.00,0.67,0.67,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,smithre01
780,Rene Bourque,30,TOT,LW,76,11,0.24,0.08,0.32,0.15,0.89,2.08,21,6,27,13,45,12,65,13,-19,1.0,0.9,1.8,0,,,,bourqre01
780,Rene Bourque,30,CGY,LW,38,8,0.34,0.08,0.42,0.21,1.08,2.39,15,3,18,9,28,8,28,5,-3,1.5,0.7,2.2,1,0,1,0.0,bourqre01
780,Rene Bourque,30,MTL,LW,38,4,0.13,0.08,0.21,0.09,0.71,1.76,6,3,9,4,17,4,37,8,-16,-0.5,0.2,-0.3,4,2,2,50.0,bourqre01
781,Rhett Rakhshani,23,NYI,RW,5,0,0.00,0.00,0.00,0.00,0.40,0.60,0,0,0,0,1,0,1,0,0,-0.2,0.1,-0.1,0,,,,rakhsrh01
782,Rich Peverley,29,BOS,C,57,15,0.19,0.54,0.74,0.26,0.39,1.96,12,34,46,16,59,17,28,6,20,3.4,1.6,5.0,4,1,3,25.0,peverri01
783,Richard Bachman,24,DAL,G,18,0,0.00,0.06,0.06,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,2.7,0,,,,bachmri01
784,Richard Park,35,PIT,C,54,6,0.13,0.13,0.26,0.10,0.22,0.81,8,8,16,7,22,3,23,3,-1,0.7,0.5,1.2,0,,,,parkri01
785,Rick DiPietro,30,NYI,G,8,1,0.00,0.25,0.25,0.07,0.00,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,0.3,0,,,,dipieri01
786,Rick Nash,27,CBJ,LW,82,24,0.37,0.35,0.72,0.29,0.49,3.73,34,32,66,27,83,27,85,10,-19,5.6,1.0,6.6,9,4,5,44.4,nashri01
787,Riley Nash,22,CAR,C,5,0,0.00,0.20,0.20,0.06,0.40,0.40,0,1,1,0,3,1,1,0,1,0.0,0.1,0.1,0,,,,nashri02
788,Riley Sheahan,20,DET,C,1,0,0.00,0.00,0.00,0.00,4.00,3.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,sheahri01
789,Rob Klinkhammer,25,OTT,LW,15,1,0.00,0.13,0.13,0.04,0.13,1.73,0,2,2,1,4,0,5,1,0,-0.3,0.1,-0.1,0,,,,klinkro01
790,Rob Scuderi,33,LAK,D,82,3,0.01,0.10,0.11,0.03,0.20,0.77,1,9,10,3,45,0,71,19,-7,-0.9,4.3,3.4,0,,,,scudero01
791,Robert Bortuzzo,22,PIT,D,6,0,0.00,0.00,0.00,0.00,0.33,0.50,0,0,0,0,4,0,5,2,1,-0.1,0.2,0.1,0,,,,borturo01
792,Roberto Luongo,32,VAN,G,55,0,0.00,0.02,0.02,0.00,0.07,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,10.7,0,,,,luongro01
793,Robin Lehner,20,OTT,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3,0,,,,lehnero01
794,Robyn Regehr,31,BUF,D,76,2,0.01,0.05,0.07,0.02,0.74,0.64,1,4,5,2,30,0,71,29,-12,-1.0,2.1,1.1,0,,,,regehro01
795,Rod Pelley,27,TOT,C,52,1,0.04,0.02,0.06,0.03,0.31,0.85,2,1,3,1,7,0,13,3,-3,-0.6,0.4,-0.2,0,,,,pellero02
795,Rod Pelley,27,ANA,C,45,1,0.04,0.02,0.07,0.03,0.20,0.91,2,1,3,1,7,0,13,3,-3,-0.5,0.3,-0.2,0,,,,pellero02
795,Rod Pelley,27,NJD,C,7,0,0.00,0.00,0.00,0.00,1.00,0.43,0,0,0,0,0,0,0,0,0,-0.1,0.1,-0.1,0,,,,pellero02
796,Roman Hamrlík,37,WSH,D,68,4,0.03,0.16,0.19,0.06,0.50,0.85,2,12,14,4,57,0,55,9,11,0.2,3.5,3.7,0,,,,hamrlro01
797,Roman Horák,20,CGY,C,61,4,0.05,0.13,0.18,0.06,0.23,0.87,3,9,12,4,21,2,17,1,3,-0.2,0.9,0.8,0,,,,horakro01
798,Roman Josi,21,NSH,D,52,6,0.10,0.21,0.31,0.11,0.27,1.23,6,12,18,7,38,6,34,3,1,1.2,2.1,3.4,0,,,,josiro01
799,Roman Polák,25,STL,D,77,3,0.00,0.14,0.14,0.04,0.74,1.14,0,12,12,3,48,1,63,22,6,-0.5,4.2,3.7,0,,,,polakro01
800,Ron Hainsey,30,WPG,D,56,3,0.00,0.18,0.18,0.05,0.41,1.02,0,11,11,3,44,1,56,22,9,-0.3,2.9,2.6,0,,,,hainsro01
801,Rostislav Klesla,29,PHX,D,65,4,0.05,0.15,0.20,0.07,0.83,1.34,3,11,14,5,54,0,50,9,13,0.3,3.8,4.1,0,,,,kleslro01
802,Rostislav Olesz,26,CHI,C,6,0,0.00,0.00,0.00,0.00,1.00,1.00,0,0,0,0,0,0,1,0,-1,-0.2,0.0,-0.2,0,,,,oleszro01
803,Ruslan Fedotenko,33,NYR,LW,73,8,0.12,0.15,0.27,0.11,0.22,1.29,10,12,22,9,33,3,45,8,-7,0.4,0.9,1.3,0,,,,fedotru01
