,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
666,Nick Leddy,21,CHI,D,48,7,0.13,0.25,0.38,0.14,0.21,1.35,12,22,34,13,43,10,18,0,15,1.7,2.8,4.5,1,0,1,0.0,leddyni01
667,Nick Schultz,30,EDM,D,48,3,0.02,0.17,0.19,0.06,0.50,0.69,2,15,17,5,27,0,49,9,-13,0.0,0.9,1.0,0,,,,schulni01
668,Nick Spaling,24,NSH,C,47,6,0.19,0.09,0.28,0.12,0.38,1.21,17,7,24,11,18,2,40,14,-10,0.3,0.4,0.8,0,,,,spalini01
669,Nicklas Bäckström,25,WSH,C,48,15,0.17,0.83,1.00,0.31,0.42,1.71,15,75,90,29,70,33,44,15,8,3.5,1.2,4.8,1,1,0,100.0,backsni02
670,Nicklas Grossmann,28,PHI,D,30,1,0.03,0.10,0.13,0.05,0.70,0.70,2,6,8,3,16,0,26,9,-1,-0.1,1.2,1.1,0,,,,grossni01
671,Nicklas Jensen,19,VAN,LW,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,jenseni01
672,Nicolas Blanchard,25,CAR,C,9,0,0.00,0.00,0.00,0.00,2.22,0.67,0,0,0,0,1,0,4,1,-2,-0.2,0.0,-0.2,0,,,,blancni01
673,Nik Antropov,32,WPG,C,40,6,0.15,0.30,0.45,0.16,0.40,1.40,12,22,34,13,30,7,25,8,6,0.9,0.9,1.8,1,0,1,0.0,antroni01
674,Nikita Nikitin,26,CBJ,D,38,3,0.08,0.16,0.24,0.08,0.45,1.58,6,11,17,6,32,4,35,9,2,0.4,2.1,2.4,0,,,,nikitni01
675,Niklas Bäckström,34,MIN,G,42,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,6.2,0,,,,backsni01
676,Niklas Hjalmarsson,25,CHI,D,46,3,0.04,0.17,0.22,0.07,0.48,0.93,4,15,19,6,41,0,35,9,15,0.2,3.0,3.2,0,,,,hjalmni01
677,Niklas Kronwall,32,DET,D,48,9,0.10,0.50,0.60,0.19,0.92,1.40,10,45,55,18,63,27,55,14,-5,2.4,2.4,4.8,0,,,,kronwni01
678,Nikolai Khabibulin,40,EDM,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.8,0,,,,khabini01
679,Nikolai Kulemin,26,TOR,LW,48,8,0.15,0.33,0.48,0.17,0.46,1.50,14,30,44,16,36,0,52,11,-5,1.1,0.5,1.7,2,0,2,0.0,kulemni01
680,Nolan Yonkman,31,FLA,D,7,0,0.00,0.00,0.00,0.00,1.57,0.57,0,0,0,0,2,0,3,0,-1,-0.1,0.1,0.0,0,,,,yonkmno01
681,Oliver Ekman-Larsson,21,PHX,D,48,7,0.06,0.44,0.50,0.15,0.54,2.10,6,39,45,14,54,15,52,18,5,1.6,2.8,4.3,3,1,2,33.3,ekmanol01
682,Oliver Lauridsen,23,PHI,D,15,1,0.13,0.07,0.20,0.09,2.27,0.93,4,2,6,3,12,0,12,0,0,0.3,0.5,0.8,0,,,,lauriol01
683,Olli Jokinen,34,WPG,C,45,6,0.16,0.16,0.31,0.13,0.31,1.89,14,13,27,11,28,6,41,0,-19,0.2,0.0,0.2,2,0,2,0.0,jokinol01
684,Ondřej Palát,21,TBL,LW,14,2,0.14,0.14,0.29,0.11,0.00,1.14,4,4,8,3,8,0,4,1,5,0.2,0.3,0.5,0,,,,palaton01
685,Ondřej Pavelec,25,WPG,G,44,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,6.6,0,,,,pavelon01
686,P.A. Parenteau,29,COL,LW,48,16,0.38,0.52,0.90,0.34,0.79,2.19,35,47,82,32,53,15,50,1,-11,4.3,0.5,4.8,3,3,0,100.0,parenpi01
687,P.K. Subban,23,MTL,D,42,13,0.26,0.64,0.90,0.31,1.36,3.00,21,51,72,25,66,29,34,9,12,4.3,2.9,7.1,0,,,,subbapk01
688,Pascal Dupuis,33,PIT,LW,48,15,0.42,0.38,0.79,0.32,0.54,2.92,39,34,73,31,60,5,33,9,31,4.1,2.0,6.1,1,0,1,0.0,dupuipa01
689,Pat Maroon,24,ANA,LW,13,1,0.15,0.08,0.23,0.10,0.77,1.62,4,2,6,3,4,0,5,0,-1,0.2,0.1,0.3,0,,,,maroopa01
690,Patric Hörnqvist,26,NSH,RW,24,5,0.17,0.42,0.58,0.20,0.58,3.63,8,19,27,10,17,7,11,0,-1,0.9,0.4,1.3,1,0,1,0.0,hornqpa01
691,Patrice Bergeron,27,BOS,C,42,11,0.24,0.52,0.76,0.27,0.43,2.98,19,41,60,22,44,7,17,4,24,2.4,1.9,4.3,7,3,4,42.9,bergepa01
692,Patrice Cormier,22,WPG,C,10,0,0.00,0.00,0.00,0.00,0.70,0.40,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,cormipa01
693,Patrick Bordeleau,26,COL,LW,46,2,0.04,0.07,0.11,0.04,1.52,0.52,4,6,10,4,7,0,14,0,-7,0.0,0.0,0.0,0,,,,bordepa02
694,Patrick Dwyer,29,CAR,RW,46,7,0.17,0.17,0.35,0.14,0.26,2.02,15,15,30,12,26,2,45,14,-7,0.7,0.4,1.1,0,,,,dwyerpa01
695,Patrick Eaves,28,DET,RW,34,3,0.06,0.18,0.24,0.08,0.12,1.24,4,11,15,5,11,1,16,5,-1,0.1,0.4,0.5,0,,,,eavespa01
696,Patrick Kaleta,26,BUF,RW,34,1,0.03,0.00,0.03,0.02,1.97,1.00,2,0,2,1,4,0,15,7,-4,-0.8,0.2,-0.6,0,,,,kaletpa01
697,Patrick Kane,24,CHI,RW,47,21,0.49,0.68,1.17,0.45,0.17,2.94,45,60,105,41,66,18,37,0,11,6.3,1.3,7.6,11,6,5,54.5,kanepa01
698,Patrick Marleau,33,SJS,C,48,13,0.35,0.29,0.65,0.27,0.50,3.13,33,26,59,25,52,25,37,8,-2,2.9,1.3,4.1,3,2,1,66.7,marlepa01
699,Patrick Sharp,31,CHI,C,28,7,0.21,0.50,0.71,0.25,0.50,3.14,12,26,38,14,31,10,14,1,8,1.5,0.8,2.3,2,0,2,0.0,sharppa01
700,Patrick Wiercioch,22,OTT,D,42,6,0.12,0.33,0.45,0.15,0.93,1.93,10,26,36,13,35,14,13,1,9,1.9,2.5,4.4,1,0,1,0.0,wiercpa01
701,Patrik Berglund,24,STL,C,48,11,0.35,0.17,0.52,0.23,0.25,1.54,33,15,48,22,39,11,35,5,-2,2.4,1.0,3.4,1,0,1,0.0,berglpa01
702,Patrik Eliáš,36,NJD,LW,48,14,0.29,0.46,0.75,0.29,0.46,2.46,27,41,68,26,43,18,28,8,5,3.3,1.5,4.8,8,2,6,25.0,eliaspa01
703,Paul Bissonnette,27,PHX,LW,28,2,0.00,0.21,0.21,0.06,1.29,0.46,0,11,11,3,9,0,7,0,2,0.2,0.2,0.5,0,,,,bissopa01
704,Paul Byron,23,CGY,C,4,0,0.00,0.25,0.25,0.07,0.50,0.25,0,2,2,1,1,0,3,0,-2,0.0,0.0,0.0,0,,,,byronpa01
705,Paul Gaustad,30,NSH,C,23,2,0.09,0.13,0.22,0.08,0.87,1.52,4,6,10,4,6,0,13,6,-1,-0.2,0.4,0.2,0,,,,gaustpa01
706,Paul Martin,31,PIT,D,34,8,0.18,0.50,0.68,0.23,0.47,1.12,12,32,44,15,55,18,33,10,14,2.2,2.4,4.6,0,,,,martipa01
707,Paul Postma,23,WPG,D,34,4,0.12,0.15,0.26,0.10,0.18,0.94,8,9,17,7,21,6,20,0,-5,0.9,0.5,1.4,0,,,,postmpa01
708,Paul Stastny,27,COL,C,40,9,0.23,0.38,0.60,0.22,0.35,2.18,17,28,45,17,33,13,33,6,-7,1.5,0.5,2.1,0,,,,stastpa01
709,Pavel Datsyuk,34,DET,C,47,17,0.32,0.72,1.04,0.36,0.30,2.28,29,64,93,33,69,28,30,10,21,4.5,2.1,6.5,7,2,5,28.6,datsypa01
710,Pekka Rinne,30,NSH,G,43,0,0.00,0.02,0.02,0.01,0.19,0.00,0,2,2,1,1,0,0,0,0,0.0,0.0,6.5,0,,,,rinnepe01
711,Peter Budaj,30,MTL,G,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,0,,,,budajpe01
712,Peter Harrold,29,NJD,D,23,2,0.09,0.13,0.22,0.08,0.26,1.57,4,6,10,4,11,5,16,2,-8,0.3,0.3,0.7,0,,,,harrope01
713,Peter Holland,22,ANA,C,21,2,0.14,0.10,0.24,0.10,0.19,1.24,6,4,10,4,11,1,6,0,4,0.2,0.4,0.6,0,,,,hollape01
714,Peter Mueller,24,FLA,C,43,7,0.19,0.21,0.40,0.16,0.42,3.05,15,17,32,13,37,16,33,1,-11,1.0,0.4,1.3,4,2,2,50.0,muellpe01
715,Peter Regin,26,OTT,C,27,1,0.00,0.11,0.11,0.03,0.30,1.37,0,6,6,2,9,1,14,2,-4,-0.5,0.2,-0.3,1,1,0,100.0,reginpe01
716,Petr Mrázek,20,DET,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0,,,,mrazepe01
717,Phil Kessel,25,TOR,RW,48,19,0.42,0.67,1.08,0.40,0.38,3.35,39,60,99,38,64,24,43,0,-3,5.4,0.8,6.2,2,0,2,0.0,kesseph01
718,Philip Larsen,23,DAL,D,32,2,0.06,0.09,0.16,0.06,0.56,0.94,4,6,10,4,12,2,22,2,-10,0.2,0.1,0.3,0,,,,larseph01
719,Philipp Grubauer,21,WSH,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0,,,,grubaph01
720,Pierre-Cédric Labrie,26,TBL,LW,19,1,0.11,0.05,0.16,0.07,1.58,0.84,4,2,6,3,4,0,2,0,2,0.1,0.2,0.3,0,,,,labripi01
721,Pierre-Marc Bouchard,28,MIN,C,43,7,0.19,0.28,0.47,0.17,0.19,1.65,15,22,37,14,31,6,22,0,3,1.4,0.9,2.3,0,,,,bouchpi02
722,Quinton Howden,21,FLA,C,18,0,0.00,0.00,0.00,0.00,0.11,1.22,0,0,0,0,1,0,12,0,-11,-0.5,-0.2,-0.8,0,,,,howdequ01
723,R.J. Umberger,30,CBJ,C,48,7,0.17,0.21,0.38,0.14,0.33,2.00,15,19,34,13,35,12,23,3,3,0.4,1.2,1.6,0,,,,umberrj01
724,Radek Dvořák,35,ANA,RW,9,2,0.44,0.00,0.44,0.24,0.22,1.89,8,0,8,4,4,0,2,0,2,0.6,0.2,0.8,0,,,,dvorara01
725,Radek Martínek,36,NYI,D,13,2,0.23,0.00,0.23,0.12,0.31,0.92,6,0,6,3,6,0,8,0,-2,0.4,0.3,0.7,0,,,,martira01
726,Radim Vrbata,31,PHX,RW,34,11,0.35,0.47,0.82,0.31,0.41,3.12,23,30,53,21,36,15,16,1,6,2.7,0.9,3.6,6,2,4,33.3,vrbatra01
727,Radko Gudas,22,TBL,D,22,2,0.09,0.14,0.23,0.08,1.73,1.41,4,6,10,4,17,1,15,2,3,0.3,0.8,1.1,0,,,,gudasra01
728,Raffi Torres,31,TOT,LW,39,7,0.18,0.28,0.46,0.17,0.44,1.54,14,20,34,13,22,2,20,0,0,1.3,0.6,1.9,0,,,,torrera01
728,Raffi Torres,31,PHX,LW,28,5,0.18,0.25,0.43,0.16,0.46,1.43,10,13,23,9,15,1,15,0,-1,0.9,0.3,1.2,0,,,,torrera01
728,Raffi Torres,31,SJS,LW,11,2,0.18,0.36,0.55,0.20,0.36,1.82,4,7,11,4,7,1,5,0,1,0.5,0.3,0.7,1,1,0,100.0,torrera01
729,Raphael Diaz,27,MTL,D,23,4,0.04,0.57,0.61,0.17,0.26,1.48,2,24,26,8,23,10,16,7,4,1.1,1.2,2.3,0,,,,diazra01
730,Ray Emery,30,CHI,G,21,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.4,0,,,,emeryra01
731,Ray Whitney,40,DAL,LW,32,11,0.34,0.56,0.91,0.33,0.13,1.94,21,34,55,21,36,12,23,0,1,2.7,0.7,3.4,2,0,2,0.0,whitnra01
732,Reilly Smith,21,DAL,RW,37,3,0.08,0.16,0.24,0.09,0.22,0.92,6,11,17,6,12,2,15,5,0,0.2,0.4,0.6,0,,,,smithre01
733,Rene Bourque,31,MTL,LW,27,5,0.26,0.22,0.48,0.20,1.19,2.33,14,11,25,11,22,10,14,1,-1,1.0,0.4,1.3,1,0,1,0.0,bourqre01
734,Rich Clune,25,NSH,LW,47,3,0.09,0.11,0.19,0.07,2.40,0.98,8,9,17,7,14,0,11,0,3,0.2,0.6,0.8,0,,,,cluneri01
735,Rich Peverley,30,BOS,C,47,6,0.13,0.26,0.38,0.14,0.34,2.02,12,22,34,13,23,9,29,6,-9,0.7,0.4,1.1,1,0,1,0.0,peverri01
736,Richard Bachman,25,DAL,G,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0,,,,bachmri01
737,Richard Pánik,21,TBL,RW,25,4,0.20,0.16,0.36,0.15,0.16,1.36,10,7,17,7,13,2,13,0,-2,0.7,0.1,0.9,1,0,1,0.0,panikri01
738,Rick DiPietro,31,NYI,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0,,,,dipieri01
739,Rick Nash,28,NYR,LW,44,17,0.48,0.48,0.95,0.39,0.59,4.00,41,39,80,33,57,15,29,3,16,4.8,1.7,6.4,7,3,4,42.9,nashri01
740,Rickard Rakell,19,ANA,RW,4,0,0.00,0.00,0.00,0.00,0.00,0.75,0,0,0,0,0,0,2,0,-2,-0.1,0.0,-0.2,0,,,,rakelri01
741,Riley Nash,23,CAR,C,32,4,0.13,0.16,0.28,0.11,0.25,1.13,8,9,17,7,13,0,18,1,-4,0.3,0.2,0.5,1,1,0,100.0,nashri02
742,Riley Sheahan,21,DET,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,sheahri01
743,Rob Klinkhammer,26,PHX,LW,22,4,0.23,0.27,0.50,0.19,0.45,1.55,10,11,21,8,12,1,5,1,7,1.0,0.6,1.6,0,,,,klinkro01
744,Rob Scuderi,34,LAK,D,48,3,0.02,0.23,0.25,0.07,0.08,0.69,2,21,23,7,39,0,63,18,-6,0.2,1.9,2.1,0,,,,scudero01
745,Robert Bortuzzo,23,PIT,D,15,2,0.13,0.13,0.27,0.11,1.80,0.67,4,4,8,3,10,0,7,0,3,0.4,0.5,1.0,0,,,,borturo01
746,Roberto Luongo,33,VAN,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.1,0,,,,luongro01
747,Robin Lehner,21,OTT,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.8,0,,,,lehnero01
748,Robyn Regehr,32,TOT,D,41,1,0.00,0.10,0.10,0.03,0.56,0.66,0,8,8,2,24,0,42,14,-4,-0.5,1.2,0.7,0,,,,regehro01
748,Robyn Regehr,32,BUF,D,29,1,0.00,0.07,0.07,0.02,0.72,0.52,0,4,4,1,17,0,34,13,-4,-0.4,0.7,0.2,0,,,,regehro01
748,Robyn Regehr,32,LAK,D,12,1,0.00,0.17,0.17,0.04,0.17,1.00,0,4,4,1,7,0,8,1,0,-0.1,0.6,0.5,0,,,,regehro01
749,Roman Červenka,27,CGY,C,39,7,0.23,0.21,0.44,0.18,0.36,1.31,17,15,32,13,24,8,29,0,-13,1.5,0.0,1.5,1,0,1,0.0,cervero01
750,Roman Hamrlík,38,TOT,D,16,0,0.00,0.06,0.06,0.02,0.50,0.44,0,2,2,1,3,0,9,2,-4,-0.1,0.0,-0.1,0,,,,hamrlro01
750,Roman Hamrlík,38,NYR,D,12,0,0.00,0.00,0.00,0.00,0.50,0.42,0,0,0,0,1,0,4,0,-3,-0.1,0.0,-0.2,0,,,,hamrlro01
750,Roman Hamrlík,38,WSH,D,4,0,0.00,0.25,0.25,0.07,0.50,0.50,0,2,2,1,2,0,5,2,-1,0.0,0.0,0.1,0,,,,hamrlro01
751,Roman Horák,21,CGY,C,20,2,0.10,0.25,0.35,0.12,0.10,1.40,4,9,13,5,11,2,14,0,-5,0.2,0.1,0.3,0,,,,horakro01
752,Roman Josi,22,NSH,D,48,6,0.10,0.27,0.38,0.13,0.17,2.00,10,24,34,12,54,16,54,9,-7,1.2,2.0,3.2,1,0,1,0.0,josiro01
753,Roman Polák,26,STL,D,48,2,0.02,0.10,0.13,0.04,1.00,0.81,2,9,11,4,25,0,35,8,-2,-0.3,2.2,1.9,0,,,,polakro01
754,Ron Hainsey,31,WPG,D,47,4,0.00,0.28,0.28,0.07,0.21,1.11,0,24,24,7,39,1,63,17,-8,0.2,1.3,1.5,0,,,,hainsro01
755,Rostislav Klesla,30,PHX,D,38,3,0.05,0.16,0.21,0.07,0.58,1.16,4,11,15,5,23,0,34,11,0,0.3,1.3,1.6,0,,,,kleslro01
756,Ruslan Fedotenko,34,PHI,LW,47,5,0.09,0.19,0.28,0.10,0.26,0.91,8,17,25,9,23,0,29,14,8,0.3,1.1,1.3,0,,,,fedotru01
757,Ryan Callahan,27,NYR,RW,45,13,0.36,0.33,0.69,0.29,0.27,3.20,31,28,59,25,50,15,37,11,9,2.7,1.4,4.1,7,3,4,42.9,callary01
758,Ryan Carter,29,NJD,C,44,6,0.14,0.20,0.34,0.13,0.70,1.43,12,17,29,11,19,0,24,3,-2,0.8,0.7,1.5,0,,,,cartery01
759,Ryan Ellis,22,NSH,D,32,2,0.06,0.13,0.19,0.07,0.47,1.50,4,7,11,4,18,4,16,0,-2,0.3,1.0,1.3,1,0,1,0.0,ellisry01
760,Ryan Garbutt,27,DAL,C,36,3,0.08,0.19,0.28,0.10,0.89,1.64,6,13,19,7,15,0,17,3,1,0.4,0.4,0.8,0,,,,garbury01
761,Ryan Getzlaf,27,ANA,C,44,17,0.34,0.77,1.11,0.39,0.93,2.25,29,64,93,33,63,20,34,5,14,4.6,1.5,6.1,4,3,1,75.0,getzlry01
762,Ryan Hamilton,27,TOR,LW,10,1,0.00,0.20,0.20,0.05,0.00,0.60,0,4,4,1,3,0,2,0,1,-0.1,0.1,0.1,0,,,,hamilry01
763,Ryan Johansen,20,CBJ,C,40,5,0.13,0.18,0.30,0.11,0.30,2.10,10,13,23,9,24,6,25,0,-7,0.1,0.5,0.6,6,1,5,16.7,johanry01
764,Ryan Jones,28,EDM,LW,27,2,0.07,0.19,0.26,0.09,0.63,1.41,4,9,13,5,9,0,13,4,0,0.0,0.4,0.4,0,,,,jonesry01
765,Ryan Kesler,28,VAN,C,17,5,0.24,0.53,0.76,0.27,0.71,2.12,8,17,25,9,18,7,19,3,-5,1.0,0.2,1.2,3,0,3,0.0,keslery01
766,Ryan Malone,33,TBL,LW,24,4,0.25,0.08,0.33,0.15,0.92,1.54,12,4,16,8,24,12,16,1,-3,0.5,0.2,0.6,0,,,,malonry01
767,Ryan McDonagh,23,NYR,D,47,6,0.09,0.32,0.40,0.13,0.47,1.77,8,28,36,12,46,1,50,18,13,1.3,3.4,4.7,0,,,,mcdonry01
768,Ryan Miller,32,BUF,G,40,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,8.3,0,,,,millery01
769,Ryan Murphy,19,CAR,D,4,0,0.00,0.00,0.00,0.00,0.50,1.75,0,0,0,0,2,1,5,0,-4,-0.1,-0.2,-0.3,0,,,,murphry01
770,Ryan Nugent-Hopkins,19,EDM,C,40,7,0.10,0.50,0.60,0.18,0.20,1.95,8,37,45,14,47,19,26,1,3,1.0,1.0,2.0,1,0,1,0.0,nugenry01
771,Ryan O'Byrne,28,TOT,D,42,2,0.05,0.10,0.14,0.05,1.43,0.62,4,8,12,4,27,0,44,13,-4,0.0,1.2,1.2,0,,,,obyrnry01
771,Ryan O'Byrne,28,COL,D,34,1,0.03,0.09,0.12,0.04,1.59,0.62,2,6,8,3,21,0,39,10,-8,-0.2,0.6,0.4,0,,,,obyrnry01
771,Ryan O'Byrne,28,TOR,D,8,1,0.13,0.13,0.25,0.10,0.75,0.63,2,2,4,2,6,0,5,3,4,0.2,0.6,0.8,0,,,,obyrnry01
772,Ryan O'Reilly,21,COL,C,29,7,0.21,0.48,0.69,0.24,0.14,2.28,12,26,38,14,29,10,26,4,-3,1.4,0.5,1.9,0,,,,oreilry01
773,Ryan Reaves,26,STL,RW,43,3,0.09,0.05,0.14,0.06,1.84,0.56,8,4,12,5,8,0,5,0,3,0.2,0.6,0.8,0,,,,reavery01
774,Ryan Smyth,36,EDM,LW,47,4,0.04,0.23,0.28,0.08,0.85,1.47,4,21,25,8,19,5,27,8,-5,-0.4,0.6,0.3,0,,,,smythry01
775,Ryan Spooner,21,BOS,C,4,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,spoonry01
776,Ryan Stanton,23,CHI,D,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,stantry01
777,Ryan Suter,28,MIN,D,48,10,0.08,0.58,0.67,0.20,0.50,1.90,8,52,60,19,63,22,54,15,2,2.4,3.6,6.0,0,,,,suterry01
778,Ryan White,24,MTL,RW,26,1,0.04,0.00,0.04,0.02,2.58,0.62,2,0,2,1,5,0,8,4,1,-0.5,0.3,-0.2,0,,,,whitery01
779,Ryan Whitney,29,EDM,D,34,4,0.12,0.26,0.38,0.13,0.68,0.88,8,17,25,9,29,12,29,5,-7,1.1,0.8,2.0,0,,,,whitnry01
780,Ryan Wilson,25,COL,D,12,1,0.00,0.25,0.25,0.07,0.67,1.92,0,6,6,2,9,0,12,7,4,0.1,0.8,0.9,0,,,,wilsory01
781,Ryane Clowe,30,TOT,LW,40,6,0.08,0.40,0.48,0.15,2.33,2.18,6,30,36,11,31,8,22,0,1,0.6,0.9,1.6,0,,,,clowery01
781,Ryane Clowe,30,SJS,LW,28,3,0.00,0.39,0.39,0.11,2.82,2.32,0,21,21,6,17,4,17,0,-4,-0.1,0.5,0.5,3,0,3,0.0,clowery01
781,Ryane Clowe,30,NYR,LW,12,3,0.25,0.42,0.67,0.25,1.17,1.83,6,9,15,6,14,4,5,0,5,0.7,0.4,1.1,0,,,,clowery01
782,Saku Koivu,38,ANA,C,47,9,0.17,0.40,0.57,0.20,0.38,1.17,15,35,50,18,32,8,31,11,4,1.6,1.0,2.6,3,2,1,66.7,koivusa01
783,Sam Gagner,23,EDM,C,48,14,0.29,0.50,0.79,0.29,0.48,2.35,27,45,72,27,50,16,45,5,-6,3.1,0.8,4.0,5,2,3,40.0,gagnesa01
784,Sami Aittokallio,20,COL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0,,,,aittosa01
785,Sami Salo,38,TBL,D,46,5,0.04,0.33,0.37,0.11,0.35,1.04,4,28,32,10,48,9,48,14,5,0.9,1.9,2.8,0,,,,salosa01
786,Sami Vatanen,21,ANA,D,8,1,0.25,0.00,0.25,0.13,0.00,0.75,4,0,4,2,7,3,1,0,3,0.3,0.5,0.8,0,,,,vatansa01
787,Scott Clemmensen,35,FLA,G,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0,,,,clemmsc01
788,Scott Gomez,33,SJS,C,39,5,0.05,0.33,0.38,0.12,0.56,1.49,4,24,28,9,20,9,21,0,-10,0.4,0.3,0.8,0,,,,gomezsc01
789,Scott Hannan,34,TOT,D,33,0,0.00,0.03,0.03,0.01,0.67,0.76,0,2,2,1,13,1,38,12,-14,-0.7,0.3,-0.4,0,,,,hannasc01
789,Scott Hannan,34,NSH,D,29,0,0.00,0.03,0.03,0.01,0.69,0.69,0,2,2,1,12,1,32,10,-11,-0.6,0.4,-0.2,0,,,,hannasc01
789,Scott Hannan,34,SJS,D,4,0,0.00,0.00,0.00,0.00,0.50,1.25,0,0,0,0,1,0,6,2,-3,-0.1,-0.1,-0.2,0,,,,hannasc01
790,Scott Hartnell,30,PHI,RW,32,5,0.25,0.09,0.34,0.16,2.19,2.31,15,6,21,10,27,15,18,1,-5,0.7,0.4,1.1,0,,,,hartnsc01
791,Scott Laughton,18,PHI,C,5,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,1,1,0,-0.2,0.1,-0.1,0,,,,laughsc01
792,Scott Nichol,38,STL,C,30,1,0.03,0.00,0.03,0.02,0.83,0.43,2,0,2,1,5,0,12,5,-2,-0.6,0.3,-0.3,0,,,,nichosc01
793,Scott Timmins,23,FLA,C,5,0,0.00,0.00,0.00,0.00,0.80,1.20,0,0,0,0,0,0,4,2,-2,-0.1,0.0,-0.2,0,,,,timmisc01
794,Scottie Upshall,29,FLA,RW,27,3,0.15,0.04,0.19,0.09,0.93,2.00,8,2,10,5,7,2,18,5,-8,0.0,0.1,0.1,0,,,,upshasc01
795,Sean Collins,24,CBJ,C,5,0,0.00,0.00,0.00,0.00,1.20,0.00,0,0,0,0,1,0,3,0,-2,-0.2,0.0,-0.2,0,,,,collise02
796,Sean Couturier,20,PHI,C,46,5,0.09,0.24,0.33,0.11,0.22,1.63,8,21,29,10,24,5,43,16,-8,0.1,0.5,0.6,0,,,,coutuse01
797,Semyon Varlamov,24,COL,G,35,0,0.00,0.03,0.03,0.01,0.00,0.00,0,2,2,1,1,0,0,0,0,0.0,0.0,5.1,0,,,,varlasi01
798,Sergei Bobrovsky,24,CBJ,G,38,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,9.2,0,,,,bobrose01
799,Sergei Gonchar,38,OTT,D,45,8,0.07,0.53,0.60,0.18,0.58,1.89,6,45,51,16,43,14,30,5,4,2.0,3.2,5.3,0,,,,gonchse01
800,Sergei Kostitsyn,25,NSH,LW,46,5,0.07,0.26,0.33,0.10,0.24,0.91,6,22,28,9,32,11,37,11,-5,-0.2,0.7,0.5,2,1,1,50.0,kostise01
801,Shane Doan,36,PHX,RW,48,11,0.27,0.29,0.56,0.22,0.77,2.69,25,26,51,21,43,7,31,1,6,2.0,1.1,3.1,1,0,1,0.0,doansh01
802,Shane O'Brien,29,COL,D,28,1,0.00,0.14,0.14,0.04,2.14,1.00,0,7,7,2,18,0,19,1,0,-0.1,0.9,0.8,0,,,,obriesh01
803,Shawn Horcoff,34,EDM,C,31,5,0.23,0.16,0.39,0.16,0.77,1.32,14,9,23,10,31,12,18,7,8,0.6,1.0,1.6,0,,,,horcosh01
804,Shawn Lalonde,22,CHI,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,lalonsh01
805,Shawn Matthias,24,FLA,C,48,10,0.29,0.15,0.44,0.20,0.33,2.21,27,13,40,18,35,6,40,3,-8,2.0,0.6,2.6,1,0,1,0.0,matthsh01
