,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
512,Lawrence Nycholat,27,OTT,D,1,0,0.00,0.00,0.00,0.00,0.00,3.00,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,,,,nychola01
513,Lee Goren,29,VAN,RW,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,gorenle01
514,Lee Stempniak,23,STL,RW,82,21,0.33,0.30,0.63,0.26,0.40,2.02,28,25,53,22,77,31,52,4,-2,4.6,1.2,5.8,0,,,,stemple01
515,Loui Eriksson,21,DAL,LW,59,7,0.10,0.22,0.32,0.11,0.31,1.32,6,13,19,7,31,10,24,0,-3,0.3,1.1,1.3,0,,,,erikslo01
516,Ľubomír Višňovský,30,LAK,D,69,20,0.26,0.58,0.84,0.29,0.38,2.30,19,40,59,21,119,56,68,6,1,5.7,3.8,9.5,0,,,,visnolu01
517,Luc Bourdon,19,VAN,D,9,0,0.00,0.00,0.00,0.00,0.44,0.33,0,0,0,0,2,0,3,0,-1,-0.1,0.1,0.0,0,,,,bourdlu01
518,Lukáš Krajíček,23,VAN,D,78,5,0.04,0.17,0.21,0.06,0.82,1.35,3,13,16,5,56,16,52,8,-4,0.2,3.6,3.9,0,,,,krajilu01
519,Luke Richardson,37,TBL,D,27,1,0.00,0.11,0.11,0.03,0.59,0.11,0,3,3,1,10,0,13,6,3,0.1,0.6,0.7,0,,,,richalu01
520,Manny Fernandez,32,MIN,G,44,0,0.00,0.00,0.00,0.00,0.27,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,7.8,0,,,,fernama01
521,Manny Legace,33,STL,G,45,0,0.00,0.00,0.00,0.00,0.04,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,7.5,0,,,,legacma01
522,Manny Malhotra,26,CBJ,C,82,9,0.11,0.20,0.30,0.11,0.93,1.33,9,16,25,9,42,7,66,23,-8,0.0,1.2,1.2,0,,,,malhoma01
523,Marc Chouinard,29,VAN,C,42,2,0.05,0.05,0.10,0.04,0.24,0.36,2,2,4,2,9,3,22,14,-2,-0.5,0.5,-0.1,0,,,,chouima01
524,Marc Denis,29,TBL,G,44,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.9,0,,,,denisma01
525,Marc Methot,21,CBJ,D,20,1,0.00,0.20,0.20,0.05,0.60,0.55,0,4,4,1,14,0,13,4,5,0.1,1.1,1.2,0,,,,methoma01
526,Marc Pouliot,21,EDM,C,46,4,0.09,0.15,0.24,0.09,0.39,1.59,4,7,11,4,17,2,21,4,-2,-0.2,0.8,0.6,0,,,,poulima01
527,Marc Savard,29,BOS,C,82,32,0.27,0.90,1.17,0.39,1.17,2.70,23,74,97,33,118,63,76,2,-19,7.4,1.3,8.7,0,,,,savarma01
528,Marc-André Bergeron,26,TOT,D,78,16,0.18,0.41,0.59,0.20,0.49,2.13,14,32,46,16,98,42,61,1,-4,4.4,3.4,7.8,0,,,,bergema02
528,Marc-André Bergeron,26,EDM,D,55,9,0.15,0.31,0.45,0.16,0.51,2.02,8,17,25,9,56,24,42,1,-9,2.3,2.0,4.3,0,,,,bergema02
528,Marc-André Bergeron,26,NYI,D,23,7,0.26,0.65,0.91,0.31,0.43,2.39,6,15,21,7,42,18,19,0,5,2.2,1.3,3.5,0,,,,bergema02
529,Marc-André Fleury,22,PIT,G,67,1,0.00,0.04,0.04,0.01,0.06,0.00,0,3,3,1,3,3,0,0,0,0.0,0.0,12.1,0,,,,fleurma01
530,Marc-Édouard Vlasic,19,SJS,D,81,8,0.04,0.28,0.32,0.09,0.22,0.81,3,23,26,8,93,25,81,26,13,0.9,5.8,6.6,0,,,,vlasima01
531,Marcel Goc,23,SJS,C,78,5,0.06,0.10,0.17,0.06,0.31,1.23,5,8,13,5,22,0,38,14,-2,-0.9,1.2,0.3,0,,,,gocma01
532,Marcel Hossa,25,NYR,LW,64,7,0.16,0.13,0.28,0.12,0.41,1.30,10,8,18,8,26,9,29,8,-4,0.6,0.8,1.4,0,,,,hossama02
533,Marco Sturm,28,BOS,LW,76,19,0.36,0.22,0.58,0.25,0.61,2.95,28,17,45,20,74,40,73,15,-24,3.3,0.8,4.1,0,,,,sturmma01
534,Marcus Nilson,28,CGY,LW,63,5,0.08,0.16,0.24,0.08,0.43,1.10,5,10,15,5,24,0,37,20,7,-0.4,1.0,0.7,0,,,,nilsoma01
535,Marek Malík,31,NYR,D,69,6,0.03,0.28,0.30,0.09,1.01,0.83,2,19,21,6,66,3,51,20,32,0.8,5.8,6.6,0,,,,malikma01
536,Marek Schwarz,20,STL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,schwama01
537,Marek Svatoš,24,COL,RW,66,12,0.23,0.23,0.45,0.18,0.70,2.71,16,15,31,13,49,21,27,0,1,2.2,0.8,3.1,0,,,,svatoma01
538,Marek Židlický,29,NSH,D,79,9,0.05,0.33,0.38,0.11,0.91,1.44,4,26,30,9,92,30,56,2,8,1.7,3.7,5.3,0,,,,zidlima01
539,Marián Gáborík,24,MIN,RW,48,23,0.63,0.56,1.19,0.49,0.83,4.08,31,27,58,24,67,27,32,4,12,6.3,1.8,8.1,0,,,,gaborma01
540,Marián Hossa,28,ATL,RW,82,39,0.52,0.70,1.22,0.48,0.60,4.15,45,57,102,40,129,57,72,18,18,9.9,2.5,12.4,0,,,,hossama01
541,Mark Bell,26,SJS,LW,71,8,0.15,0.14,0.30,0.12,1.17,1.63,11,10,21,9,35,11,33,0,-9,0.6,0.9,1.5,0,,,,bellma01
542,Mark Cullen,28,PHI,C,3,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,1,1,3,0,-3,-0.1,-0.1,-0.2,0,,,,cullema02
543,Mark Eaton,29,PIT,D,35,1,0.00,0.09,0.09,0.02,0.46,0.63,0,3,3,1,23,2,42,15,-6,-0.5,0.8,0.4,0,,,,eatonma01
544,Mark Fraser,20,NJD,D,7,0,0.00,0.00,0.00,0.00,1.00,0.14,0,0,0,0,0,0,1,0,-1,0.0,0.0,0.0,0,,,,frasema01
545,Mark Giordano,23,CGY,D,48,6,0.15,0.17,0.31,0.12,0.75,1.02,7,8,15,6,36,11,20,2,7,1.5,1.7,3.2,0,,,,giordma01
546,Mark Hartigan,29,TOT,C,12,1,0.08,0.17,0.25,0.09,0.50,1.25,1,2,3,1,9,6,2,0,1,0.0,0.2,0.2,0,,,,hartima01
546,Mark Hartigan,29,ANA,C,6,0,0.00,0.00,0.00,0.00,0.67,0.67,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,hartima01
546,Mark Hartigan,29,CBJ,C,6,1,0.17,0.33,0.50,0.18,0.33,1.83,1,2,3,1,8,6,0,0,2,0.2,0.2,0.4,0,,,,hartima01
547,Mark Mancari,21,BUF,RW,3,0,0.00,0.33,0.33,0.09,0.67,0.33,0,1,1,0,2,1,2,0,-1,0.0,0.0,0.0,0,,,,mancama01
548,Mark Mowers,32,BOS,RW,78,6,0.06,0.15,0.22,0.08,0.33,0.77,5,12,17,6,24,2,51,19,-10,-0.4,0.8,0.3,0,,,,mowerma01
549,Mark Parrish,29,MIN,RW,76,16,0.25,0.26,0.51,0.21,0.24,1.86,20,20,40,16,70,34,27,0,9,2.9,1.9,4.8,0,,,,parrima01
550,Mark Popovic,24,ATL,D,3,0,0.00,0.33,0.33,0.09,0.00,0.33,0,1,1,0,1,0,0,0,1,0.1,0.1,0.2,0,,,,popovma01
551,Mark Recchi,38,PIT,RW,82,25,0.29,0.54,0.83,0.30,0.76,2.32,25,44,69,26,119,62,63,7,1,4.8,1.7,6.4,0,,,,recchma01
552,Mark Rycroft,28,COL,RW,66,5,0.09,0.09,0.18,0.07,0.47,1.12,6,6,12,5,20,0,26,9,3,0.0,0.7,0.8,0,,,,rycroma01
553,Mark Smith,29,SJS,C,41,4,0.07,0.24,0.32,0.10,1.02,0.93,3,10,13,4,15,6,16,3,-4,0.4,0.4,0.8,0,,,,smithma01
554,Mark Streit,29,MTL,D,76,13,0.13,0.34,0.47,0.17,0.18,1.34,10,26,36,13,64,29,45,5,-5,3.6,2.1,5.7,0,,,,streima01
555,Mark Stuart,22,BOS,D,15,0,0.00,0.07,0.07,0.02,0.93,0.27,0,1,1,0,12,0,6,1,7,-0.1,0.9,0.8,0,,,,stuarma01
556,Markus Näslund,33,VAN,RW,82,22,0.29,0.44,0.73,0.27,0.66,2.71,25,36,61,23,83,37,43,0,3,4.3,2.1,6.4,0,,,,nasluma02
557,Martin Biron,29,TOT,G,35,0,0.00,0.00,0.00,0.00,0.71,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,6.1,0,,,,bironma01
557,Martin Biron,29,BUF,G,19,0,0.00,0.00,0.00,0.00,1.32,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.9,0,,,,bironma01
557,Martin Biron,29,PHI,G,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.2,0,,,,bironma01
558,Martin Brodeur,34,NJD,G,78,0,0.00,0.01,0.01,0.00,0.15,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,17.3,0,,,,brodema01
559,Martin Erat,25,NSH,LW,68,19,0.24,0.60,0.84,0.28,0.74,1.94,17,41,58,20,78,25,46,6,13,3.7,1.7,5.5,0,,,,eratma01
560,Martin Gélinas,36,FLA,LW,82,16,0.17,0.37,0.54,0.19,0.44,2.09,15,30,45,16,68,23,39,1,7,2.8,1.2,4.1,0,,,,gelinma01
561,Martin Gerber,32,OTT,G,29,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.8,0,,,,gerbema01
562,Martin Grenier,26,PHI,D,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,3,0,-3,0.0,-0.2,-0.2,0,,,,grenima01
563,Martin Havlát,25,CHI,RW,56,22,0.45,0.57,1.02,0.40,0.50,3.14,26,32,58,23,70,22,37,4,15,5.2,2.0,7.1,0,,,,havlama01
564,Martin Houle,21,PHI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0,,,,houlema01
565,Martin Lapointe,33,CHI,RW,82,10,0.16,0.13,0.29,0.12,1.20,1.24,14,11,25,11,37,12,52,13,-14,0.6,0.8,1.3,0,,,,lapoima01
566,Martin Lojek,21,FLA,D,3,0,0.00,0.33,0.33,0.09,0.00,0.00,0,1,1,0,3,0,1,0,2,0.1,0.2,0.3,0,,,,lojekma01
567,Martin Ručinský,35,STL,LW,52,12,0.23,0.40,0.63,0.23,0.92,1.85,13,21,34,13,46,19,35,5,-3,2.1,0.8,2.9,0,,,,rucinma01
568,Martin Škoula,27,MIN,D,81,4,0.00,0.19,0.19,0.05,0.44,1.12,0,15,15,4,60,2,75,26,9,-0.3,5.3,4.9,0,,,,skoulma01
569,Martin St. Louis,31,TBL,RW,82,39,0.52,0.72,1.24,0.47,0.34,3.33,45,59,104,41,146,53,99,13,7,9.2,2.6,11.8,0,,,,stlouma01
570,Martin St. Pierre,23,CHI,C,14,1,0.07,0.21,0.29,0.10,0.57,0.93,1,3,4,1,6,1,8,0,-3,0.0,0.1,0.1,0,,,,stpiema01
571,Martin Straka,34,NYR,C,77,26,0.38,0.53,0.91,0.34,0.31,2.14,30,41,71,28,103,52,40,5,16,5.7,2.5,8.2,0,,,,strakma01
572,Marty Murray,31,LAK,C,19,1,0.00,0.11,0.11,0.03,0.21,0.21,0,2,2,1,2,0,20,13,-5,-0.3,0.0,-0.3,0,,,,murrama01
573,Marty Reasoner,29,EDM,C,72,7,0.08,0.19,0.28,0.10,0.83,1.17,6,14,20,7,23,0,51,13,-15,-0.2,0.9,0.6,0,,,,reasoma01
574,Marty Turco,31,DAL,G,67,1,0.00,0.06,0.06,0.02,0.27,0.01,0,4,4,1,4,2,0,0,0,0.0,0.0,10.5,0,,,,turcoma01
575,Mathias Tjärnqvist,27,TOT,LW,44,5,0.14,0.16,0.30,0.11,0.14,1.00,6,7,13,5,17,1,32,11,-5,0.3,0.5,0.8,0,,,,tjarnma01
575,Mathias Tjärnqvist,27,PHX,LW,26,4,0.19,0.15,0.35,0.14,0.08,1.19,5,4,9,4,11,0,24,11,-2,0.3,0.4,0.7,0,,,,tjarnma01
575,Mathias Tjärnqvist,27,DAL,LW,18,1,0.06,0.17,0.22,0.07,0.22,0.72,1,3,4,1,6,1,8,0,-3,0.0,0.1,0.2,0,,,,tjarnma01
576,Mathieu Dandenault,30,MTL,D,68,3,0.03,0.09,0.12,0.04,0.59,0.79,2,6,8,3,30,1,50,13,-8,-0.2,1.9,1.7,0,,,,dandema01
577,Mathieu Darche,30,SJS,LW,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,darchma01
578,Mathieu Garon,29,LAK,G,32,0,0.00,0.03,0.03,0.01,0.19,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,5.3,0,,,,garonma01
579,Mathieu Roy,23,EDM,D,16,1,0.13,0.00,0.13,0.07,1.88,1.13,2,0,2,1,4,0,12,1,-7,0.2,0.1,0.2,0,,,,royma01
580,Mathieu Schneider,37,DET,D,68,17,0.16,0.60,0.76,0.25,0.97,2.71,11,41,52,17,102,44,55,9,12,4.7,4.4,9.1,0,,,,schnema01
581,Mats Sundin,35,TOR,C,75,27,0.36,0.65,1.01,0.37,0.83,4.28,28,49,77,29,100,43,80,21,-2,6.1,1.2,7.3,0,,,,sundima01
582,Matt Bradley,28,WSH,RW,57,5,0.07,0.16,0.23,0.08,0.82,1.35,4,9,13,5,18,0,31,8,-5,-0.2,0.5,0.3,0,,,,bradlma01
583,Matt Carle,22,SJS,D,77,14,0.14,0.40,0.55,0.18,0.39,1.44,11,31,42,14,92,45,38,0,9,3.8,4.4,8.2,0,,,,carlema01
584,Matt Cooke,28,VAN,LW,81,11,0.12,0.25,0.37,0.13,0.79,1.64,10,20,30,11,50,7,60,17,0,0.4,1.8,2.1,0,,,,cookema01
585,Matt Cullen,30,NYR,C,80,15,0.20,0.31,0.51,0.19,0.65,2.71,17,25,42,16,65,17,67,19,0,1.9,1.7,3.5,0,,,,cullema01
586,Matt Ellis,25,DET,LW,16,0,0.00,0.00,0.00,0.00,0.38,1.38,0,0,0,0,1,0,2,0,-1,-0.3,0.1,-0.2,0,,,,ellisma01
587,Matt Ellison,23,PHI,RW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,ellisma02
588,Matt Foy,23,MIN,RW,9,0,0.00,0.00,0.00,0.00,0.44,0.67,0,0,0,0,2,0,3,0,-1,-0.2,0.1,-0.1,0,,,,foyma01
589,Matt Greene,23,EDM,D,78,3,0.01,0.12,0.13,0.04,1.40,0.67,1,9,10,3,39,1,81,21,-22,-0.5,2.2,1.7,0,,,,greenma01
590,Matt Hussey,27,DET,C,5,0,0.00,0.00,0.00,0.00,0.40,1.20,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,hussema01
591,Matt Jones,23,PHX,D,45,2,0.02,0.13,0.16,0.05,0.87,0.44,1,6,7,2,14,0,38,12,-12,0.0,0.6,0.6,0,,,,jonesma01
592,Matt Keith,23,CHI,RW,2,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,2,0,-2,-0.1,-0.1,-0.1,0,,,,keithma01
593,Matt Lashoff,20,BOS,D,12,1,0.00,0.17,0.17,0.05,1.00,0.67,0,2,2,1,3,0,13,4,-6,0.0,-0.1,-0.1,0,,,,lashoma01
594,Matt Pettinger,26,WSH,LW,64,13,0.25,0.25,0.50,0.21,0.34,1.73,17,16,33,14,47,19,61,20,-13,2.0,0.5,2.5,0,,,,pettima01
595,Matt Stajan,23,TOR,C,82,13,0.12,0.35,0.48,0.16,0.54,1.61,10,29,39,13,61,14,54,10,3,1.2,1.2,2.4,0,,,,stajama01
596,Matt Walker,26,STL,D,48,1,0.00,0.10,0.10,0.03,1.50,0.71,0,5,5,1,27,0,34,14,7,-0.3,2.0,1.6,0,,,,walkema01
597,Matthew Barnaby,33,DAL,RW,39,2,0.03,0.15,0.18,0.05,3.26,0.56,1,6,7,2,16,0,13,2,5,-0.1,0.7,0.6,0,,,,barnama01
598,Matthew Lombardi,24,CGY,C,81,18,0.25,0.32,0.57,0.22,0.59,2.17,21,26,47,19,67,20,64,27,10,2.9,1.6,4.5,0,,,,lombama01
599,Mattias Norström,35,TOT,D,76,3,0.03,0.12,0.14,0.04,0.63,0.79,2,9,11,4,43,1,103,43,-18,-0.5,2.2,1.7,0,,,,norstma01
599,Mattias Norström,35,LAK,D,62,3,0.03,0.11,0.15,0.05,0.65,0.71,2,7,9,3,32,1,93,42,-20,-0.4,1.3,0.9,0,,,,norstma01
599,Mattias Norström,35,DAL,D,14,1,0.00,0.14,0.14,0.04,0.57,1.14,0,2,2,1,11,0,10,1,2,-0.1,0.9,0.8,0,,,,norstma01
600,Mattias Öhlund,30,VAN,D,77,11,0.14,0.26,0.40,0.14,1.04,2.21,11,20,31,11,74,23,69,15,-3,2.0,5.0,7.0,0,,,,ohlunma01
601,Mattias Weinhandl,26,MIN,RW,12,1,0.08,0.08,0.17,0.07,0.83,0.25,1,1,2,1,3,0,5,0,-2,0.1,0.0,0.1,0,,,,weinhma01
602,Maxim Afinogenov,27,BUF,RW,56,22,0.41,0.68,1.09,0.40,1.18,2.70,24,38,62,23,78,26,34,1,19,5.8,1.3,7.1,0,,,,afinoma01
603,Maxim Lapierre,21,MTL,C,46,5,0.13,0.13,0.26,0.11,0.52,1.78,6,6,12,5,19,0,35,9,-7,0.4,0.4,0.7,0,,,,lapiema01
604,Maxime Talbot,22,PIT,C,75,10,0.17,0.15,0.32,0.13,0.71,1.17,14,11,25,11,33,1,67,33,-2,0.8,1.0,1.7,0,,,,talboma01
605,Michael Funk,20,BUF,D,5,1,0.00,0.40,0.40,0.11,0.00,0.20,0,2,2,1,3,0,1,0,2,0.2,0.2,0.4,0,,,,funkmi01
606,Michael Holmqvist,27,CHI,C,63,5,0.10,0.11,0.21,0.08,0.49,1.27,6,7,13,5,21,1,49,24,-5,-0.5,0.8,0.3,0,,,,holmqmi01
607,Michael Leighton,25,TOT,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0,,,,leighmi01
607,Michael Leighton,25,PHI,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0,,,,leighmi01
607,Michael Leighton,25,NSH,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0,,,,leighmi01
608,Michael Nylander,34,NYR,C,79,29,0.33,0.72,1.05,0.37,0.53,2.44,27,57,84,30,120,58,51,1,12,6.5,2.4,9.0,0,,,,nylanmi01
609,Michael Peca,32,TOR,C,35,5,0.11,0.31,0.43,0.14,1.71,1.20,4,11,15,5,22,0,40,20,2,0.2,0.6,0.8,0,,,,pecami01
610,Michael Ryan,26,BUF,C,19,2,0.16,0.11,0.26,0.11,0.11,1.79,3,2,5,2,7,0,18,3,-8,0.1,-0.2,-0.1,0,,,,ryanmi01
611,Michael Ryder,26,MTL,RW,82,24,0.37,0.34,0.71,0.29,0.73,2.70,31,28,59,25,99,64,65,5,-25,5.4,0.6,6.0,0,,,,rydermi01
612,Michael Wall,21,ANA,G,4,0,0.00,0.25,0.25,0.07,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,0.2,0,,,,wallmi01
613,Michal Handzuš,29,CHI,C,8,3,0.38,0.63,1.00,0.38,0.75,1.13,3,5,8,3,15,6,7,2,4,0.7,0.3,1.0,0,,,,handzmi01
614,Michal Rozsíval,28,NYR,D,80,13,0.13,0.38,0.50,0.17,0.65,1.30,10,30,40,14,102,48,67,23,10,2.9,5.4,8.3,0,,,,rozsimi01
615,Michel Ouellet,24,PIT,RW,73,18,0.26,0.40,0.66,0.24,0.41,2.03,20,29,49,19,62,29,36,0,-3,4.1,0.9,4.9,0,,,,ouellmi01
616,Micki DuPont,26,PIT,D,3,0,0.00,0.33,0.33,0.09,1.33,2.00,0,1,1,0,1,1,3,0,-3,0.1,-0.2,-0.1,0,,,,duponmi01
617,Miikka Kiprusoff,30,CGY,G,74,0,0.00,0.00,0.00,0.00,0.03,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,16.3,0,,,,kiprumi01
618,Mikael Samuelsson,30,DET,RW,53,13,0.26,0.38,0.64,0.24,0.53,3.57,15,20,35,14,43,19,23,0,1,2.7,0.9,3.6,0,,,,samuemi01
619,Mikael Tellqvist,27,TOT,G,31,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,3.1,0,,,,tellqmi01
619,Mikael Tellqvist,27,PHX,G,30,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,3.0,0,,,,tellqmi01
619,Mikael Tellqvist,27,TOR,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,tellqmi01
620,Mike Blunden,20,CHI,RW,9,0,0.00,0.00,0.00,0.00,1.11,1.11,0,0,0,0,1,0,6,0,-5,-0.3,-0.1,-0.4,0,,,,blundmi01
621,Mike Cammalleri,24,LAK,C,81,30,0.42,0.57,0.99,0.37,0.59,3.69,36,46,82,32,108,50,55,2,5,7.3,1.8,9.1,0,,,,cammami01
622,Mike Card,20,BUF,D,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,,,,cardmi01
623,Mike Commodore,27,CAR,D,82,10,0.09,0.27,0.35,0.12,1.38,1.66,7,22,29,10,73,2,104,33,0,1.8,3.5,5.3,0,,,,commomi01
624,Mike Comrie,26,TOT,C,65,17,0.31,0.38,0.69,0.27,0.68,1.92,21,25,46,18,67,28,41,2,0,3.8,0.9,4.7,0,,,,comrimi01
624,Mike Comrie,26,OTT,C,41,10,0.32,0.29,0.61,0.25,0.59,2.12,14,12,26,11,40,16,25,0,-1,2.2,0.4,2.6,0,,,,comrimi01
624,Mike Comrie,26,PHX,C,24,7,0.29,0.54,0.83,0.30,0.83,1.58,7,13,20,7,27,12,16,2,1,1.6,0.5,2.1,0,,,,comrimi01
625,Mike Dunham,34,NYI,G,19,0,0.00,0.05,0.05,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,2.4,0,,,,dunhami01
626,Mike Fisher,26,OTT,C,68,19,0.32,0.38,0.71,0.27,0.60,2.84,23,26,49,20,65,16,50,16,15,3.5,1.6,5.1,0,,,,fishemi01
627,Mike Glumac,26,STL,C,3,0,0.00,0.33,0.33,0.09,0.00,1.33,0,1,1,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,glumami01
628,Mike Green,21,WSH,D,70,4,0.03,0.14,0.17,0.06,0.51,0.97,2,10,12,4,44,13,41,0,-10,0.2,1.1,1.3,0,,,,greenmi03
629,Mike Grier,32,SJS,RW,81,13,0.20,0.21,0.41,0.16,0.53,1.54,17,17,34,14,47,8,73,29,-5,1.1,1.6,2.7,0,,,,griermi01
630,Mike Johnson,32,MTL,RW,80,11,0.14,0.25,0.39,0.14,0.50,1.64,11,20,31,11,42,3,48,15,6,0.8,1.7,2.6,0,,,,johnsmi01
631,Mike Knuble,34,PHI,RW,64,21,0.38,0.47,0.84,0.33,0.88,2.50,25,30,55,22,82,28,58,6,2,4.4,1.6,6.0,0,,,,knublmi01
632,Mike Komisarek,25,MTL,D,82,6,0.05,0.18,0.23,0.08,1.17,0.95,4,15,19,6,61,0,86,32,7,0.6,4.2,4.8,0,,,,komismi01
633,Mike Modano,36,DAL,C,59,17,0.37,0.36,0.73,0.29,0.58,2.39,23,21,44,18,56,23,29,5,9,3.5,2.0,5.5,0,,,,modanmi01
634,Mike Morrison,27,PHX,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.4,0,,,,morrimi01
635,Mike Rathje,32,PHI,D,18,0,0.00,0.06,0.06,0.02,0.33,0.72,0,1,1,0,16,2,27,6,-7,-0.3,0.3,0.0,0,,,,rathjmi01
636,Mike Ribeiro,26,DAL,C,81,20,0.22,0.51,0.73,0.25,0.27,1.37,19,41,60,22,83,43,37,0,3,4.3,2.0,6.3,0,,,,ribeimi01
637,Mike Ricci,35,PHX,C,7,0,0.00,0.14,0.14,0.04,0.57,0.57,0,1,1,0,2,0,6,3,-1,-0.1,0.0,-0.1,0,,,,riccimi01
638,Mike Richards,21,PHI,C,59,11,0.17,0.37,0.54,0.19,0.88,2.20,10,22,32,11,43,10,65,20,-12,1.3,0.8,2.0,0,,,,richami02
639,Mike Rupp,27,NJD,RW,76,4,0.08,0.04,0.12,0.05,1.21,0.79,6,3,9,4,16,7,19,0,-10,0.1,0.4,0.4,0,,,,ruppmi01
640,Mike Sillinger,35,NYI,C,82,23,0.32,0.40,0.72,0.28,0.56,1.85,27,33,60,24,77,33,77,38,5,4.1,1.6,5.8,0,,,,sillimi01
641,Mike Smith,24,DAL,G,23,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.5,0,,,,smithmi01
642,Mike Van Ryn,27,FLA,D,78,9,0.05,0.32,0.37,0.11,0.82,1.55,4,25,29,9,71,17,88,29,-5,1.5,2.5,4.0,0,,,,vanrymi01
643,Mike Weaver,28,LAK,D,39,3,0.08,0.15,0.23,0.08,0.41,0.56,3,6,9,3,22,1,33,8,-4,0.5,1.0,1.5,0,,,,weavemi01
644,Mike York,29,TOT,LW,66,8,0.15,0.17,0.32,0.13,0.33,1.32,10,11,21,8,33,7,49,5,-18,0.8,0.1,0.9,0,,,,yorkmi01
644,Mike York,29,PHI,LW,34,3,0.12,0.12,0.24,0.09,0.24,1.21,4,4,8,3,15,2,25,3,-9,0.2,0.1,0.3,0,,,,yorkmi01
644,Mike York,29,NYI,LW,32,5,0.19,0.22,0.41,0.16,0.44,1.44,6,7,13,5,18,5,24,2,-9,0.6,0.1,0.6,0,,,,yorkmi01
645,Mike Zigomanis,26,PHX,C,75,10,0.19,0.12,0.31,0.13,0.61,1.89,15,9,24,11,33,4,63,26,-8,0.5,0.9,1.5,0,,,,zigommi01
646,Mikhail Grabovski,23,MTL,C,3,0,0.00,0.00,0.00,0.00,0.00,1.67,0,0,0,0,0,0,2,0,-2,-0.1,0.0,-0.1,0,,,,grabomi01
647,Mikko Koivu,23,MIN,C,82,20,0.24,0.41,0.66,0.24,0.71,1.98,21,34,55,21,76,28,52,10,6,3.5,2.3,5.8,0,,,,koivumi01
648,Mikko Lehtonen,28,NSH,D,15,1,0.07,0.13,0.20,0.07,0.53,0.93,1,2,3,1,12,0,14,2,0,0.2,0.4,0.6,0,,,,lehtomi01
649,Milan Hejduk,30,COL,RW,80,28,0.44,0.44,0.88,0.35,0.55,3.21,37,35,72,30,108,44,68,14,10,6.6,1.8,8.4,0,,,,hejdumi01
650,Milan Jurčina,23,TOT,D,70,4,0.06,0.11,0.17,0.06,0.63,1.01,4,8,12,4,40,3,57,20,0,0.4,2.2,2.6,0,,,,jurcimi01
