,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
474,Jonas Johansson,25,COL,G,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,22,6,15,3,0,18.5,10.9,,0.0,0.0,1.1,0,,,,johanjo03
474,Jonas Johansson,25,BUF,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,11,0,24,3,0,11.0,15.4,,0.0,0.0,0.7,0,,,,johanjo03
475,Jonas Siegenthaler,23,TOT,D,15,0,0.00,0.00,0.00,0.00,0.27,0.47,0,0,0,0,5,0,20,6,-9,7.9,8.0,-0.2,-0.3,-0.3,-0.5,0,,,,siegejo01
475,Jonas Siegenthaler,23,NJD,D,8,0,0.00,0.00,0.00,0.00,0.25,0.50,0,0,0,0,5,0,15,4,-6,6.3,4.5,1.8,-0.2,-0.2,-0.4,0,,,,siegejo01
475,Jonas Siegenthaler,23,WSH,D,7,0,0.00,0.00,0.00,0.00,0.29,0.43,0,0,0,0,0,0,5,2,-3,1.6,3.5,-2.0,-0.1,-0.1,-0.2,0,,,,siegejo01
476,Jonathan Bernier,32,DET,G,24,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,49,9,65,12,0,35.3,54.8,,0.0,0.0,5.0,0,,,,bernijo01
477,Jonathan Drouin,25,MTL,LW,44,7,0.05,0.48,0.52,0.16,0.45,1.73,3,31,34,10,40,13,35,0,-8,25.5,23.4,2.2,0.7,0.5,1.1,4,0,4,0.0,drouijo01
478,Jonathan Huberdeau,27,FLA,LW,55,22,0.36,0.75,1.11,0.40,0.65,2.22,30,62,92,33,85,33,40,0,12,33.8,28.9,4.9,5.7,1.4,7.1,3,1,2,33.3,huberjo01
479,Jonathan Marchessault,30,VEG,C,55,17,0.33,0.47,0.80,0.30,0.71,3.20,27,39,66,25,57,11,27,0,19,37.2,30.4,6.9,3.7,1.7,5.4,2,0,2,0.0,audymjo01
480,Jonathan Quick,35,LAK,G,22,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,59,13,57,7,0,38.9,40.6,,0.0,0.0,2.7,0,,,,quickjo01
481,Jonathon Merrill,28,TOT,D,49,1,0.00,0.10,0.10,0.03,0.33,0.84,0,7,7,2,26,0,41,6,-9,24.8,30.5,-5.7,-0.6,1.5,0.9,0,,,,merrijo01
481,Jonathon Merrill,28,DET,D,36,1,0.00,0.14,0.14,0.04,0.33,0.97,0,7,7,2,24,0,27,5,2,21.0,23.7,-2.7,-0.3,1.9,1.6,0,,,,merrijo01
481,Jonathon Merrill,28,MTL,D,13,0,0.00,0.00,0.00,0.00,0.31,0.46,0,0,0,0,2,0,14,1,-11,3.8,6.8,-3.0,-0.2,-0.5,-0.7,0,,,,merrijo01
482,Jonny Brodzinski,27,NYR,C,5,1,0.20,0.00,0.20,0.11,0.80,1.40,2,0,2,1,1,0,1,0,0,1.4,3.2,-1.8,0.0,0.1,0.1,0,,,,brodzjo01
483,Joonas Donskoi,28,COL,RW,51,13,0.33,0.27,0.61,0.25,0.20,1.69,26,21,47,20,52,21,25,6,14,26.4,16.7,9.6,2.8,1.3,4.1,1,1,0,100.0,donskjo01
484,Joonas Korpisalo,26,CBJ,G,33,0,0.00,0.03,0.03,0.01,0.06,0.00,0,1,1,0,68,13,96,18,0,49.7,61.6,,0.0,0.0,3.9,0,,,,korpijo01
485,Jordan Binnington,27,STL,G,42,0,0.00,0.02,0.02,0.01,0.05,0.00,0,1,1,0,111,28,108,26,0,66.8,73.5,,0.0,0.0,7.3,0,,,,binnijo01
486,Jordan Eberle,30,NYI,RW,55,13,0.29,0.31,0.60,0.24,0.29,2.33,24,25,49,20,51,10,34,1,9,41.6,25.7,15.9,2.6,1.6,4.2,7,1,6,14.3,eberljo01
487,Jordan Greenway,23,MIN,LW,56,10,0.11,0.46,0.57,0.19,0.88,1.43,9,39,48,16,42,1,44,8,5,30.7,29.4,1.3,1.5,1.0,2.5,0,,,,greenjo02
488,Jordan Gross,25,ARI,D,7,1,0.00,0.43,0.43,0.12,0.29,1.43,0,4,4,1,5,0,7,0,-3,4.1,3.0,1.1,0.2,0.0,0.2,0,,,,grossjo01
489,Jordan Kyrou,22,STL,C,55,13,0.25,0.38,0.64,0.24,0.22,1.78,21,31,52,20,45,5,40,0,1,29.2,28.1,1.0,2.8,0.9,3.6,1,0,1,0.0,kyroujo01
490,Jordan Martinook,28,CAR,LW,44,5,0.09,0.20,0.30,0.10,0.57,1.41,6,13,19,7,21,0,29,7,-3,19.3,19.7,-0.4,0.2,0.6,0.7,0,,,,martijo01
491,Jordan Oesterle,28,ARI,D,43,3,0.02,0.23,0.26,0.08,0.23,0.88,2,15,17,5,38,10,41,3,-10,23.8,28.6,-4.8,0.3,1.2,1.5,0,,,,oestejo01
492,Jordan Staal,32,CAR,C,53,14,0.30,0.42,0.72,0.27,0.57,1.94,24,33,57,22,59,27,37,7,2,29.4,30.2,-0.8,2.8,1.3,4.0,0,,,,staaljo01
493,Jordie Benn,33,TOT,D,39,3,0.03,0.23,0.26,0.08,0.23,1.15,2,13,15,5,28,0,26,3,7,20.8,23.5,-2.7,0.5,1.8,2.3,0,,,,bennjo01
493,Jordie Benn,33,VAN,D,31,3,0.03,0.26,0.29,0.09,0.29,1.26,2,12,14,4,20,0,21,3,5,16.1,19.4,-3.3,0.5,1.4,2.0,0,,,,bennjo01
493,Jordie Benn,33,WPG,D,8,0,0.00,0.13,0.13,0.03,0.00,0.75,0,1,1,0,8,0,5,0,2,4.7,4.1,0.6,0.0,0.4,0.4,0,,,,bennjo01
494,Josef Kořenář,23,SJS,G,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,24,3,26,4,0,17.9,19.1,,0.0,0.0,1.3,0,,,,korenjo01
495,Joseph Cramarossa,28,MIN,C,4,0,0.00,0.25,0.25,0.07,3.75,0.75,0,1,1,0,1,0,2,0,-1,1.2,2.0,-0.7,0.0,0.0,0.0,0,,,,cramajo01
496,Josh Anderson,26,MTL,RW,52,11,0.33,0.13,0.46,0.22,0.73,2.40,26,10,36,17,34,6,36,0,-10,27.8,25.7,2.2,1.9,0.6,2.5,0,,,,anderjo05
497,Josh Archibald,28,EDM,RW,52,5,0.13,0.12,0.25,0.10,0.71,1.19,11,9,20,8,26,0,37,13,2,19.5,22.2,-2.7,0.1,0.9,1.0,0,,,,archijo01
498,Josh Bailey,31,NYI,C,54,12,0.15,0.50,0.65,0.22,0.07,1.43,12,40,52,17,53,15,28,2,12,31.8,29.1,2.7,1.9,1.7,3.6,2,0,2,0.0,bailejo01
499,Josh Brown,27,OTT,D,26,0,0.00,0.04,0.04,0.01,1.15,0.31,0,1,1,0,12,0,18,5,-1,9.9,11.7,-1.8,-0.3,0.7,0.3,0,,,,brownjo01
500,Josh Currie,28,PIT,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.4,-0.4,0.0,0.0,0.0,0,,,,currijo01
501,Josh Leivo,27,CGY,LW,38,4,0.16,0.08,0.24,0.11,0.26,1.32,9,5,14,6,11,0,12,0,-3,13.5,13.3,0.2,0.4,0.4,0.8,1,0,1,0.0,leivojo01
502,Josh Mahura,22,ANA,D,13,1,0.08,0.23,0.31,0.11,0.31,1.08,2,4,6,2,9,1,10,1,0,7.5,6.7,0.8,0.3,0.5,0.8,0,,,,mahurjo01
503,Josh Manson,29,ANA,D,23,2,0.04,0.26,0.30,0.10,1.30,0.83,2,9,11,4,18,0,26,6,-3,13.2,19.6,-6.4,0.3,0.8,1.1,0,,,,mansojo01
504,Josh Morrissey,25,WPG,D,56,7,0.07,0.30,0.38,0.12,0.45,2.07,6,25,31,10,62,17,58,11,-1,37.2,53.5,-16.3,1.0,2.8,3.8,0,,,,morrijo04
505,Joshua Dunne,22,CBJ,C,6,0,0.00,0.00,0.00,0.00,0.67,1.17,0,0,0,0,0,0,1,0,-1,3.2,1.4,1.9,-0.2,0.0,-0.1,0,,,,dunnejo01
506,Joshua Norris,21,OTT,C,56,14,0.30,0.32,0.63,0.26,0.23,1.71,26,27,53,22,48,16,44,2,-12,34.3,32.6,1.7,2.9,0.6,3.5,3,1,2,33.3,norrijo01
507,Juho Lammikko,25,FLA,RW,44,2,0.09,0.02,0.11,0.06,0.23,0.98,6,1,7,4,11,0,25,8,-8,17.3,16.6,0.8,-0.4,0.1,-0.3,0,,,,lammiju01
508,Jujhar Khaira,26,EDM,LW,40,4,0.08,0.20,0.28,0.09,1.05,1.03,5,12,17,6,15,0,21,7,-1,10.9,15.5,-4.7,0.1,0.5,0.6,0,,,,khairju01
509,Julien Gauthier,23,NYR,RW,30,3,0.07,0.20,0.27,0.09,0.47,1.27,3,9,12,4,11,0,17,0,-6,10.4,10.7,-0.3,0.2,0.1,0.3,0,,,,gauthju01
510,Justin Bailey,25,VAN,RW,3,0,0.00,0.00,0.00,0.00,0.67,2.00,0,0,0,0,0,0,2,0,-2,1.4,0.5,0.9,-0.1,-0.1,-0.1,0,,,,baileju01
511,Justin Braun,33,PHI,D,53,2,0.02,0.09,0.11,0.04,0.34,1.11,2,7,9,3,37,0,58,20,0,31.2,32.6,-1.4,-0.5,1.9,1.4,0,,,,braunju01
512,Justin Dowling,30,DAL,C,27,2,0.04,0.15,0.19,0.06,0.22,1.00,2,6,8,3,9,1,12,1,-4,9.5,7.7,1.9,-0.2,0.2,0.0,0,,,,dowliju01
513,Justin Faulk,28,STL,D,56,9,0.13,0.32,0.45,0.15,0.63,2.09,11,27,38,13,71,7,76,23,11,37.4,42.6,-5.3,1.6,3.6,5.2,0,,,,faulkju01
514,Justin Holl,29,TOR,D,55,6,0.04,0.33,0.36,0.11,0.45,1.04,3,27,30,9,60,1,63,18,16,44.8,37.8,6.9,0.8,3.1,3.9,0,,,,hollju01
515,Justin Richards,22,NYR,F,1,0,0.00,1.00,1.00,0.27,0.00,2.00,0,1,1,0,1,0,0,0,1,0.4,0.3,0.1,0.1,0.1,0.1,0,,,,richaju01
516,Justin Schultz,30,WSH,D,46,8,0.07,0.52,0.59,0.18,0.22,1.46,5,36,41,13,58,12,32,0,12,31.6,28.6,3.0,2.1,2.5,4.5,0,,,,schulju01
517,Juuse Saros,25,NSH,G,36,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,93,10,78,24,0,64.9,68.9,,0.0,0.0,8.6,0,,,,sarosju01
518,Juuso Riikola,27,PIT,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,0,1,0,0,0.5,0.8,-0.3,0.0,0.0,0.0,0,,,,riikoju01
519,Juuso Välimäki,22,CGY,D,49,3,0.04,0.18,0.22,0.07,0.53,1.47,3,14,17,5,33,0,40,8,-2,27.6,28.0,-0.4,0.4,1.6,2.0,0,,,,valimju01
520,K'Andre Miller,21,NYR,D,53,5,0.09,0.13,0.23,0.09,0.38,1.17,8,10,18,7,54,3,53,10,9,36.3,42.3,-6.0,0.4,2.9,3.3,0,,,,milleka01
521,Kaapo Kähkönen,24,MIN,G,24,0,0.00,0.00,0.00,0.00,0.08,0.00,0,0,0,0,77,7,68,15,0,46.0,43.7,,0.0,0.0,3.6,0,,,,kahkoka01
522,Kaapo Kakko,19,NYR,RW,48,7,0.19,0.17,0.35,0.15,0.21,1.69,14,12,26,11,30,4,23,0,3,26.2,22.7,3.6,0.7,0.9,1.6,2,1,1,50.0,kakkoka01
523,Kailer Yamamoto,22,EDM,RW,52,8,0.15,0.25,0.40,0.15,0.50,1.33,12,19,31,12,40,5,31,5,9,34.4,32.8,1.6,0.6,1.3,1.9,0,,,,yamamka01
524,Kale Clague,22,LAK,D,18,2,0.00,0.33,0.33,0.09,0.22,1.33,0,9,9,2,14,1,20,2,-6,11.1,11.7,-0.7,0.3,0.4,0.6,0,,,,claguka01
525,Karson Kuhlman,25,BOS,C,20,1,0.10,0.00,0.10,0.05,0.00,1.55,3,0,3,2,3,0,11,1,-6,7.8,6.0,1.7,-0.2,0.0,-0.1,0,,,,kuhlmka01
526,Kasimir Kaskisuo,27,NSH,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,,1.3,0.2,,0.0,0.0,0.0,0,,,,kaskika01
527,Kasperi Kapanen,24,PIT,RW,40,11,0.28,0.48,0.75,0.28,0.18,1.70,17,28,45,17,41,6,20,1,15,21.0,23.0,-2.0,2.5,1.1,3.6,0,,,,kapanka01
528,Keaton Middleton,22,COL,D,3,0,0.00,0.00,0.00,0.00,1.33,0.67,0,0,0,0,0,0,1,0,-1,1.0,1.6,-0.6,0.0,0.0,-0.1,0,,,,middlke01
529,Keegan Kolesar,23,VEG,RW,44,4,0.07,0.23,0.30,0.10,0.68,1.05,5,15,20,7,19,0,22,0,-4,19.2,16.9,2.3,0.5,0.3,0.7,0,,,,koleske01
530,Keith Kinkaid,31,NYR,G,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,25,4,21,2,0,13.6,13.8,,0.0,0.0,1.0,0,,,,kinkake01
531,Keith Yandle,34,FLA,D,56,8,0.05,0.43,0.48,0.15,0.68,2.02,5,36,41,13,63,32,37,0,-8,32.7,25.8,6.9,2.0,1.1,3.1,0,,,,yandlke01
532,Kenny Agostino,28,TOR,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0,,,,agostke01
533,Kevan Miller,33,BOS,D,28,1,0.04,0.11,0.14,0.05,0.71,0.96,2,4,6,2,14,0,21,7,-1,17.3,15.8,1.5,-0.1,1.2,1.1,0,,,,milleke03
534,Kevin Bahl,20,NJD,D,7,1,0.00,0.29,0.29,0.08,0.00,0.71,0,3,3,1,4,0,5,0,0,3.2,6.1,-2.8,0.1,0.2,0.3,0,,,,bahlke01
535,Kevin Connauton,30,FLA,D,7,0,0.00,0.14,0.14,0.04,1.00,0.71,0,1,1,0,7,0,5,2,4,4.4,3.5,0.9,0.0,0.5,0.5,0,,,,connake01
536,Kevin Czuczman,30,PIT,D,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,3,0,-3,0.0,1.3,-1.3,0.0,-0.2,-0.2,0,,,,czuczke01
537,Kevin Fiala,24,MIN,LW,50,17,0.40,0.40,0.80,0.33,0.86,3.24,30,30,60,25,51,16,36,0,-2,28.6,26.9,1.7,4.0,0.7,4.6,2,2,0,100.0,fialake01
538,Kevin Hayes,28,PHI,RW,55,11,0.22,0.35,0.56,0.21,0.40,2.31,18,28,46,17,48,17,49,18,-2,29.4,27.3,2.1,1.7,0.8,2.5,2,1,1,50.0,hayeske01
539,Kevin Labanc,25,SJS,RW,55,11,0.22,0.29,0.51,0.20,0.56,2.35,18,24,42,16,44,7,48,0,-9,36.8,33.0,3.8,1.7,0.7,2.4,5,2,3,40.0,labanke01
540,Kevin Lankinen,25,CHI,G,37,1,0.00,0.05,0.05,0.01,0.05,0.00,0,3,3,1,107,30,109,25,0,71.3,86.1,,0.0,0.0,7.3,0,,,,lankike01
541,Kevin Rooney,27,NYR,C,54,6,0.15,0.11,0.26,0.11,1.00,1.15,12,9,21,9,22,0,35,13,0,21.1,21.9,-0.8,0.4,0.7,1.1,0,,,,rooneke01
542,Kevin Shattenkirk,32,ANA,D,55,5,0.04,0.24,0.27,0.09,0.51,1.69,3,19,22,7,41,7,49,3,-8,36.3,35.1,1.2,0.4,2.3,2.6,1,0,1,0.0,shattke01
543,Kevin Stenlund,24,CBJ,C,32,4,0.16,0.16,0.31,0.12,0.25,1.31,8,7,15,6,18,1,21,0,-4,14.1,15.0,-0.8,0.4,0.4,0.8,0,,,,stenlke01
544,Kiefer Sherwood,25,COL,RW,16,1,0.00,0.19,0.19,0.05,0.00,1.13,0,4,4,1,6,0,4,0,2,6.2,2.9,3.3,-0.1,0.2,0.1,0,,,,sherwki01
545,Kieffer Bellows,22,NYI,LW,14,2,0.21,0.00,0.21,0.12,0.29,1.36,5,0,5,3,5,0,5,0,0,5.2,5.7,-0.5,0.2,0.2,0.4,0,,,,belloki01
546,Kirby Dach,20,CHI,C,18,3,0.11,0.44,0.56,0.18,0.22,1.44,3,12,15,5,19,4,22,4,-3,9.6,13.6,-3.9,0.3,0.3,0.6,0,,,,dachki01
547,Kirill Kaprizov,23,MIN,LW,55,22,0.49,0.44,0.93,0.39,0.29,2.85,41,36,77,32,65,17,39,0,10,33.1,29.1,4.0,5.4,1.3,6.7,1,0,1,0.0,kapriki01
548,Klim Kostin,21,STL,C/LW,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,1,1,0,1,0,2,0,-1,0.5,1.2,-0.7,0.0,0.0,0.0,0,,,,kostikl01
549,Kole Lind,22,VAN,RW,7,0,0.00,0.00,0.00,0.00,0.00,0.57,0,0,0,0,0,0,4,0,-4,2.3,5.0,-2.7,-0.3,0.0,-0.3,0,,,,lindko01
550,Kole Sherwood,24,CBJ,RW,6,0,0.00,0.17,0.17,0.04,1.17,1.17,0,1,1,0,1,0,3,0,-2,2.1,1.2,0.8,-0.1,0.0,-0.1,0,,,,sherwko01
551,Kris Letang,33,PIT,D,55,14,0.13,0.69,0.82,0.26,0.58,2.40,11,57,68,22,92,29,58,14,19,40.6,42.1,-1.5,3.7,3.5,7.2,3,1,2,33.3,letankr01
552,Kris Russell,33,EDM,D,35,2,0.00,0.26,0.26,0.07,0.23,1.17,0,13,13,4,17,0,23,6,0,15.7,19.4,-3.7,0.1,1.4,1.6,0,,,,russekr01
553,Kristian Vesalainen,21,WPG,W,12,0,0.00,0.08,0.08,0.02,0.00,0.42,0,1,1,0,1,0,1,0,0,2.2,3.4,-1.2,-0.2,0.1,-0.1,0,,,,vesalkr01
554,Kurtis Gabriel,27,SJS,RW,11,0,0.00,0.00,0.00,0.00,5.00,0.36,0,0,0,0,3,0,2,0,1,3.2,2.4,0.8,-0.2,0.1,-0.1,0,,,,gabriku01
555,Kurtis MacDermid,26,LAK,D,28,2,0.07,0.07,0.14,0.06,1.29,0.57,3,3,6,2,14,0,29,2,-14,9.5,21.2,-11.7,0.2,-0.1,0.1,0,,,,macdeku01
556,Kyle Burroughs,25,COL,D,5,0,0.00,0.20,0.20,0.05,1.00,0.60,0,1,1,0,2,0,2,1,1,2.5,1.5,0.9,0.0,0.2,0.2,0,,,,burroky01
557,Kyle Capobianco,23,ARI,D,2,0,0.00,0.00,0.00,0.00,1.00,1.50,0,0,0,0,0,0,2,0,-2,1.6,0.9,0.7,0.0,-0.1,-0.1,0,,,,capobky01
558,Kyle Clifford,30,STL,LW,50,3,0.08,0.06,0.14,0.06,0.60,1.30,6,4,10,4,11,0,18,2,-5,13.4,18.2,-4.8,-0.3,0.3,0.0,0,,,,cliffky01
559,Kyle Connor,24,WPG,LW,56,20,0.46,0.43,0.89,0.36,0.21,2.96,40,36,76,32,70,21,55,3,-4,33.9,36.8,-2.9,4.9,1.0,5.9,2,1,1,50.0,connoky01
560,Kyle Okposo,32,BUF,RW,35,4,0.06,0.31,0.37,0.12,0.00,1.29,3,16,19,6,19,3,22,4,-1,15.0,17.7,-2.7,0.2,0.6,0.9,0,,,,okposky01
561,Kyle Palmieri,29,TOT,RW,51,8,0.20,0.22,0.41,0.16,0.39,2.25,15,16,31,13,31,10,32,5,-5,28.1,27.8,0.3,0.8,0.8,1.6,0,,,,palmiky01
561,Kyle Palmieri,29,NJD,RW,34,7,0.24,0.26,0.50,0.20,0.53,2.47,12,13,25,10,25,7,26,5,-2,19.5,19.3,0.2,0.9,0.6,1.4,2,0,2,0.0,palmiky01
561,Kyle Palmieri,29,NYI,RW,17,2,0.12,0.12,0.24,0.10,0.12,1.82,3,3,6,2,6,3,6,0,-3,8.6,8.5,0.1,0.0,0.2,0.2,0,,,,palmiky01
562,Kyle Rau,28,MIN,C,14,1,0.00,0.14,0.14,0.04,0.64,1.07,0,3,3,1,4,0,6,1,-1,3.9,4.0,-0.1,-0.2,0.1,-0.1,0,,,,rauky01
563,Kyle Turris,31,EDM,C,27,2,0.07,0.11,0.19,0.07,0.37,1.00,3,4,7,3,8,0,24,5,-11,8.7,13.0,-4.3,-0.2,-0.1,-0.3,0,,,,turriky01
564,Lane Pederson,23,ARI,F,15,1,0.07,0.13,0.20,0.07,0.13,1.00,2,3,5,2,11,3,9,0,-2,5.7,7.7,-2.1,-0.1,0.1,0.1,0,,,,pederla01
565,Lars Eller,31,WSH,C,44,8,0.18,0.34,0.52,0.19,0.48,1.57,12,22,34,13,33,5,37,8,-1,24.5,19.1,5.4,1.2,0.7,1.9,0,,,,ellerla01
566,Laurent Brossoit,27,WPG,G,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,30,7,28,4,0,24.6,26.6,,0.0,0.0,2.6,0,,,,brossla01
567,Lawson Crouse,23,ARI,LW,51,5,0.08,0.18,0.25,0.09,0.90,1.37,6,13,19,7,21,4,41,14,-10,18.6,27.0,-8.4,-0.3,0.6,0.3,0,,,,crousla01
568,Lean Bergmann,22,SJS,F,1,0,0.00,0.00,0.00,0.00,4.00,1.00,0,0,0,0,0,0,1,0,-1,0.2,1.0,-0.8,0.0,0.0,-0.1,0,,,,bergmle01
569,Leo Komarov,34,NYI,C,33,2,0.03,0.21,0.24,0.07,0.45,0.82,2,10,12,4,15,0,12,3,7,16.0,12.8,3.2,-0.2,0.8,0.6,0,,,,komarle01
570,Leon Draisaitl,25,EDM,C,56,31,0.55,0.95,1.50,0.55,0.39,3.00,47,80,127,47,113,46,46,4,29,44.4,44.3,0.1,8.4,2.5,10.9,0,,,,draisle01
571,Liam Foudy,20,CBJ,C,24,1,0.00,0.17,0.17,0.04,0.25,1.67,0,6,6,2,10,0,13,3,0,10.4,14.2,-3.9,-0.4,0.4,-0.1,0,,,,foudyli01
572,Liam O'Brien,26,COL,C,12,1,0.00,0.25,0.25,0.07,3.33,0.50,0,4,4,1,3,0,2,0,1,3.6,2.3,1.3,0.1,0.1,0.2,0,,,,obrieli01
573,Lias Andersson,22,LAK,C,23,2,0.13,0.13,0.26,0.11,0.52,1.00,5,4,9,4,13,0,17,0,-4,8.9,12.2,-3.4,0.2,0.2,0.4,1,0,1,0.0,anderli01
574,Libor Hájek,22,NYR,D,44,2,0.05,0.05,0.09,0.04,0.23,0.75,3,3,6,2,24,0,24,3,2,17.8,29.9,-12.0,-0.2,1.5,1.3,0,,,,hajekli01
575,Linus Ullmark,27,BUF,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,53,15,49,12,0,32.8,34.5,,0.0,0.0,4.1,0,,,,ullmali01
576,Logan Brown,22,OTT,C,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.5,-0.5,0.0,0.0,0.0,0,,,,brownlo01
577,Logan Couture,31,SJS,C,53,13,0.32,0.26,0.58,0.25,0.47,2.15,26,21,47,20,51,9,61,9,-10,34.0,32.1,2.0,2.3,0.8,3.0,8,4,4,50.0,coutulo01
578,Logan O'Connor,24,COL,RW,22,2,0.14,0.09,0.23,0.10,0.27,1.68,5,3,8,4,8,0,6,4,6,10.3,4.0,6.2,0.1,0.5,0.6,0,,,,oconnlo01
579,Logan Stanley,22,WPG,D,37,1,0.03,0.08,0.11,0.04,0.70,1.70,2,4,6,2,27,0,13,0,13,17.4,18.7,-1.3,-0.1,2.1,2.0,0,,,,stanllo01
580,Logan Thompson,23,VEG,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,,0.5,0.1,,0.0,0.0,0.0,0,,,,thomplo01
581,Loui Eriksson,35,VAN,LW,7,0,0.00,0.14,0.14,0.04,0.29,0.71,0,2,2,1,1,0,4,0,-3,1.3,3.5,-2.2,-0.1,0.0,-0.1,0,,,,erikslo01
582,Louis Belpedio,24,MIN,D,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,2,1,-1,0.3,0.9,-0.6,0.0,-0.1,-0.1,0,,,,belpelo01
583,Louis Domingue,28,CGY,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,3,0,,2.8,1.6,,0.0,0.0,0.0,0,,,,dominlo01
584,Luca Sbisa,31,NSH,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,1,0,0.2,0.1,0.1,0.0,0.0,0.0,0,,,,sbisalu01
585,Lucas Carlsson,23,CHI,D,12,0,0.00,0.08,0.08,0.02,0.17,0.83,0,1,1,0,5,0,4,1,1,5.9,6.3,-0.4,-0.1,0.4,0.3,0,,,,carlslu01
586,Lucas Wallmark,25,TOT,C,20,1,0.00,0.15,0.15,0.04,0.30,0.55,0,4,4,1,7,2,12,2,-4,6.6,8.5,-1.9,-0.3,0.1,-0.2,0,,,,wallmlu01
586,Lucas Wallmark,25,CHI,C,16,1,0.00,0.19,0.19,0.05,0.38,0.63,0,4,4,1,6,2,8,1,-2,4.6,6.4,-1.8,-0.2,0.1,-0.1,0,,,,wallmlu01
586,Lucas Wallmark,25,FLA,C,4,0,0.00,0.00,0.00,0.00,0.00,0.25,0,0,0,0,1,0,4,1,-2,2.0,2.1,-0.1,-0.1,0.0,-0.2,0,,,,wallmlu01
587,Luke Glendening,31,DET,C,54,6,0.11,0.17,0.28,0.11,0.37,1.24,9,13,22,8,29,0,44,21,3,19.7,25.0,-5.3,0.0,1.1,1.1,0,,,,glendlu01
588,Luke Johnson,26,MIN,C,14,1,0.07,0.00,0.07,0.04,0.36,0.79,2,0,2,1,4,0,9,0,-5,3.3,6.5,-3.3,-0.2,-0.1,-0.3,0,,,,johnslu01
589,Luke Kunin,23,NSH,C,38,8,0.26,0.24,0.50,0.21,0.34,1.87,15,13,28,12,23,0,24,3,3,20.1,22.2,-2.2,1.6,0.7,2.3,0,,,,kuninlu01
590,Luke Schenn,31,TBL,D,38,2,0.05,0.05,0.11,0.04,1.34,1.13,3,3,6,2,17,0,15,1,2,16.9,15.4,1.5,0.1,1.0,1.2,0,,,,schenlu01
591,Mackenzie Blackwood,24,NJD,G,35,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,90,12,105,24,0,66.7,72.6,,0.0,0.0,5.7,0,,,,blackma01
592,Mackenzie Entwistle,21,CHI,RW,5,1,0.20,0.20,0.40,0.16,0.40,1.20,2,1,3,1,2,0,1,0,1,1.7,3.7,-2.1,0.2,0.1,0.3,0,,,,entwima01
593,Mackenzie MacEachern,26,STL,LW,21,1,0.05,0.05,0.10,0.04,0.38,1.19,2,1,3,1,6,0,6,3,3,4.5,6.1,-1.6,-0.3,0.3,0.1,0,,,,maceama01
594,MacKenzie Weegar,27,FLA,D,54,11,0.11,0.56,0.67,0.21,0.83,1.87,9,45,54,17,66,3,53,18,29,45.4,31.4,14.0,3.0,4.4,7.4,0,,,,weegama01
595,Madison Bowey,25,CHI,D,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,1,1,0,1,0,0,0,1,0.4,0.4,0.0,0.1,0.1,0.2,0,,,,boweyma01
596,Maksim Sushko,21,PHI,RW,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.1,0.8,-0.7,-0.1,0.0,-0.1,0,,,,sushkma01
597,Malcolm Subban,27,CHI,G,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,31,5,47,8,0,25.6,33.2,,0.0,0.0,2.4,0,,,,subbama01
