,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
659,Mike McKenna,27,NJD,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0,,,,mckenmi01
660,Mike Modano,40,DET,C,40,5,0.10,0.28,0.38,0.13,0.20,1.98,4,12,16,5,28,14,18,0,-4,0.6,0.3,0.9,2,0,2,0.0,modanmi01
661,Mike Moore,26,SJS,D,6,1,0.17,0.00,0.17,0.09,1.17,0.83,1,0,1,1,4,0,5,0,-1,0.1,0.0,0.2,0,,,,mooremi01
662,Mike Mottau,32,NYI,D,20,1,0.00,0.15,0.15,0.04,0.40,1.05,0,3,3,1,10,5,18,1,-12,-0.1,-0.2,-0.3,0,,,,mottami01
663,Mike Ribeiro,30,DAL,C,82,24,0.23,0.63,0.87,0.30,0.34,1.96,21,56,77,27,101,39,81,15,-4,5.3,1.8,7.0,10,6,4,60.0,ribeimi01
664,Mike Richards,25,PHI,C,81,24,0.28,0.53,0.81,0.30,0.77,2.27,25,46,71,26,88,29,72,24,11,5.5,1.7,7.2,5,1,4,20.0,richami02
665,Mike Rupp,31,PIT,C,81,7,0.11,0.10,0.21,0.09,1.53,1.00,10,9,19,8,27,5,30,4,-4,0.5,0.8,1.3,0,,,,ruppmi01
666,Mike Santorelli,25,FLA,C,82,16,0.24,0.26,0.50,0.20,0.24,2.35,22,22,44,18,63,21,70,11,-17,2.7,1.1,3.8,11,4,7,36.4,santomi01
667,Mike Smith,28,TBL,G,22,0,0.00,0.05,0.05,0.01,0.09,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,2.5,0,,,,smithmi01
668,Mike Vernace,24,TBL,D,10,0,0.00,0.10,0.10,0.03,0.20,0.60,0,1,1,0,4,0,6,0,-2,0.0,0.0,0.0,0,,,,vernami01
669,Mike Weaver,32,FLA,D,82,4,0.02,0.13,0.16,0.05,0.41,0.65,2,12,14,4,50,1,75,27,1,-0.4,4.4,4.0,0,,,,weavemi01
670,Mike Weber,23,BUF,D,58,6,0.07,0.22,0.29,0.10,1.19,0.91,4,14,18,6,40,0,32,5,13,1.2,2.9,4.1,0,,,,webermi01
671,Mike Zigomanis,30,TOR,C,8,0,0.00,0.13,0.13,0.03,0.50,0.88,0,1,1,0,1,0,3,2,0,-0.1,0.1,0.0,0,,,,zigommi01
672,Mikhail Grabovski,27,TOR,C,81,24,0.36,0.36,0.72,0.29,0.74,2.95,32,31,63,26,93,26,57,4,14,5.2,2.3,7.4,6,2,4,33.3,grabomi01
673,Mikkel Bødker,21,PHX,LW,34,5,0.12,0.29,0.41,0.14,0.24,1.15,4,11,15,5,22,5,6,0,11,0.9,0.8,1.7,2,0,2,0.0,boedkmi01
674,Mikko Koivu,27,MIN,C,71,21,0.24,0.63,0.87,0.30,0.70,2.69,19,48,67,23,79,33,59,17,4,4.6,1.9,6.6,6,3,3,50.0,koivumi01
675,Mikko Koskinen,22,NYI,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,koskimi01
676,Milan Hejduk,34,COL,RW,71,21,0.31,0.48,0.79,0.30,0.25,2.39,24,36,60,23,75,31,67,0,-23,5.0,0.2,5.2,6,2,4,33.3,hejdumi01
677,Milan Jurčina,27,NYI,D,46,6,0.09,0.28,0.37,0.12,0.65,1.65,4,14,18,6,42,6,51,11,-4,1.4,1.4,2.8,0,,,,jurcimi01
678,Milan Lucic,22,BOS,LW,79,25,0.38,0.41,0.78,0.32,1.53,2.19,33,34,67,27,82,17,37,0,28,6.4,2.3,8.8,1,0,1,0.0,lucicmi01
679,Milan Michálek,26,OTT,RW,66,14,0.27,0.23,0.50,0.21,0.74,2.53,20,16,36,15,55,14,58,5,-12,2.3,1.1,3.4,0,,,,michami01
680,Nate Guenin,28,CBJ,D,3,0,0.00,0.00,0.00,0.00,0.67,0.67,0,0,0,0,1,0,4,0,-3,-0.1,-0.2,-0.2,0,,,,guenina01
681,Nate Prosser,24,MIN,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0,,,,prossna01
682,Nate Thompson,26,TBL,C,79,9,0.13,0.19,0.32,0.12,0.37,1.56,11,16,27,10,32,1,59,22,-6,0.4,1.1,1.5,0,,,,thompna01
683,Nathan Gerbe,23,BUF,C,64,13,0.25,0.23,0.48,0.20,0.53,2.67,18,16,34,14,44,8,26,1,11,2.7,1.4,4.1,1,1,0,100.0,gerbena01
684,Nathan Horton,25,BOS,C,80,21,0.33,0.34,0.66,0.27,1.06,2.35,29,29,58,24,84,15,41,1,29,5.0,2.4,7.4,1,0,1,0.0,hortona01
685,Nathan Lawson,27,NYI,G,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.9,0,,,,lawsona01
686,Nathan Oystrick,28,STL,D,9,1,0.11,0.22,0.33,0.12,1.00,1.22,1,2,3,1,7,2,4,0,1,0.3,0.3,0.6,0,,,,oystrna01
687,Nazem Kadri,20,TOR,C,29,4,0.10,0.31,0.41,0.14,0.28,1.76,3,10,13,4,16,5,14,0,-3,0.3,0.4,0.7,4,2,2,50.0,kadrina01
688,Nick Bonino,22,ANA,C,26,0,0.00,0.00,0.00,0.00,0.15,0.88,0,0,0,0,4,0,7,0,-3,-0.7,0.2,-0.6,0,,,,boninni01
689,Nick Boynton,32,TOT,D,51,2,0.02,0.14,0.16,0.05,0.78,0.84,1,7,8,2,32,0,38,5,-1,0.1,1.3,1.4,0,,,,boyntni01
689,Nick Boynton,32,CHI,D,41,2,0.02,0.17,0.20,0.06,0.88,1.02,1,7,8,2,31,0,34,5,2,0.2,1.4,1.6,0,,,,boyntni01
689,Nick Boynton,32,PHI,D,10,0,0.00,0.00,0.00,0.00,0.40,0.10,0,0,0,0,1,0,4,0,-3,-0.1,-0.1,-0.2,0,,,,boyntni01
690,Nick Drazenovic,24,STL,C,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,drazeni01
691,Nick Foligno,23,OTT,LW,82,13,0.17,0.24,0.41,0.16,0.52,1.82,15,21,36,14,49,14,54,0,-19,1.7,0.9,2.7,1,0,1,0.0,foligni01
692,Nick Holden,23,CBJ,D,5,0,0.00,0.00,0.00,0.00,0.00,1.20,0,0,0,0,2,1,1,0,0,-0.1,0.2,0.1,0,,,,holdeni01
693,Nick Johnson,25,PIT,RW,4,1,0.25,0.50,0.75,0.27,1.25,2.50,1,2,3,1,4,0,3,0,1,0.2,0.1,0.4,0,,,,johnsni01
694,Nick Leddy,19,CHI,D,46,3,0.09,0.07,0.15,0.06,0.09,0.80,4,3,7,3,31,2,34,2,-3,0.4,1.0,1.4,0,,,,leddyni01
695,Nick Palmieri,21,NJD,RW,43,7,0.21,0.19,0.40,0.16,0.14,1.53,10,9,19,8,28,2,17,0,9,1.1,1.4,2.5,0,,,,palmini01
696,Nick Schultz,28,MIN,D,74,5,0.04,0.19,0.23,0.07,0.51,0.62,3,15,18,6,55,2,77,20,-4,0.4,3.3,3.8,0,,,,schulni01
697,Nick Spaling,22,NSH,C,74,6,0.11,0.08,0.19,0.08,0.27,1.01,9,6,15,7,24,1,48,15,-10,-0.6,0.8,0.2,0,,,,spalini01
698,Nicklas Bäckström,23,WSH,C,77,23,0.23,0.61,0.84,0.29,0.52,2.62,20,50,70,25,93,29,50,10,24,4.7,2.9,7.5,9,2,7,22.2,backsni02
699,Nicklas Grossmann,26,DAL,D,59,3,0.02,0.15,0.17,0.05,0.59,0.64,1,10,11,3,40,0,52,19,7,0.0,2.8,2.8,0,,,,grossni01
700,Nicklas Lidström,40,DET,D,82,21,0.20,0.56,0.76,0.25,0.24,2.13,18,49,67,23,122,53,98,27,-2,6.2,3.3,9.5,0,,,,lidstni01
701,Niclas Bergfors,23,TOT,RW,72,13,0.17,0.33,0.50,0.18,0.11,2.11,13,25,38,14,50,13,46,0,-9,2.3,0.8,3.1,0,,,,bergfni01
701,Niclas Bergfors,23,ATL,RW,52,11,0.21,0.35,0.56,0.21,0.12,1.90,12,19,31,12,38,12,37,0,-11,2.4,0.3,2.7,2,0,2,0.0,bergfni01
701,Niclas Bergfors,23,FLA,RW,20,2,0.05,0.30,0.35,0.11,0.10,2.65,1,6,7,2,12,1,9,0,2,-0.1,0.5,0.4,1,0,1,0.0,bergfni01
702,Niclas Wallin,35,SJS,D,74,3,0.04,0.07,0.11,0.04,0.62,1.16,3,5,8,3,38,0,53,15,0,-0.2,2.4,2.2,0,,,,wallini01
703,Nigel Dawes,25,TOT,LW,13,0,0.00,0.08,0.08,0.02,0.00,0.92,0,1,1,0,2,0,8,0,-6,-0.3,-0.1,-0.4,0,,,,dawesni01
703,Nigel Dawes,25,ATL,LW,9,0,0.00,0.11,0.11,0.03,0.00,1.00,0,1,1,0,2,0,8,0,-6,-0.2,-0.1,-0.3,2,1,1,50.0,dawesni01
703,Nigel Dawes,25,MTL,LW,4,0,0.00,0.00,0.00,0.00,0.00,0.75,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,1,1,0,100.0,dawesni01
704,Nik Antropov,30,ATL,C,76,16,0.21,0.33,0.54,0.21,0.55,1.38,18,27,45,17,60,24,53,0,-17,3.0,0.5,3.5,4,1,3,25.0,antroni01
705,Nikita Filatov,20,CBJ,LW,23,2,0.00,0.30,0.30,0.08,0.35,1.35,0,7,7,2,8,3,2,0,3,-0.1,0.4,0.4,2,1,1,50.0,filatni01
706,Nikita Nikitin,24,STL,D,41,3,0.02,0.20,0.22,0.07,0.24,1.12,1,9,10,3,32,8,31,8,1,0.3,1.4,1.7,0,,,,nikitni01
707,Niklas Bäckström,32,MIN,G,51,0,0.00,0.02,0.02,0.01,0.04,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,9.8,0,,,,backsni01
708,Niklas Hagman,31,CGY,LW,71,10,0.15,0.23,0.38,0.14,0.34,1.97,12,17,29,11,44,12,34,0,-2,1.4,1.0,2.3,8,1,7,12.5,hagmani01
709,Niklas Hjalmarsson,23,CHI,D,80,3,0.04,0.09,0.13,0.04,0.49,0.80,3,7,10,4,52,0,62,23,13,-0.3,3.9,3.6,0,,,,hjalmni01
710,Niklas Kronwall,30,DET,D,77,13,0.14,0.34,0.48,0.17,0.47,1.70,12,28,40,14,86,28,73,20,5,3.2,3.6,6.7,0,,,,kronwni01
711,Nikolai Khabibulin,38,EDM,G,47,0,0.00,0.00,0.00,0.00,0.26,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.5,0,,,,khabini01
712,Nikolai Kulemin,24,TOR,LW,82,24,0.37,0.33,0.70,0.29,0.32,2.11,33,29,62,26,78,20,57,6,7,5.6,1.8,7.4,4,0,4,0.0,kulemni01
713,Nikolai Zherdev,26,PHI,RW,56,10,0.29,0.11,0.39,0.19,0.39,2.41,18,6,24,11,33,6,22,0,5,2.2,0.8,2.9,2,1,1,50.0,zherdni01
714,Nino Niederreiter,18,NYI,RW,9,1,0.11,0.11,0.22,0.09,0.89,1.33,1,1,2,1,2,0,3,0,-1,0.0,0.1,0.1,0,,,,niedeni01
715,Noah Welch,28,ATL,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,2,0,3,0,-1,0.0,0.0,-0.1,0,,,,welchno01
716,Nolan Yonkman,29,PHX,D,16,0,0.00,0.06,0.06,0.02,2.44,0.50,0,1,1,0,9,0,10,6,5,-0.1,0.8,0.6,0,,,,yonkmno01
717,Oliver Ekman-Larsson,19,PHX,D,48,3,0.02,0.21,0.23,0.07,0.50,1.04,1,11,12,4,32,3,29,3,3,0.5,1.5,2.0,0,,,,ekmanol01
718,Olivier Magnan,24,NJD,D,18,0,0.00,0.00,0.00,0.00,0.22,0.44,0,0,0,0,4,0,14,6,-4,-0.3,0.5,0.2,0,,,,magnaol01
719,Olli Jokinen,32,CGY,C,79,19,0.22,0.47,0.68,0.24,0.56,2.63,19,40,59,21,79,36,61,1,-17,3.7,0.8,4.5,5,1,4,20.0,jokinol01
720,Ondřej Pavelec,23,ATL,G,58,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,10.3,0,,,,pavelon01
721,Oscar Moller,22,LAK,C,13,1,0.08,0.23,0.31,0.10,0.15,2.08,1,3,4,1,6,1,6,0,-1,0.0,0.2,0.2,0,,,,molleos01
722,Oskars Bārtulis,24,PHI,D,13,0,0.00,0.00,0.00,0.00,0.31,0.54,0,0,0,0,3,0,7,0,-4,-0.2,-0.1,-0.3,0,,,,bartuos01
723,P.A. Parenteau,27,NYI,LW,81,20,0.25,0.41,0.65,0.25,0.57,1.99,22,35,57,22,86,32,62,0,-8,3.9,1.3,5.2,8,2,6,25.0,parenpi01
724,P.K. Subban,21,MTL,D,77,14,0.18,0.31,0.49,0.18,1.61,2.56,15,26,41,15,78,29,68,11,-8,3.7,3.6,7.3,2,0,2,0.0,subbapk01
725,Pascal Dupuis,31,PIT,LW,81,15,0.21,0.25,0.46,0.18,0.73,2.11,19,21,40,16,58,2,55,15,16,2.0,2.3,4.3,4,1,3,25.0,dupuipa01
726,Pascal Leclaire,28,OTT,G,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,0,,,,leclapa01
727,Patric Hörnqvist,24,NSH,RW,79,18,0.27,0.34,0.61,0.23,0.59,3.35,23,29,52,20,69,22,36,0,11,4.0,1.9,5.9,0,,,,hornqpa01
728,Patrice Bergeron,25,BOS,C,80,21,0.28,0.44,0.71,0.27,0.33,2.64,24,37,61,23,87,24,68,25,20,4.6,2.1,6.7,3,0,3,0.0,bergepa01
729,Patrice Cormier,20,ATL,C,21,1,0.05,0.05,0.10,0.04,0.19,1.29,1,1,2,1,3,0,9,1,-5,-0.2,0.0,-0.2,0,,,,cormipa01
730,Patrick Dwyer,27,CAR,RW,80,7,0.10,0.13,0.23,0.09,0.15,1.30,9,11,20,8,27,1,50,18,-6,0.0,0.8,0.8,0,,,,dwyerpa01
731,Patrick Eaves,26,DET,RW,63,9,0.21,0.11,0.32,0.14,0.22,1.71,14,7,21,10,29,2,46,17,-2,1.3,0.7,2.0,0,,,,eavespa01
732,Patrick Kaleta,24,BUF,RW,51,3,0.08,0.10,0.18,0.07,1.53,1.27,4,5,9,4,16,0,21,1,-4,-0.1,0.4,0.3,0,,,,kaletpa01
733,Patrick Kane,22,CHI,RW,73,27,0.37,0.63,1.00,0.37,0.38,2.96,30,49,79,30,98,34,57,0,7,6.9,1.7,8.6,10,3,7,30.0,kanepa01
734,Patrick Lalime,36,BUF,G,7,0,0.00,0.14,0.14,0.04,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,0.5,0,,,,lalimpa01
735,Patrick Marleau,31,SJS,C,82,29,0.45,0.44,0.89,0.36,0.20,3.40,41,38,79,33,112,49,94,28,-3,7.1,1.7,8.8,3,0,3,0.0,marlepa01
736,Patrick O'Sullivan,25,TOT,C,31,3,0.06,0.19,0.26,0.09,0.13,1.61,2,6,8,3,14,4,12,0,-2,0.0,0.4,0.4,0,,,,osullpa01
736,Patrick O'Sullivan,25,MIN,C,21,2,0.05,0.29,0.33,0.10,0.10,1.76,1,6,7,2,12,4,9,0,-1,0.0,0.3,0.4,1,1,0,100.0,osullpa01
736,Patrick O'Sullivan,25,CAR,C,10,1,0.10,0.00,0.10,0.05,0.20,1.30,1,0,1,1,2,0,3,0,-1,0.0,0.0,0.0,1,0,1,0.0,osullpa01
737,Patrick Rissmiller,32,TOT,C,10,0,0.00,0.10,0.10,0.03,0.00,1.40,0,1,1,0,2,0,3,0,-1,-0.2,0.1,-0.1,0,,,,rissmpa01
737,Patrick Rissmiller,32,FLA,C,9,0,0.00,0.11,0.11,0.03,0.00,1.33,0,1,1,0,2,0,2,0,0,-0.2,0.1,0.0,0,,,,rissmpa01
737,Patrick Rissmiller,32,ATL,C,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,rissmpa01
738,Patrick Sharp,29,CHI,C,74,28,0.46,0.50,0.96,0.38,0.51,3.62,38,40,78,32,96,41,68,12,-1,7.4,1.4,8.8,7,1,6,14.3,sharppa01
739,Patrick Wiercioch,20,OTT,D,8,1,0.00,0.25,0.25,0.07,0.50,0.38,0,2,2,1,9,1,8,0,0,0.1,0.3,0.4,0,,,,wiercpa01
740,Patrik Berglund,22,STL,C,81,20,0.27,0.37,0.64,0.25,0.32,2.16,24,32,56,22,75,24,57,3,-3,4.3,1.4,5.6,3,0,3,0.0,berglpa01
741,Patrik Eliáš,34,NJD,LW,81,23,0.26,0.51,0.77,0.28,0.20,2.52,23,44,67,25,77,25,74,18,-4,4.9,2.3,7.2,3,0,3,0.0,eliaspa01
742,Paul Bissonnette,25,PHX,LW,48,1,0.02,0.00,0.02,0.01,1.48,0.38,1,0,1,1,8,0,2,0,6,-0.5,0.5,0.0,0,,,,bissopa01
743,Paul Byron,21,BUF,C,8,1,0.13,0.13,0.25,0.10,0.25,0.63,1,1,2,1,4,0,4,0,0,0.1,0.1,0.2,1,0,1,0.0,byronpa01
744,Paul Gaustad,28,BUF,C,81,12,0.15,0.23,0.38,0.14,1.25,1.44,13,20,33,13,45,5,51,18,7,1.2,1.6,2.8,0,,,,gaustpa01
745,Paul Mara,31,TOT,D,53,2,0.02,0.09,0.11,0.04,1.66,0.94,1,5,6,2,31,2,41,13,1,-0.4,2.3,1.9,0,,,,marapa01
745,Paul Mara,31,ANA,D,33,1,0.03,0.03,0.06,0.02,1.21,1.03,1,1,2,1,20,2,26,7,-1,-0.5,1.4,0.9,0,,,,marapa01
745,Paul Mara,31,MTL,D,20,1,0.00,0.20,0.20,0.05,2.40,0.80,0,4,4,1,11,0,15,6,2,0.1,0.9,1.0,0,,,,marapa01
746,Paul Martin,29,PIT,D,77,7,0.04,0.27,0.31,0.09,0.21,1.35,3,22,25,8,79,19,65,14,9,0.9,4.8,5.7,0,,,,martipa01
747,Paul Postma,21,ATL,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,postmpa01
748,Paul Stastny,25,COL,C,74,21,0.30,0.47,0.77,0.29,0.76,2.45,24,37,61,23,86,28,80,15,-7,4.5,1.0,5.6,0,,,,stastpa01
749,Pavel Datsyuk,32,DET,C,56,22,0.41,0.64,1.05,0.39,0.27,2.45,25,38,63,24,76,24,45,4,11,5.8,1.5,7.3,4,2,2,50.0,datsypa01
750,Pavel Kubina,33,TBL,D,79,7,0.05,0.24,0.29,0.09,0.78,0.99,4,20,24,8,66,15,56,7,2,1.2,3.4,4.6,1,0,1,0.0,kubinpa01
751,Pekka Rinne,28,NSH,G,64,0,0.00,0.00,0.00,0.00,0.19,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,15.1,0,,,,rinnepe01
752,Peter Budaj,28,COL,G,45,0,0.00,0.02,0.02,0.01,0.13,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.7,0,,,,budajpe01
753,Peter Forsberg,37,COL,C,2,0,0.00,0.00,0.00,0.00,2.00,1.50,0,0,0,0,0,0,4,0,-4,-0.1,-0.1,-0.2,0,,,,forsbpe01
754,Peter Harrold,27,LAK,D,19,1,0.05,0.16,0.21,0.07,0.21,0.63,1,3,4,1,10,1,6,0,3,0.3,0.9,1.1,0,,,,harrope01
755,Peter Mannino,26,ATL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,mannipe01
756,Peter Regin,24,OTT,C,55,5,0.05,0.25,0.31,0.10,0.22,1.58,3,15,18,6,29,4,29,0,-4,0.1,0.8,1.0,0,,,,reginpe01
757,Peter Schaefer,33,VAN,LW,16,1,0.06,0.06,0.13,0.05,0.13,0.63,1,1,2,1,4,0,13,6,-3,-0.1,0.0,-0.1,0,,,,schaepe01
758,Petr Průcha,28,PHX,C,11,0,0.00,0.09,0.09,0.02,0.36,0.91,0,1,1,0,3,0,4,1,0,-0.3,0.1,-0.1,0,,,,pruchpe01
759,Phil Kessel,23,TOR,RW,82,26,0.39,0.39,0.78,0.32,0.29,3.96,35,34,69,28,82,31,71,0,-20,6.0,0.9,6.9,8,1,7,12.5,kesseph01
760,Philip Larsen,21,DAL,D,6,1,0.00,0.33,0.33,0.09,0.00,1.83,0,2,2,1,7,1,5,0,1,0.1,0.2,0.4,0,,,,larseph01
761,Philip McRae,20,STL,C,15,1,0.07,0.13,0.20,0.07,0.13,0.87,1,2,3,1,2,0,12,0,-10,0.1,-0.3,-0.2,0,,,,mcraeph01
762,Philippe Dupuis,25,COL,C,74,6,0.08,0.15,0.23,0.08,0.54,1.36,7,12,19,7,24,0,42,14,-4,0.6,0.4,1.0,0,,,,dupuiph01
763,Pierre-Luc Letourneau-Leblond,25,NJD,RW,2,0,0.00,0.00,0.00,0.00,10.50,0.00,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,letoupi01
764,Pierre-Marc Bouchard,26,MIN,C,59,13,0.20,0.44,0.64,0.23,0.24,1.66,13,28,41,15,54,15,42,0,-3,2.8,1.1,3.8,6,4,2,66.7,bouchpi02
765,R.J. Umberger,28,CBJ,C,82,22,0.30,0.39,0.70,0.26,0.46,2.68,28,34,62,25,85,25,86,29,3,4.3,1.8,6.1,2,0,2,0.0,umberrj01
766,Radek Dvořák,33,TOT,RW,66,8,0.11,0.23,0.33,0.12,0.36,1.65,8,16,24,9,32,0,43,13,2,0.1,1.4,1.5,0,,,,dvorara01
766,Radek Dvořák,33,FLA,RW,53,7,0.13,0.26,0.40,0.14,0.38,1.68,8,15,23,8,28,0,35,9,2,0.5,1.2,1.8,0,,,,dvorara01
766,Radek Dvořák,33,ATL,RW,13,0,0.00,0.08,0.08,0.02,0.31,1.54,0,1,1,0,4,0,8,4,0,-0.4,0.2,-0.2,0,,,,dvorara01
767,Radek Martínek,34,NYI,D,64,5,0.05,0.20,0.25,0.08,0.55,1.52,3,14,17,5,49,4,66,16,-5,0.6,2.4,2.9,0,,,,martira01
768,Radim Vrbata,29,PHX,RW,79,18,0.24,0.37,0.61,0.23,0.25,3.04,21,31,52,20,75,33,38,1,5,3.7,1.3,5.0,11,7,4,63.6,vrbatra01
769,Raffi Torres,29,VAN,LW,80,11,0.18,0.19,0.36,0.14,0.98,1.44,15,16,31,13,42,8,30,0,4,1.8,1.2,3.0,1,1,0,100.0,torrera01
770,Raitis Ivanāns,32,CGY,LW,1,0,0.00,0.00,0.00,0.00,5.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,ivanara01
771,Randy Jones,29,TBL,D,61,4,0.02,0.20,0.21,0.06,0.25,0.85,1,13,14,4,38,1,58,17,-4,0.3,1.9,2.2,0,,,,jonesra01
772,Ray Emery,28,ANA,G,10,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.1,0,,,,emeryra01
773,Ray Macias,24,COL,D,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0,0,0,0,1,0,2,0,-1,0.0,0.0,-0.1,0,,,,maciara01
774,Ray Whitney,38,PHX,LW,75,20,0.23,0.53,0.76,0.27,0.32,2.08,19,43,62,22,82,35,47,0,0,4.5,1.1,5.6,5,1,4,20.0,whitnra01
775,Raymond Sawada,25,DAL,RW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,sawadra01
776,Rene Bourque,29,CGY,LW,80,21,0.34,0.29,0.63,0.26,0.53,2.73,30,25,55,23,70,27,67,7,-17,4.3,0.8,5.1,12,5,7,41.7,bourqre01
777,Rhett Rakhshani,22,NYI,RW,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,rakhsrh01
778,Rich Peverley,28,TOT,C,82,16,0.22,0.28,0.50,0.20,0.45,2.45,19,24,43,17,66,24,73,14,-17,2.3,0.8,3.1,0,,,,peverri01
778,Rich Peverley,28,ATL,C,59,13,0.24,0.34,0.58,0.22,0.59,2.73,15,21,36,14,57,24,60,11,-16,2.1,0.5,2.6,4,0,4,0.0,peverri01
778,Rich Peverley,28,BOS,C,23,3,0.17,0.13,0.30,0.13,0.09,1.74,4,3,7,3,9,0,13,3,-1,0.2,0.3,0.5,1,0,1,0.0,peverri01
779,Richard Bachman,23,DAL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,bachmri01
780,Richard Petiot,28,EDM,D,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,petiori01
781,Rick DiPietro,29,NYI,G,26,0,0.00,0.04,0.04,0.01,0.96,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,2.2,0,,,,dipieri01
782,Rick Nash,26,CBJ,LW,75,26,0.43,0.45,0.88,0.35,0.45,4.07,35,36,71,29,85,23,67,7,2,6.5,1.6,8.1,12,5,7,41.7,nashri01
783,Rick Rypien,26,VAN,C,9,0,0.00,0.11,0.11,0.03,3.44,0.67,0,1,1,0,1,0,6,0,-5,0.0,-0.2,-0.2,0,,,,rypieri01
784,Rob Klinkhammer,24,CHI,LW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,0,0,1,0.0,0.1,0.0,0,,,,klinkro01
785,Rob Niedermayer,36,BUF,C,71,6,0.07,0.20,0.27,0.09,0.31,1.13,5,15,20,7,29,0,38,1,-8,0.0,0.6,0.7,0,,,,niedero01
786,Rob Schremp,24,TOT,C,63,11,0.21,0.21,0.41,0.17,0.25,1.32,14,14,28,11,34,10,44,0,-20,1.8,0.1,1.9,0,,,,schrero01
786,Rob Schremp,24,NYI,C,45,9,0.22,0.27,0.49,0.19,0.27,1.42,11,13,24,10,28,8,39,0,-19,1.6,0.0,1.6,5,3,2,60.0,schrero01
786,Rob Schremp,24,ATL,C,18,2,0.17,0.06,0.22,0.11,0.22,1.06,3,1,4,2,6,2,5,0,-1,0.2,0.2,0.4,2,1,1,50.0,schrero01
787,Rob Scuderi,32,LAK,D,82,5,0.02,0.16,0.18,0.06,0.20,0.56,2,14,16,5,52,0,77,26,1,-0.1,4.6,4.4,0,,,,scudero01
788,Robbie Earl,25,MIN,LW,6,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,3,0,-3,-0.2,-0.1,-0.2,0,,,,earlro01
789,Roberto Luongo,31,VAN,G,60,1,0.00,0.05,0.05,0.01,0.03,0.00,0,3,3,1,3,0,0,0,0,0.0,0.0,13.6,0,,,,luongro01
790,Robin Lehner,19,OTT,G,8,0,0.00,0.00,0.00,0.00,0.25,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0,,,,lehnero01
791,Robyn Regehr,30,CGY,D,79,5,0.03,0.19,0.22,0.06,0.73,0.91,2,16,18,5,67,4,93,32,2,0.1,3.5,3.6,0,,,,regehro01
792,Rod Pelley,26,NJD,C,74,4,0.04,0.09,0.14,0.05,0.36,1.19,3,7,10,4,15,1,33,10,-9,-1.1,1.1,0.0,0,,,,pellero02
