,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
447,John Mitchell,30,COL,C,68,10,0.16,0.22,0.38,0.15,0.47,1.54,12,16,28,11,43,7,47,3,-9,31.8,40.3,-8.5,1.1,0.8,2.0,2,0,2,0.0,mitchjo01
448,John Moore,24,TOT,D,57,4,0.04,0.16,0.19,0.06,0.53,1.35,2,9,11,4,34,5,35,2,-4,34.7,33.7,1.0,0.3,1.5,1.8,0,,,,moorejo01
448,John Moore,24,NYR,D,38,2,0.03,0.13,0.16,0.05,0.50,1.47,1,5,6,2,25,0,18,0,7,25.7,19.4,6.3,0.1,1.5,1.6,0,,,,moorejo01
448,John Moore,24,ARI,D,19,2,0.05,0.21,0.26,0.08,0.58,1.11,1,4,5,2,9,5,17,2,-11,9.0,14.4,-5.3,0.2,0.0,0.2,0,,,,moorejo01
449,John Ramage,23,CGY,D,1,0,0.00,0.00,0.00,0.00,0.00,4.00,0,0,0,0,1,0,2,0,-1,0.7,1.0,-0.3,0.0,0.0,-0.1,0,,,,ramagjo01
450,John Scott,32,SJS,LW,38,2,0.08,0.03,0.11,0.05,2.29,0.50,3,1,4,2,9,0,9,0,0,7.3,10.1,-2.7,0.0,0.3,0.3,0,,,,scottjo01
451,John Tavares,24,NYI,C,82,34,0.46,0.59,1.05,0.41,0.56,3.39,43,53,96,38,118,45,69,0,5,82.7,63.0,19.6,9.5,1.8,11.2,11,3,8,27.3,tavarjo01
452,John-Michael Liles,34,CAR,D,57,6,0.04,0.35,0.39,0.11,0.25,1.58,2,22,24,7,38,10,40,3,-9,35.5,30.5,5.0,1.3,2.6,3.9,0,,,,lilesjo01
453,Johnny Boychuk,31,NYI,D,72,12,0.13,0.36,0.49,0.17,0.19,2.67,10,28,38,13,89,25,67,18,15,68.5,54.9,13.6,3.1,4.0,7.1,0,,,,boychjo01
454,Johnny Gaudreau,21,CGY,LW,80,23,0.30,0.50,0.80,0.29,0.18,2.09,27,44,71,27,100,33,55,0,11,46.7,45.4,1.3,5.8,2.0,7.8,6,2,4,33.3,gaudrjo01
455,Johnny Oduya,33,CHI,D,76,3,0.03,0.11,0.13,0.04,0.34,1.00,2,9,11,4,49,0,56,13,5,56.5,52.6,3.9,-0.6,3.9,3.3,0,,,,oduyajo01
456,Jonas Brodin,21,MIN,D,71,5,0.04,0.20,0.24,0.08,0.11,1.34,3,15,18,6,72,6,57,13,21,57.3,41.0,16.3,0.1,5.7,5.8,0,,,,brodijo01
457,Jonas Gustavsson,30,DET,G,7,0,0.00,0.00,0.00,0.00,0.29,0.00,0,0,0,0,12,3,15,6,0,11.5,8.7,0.0,0.0,0.0,0.9,0,,,,gustajo01
458,Jonas Hiller,32,CGY,G,52,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,142,29,113,24,0,85.7,96.5,0.0,0.0,0.0,8.8,0,,,,hillejo01
459,Jonathan Bernier,26,TOR,G,58,0,0.00,0.02,0.02,0.00,0.00,0.00,0,1,1,0,132,28,152,36,0,96.1,110.0,0.0,0.0,0.0,10.0,0,,,,bernijo01
460,Jonathan Drouin,19,TBL,LW,70,10,0.06,0.40,0.46,0.14,0.49,1.09,5,31,36,11,47,12,32,0,3,33.7,28.5,5.2,1.5,0.9,2.4,2,0,2,0.0,drouijo01
461,Jonathan Ericsson,30,DET,D,82,5,0.04,0.15,0.18,0.06,0.85,1.00,3,13,16,5,51,1,84,29,-5,51.1,52.9,-1.8,0.0,2.9,2.9,0,,,,ericsjo01
462,Jonathan Huberdeau,21,FLA,LW,79,18,0.19,0.49,0.68,0.23,0.48,2.14,17,43,60,21,73,19,46,2,10,48.2,41.4,6.8,4.1,1.9,6.0,13,3,10,23.1,huberjo01
463,Jonathan Marchessault,24,TBL,C,2,1,0.50,0.00,0.50,0.27,0.00,1.50,1,0,1,1,2,0,1,0,1,0.7,1.6,-0.9,0.2,0.1,0.2,0,,,,audymjo01
464,Jonathan Quick,29,LAK,G,72,0,0.00,0.01,0.01,0.00,0.25,0.00,0,1,1,0,182,41,156,38,0,135.2,118.6,0.0,0.0,0.0,12.1,0,,,,quickjo01
465,Jonathan Toews,26,CHI,C,81,25,0.35,0.47,0.81,0.31,0.44,2.37,32,42,74,29,102,33,50,12,30,61.0,46.4,14.6,6.2,3.2,9.4,12,6,6,50.0,toewsjo01
466,Jonathon Blum,26,MIN,D,4,0,0.00,0.25,0.25,0.07,0.50,0.75,0,1,1,0,1,0,4,0,-3,1.7,2.3,-0.5,0.1,-0.2,-0.1,0,,,,blumjo02
467,Jonathon Merrill,22,NJD,D,66,4,0.03,0.18,0.21,0.06,0.36,0.71,2,13,15,5,44,12,55,9,-14,33.1,48.6,-15.5,0.1,2.3,2.4,0,,,,merrijo01
468,Joni Ortio,23,CGY,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,12,0,14,1,0,8.9,11.1,0.0,0.0,0.0,0.8,0,,,,ortiojo01
469,Jordan Caron,24,TOT,RW,30,0,0.00,0.00,0.00,0.00,0.60,0.40,0,0,0,0,4,0,6,0,-2,5.1,7.3,-2.1,-0.7,0.2,-0.5,0,,,,caronjo01
469,Jordan Caron,24,COL,RW,19,0,0.00,0.00,0.00,0.00,0.11,0.42,0,0,0,0,2,0,3,0,-1,3.5,4.8,-1.3,-0.4,0.1,-0.3,0,,,,caronjo01
469,Jordan Caron,24,BOS,RW,11,0,0.00,0.00,0.00,0.00,1.45,0.36,0,0,0,0,2,0,3,0,-1,1.6,2.4,-0.8,-0.2,0.1,-0.2,0,,,,caronjo01
470,Jordan Eberle,24,EDM,RW,81,24,0.30,0.48,0.78,0.29,0.30,2.26,27,43,70,26,86,27,76,1,-16,52.9,54.6,-1.7,5.6,1.2,6.8,12,2,10,16.7,eberljo01
471,Jordan Leopold,34,TOT,D,43,1,0.02,0.07,0.09,0.03,0.44,0.91,1,3,4,1,14,1,22,3,-6,18.2,22.3,-4.1,-0.2,0.8,0.5,0,,,,leopojo01
471,Jordan Leopold,34,CBJ,D,18,1,0.06,0.11,0.17,0.06,0.50,1.17,1,2,3,1,6,1,13,1,-7,7.7,12.0,-4.4,0.1,0.0,0.0,0,,,,leopojo01
471,Jordan Leopold,34,MIN,D,18,0,0.00,0.06,0.06,0.02,0.44,0.94,0,1,1,0,6,0,6,1,1,7.0,7.9,-0.9,-0.2,0.6,0.4,0,,,,leopojo01
471,Jordan Leopold,34,STL,D,7,0,0.00,0.00,0.00,0.00,0.29,0.14,0,0,0,0,2,0,3,1,0,3.6,2.4,1.2,-0.1,0.2,0.1,0,,,,leopojo01
472,Jordan Martinook,22,ARI,C,8,0,0.00,0.13,0.13,0.03,0.00,1.00,0,1,1,0,3,0,6,0,-3,3.5,4.8,-1.3,-0.1,0.0,-0.1,0,,,,martijo01
473,Jordan Nolan,25,LAK,C,60,4,0.10,0.05,0.15,0.07,0.90,0.73,7,3,10,5,14,0,19,0,-6,17.2,21.0,-3.8,0.0,0.4,0.4,0,,,,nolanjo01
474,Jordan Oesterle,22,EDM,D,6,0,0.00,0.17,0.17,0.05,0.00,1.17,0,1,1,0,1,0,5,0,-4,2.3,2.8,-0.6,0.0,-0.1,-0.1,0,,,,oestejo01
475,Jordan Schroeder,24,MIN,C,25,3,0.12,0.20,0.32,0.12,0.08,1.92,3,5,8,3,12,0,3,0,9,11.7,6.9,4.8,0.5,0.7,1.2,0,,,,schrojo01
476,Jordan Staal,26,CAR,C,46,8,0.13,0.39,0.52,0.17,0.30,2.00,7,20,27,9,37,12,33,2,-6,31.2,27.1,4.1,0.9,1.1,2.0,0,,,,staaljo01
477,Jordan Szwarz,23,ARI,RW,9,1,0.11,0.00,0.11,0.06,0.22,0.89,1,0,1,1,2,0,5,1,-2,2.6,7.1,-4.5,-0.1,0.1,0.0,0,,,,szwarjo01
478,Jordie Benn,27,DAL,D,73,5,0.03,0.19,0.22,0.07,0.47,0.96,2,15,17,5,54,4,70,15,-5,50.2,41.4,8.8,0.4,1.7,2.1,1,0,1,0.0,bennjo01
479,Jordin Tootoo,31,NJD,RW,68,7,0.15,0.07,0.22,0.10,1.06,1.10,11,5,16,7,25,4,22,2,1,22.9,24.8,-1.9,0.8,1.0,1.8,0,,,,tootojo01
480,Jori Lehterä,27,STL,C,75,15,0.19,0.40,0.59,0.21,0.64,1.37,16,33,49,18,79,21,40,3,21,39.4,34.4,5.0,3.1,2.2,5.3,1,1,0,100.0,lehtejo01
481,Joseph Morrow,22,BOS,D,15,1,0.07,0.00,0.07,0.04,0.27,1.33,1,0,1,1,6,0,5,2,3,8.4,6.9,1.5,-0.1,0.8,0.7,0,,,,morrojo02
482,Josh Anderson,20,CBJ,RW,6,0,0.00,0.17,0.17,0.05,0.33,1.67,0,1,1,0,3,0,4,0,-1,2.2,3.4,-1.2,-0.1,0.0,-0.1,0,,,,anderjo05
483,Josh Bailey,25,NYI,LW,70,15,0.21,0.37,0.59,0.22,0.17,2.00,17,28,45,17,64,9,52,1,3,63.0,48.7,14.4,3.1,1.2,4.3,3,1,2,33.3,bailejo01
484,Josh Gorges,30,BUF,D,46,2,0.00,0.13,0.13,0.03,0.35,0.61,0,7,7,2,20,2,71,25,-28,19.5,40.4,-20.9,-0.6,0.3,-0.3,0,,,,gorgejo01
485,Josh Jooris,24,CGY,RW,60,9,0.20,0.20,0.40,0.16,0.27,1.48,14,13,27,11,42,6,39,4,1,27.7,28.1,-0.4,1.5,1.0,2.5,2,1,1,50.0,joorijo01
486,Josh Leivo,21,TOR,LW,9,1,0.11,0.00,0.11,0.06,0.44,1.11,1,0,1,1,3,0,4,0,-1,3.2,3.7,-0.6,0.0,0.0,0.1,0,,,,leivojo01
487,Josh Manson,23,ANA,D,28,1,0.00,0.11,0.11,0.03,1.11,0.93,0,3,3,1,16,0,20,5,1,20.5,19.5,1.0,-0.3,1.0,0.7,0,,,,mansojo01
488,Julien Brouillette,28,WPG,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.4,-0.2,0.0,0.0,0.0,0,,,,brouiju01
489,Jussi Jokinen,31,FLA,LW,81,14,0.10,0.44,0.54,0.17,0.42,1.65,9,39,48,16,60,15,59,12,-2,38.7,37.8,0.9,2.1,1.4,3.5,12,2,10,16.7,jokinju01
490,Jussi Rynnäs,27,DAL,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,1,7,1,0,1.9,3.6,0.0,0.0,0.0,-0.1,0,,,,rynnaju01
491,Justin Abdelkader,27,DET,LW,71,18,0.32,0.30,0.62,0.25,1.01,2.17,26,23,49,20,80,32,50,5,3,39.1,29.3,9.7,4.0,1.6,5.6,0,,,,abdelju01
492,Justin Braun,27,SJS,D,70,6,0.01,0.31,0.33,0.09,0.69,1.34,1,24,25,7,61,6,68,21,8,50.5,46.4,4.1,0.8,3.8,4.6,0,,,,braunju01
493,Justin Falk,26,TOT,D,18,1,0.06,0.06,0.11,0.04,0.78,1.00,1,1,2,1,7,0,16,0,-9,7.4,7.8,-0.4,0.1,-0.4,-0.3,0,,,,falkju01
493,Justin Falk,26,MIN,D,13,0,0.00,0.00,0.00,0.00,0.54,0.77,0,0,0,0,5,0,11,0,-6,5.0,4.9,0.2,-0.2,-0.3,-0.4,0,,,,falkju01
493,Justin Falk,26,CBJ,D,5,1,0.20,0.20,0.40,0.16,1.40,1.60,1,1,2,1,2,0,5,0,-3,2.4,3.0,-0.6,0.2,-0.1,0.1,0,,,,falkju01
494,Justin Faulk,22,CAR,D,82,17,0.18,0.41,0.60,0.21,0.37,2.90,17,37,54,19,89,27,93,12,-19,65.4,68.8,-3.4,4.6,4.5,9.1,0,,,,faulkju01
495,Justin Fontaine,27,MIN,RW,71,11,0.13,0.31,0.44,0.15,0.17,1.46,10,24,34,12,41,2,29,4,13,29.5,23.8,5.7,2.2,1.5,3.7,1,0,1,0.0,fontaju01
496,Justin Hodgman,26,ARI,C,5,1,0.20,0.00,0.20,0.11,0.40,0.60,1,0,1,1,1,1,2,0,-2,1.2,1.4,-0.2,0.1,0.0,0.1,0,,,,hodgmju01
497,Justin Peters,28,WSH,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,32,6,35,9,0,24.7,20.2,0.0,0.0,0.0,0.6,0,,,,peterju01
498,Justin Schultz,24,EDM,D,81,10,0.07,0.31,0.38,0.12,0.15,1.51,7,27,34,11,93,24,88,2,-17,64.1,68.6,-4.6,1.9,2.8,4.7,2,0,2,0.0,schulju01
499,Justin Shugg,23,CAR,RW,3,0,0.00,0.00,0.00,0.00,0.67,1.00,0,0,0,0,0,0,0,0,0,0.7,0.5,0.2,0.0,0.0,0.0,0,,,,shuggju01
500,Justin Williams,33,LAK,RW,81,16,0.22,0.28,0.51,0.19,0.36,2.15,20,25,45,18,66,17,41,0,8,48.1,36.8,11.3,3.1,1.8,4.9,1,0,1,0.0,williju01
501,Jyrki Jokipakka,23,DAL,D,51,3,0.00,0.20,0.20,0.05,0.16,0.78,0,11,11,3,36,0,43,5,-2,32.9,34.6,-1.6,0.1,1.2,1.3,0,,,,jokipjy01
502,Kael Mouillierat,27,NYI,LW,6,1,0.17,0.17,0.33,0.14,1.33,0.17,1,1,2,1,2,0,5,0,-3,0.6,2.5,-1.9,0.2,-0.1,0.1,0,,,,mouilka01
503,Kari Lehtonen,31,DAL,G,65,1,0.00,0.05,0.05,0.01,0.03,0.00,0,3,3,1,196,39,180,38,0,133.4,128.7,0.0,0.0,0.0,8.7,0,,,,lehtoka01
504,Karl Alzner,26,WSH,D,82,7,0.06,0.20,0.26,0.08,0.24,0.88,6,17,23,8,55,0,56,14,14,53.0,48.3,4.7,0.9,4.5,5.4,1,0,1,0.0,alzneka01
505,Karl Stollery,27,TOT,D,10,0,0.00,0.00,0.00,0.00,0.60,0.90,0,0,0,0,7,2,7,2,-1,9.2,4.2,5.0,-0.2,0.2,0.0,0,,,,stollka01
505,Karl Stollery,27,COL,D,5,0,0.00,0.00,0.00,0.00,0.40,0.60,0,0,0,0,4,1,0,0,3,3.4,1.1,2.2,-0.1,0.4,0.3,0,,,,stollka01
505,Karl Stollery,27,SJS,D,5,0,0.00,0.00,0.00,0.00,0.80,1.20,0,0,0,0,3,1,7,2,-4,5.8,3.1,2.7,-0.1,-0.2,-0.3,0,,,,stollka01
506,Karri Rämö,28,CGY,G,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,73,19,75,11,0,52.5,61.2,0.0,0.0,0.0,4.8,0,,,,ramoka01
507,Keaton Ellerby,26,WPG,D,1,0,0.00,1.00,1.00,0.27,0.00,0.00,0,1,1,0,0,0,1,0,-1,0.1,0.5,-0.4,0.1,-0.1,0.0,0,,,,ellerke01
508,Keegan Lowe,21,CAR,D,2,0,0.00,0.00,0.00,0.00,5.00,0.00,0,0,0,0,0,0,2,0,-2,0.4,1.3,-0.9,0.0,-0.1,-0.1,0,,,,loweke02
509,Keith Aulie,25,EDM,D,31,0,0.00,0.03,0.03,0.01,2.13,0.81,0,1,1,0,18,0,27,6,-3,16.1,20.7,-4.6,-0.4,0.8,0.3,0,,,,aulieke01
510,Keith Ballard,32,MIN,D,14,0,0.00,0.07,0.07,0.02,1.86,0.36,0,1,1,0,8,0,11,0,-3,5.3,6.7,-1.4,-0.1,0.1,0.0,0,,,,ballake01
511,Keith Kinkaid,25,NJD,G,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,37,6,40,12,0,24.7,28.9,0.0,0.0,0.0,2.8,0,,,,kinkake01
512,Keith Yandle,28,TOT,D,84,16,0.07,0.55,0.62,0.19,0.48,2.76,7,50,57,17,94,39,82,1,-26,59.2,70.1,-10.9,4.1,2.5,6.6,0,,,,yandlke01
512,Keith Yandle,28,ARI,D,63,12,0.06,0.59,0.65,0.19,0.51,2.94,5,40,45,14,71,35,69,1,-32,44.0,53.7,-9.7,3.2,1.3,4.4,0,,,,yandlke01
512,Keith Yandle,28,NYR,D,21,4,0.10,0.43,0.52,0.17,0.38,2.24,2,10,12,4,23,4,13,0,6,15.1,16.4,-1.3,1.0,1.2,2.2,0,,,,yandlke01
513,Kerby Rychel,20,CBJ,LW,5,1,0.00,0.60,0.60,0.16,0.40,0.80,0,3,3,1,3,0,0,0,3,1.9,0.9,1.0,0.2,0.2,0.4,0,,,,rycheke01
514,Kevan Miller,27,BOS,D,41,2,0.05,0.12,0.17,0.06,0.37,0.90,2,5,7,2,31,0,21,9,20,23.6,21.1,2.4,0.1,3.3,3.4,0,,,,milleke03
515,Kevin Bieksa,33,VAN,D,60,5,0.07,0.17,0.23,0.08,1.28,1.65,5,11,16,6,55,3,58,6,0,45.8,49.0,-3.1,0.5,2.5,3.0,0,,,,biekske01
516,Kevin Connauton,24,TOT,D,62,8,0.15,0.19,0.34,0.13,0.56,1.55,10,13,23,9,58,11,44,0,5,39.2,44.9,-5.7,2.1,2.3,4.4,0,,,,connake01
516,Kevin Connauton,24,CBJ,D,54,7,0.17,0.19,0.35,0.14,0.54,1.59,10,11,21,8,50,10,41,0,1,34.1,39.8,-5.7,2.0,1.8,3.8,1,0,1,0.0,connake01
516,Kevin Connauton,24,DAL,D,8,1,0.00,0.25,0.25,0.07,0.75,1.25,0,2,2,1,8,1,3,0,4,5.1,5.0,0.1,0.1,0.5,0.6,0,,,,connake01
517,Kevin Fiala,18,NSH,LW,1,0,0.00,0.00,0.00,0.00,0.00,3.00,0,0,0,0,0,0,1,0,-1,0.5,0.9,-0.3,0.0,0.0,-0.1,0,,,,fialake01
518,Kevin Hayes,22,NYR,RW,79,17,0.22,0.35,0.57,0.21,0.28,1.41,19,31,50,19,53,7,33,2,15,45.5,42.6,2.9,4.3,1.6,5.8,1,0,1,0.0,hayeske01
519,Kevin Klein,30,NYR,D,65,10,0.14,0.26,0.40,0.15,0.38,1.17,10,19,29,11,62,0,53,14,24,44.2,46.4,-2.2,2.5,4.0,6.5,0,,,,kleinke01
520,Kevin Poulin,24,NYI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,3,0,3,0,0,2.5,2.7,0.0,0.0,0.0,0.1,0,,,,poulike01
521,Kevin Shattenkirk,26,STL,D,56,14,0.14,0.64,0.79,0.25,0.93,2.41,9,39,48,16,90,37,43,10,19,45.3,34.0,11.4,4.2,4.3,8.5,2,2,0,100.0,shattke01
522,Kimmo Timonen,39,CHI,D,16,0,0.00,0.00,0.00,0.00,0.13,0.63,0,0,0,0,3,1,5,0,-3,6.0,7.8,-1.8,-0.2,0.2,-0.1,0,,,,timonki01
523,Klas Dahlbeck,23,TOT,D,23,1,0.04,0.13,0.17,0.06,0.35,0.87,1,3,4,1,12,0,26,6,-8,11.5,20.5,-9.0,0.1,0.4,0.4,0,,,,dahlbkl01
523,Klas Dahlbeck,23,ARI,D,19,1,0.00,0.16,0.16,0.04,0.32,0.84,0,3,3,1,9,0,22,6,-7,9.1,18.1,-9.1,-0.1,0.4,0.2,0,,,,dahlbkl01
523,Klas Dahlbeck,23,CHI,D,4,1,0.25,0.00,0.25,0.14,0.50,1.00,1,0,1,1,3,0,4,0,-1,2.4,2.4,0.0,0.2,0.0,0.2,0,,,,dahlbkl01
524,Korbinian Holzer,26,TOR,D,34,2,0.00,0.18,0.18,0.05,0.74,0.94,0,7,7,2,24,0,31,10,3,17.6,21.6,-4.0,0.0,1.5,1.5,0,,,,holzeko01
525,Kris Letang,27,PIT,D,69,17,0.16,0.62,0.78,0.25,1.14,2.86,12,47,59,19,106,38,74,19,12,58.6,50.0,8.6,5.1,5.0,10.1,5,2,3,40.0,letankr01
526,Kris Russell,27,CGY,D,79,10,0.05,0.38,0.43,0.13,0.22,1.41,5,33,38,12,110,25,76,9,18,55.5,68.3,-12.9,1.8,5.5,7.4,0,,,,russekr01
527,Kris Versteeg,28,CHI,LW,61,13,0.23,0.33,0.56,0.21,0.57,2.20,16,22,38,15,51,10,31,2,11,33.2,33.1,0.1,2.7,1.6,4.3,1,0,1,0.0,verstkr01
528,Kyle Baun,22,CHI,RW,3,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,0,0,1,0,-1,0.6,1.0,-0.4,-0.1,0.0,-0.1,0,,,,baunky01
529,Kyle Brodziak,30,MIN,C,73,8,0.12,0.15,0.27,0.11,0.64,1.18,10,12,22,9,32,0,52,14,-6,25.9,28.8,-3.0,0.6,0.8,1.5,0,,,,brodzky01
530,Kyle Chipchura,28,ARI,C,70,5,0.06,0.14,0.20,0.07,1.17,1.16,5,11,16,6,16,1,41,3,-23,30.1,34.2,-4.1,-0.6,0.3,-0.3,0,,,,chipcky01
531,Kyle Clifford,24,LAK,LW,80,6,0.08,0.11,0.19,0.07,1.09,1.46,7,10,17,7,31,0,27,1,5,29.9,27.6,2.3,0.0,1.2,1.2,0,,,,cliffky01
532,Kyle Cumiskey,28,CHI,D,7,0,0.00,0.00,0.00,0.00,0.00,0.71,0,0,0,0,2,0,4,1,-1,2.9,4.2,-1.3,-0.1,0.1,0.0,0,,,,cumisky01
533,Kyle Okposo,26,NYI,RW,60,19,0.30,0.55,0.85,0.31,0.20,3.25,20,36,56,21,72,32,49,0,-8,51.9,40.9,10.9,4.6,0.7,5.3,10,5,5,50.0,okposky01
534,Kyle Palmieri,23,ANA,RW,57,12,0.25,0.26,0.51,0.20,0.65,1.96,16,16,32,13,40,12,30,0,-2,29.0,26.6,2.4,2.7,0.7,3.3,1,0,1,0.0,palmiky01
535,Kyle Quincey,29,DET,D,73,6,0.04,0.21,0.25,0.08,1.05,1.23,3,16,19,6,52,1,57,16,10,45.6,44.3,1.2,0.6,3.8,4.4,0,,,,quincky01
536,Kyle Turris,25,OTT,C,82,24,0.29,0.49,0.78,0.29,0.44,2.62,27,44,71,27,95,28,66,4,5,48.6,52.2,-3.6,5.7,1.7,7.4,13,4,9,30.8,turriky01
537,Ladislav Šmíd,28,CGY,D,31,0,0.00,0.03,0.03,0.01,0.42,0.68,0,1,1,0,8,0,28,8,-12,14.7,17.3,-2.5,-0.4,-0.1,-0.6,0,,,,smidla01
538,Lance Bouma,24,CGY,C,78,13,0.21,0.23,0.44,0.17,0.69,1.33,18,20,38,15,48,1,55,18,10,35.3,36.8,-1.5,2.5,1.6,4.1,0,,,,boumala01
539,Landon Ferraro,23,DET,C,3,1,0.33,0.00,0.33,0.18,0.00,1.33,1,0,1,1,1,0,0,0,1,0.4,1.6,-1.1,0.1,0.1,0.2,0,,,,ferrala01
540,Lars Eller,25,MTL,C,77,11,0.19,0.16,0.35,0.15,0.55,1.95,17,13,30,13,42,4,53,9,-6,34.1,41.4,-7.3,1.4,1.1,2.5,3,0,3,0.0,ellerla01
541,Laurent Brossoit,21,EDM,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,2,0,0,1.3,5.2,0.0,0.0,0.0,0.6,0,,,,brossla01
542,Lauri Korpikoski,28,ARI,LW,69,7,0.09,0.22,0.30,0.10,0.17,1.19,7,16,23,8,28,11,60,17,-27,26.6,37.1,-10.6,0.1,0.3,0.4,0,,,,korpila01
543,Lee Stempniak,31,TOT,RW,71,12,0.21,0.18,0.39,0.17,0.28,1.62,17,14,31,13,40,4,30,2,8,34.8,33.6,1.2,2.4,1.2,3.6,0,,,,stemple01
543,Lee Stempniak,31,NYR,RW,53,7,0.17,0.17,0.34,0.14,0.34,1.62,10,10,20,8,28,2,20,1,7,27.1,25.6,1.5,1.3,0.9,2.2,3,1,2,33.3,stemple01
543,Lee Stempniak,31,WPG,RW,18,4,0.33,0.22,0.56,0.24,0.11,1.61,7,4,11,5,12,2,10,1,1,7.7,8.0,-0.3,1.2,0.3,1.5,0,,,,stemple01
544,Leo Komarov,28,TOR,C,62,9,0.13,0.29,0.42,0.15,0.29,1.35,9,20,29,10,34,1,54,21,0,27.7,27.8,-0.1,1.4,1.0,2.4,0,,,,komarle01
545,Leon Draisaitl,19,EDM,C,37,3,0.05,0.19,0.24,0.08,0.11,1.32,2,8,10,3,15,4,28,0,-17,15.9,17.0,-1.0,-0.1,-0.2,-0.2,0,,,,draisle01
546,Liam O'Brien,20,WSH,C,13,1,0.08,0.08,0.15,0.06,1.77,1.23,1,1,2,1,4,0,0,0,4,3.8,3.2,0.6,0.1,0.3,0.3,0,,,,obrieli01
547,Linden Vey,23,VAN,RW,75,9,0.13,0.19,0.32,0.12,0.24,0.81,11,15,26,10,46,14,36,1,-3,29.2,37.2,-8.0,1.1,0.9,2.0,0,,,,veyli01
548,Logan Couture,25,SJS,C,82,25,0.33,0.49,0.82,0.30,0.15,3.21,31,44,75,29,102,42,83,17,-6,50.3,53.6,-3.3,6.1,1.5,7.6,8,3,5,37.5,coutulo01
549,Loui Eriksson,29,BOS,RW,81,19,0.27,0.31,0.58,0.23,0.17,2.09,25,27,52,21,75,25,61,12,1,47.3,42.8,4.5,3.6,1.6,5.3,4,0,4,0.0,erikslo01
550,Louis Domingue,22,ARI,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,3,14,1,0,9.2,12.4,0.0,0.0,0.0,0.9,0,,,,dominlo01
551,Ľubomír Višňovský,38,NYI,D,53,7,0.09,0.28,0.38,0.13,0.15,1.60,6,16,22,8,53,11,45,0,-3,48.9,37.0,11.8,1.6,1.5,3.1,0,,,,visnolu01
552,Luca Sbisa,25,VAN,D,76,4,0.04,0.11,0.14,0.05,0.61,1.04,3,9,12,4,59,2,77,11,-8,51.1,60.3,-9.2,-0.2,2.2,2.0,0,,,,sbisalu01
553,Lucas Lessio,22,ARI,LW,26,2,0.08,0.12,0.19,0.07,0.31,1.69,2,3,5,2,7,0,17,0,-10,14.3,12.9,1.5,-0.1,0.0,-0.1,2,1,1,50.0,lessilu01
554,Luke Adam,24,CBJ,C,3,0,0.00,0.00,0.00,0.00,1.33,0.00,0,0,0,0,0,0,0,0,0,0.1,0.8,-0.7,-0.1,0.0,0.0,0,,,,adamlu01
555,Luke Gazdic,25,EDM,LW,40,1,0.05,0.03,0.08,0.03,1.08,0.65,2,1,3,1,6,0,10,0,-4,6.6,11.8,-5.2,-0.3,0.2,-0.1,0,,,,gazdilu01
556,Luke Glendening,25,DET,C,82,8,0.15,0.07,0.22,0.10,0.41,1.27,14,7,21,10,32,1,60,34,5,27.2,37.8,-10.6,0.0,1.6,1.6,0,,,,glendlu01
557,Luke Schenn,25,PHI,D,58,4,0.05,0.19,0.24,0.08,0.31,1.16,3,12,15,5,36,0,56,18,-2,33.2,37.0,-3.8,0.6,2.0,2.5,0,,,,schenlu01
558,Luke Witkowski,24,TBL,D,16,0,0.00,0.00,0.00,0.00,0.94,0.63,0,0,0,0,10,0,11,1,0,9.6,8.9,0.8,-0.3,0.4,0.1,0,,,,witkolu01
559,Mackenzie Skapski,20,NYR,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,5,0,1,0,0,3.7,2.3,0.0,0.0,0.0,0.6,0,,,,skapsma01
560,Magnus Pääjärvi,23,STL,LW,10,0,0.00,0.10,0.10,0.03,0.60,0.90,0,1,1,0,3,2,3,0,-2,3.7,3.7,-0.1,-0.2,0.0,-0.1,0,,,,paajama01
561,Malcolm Subban,21,BOS,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,3,0,0,1.0,0.4,0.0,0.0,0.0,-0.3,0,,,,subbama01
562,Manny Malhotra,34,MTL,C,58,1,0.02,0.05,0.07,0.02,0.21,0.79,1,3,4,1,7,0,27,14,-6,11.1,17.8,-6.7,-1.2,0.5,-0.8,0,,,,malhoma01
