,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999
792,Ryan Malone,26,PIT,LW,77,17,0.29,0.29,0.57,0.23,0.82,1.99,22,21,43,18,68,28,82,20,-22,2.3,0.6,2.9,0,,,,malonry01
793,Ryan Miller,25,BUF,G,48,1,0.00,0.04,0.04,0.01,0.00,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,10.6,0,,,,millery01
794,Ryan Potulny,21,PHI,C,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,1,1,0,1,0,0,0,1,0.1,0.0,0.1,0,,,,potulry01
795,Ryan Ready,27,PHI,LW,7,0,0.00,0.14,0.14,0.04,0.00,1.29,0,1,1,0,1,0,2,1,0,-0.1,0.1,0.0,0,,,,readyry01
796,Ryan Smyth,29,EDM,LW,75,27,0.48,0.40,0.88,0.36,0.77,3.07,36,29,65,28,119,60,77,13,-5,5.5,1.7,7.3,0,,,,smythry01
797,Ryan Suter,21,NSH,D,71,5,0.01,0.21,0.23,0.06,0.93,1.18,1,14,15,4,57,5,57,12,7,0.2,3.3,3.5,0,,,,suterry01
798,Ryan VandenBussche,32,PIT,RW,20,1,0.05,0.00,0.05,0.03,2.10,0.25,1,0,1,1,2,0,2,0,0,-0.1,0.1,0.0,0,,,,vandery01
799,Ryan Whitney,22,PIT,D,68,12,0.09,0.47,0.56,0.17,1.25,1.66,6,31,37,12,84,35,89,33,-7,2.4,2.4,4.8,0,,,,whitnry01
800,Ryane Clowe,23,SJS,RW,18,1,0.00,0.11,0.11,0.03,0.50,0.78,0,2,2,1,6,0,8,0,-2,-0.3,0.1,-0.2,0,,,,clowery01
801,Saku Koivu,31,MTL,C,72,21,0.24,0.63,0.86,0.30,0.97,1.92,17,43,60,21,88,43,56,12,1,3.9,1.6,5.5,0,,,,koivusa01
802,Sami Kapanen,32,PHI,RW,58,13,0.21,0.38,0.59,0.22,0.21,2.12,12,21,33,12,48,23,56,22,-9,1.5,0.6,2.2,0,,,,kapansa01
803,Sami Salo,31,VAN,D,59,11,0.17,0.39,0.56,0.19,0.64,2.37,10,22,32,11,73,32,78,46,9,2.5,3.8,6.3,0,,,,salosa01
804,Samuel Påhlsson,28,MDA,C,82,9,0.13,0.12,0.26,0.10,0.41,1.41,11,10,21,9,41,3,77,38,-1,-0.8,1.5,0.7,0,,,,pahlssa01
805,Sandis Ozoliņš,33,TOT,D,36,7,0.17,0.39,0.56,0.19,0.78,1.61,6,14,20,7,47,24,30,5,-2,1.7,1.5,3.2,0,,,,ozolisa01
805,Sandis Ozoliņš,33,NYR,D,19,5,0.16,0.58,0.74,0.24,1.05,2.16,3,11,14,5,35,19,19,5,2,1.1,1.2,2.3,0,,,,ozolisa01
805,Sandis Ozoliņš,33,MDA,D,17,2,0.18,0.18,0.35,0.14,0.47,1.00,3,3,6,2,12,5,11,0,-4,0.5,0.3,0.9,0,,,,ozolisa01
806,Scott Barney,26,ATL,C,3,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,4,4,1,0,-1,-0.1,0.0,-0.1,0,,,,barnesc01
807,Scott Clemmensen,28,NJD,G,13,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2,0,,,,clemmsc01
808,Scott Ferguson,33,MIN,D,15,0,0.00,0.00,0.00,0.00,1.47,0.40,0,0,0,0,3,0,6,0,-3,-0.2,0.2,0.0,0,,,,fergusc01
809,Scott Gomez,26,NJD,C,82,31,0.40,0.62,1.02,0.38,0.51,2.98,33,49,82,31,115,52,57,2,8,6.9,2.4,9.2,0,,,,gomezsc01
810,Scott Hannan,27,SJS,D,81,8,0.07,0.22,0.30,0.10,0.72,1.28,6,17,23,8,100,25,106,38,7,0.6,4.8,5.4,0,,,,hannasc01
811,Scott Hartnell,23,NSH,LW,81,19,0.31,0.28,0.59,0.24,1.25,2.60,25,22,47,20,73,34,43,12,8,3.4,1.8,5.1,0,,,,hartnsc01
812,Scott Mellanby,39,ATL,RW,71,12,0.17,0.31,0.48,0.17,0.77,1.41,12,21,33,12,69,32,41,9,5,1.8,1.1,2.8,0,,,,mellasc01
813,Scott Nichol,31,NSH,C,34,2,0.09,0.09,0.18,0.07,2.32,0.94,3,3,6,2,11,0,17,9,3,-0.2,0.5,0.4,0,,,,nichosc01
814,Scott Niedermayer,32,MDA,D,82,20,0.16,0.61,0.77,0.25,1.17,2.21,13,48,61,20,140,72,99,39,8,5.0,5.0,10.0,0,,,,niedesc01
815,Scott Parker,28,SJS,LW,10,1,0.10,0.00,0.10,0.05,3.80,0.60,1,0,1,1,3,0,0,0,3,0.0,0.2,0.2,0,,,,parkesc01
816,Scott Thornton,35,SJS,LW,71,8,0.14,0.15,0.30,0.12,1.18,1.72,10,11,21,8,40,13,35,0,-8,0.3,0.8,1.1,0,,,,thornsc01
817,Scott Walker,32,NSH,RW,33,6,0.15,0.33,0.48,0.17,1.09,1.73,5,11,16,6,32,12,22,4,2,0.4,0.7,1.1,0,,,,walkesc01
818,Scott Young,38,STL,RW,79,18,0.23,0.39,0.62,0.22,0.66,3.59,18,30,48,18,78,51,65,6,-32,2.3,0.9,3.2,0,,,,youngsc01
819,Scottie Upshall,22,NSH,RW,48,9,0.17,0.31,0.48,0.18,0.71,1.50,8,15,23,8,31,3,15,1,14,1.7,1.1,2.8,0,,,,upshasc01
820,Sean Avery,25,LAK,C,75,14,0.20,0.32,0.52,0.19,3.43,2.52,15,23,38,14,56,9,67,15,-5,2.3,0.9,3.1,0,,,,averyse01
821,Sean Bergenheim,21,NYI,LW,28,3,0.14,0.18,0.32,0.12,0.71,2.25,4,5,9,4,9,0,26,6,-11,0.2,0.0,0.2,0,,,,bergese01
822,Sean Brown,29,TOT,D,47,3,0.02,0.23,0.26,0.07,0.74,1.04,1,11,12,4,28,8,39,2,-17,0.4,0.6,1.0,0,,,,brownse01
822,Sean Brown,29,NJD,D,35,3,0.03,0.31,0.34,0.10,0.77,1.06,1,11,12,4,24,8,32,2,-14,0.6,0.4,1.0,0,,,,brownse01
822,Sean Brown,29,VAN,D,12,0,0.00,0.00,0.00,0.00,0.67,1.00,0,0,0,0,4,0,7,0,-3,-0.2,0.1,-0.1,0,,,,brownse01
823,Sean Burke,39,TBL,G,35,0,0.00,0.03,0.03,0.01,0.29,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.1,0,,,,burkese01
824,Sean Hill,35,FLA,D,78,6,0.03,0.23,0.26,0.08,1.03,1.41,2,17,19,6,62,9,80,30,3,0.3,3.1,3.4,0,,,,hillse01
825,Sean O'Donnell,34,TOT,D,78,3,0.03,0.12,0.14,0.04,1.88,0.42,2,9,11,4,45,2,71,34,6,-0.3,3.3,3.1,0,,,,odonnse01
825,Sean O'Donnell,34,PHX,D,57,2,0.02,0.12,0.14,0.04,2.12,0.40,1,7,8,2,34,2,59,30,3,-0.2,2.4,2.1,0,,,,odonnse01
825,Sean O'Donnell,34,MDA,D,21,1,0.05,0.10,0.14,0.05,1.24,0.48,1,2,3,1,11,0,12,4,3,0.0,1.0,0.9,0,,,,odonnse01
826,Sébastien Caron,25,PIT,G,26,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,2.9,0,,,,caronse01
827,Serge Aubin,30,ATL,C,74,8,0.09,0.23,0.32,0.11,1.07,1.11,7,16,23,8,30,2,70,38,-4,0.7,0.6,1.3,0,,,,aubinse01
828,Serge Payer,26,FLA,RW,71,2,0.03,0.06,0.08,0.03,0.37,0.99,2,4,6,2,11,0,52,34,-7,-1.3,0.4,-0.9,0,,,,payerse01
829,Sergei Brylin,32,NJD,LW,82,14,0.18,0.27,0.45,0.17,0.56,1.54,15,21,36,14,56,21,43,4,-4,1.3,1.6,2.9,0,,,,brylise01
830,Sergei Fedorov,36,TOT,C,67,15,0.18,0.48,0.66,0.23,0.99,2.39,12,31,43,15,80,32,79,29,-2,1.5,1.5,3.0,0,,,,fedorse01
830,Sergei Fedorov,36,CBJ,C,62,15,0.19,0.50,0.69,0.24,1.03,2.29,12,30,42,15,78,31,75,27,-1,1.7,1.4,3.1,0,,,,fedorse01
830,Sergei Fedorov,36,MDA,C,5,0,0.00,0.20,0.20,0.05,0.40,3.60,0,1,1,0,2,1,4,2,-1,-0.2,0.1,-0.1,0,,,,fedorse01
831,Sergei Gonchar,31,PIT,D,75,19,0.16,0.61,0.77,0.25,1.33,2.56,12,44,56,19,133,76,94,24,-13,4.6,2.4,7.0,0,,,,gonchse01
832,Sergei Samsonov,27,TOT,LW,74,21,0.31,0.41,0.72,0.28,0.38,1.93,23,29,52,20,79,37,46,1,-3,4.0,1.3,5.3,0,,,,samsose01
832,Sergei Samsonov,27,BOS,LW,55,15,0.33,0.35,0.67,0.27,0.40,1.95,18,18,36,15,55,24,34,0,-3,2.8,0.9,3.7,0,,,,samsose01
832,Sergei Samsonov,27,EDM,LW,19,6,0.26,0.58,0.84,0.29,0.32,1.89,5,11,16,6,24,13,12,1,0,1.2,0.4,1.6,0,,,,samsose01
833,Sergei Zubov,35,DAL,D,78,22,0.17,0.74,0.91,0.28,0.59,1.81,13,56,69,22,140,69,89,38,20,5.7,6.5,12.2,0,,,,zubovse01
834,Shane Doan,29,PHX,RW,82,25,0.37,0.44,0.80,0.31,1.50,3.10,30,34,64,26,97,53,63,10,-9,4.8,1.5,6.3,0,,,,doansh01
835,Shane Endicott,24,PIT,C,41,1,0.02,0.02,0.05,0.02,1.05,1.07,1,1,2,1,5,1,25,12,-9,-1.1,0.1,-1.0,0,,,,endicsh01
836,Shane Hnidy,30,ATL,D,66,1,0.00,0.05,0.05,0.01,0.50,0.76,0,3,3,1,28,0,28,1,1,-0.5,1.2,0.7,0,,,,hnidysh01
837,Shaone Morrisonn,23,WSH,D,80,4,0.01,0.16,0.18,0.05,1.14,0.70,1,12,13,4,60,1,114,62,7,-0.4,3.2,2.8,0,,,,morrish01
838,Shawn Bates,30,NYI,C,66,13,0.23,0.29,0.52,0.20,0.91,1.44,15,18,33,13,40,3,81,33,-11,1.5,0.9,2.4,0,,,,batessh01
839,Shawn Horcoff,27,EDM,LW,79,25,0.28,0.65,0.92,0.32,1.08,2.11,22,49,71,25,101,34,91,24,0,4.7,2.0,6.7,0,,,,horcosh01
840,Shawn McEachern,36,BOS,LW,28,3,0.07,0.21,0.29,0.10,0.79,1.43,2,6,8,3,13,3,29,7,-12,-0.2,0.0,-0.2,0,,,,mceacsh01
841,Shawn Thornton,28,CHI,D,10,0,0.00,0.00,0.00,0.00,1.60,1.60,0,0,0,0,0,0,5,0,-5,-0.1,-0.2,-0.3,0,,,,thornsh01
842,Shea Weber,20,NSH,D,28,3,0.07,0.29,0.36,0.11,1.50,1.64,2,8,10,3,31,12,15,4,8,0.6,1.7,2.3,0,,,,webersh01
843,Shean Donovan,31,CGY,RW,80,8,0.11,0.14,0.25,0.10,1.03,1.65,9,11,20,8,26,1,25,9,9,0.1,1.7,1.8,0,,,,donovsh01
844,Sheldon Souray,29,MTL,D,75,14,0.16,0.36,0.52,0.18,1.55,2.69,12,26,38,14,89,43,93,36,-11,3.1,3.1,6.1,0,,,,sourash01
845,Sidney Crosby,18,PIT,C,81,37,0.48,0.78,1.26,0.46,1.36,3.43,39,60,99,38,135,60,84,8,-1,8.9,1.6,10.5,0,,,,crosbsi01
846,Simon Gagné,25,PHI,LW,72,34,0.65,0.44,1.10,0.48,0.53,4.64,47,31,78,34,115,44,53,13,31,8.3,2.5,10.8,0,,,,gagnesi01
847,Simon Gamache,25,TOT,RW,26,3,0.12,0.15,0.27,0.10,0.38,1.38,3,4,7,3,12,3,14,0,-5,0.1,0.2,0.3,0,,,,gamacsi01
847,Simon Gamache,25,STL,RW,15,3,0.20,0.27,0.47,0.18,0.67,2.13,3,4,7,3,12,3,8,0,1,0.4,0.3,0.7,0,,,,gamacsi01
847,Simon Gamache,25,NSH,RW,11,0,0.00,0.00,0.00,0.00,0.00,0.36,0,0,0,0,0,0,6,0,-6,-0.3,-0.1,-0.4,0,,,,gamacsi01
848,Staffan Kronwall,23,TOR,D,34,0,0.00,0.03,0.03,0.01,0.41,0.53,0,1,1,0,15,0,25,7,-3,-0.4,0.7,0.3,0,,,,kronwst01
849,Štefan Ružička,20,PHI,RW,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,ruzicst01
850,Stéphane Robidas,28,DAL,D,75,7,0.07,0.20,0.27,0.09,0.89,1.27,5,14,19,7,57,10,48,16,15,0.9,4.2,5.1,0,,,,robidst01
851,Stéphane Veilleux,24,MIN,C,71,6,0.10,0.13,0.23,0.09,0.89,1.23,7,9,16,6,22,4,38,7,-13,-0.4,0.9,0.5,0,,,,veillst01
852,Stéphane Yelle,31,CGY,C,74,6,0.05,0.19,0.24,0.08,0.65,1.26,4,13,17,6,28,5,36,23,10,-0.9,1.9,1.0,0,,,,yellest01
853,Stephen Peat,25,WSH,RW,1,0,0.00,0.00,0.00,0.00,2.00,2.00,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,peatst01
854,Stephen Weiss,22,FLA,C,41,8,0.22,0.29,0.51,0.20,0.54,1.80,9,11,20,8,37,17,32,10,-2,1.1,0.5,1.7,0,,,,weissst01
855,Steve Bégin,27,MTL,C,76,9,0.14,0.16,0.30,0.12,1.49,1.76,11,11,22,9,40,4,79,52,9,0.2,1.6,1.8,0,,,,beginst01
856,Steve Bernier,20,SJS,RW,39,11,0.36,0.33,0.69,0.28,0.90,1.92,14,12,26,11,33,8,21,0,4,2.4,0.8,3.2,0,,,,bernist01
857,Steve Eminger,22,WSH,D,66,6,0.08,0.20,0.27,0.10,1.23,0.76,5,12,17,6,51,9,85,31,-12,0.7,1.4,2.1,0,,,,emingst01
858,Steve Gainey,27,PHX,LW,20,0,0.00,0.05,0.05,0.01,1.00,0.55,0,1,1,0,3,1,6,1,-3,-0.4,0.1,-0.3,0,,,,gainest01
859,Steve Konowalchuk,33,COL,LW,21,6,0.29,0.43,0.71,0.27,0.67,1.86,6,9,15,6,19,3,17,6,5,1.0,0.6,1.6,0,,,,konowst01
860,Steve Martins,33,OTT,C,4,1,0.25,0.25,0.50,0.20,0.00,1.50,1,1,2,1,2,0,0,0,2,0.2,0.1,0.3,0,,,,martist02
861,Steve McCarthy,24,TOT,D,67,7,0.13,0.10,0.24,0.10,0.76,0.99,9,7,16,7,51,17,36,5,3,1.4,2.2,3.5,0,,,,mccarst01
861,Steve McCarthy,24,VAN,D,51,2,0.04,0.08,0.12,0.04,0.84,0.90,2,4,6,2,33,7,28,5,3,0.0,1.7,1.7,0,,,,mccarst01
861,Steve McCarthy,24,ATL,D,16,5,0.44,0.19,0.63,0.29,0.50,1.25,7,3,10,5,18,10,8,0,0,1.4,0.5,1.8,0,,,,mccarst01
862,Steve Montador,26,TOT,D,58,2,0.03,0.09,0.12,0.04,1.36,0.95,2,5,7,2,34,0,43,13,4,-0.1,1.8,1.8,0,,,,montast01
862,Steve Montador,26,FLA,D,51,2,0.02,0.10,0.12,0.04,1.33,0.82,1,5,6,2,30,0,36,10,4,-0.2,1.6,1.4,0,,,,montast01
862,Steve Montador,26,CGY,D,7,1,0.14,0.00,0.14,0.08,1.57,1.86,1,0,1,1,4,0,7,3,0,0.1,0.2,0.3,0,,,,montast01
863,Steve Ott,23,DAL,LW,82,7,0.06,0.21,0.27,0.09,2.17,1.09,5,16,21,7,29,1,40,13,1,-0.2,1.3,1.0,0,,,,ottst01
864,Steve Poapst,37,TOT,D,62,1,0.00,0.08,0.08,0.02,0.76,0.37,0,5,5,1,23,0,74,25,-26,-0.7,0.5,-0.2,0,,,,poapsst01
864,Steve Poapst,37,STL,D,41,0,0.00,0.02,0.02,0.01,0.90,0.46,0,1,1,0,12,0,45,12,-21,-0.7,0.2,-0.4,0,,,,poapsst01
864,Steve Poapst,37,PIT,D,21,1,0.00,0.19,0.19,0.05,0.48,0.19,0,4,4,1,11,0,29,13,-5,0.0,0.3,0.3,0,,,,poapsst01
865,Steve Regier,21,NYI,LW,9,0,0.00,0.00,0.00,0.00,0.00,0.44,0,0,0,0,0,0,1,0,-1,-0.2,0.0,-0.1,0,,,,regiest01
866,Steve Reinprecht,29,TOT,C,80,20,0.28,0.38,0.65,0.25,0.40,1.63,22,29,51,20,80,35,47,13,11,3.5,2.2,5.6,0,,,,reinpst01
866,Steve Reinprecht,29,CGY,C,52,11,0.19,0.37,0.56,0.20,0.46,1.38,10,18,28,10,42,16,22,6,10,1.6,1.5,3.1,0,,,,reinpst01
866,Steve Reinprecht,29,PHX,C,28,9,0.43,0.39,0.82,0.33,0.29,2.07,12,11,23,10,38,19,25,7,1,1.8,0.7,2.5,0,,,,reinpst01
867,Steve Rucchin,34,NYR,C,72,13,0.18,0.32,0.50,0.18,0.14,1.54,13,22,35,13,64,30,42,14,6,1.5,1.6,3.0,0,,,,rucchst01
868,Steve Shields,33,ATL,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,shielst01
869,Steve Staios,32,EDM,D,82,10,0.10,0.24,0.34,0.12,1.02,1.71,8,19,27,10,75,11,84,30,10,1.5,4.9,6.4,0,,,,staiost01
870,Steve Sullivan,31,NSH,RW,69,26,0.45,0.54,0.99,0.38,0.72,2.78,31,35,66,26,95,52,59,18,2,5.9,1.6,7.4,0,,,,sullist01
871,Steve Yzerman,40,DET,C,61,13,0.23,0.33,0.56,0.21,0.30,1.41,14,19,33,13,50,15,29,2,8,2.5,1.1,3.6,0,,,,yzermst01
872,Steven Goertzen,21,CBJ,RW,39,0,0.00,0.00,0.00,0.00,1.13,0.59,0,0,0,0,2,0,26,7,-17,-1.0,-0.3,-1.2,0,,,,goertst01
873,Stu Barnes,35,DAL,C,78,13,0.19,0.27,0.46,0.17,0.56,1.58,15,20,35,14,45,4,63,31,9,1.2,2.0,3.1,0,,,,barnest01
874,Sven Butenschön,29,VAN,D,8,0,0.00,0.00,0.00,0.00,1.25,0.50,0,0,0,0,3,0,7,5,1,-0.1,0.3,0.2,0,,,,butensv01
875,Taylor Pyatt,24,BUF,LW,41,5,0.15,0.15,0.29,0.12,0.80,1.51,6,6,12,5,26,4,25,2,-1,0.4,0.5,0.9,0,,,,pyattta01
876,Teemu Selänne,35,MDA,RW,80,35,0.50,0.63,1.13,0.44,0.55,3.34,40,48,88,35,133,64,43,2,28,8.7,2.7,11.4,0,,,,selante01
877,Teppo Numminen,37,BUF,D,75,11,0.03,0.51,0.53,0.15,0.48,0.80,2,36,38,11,89,37,60,14,6,2.4,3.9,6.3,0,,,,nummite01
878,Thomas Pöck,24,NYR,D,8,1,0.13,0.13,0.25,0.10,0.50,1.88,1,1,2,1,3,0,7,1,-3,0.2,0.1,0.2,0,,,,pockth01
879,Thomas Vanek,22,BUF,LW,81,19,0.31,0.28,0.59,0.24,0.89,2.52,25,22,47,20,74,37,48,0,-11,3.6,1.1,4.7,0,,,,vanekth01
880,Tie Domi,36,TOR,RW,77,6,0.06,0.14,0.21,0.07,1.42,0.87,5,11,16,6,27,3,34,0,-10,-0.1,0.5,0.3,0,,,,domiti01
881,Tim Connolly,24,BUF,C,63,19,0.25,0.62,0.87,0.30,0.44,1.57,16,37,53,19,68,34,42,13,5,3.6,1.6,5.2,0,,,,connoti01
882,Tim Gleason,23,LAK,D,78,6,0.03,0.24,0.27,0.08,0.99,0.92,2,18,20,6,54,1,97,44,0,0.6,2.6,3.3,0,,,,gleasti01
883,Tim Jackman,24,PHX,RW,8,0,0.00,0.00,0.00,0.00,2.63,0.50,0,0,0,0,2,0,1,0,1,-0.2,0.1,-0.1,0,,,,jackmti01
884,Tim Taylor,36,TBL,C,82,5,0.09,0.07,0.16,0.06,0.27,1.33,7,6,13,5,22,0,68,34,-12,-1.0,0.8,-0.2,0,,,,tayloti01
885,Tim Thomas,31,BOS,G,38,0,0.00,0.03,0.03,0.01,0.11,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,9.3,0,,,,thomati01
886,Timo Helbling,24,TBL,D,9,0,0.00,0.11,0.11,0.03,0.67,0.22,0,1,1,0,3,0,7,1,-3,0.0,0.0,0.0,0,,,,helblti01
887,Timofei Shishkanov,22,STL,RW,22,2,0.14,0.09,0.23,0.10,0.27,1.18,3,2,5,2,6,0,7,0,-1,0.2,0.2,0.5,0,,,,shishti01
888,Todd Bertuzzi,30,VAN,RW,82,26,0.30,0.56,0.87,0.31,1.46,2.44,25,44,69,26,103,53,68,1,-17,4.8,1.2,6.0,0,,,,bertuto01
889,Todd Fedoruk,26,MDA,LW,76,7,0.05,0.25,0.30,0.10,2.29,0.91,4,18,22,7,37,7,24,0,6,0.8,0.9,1.7,0,,,,fedorto01
890,Todd Harvey,30,EDM,RW,63,3,0.08,0.03,0.11,0.05,0.51,0.71,5,2,7,3,15,2,20,0,-7,-0.2,0.3,0.1,0,,,,harveto01
891,Todd Marchant,32,TOT,C,79,12,0.11,0.32,0.43,0.15,0.84,1.67,9,24,33,11,46,6,70,32,2,0.3,1.6,1.9,0,,,,marchto01
891,Todd Marchant,32,MDA,C,61,8,0.10,0.31,0.41,0.14,0.75,1.48,6,18,24,8,34,3,52,24,3,0.1,1.2,1.4,0,,,,marchto01
891,Todd Marchant,32,CBJ,C,18,3,0.17,0.33,0.50,0.18,1.11,2.33,3,6,9,3,12,3,18,8,-1,0.1,0.4,0.5,0,,,,marchto01
892,Todd Simpson,32,TOT,D,51,1,0.00,0.06,0.06,0.02,2.55,0.61,0,3,3,1,26,0,45,17,-2,-0.5,1.4,0.9,0,,,,simpsto01
892,Todd Simpson,32,CHI,D,45,1,0.00,0.07,0.07,0.02,2.58,0.56,0,3,3,1,23,0,42,17,-2,-0.4,1.1,0.7,0,,,,simpsto01
892,Todd Simpson,32,MTL,D,6,0,0.00,0.00,0.00,0.00,2.33,1.00,0,0,0,0,3,0,3,0,0,-0.1,0.2,0.1,0,,,,simpsto01
893,Todd White,30,MIN,C,61,16,0.31,0.34,0.66,0.26,0.30,1.79,19,20,39,16,61,25,45,8,-1,2.8,1.5,4.3,0,,,,whiteto02
894,Tom Fitzgerald,37,BOS,RW,71,4,0.06,0.08,0.14,0.05,0.56,0.70,4,6,10,4,15,0,36,11,-10,-0.6,0.4,-0.2,0,,,,fitzgto01
895,Tom Kostopoulos,27,LAK,RW,76,8,0.11,0.18,0.29,0.10,1.32,0.97,8,13,21,8,32,0,64,24,-8,0.0,0.7,0.8,0,,,,kostoto01
896,Tom Poti,28,NYR,D,73,7,0.04,0.27,0.32,0.10,0.96,1.67,3,19,22,7,78,25,54,17,16,0.8,4.7,5.4,0,,,,potito01
897,Tom Preissing,27,SJS,D,74,15,0.15,0.43,0.58,0.20,0.35,1.77,11,31,42,14,105,40,64,16,17,3.5,4.5,8.1,0,,,,preisto01
898,Tomáš Fleischmann,21,WSH,C,14,1,0.00,0.14,0.14,0.04,0.00,0.79,0,2,2,1,4,1,10,0,-7,-0.1,-0.2,-0.3,0,,,,fleisto01
899,Tomas Holmström,33,DET,RW,81,24,0.36,0.37,0.73,0.29,0.81,1.73,29,29,58,24,107,58,35,0,14,5.4,1.7,7.1,0,,,,holmsto01
900,Tomáš Kaberle,27,TOR,D,82,20,0.11,0.71,0.82,0.25,0.56,1.99,9,56,65,20,156,92,111,46,-1,4.7,5.0,9.7,0,,,,kaberto01
901,Tomáš Klouček,25,ATL,D,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,kloucto01
902,Tomáš Kopecký,23,DET,C,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0,,,,kopecto01
903,Tomáš Malec,23,OTT,D,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,4,0,1,1,4,0.0,0.3,0.3,0,,,,malecto01
904,Tomáš Mojžíš,23,VAN,D,7,0,0.00,0.14,0.14,0.04,1.71,1.00,0,1,1,0,2,0,1,1,2,0.0,0.4,0.3,0,,,,mojzito01
905,Tomáš Plekanec,23,MTL,LW,67,10,0.13,0.30,0.43,0.15,0.48,1.48,9,19,28,10,37,9,39,15,4,1.2,1.2,2.3,0,,,,plekato01
906,Tomáš Surový,24,PIT,LW,53,10,0.23,0.25,0.47,0.18,0.85,2.02,12,12,24,10,34,12,36,1,-13,1.5,0.2,1.7,0,,,,surovto01
907,Tomáš Vokoun,29,NSH,G,61,1,0.00,0.03,0.03,0.01,0.43,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,15.8,0,,,,vokouto01
908,Tomi Pettinen,28,NYI,D,18,0,0.00,0.00,0.00,0.00,0.89,0.39,0,0,0,0,5,0,14,7,-2,-0.3,0.4,0.1,0,,,,pettito01
909,Tommy Albelin,41,NJD,D,36,2,0.00,0.17,0.17,0.04,0.06,0.42,0,6,6,2,17,1,13,1,4,0.0,1.7,1.6,0,,,,albelto01
910,Toni Lydman,28,BUF,D,75,5,0.01,0.21,0.23,0.06,1.09,0.91,1,15,16,5,64,6,76,27,9,-0.2,4.5,4.3,0,,,,lydmato01
911,Tony Amonte,35,CGY,RW,80,15,0.18,0.35,0.53,0.19,0.54,1.94,14,27,41,15,68,33,50,18,3,1.6,2.1,3.7,0,,,,amontto01
912,Travis Green,35,BOS,C,82,9,0.12,0.15,0.27,0.11,0.96,1.44,10,11,21,8,31,0,68,35,-2,-0.4,1.3,0.9,0,,,,greentr01
913,Travis Moen,23,MDA,LW,39,2,0.10,0.03,0.13,0.06,1.85,0.72,4,1,5,2,8,1,23,13,-3,-0.4,0.4,0.0,0,,,,moentr01
914,Trent Hunter,25,NYI,RW,82,14,0.20,0.23,0.43,0.16,0.41,2.70,16,18,34,14,75,29,77,22,-9,0.7,1.4,2.0,0,,,,huntetr01
915,Trent Whitfield,28,STL,C,30,2,0.07,0.17,0.23,0.08,0.47,1.37,2,5,7,2,10,4,9,0,-3,-0.2,0.4,0.2,0,,,,whitftr01
916,Trevor Daley,22,DAL,D,81,4,0.04,0.14,0.17,0.06,1.07,1.12,3,11,14,5,51,9,70,26,-2,-0.1,3.5,3.4,0,,,,daleytr01
917,Trevor Gillies,27,MDA,LW,1,0,0.00,0.00,0.00,0.00,21.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,gillitr01
918,Trevor Letowski,28,CBJ,RW,81,10,0.12,0.22,0.35,0.13,0.44,1.67,10,17,27,10,42,4,82,42,-2,-0.1,1.4,1.3,0,,,,letowtr01
919,Trevor Linden,35,VAN,C,82,6,0.09,0.11,0.20,0.07,0.18,0.67,7,9,16,6,26,2,54,33,3,-0.5,1.2,0.7,0,,,,lindetr01
920,Tuomas Pihlman,23,NJD,LW,11,1,0.09,0.09,0.18,0.07,0.91,1.27,1,1,2,1,4,0,5,0,-1,0.0,0.1,0.1,0,,,,pihlmtu01
921,Tuomo Ruutu,22,CHI,C,15,2,0.13,0.20,0.33,0.13,2.07,2.00,2,3,5,2,10,2,15,0,-7,0.0,0.0,0.0,0,,,,ruututu01
