,Team A,Asset Sent,Asset Received,Team B,Num Players Sent,Num Player Received,Year,Month,Day
11625,Lightning, • Stefan Fournier, • Jeremy Morin,Coyotes,1,1,2017,2,25
11626,Coyotes," • Grayson Downing• 2017 first round pick (#23-Pierre-Olivier Joseph)• 2018 second round pick (#55-Kevin Bahl)• 2019 conditional pick (second round if Wild advance to third round of 2017 playoffs and Hanzal plays in at least 50% of games, third round if Wild advance to second round of 2017 playoffs and Hanzal plays in at least 50% of games, else fourth round) (#104-Eric Hjorth)", • Martin Hanzal• Ryan White• 2017 fourth round pick (#97-Mason Shaw),Wild,3,4,2017,2,26
11627,Kings, • Ben Bishop• 2017 fifth round pick (#138-Drake Rymsha), • Peter Budaj• Erik Cernak• 2017 seventh round pick (#196-Wyatt Kalynuk)• 2017 conditional pick (from no pick to as high as second round depending on Bishop's and Kings performance the rest of 2016-17 season) (not exercised),Lightning,4,2,2017,2,26
11628,Lightning, • Peter Budaj• Erik Cernak• 2017 seventh round pick (#196-Wyatt Kalynuk)• 2017 conditional pick (from no pick to as high as second round depending on Bishop's and Kings performance the rest of 2016-17 season) (not exercised), • Ben Bishop• 2017 fifth round pick (#138-Drake Rymsha),Kings,2,4,2017,2,26
11629,Wild, • Martin Hanzal• Ryan White• 2017 fourth round pick (#97-Mason Shaw)," • Grayson Downing• 2017 first round pick (#23-Pierre-Olivier Joseph)• 2018 second round pick (#55-Kevin Bahl)• 2019 conditional pick (second round if Wild advance to third round of 2017 playoffs and Hanzal plays in at least 50% of games, third round if Wild advance to second round of 2017 playoffs and Hanzal plays in at least 50% of games, else fourth round) (#104-Eric Hjorth)",Coyotes,4,3,2017,2,26
11630,Blues, • Brad Malone, • Pheonix Copley,Capitals,1,1,2017,2,27
11631,Blues," • Zach Sanford• 2017 first round pick (#27-Morgan Frost)• 2019 conditional second round pick (if Capitals re-sign Shattenkirk for 2017-18 or if Capitals advance to third round of 2017 playoffs with Shattenkirk playing in at least 50% of playoff games) (not exercised)• conditional pick (Capitals next available seventh round pick if Capitals trade Shattenkirk on or before 2017-07-01; however if Capitals receive draft pick in such trade that is fourth round or earlier, Blues will receive Capitals own next available pick two rounds later than most favorable pick received by Capitals) (not exercised)", • Kevin Shattenkirk• Pheonix Copley,Capitals,2,4,2017,2,27
11632,Canadiens, • Jordie Benn, • Greg Pateryn• 2017 fourth round pick (#118-Markus Phillips),Stars,2,1,2017,2,27
11633,Capitals, • Kevin Shattenkirk• Pheonix Copley," • Zach Sanford• 2017 first round pick (#27-Morgan Frost)• 2019 conditional second round pick (if Capitals re-sign Shattenkirk for 2017-18 or if Capitals advance to third round of 2017 playoffs with Shattenkirk playing in at least 50% of playoff games) (not exercised)• conditional pick (Capitals next available seventh round pick if Capitals trade Shattenkirk on or before 2017-07-01; however if Capitals receive draft pick in such trade that is fourth round or earlier, Blues will receive Capitals own next available pick two rounds later than most favorable pick received by Capitals) (not exercised)",Blues,4,2,2017,2,27
11634,Capitals, • Pheonix Copley, • Brad Malone,Blues,1,1,2017,2,27
11635,Coyotes, • Teemu Pulkkinen, • future considerations (?),Wild,1,1,2017,2,27
11636,Stars, • Greg Pateryn• 2017 fourth round pick (#118-Markus Phillips), • Jordie Benn,Canadiens,1,2,2017,2,27
11637,Wild, • future considerations (?), • Teemu Pulkkinen,Coyotes,1,1,2017,2,27
11638,Canucks, • Jonathan Dahlen, • Alexandre Burrows / Alex Burrows,Senators,1,1,2017,2,27
11639,Lightning," • Byron Froese• 2017 second round pick (most favorable of Maple Leafs, Senators, Sharks) (#48-Alexander Volkov)", • Brian Boyle,MapleLeafs,1,2,2017,2,27
11640,MapleLeafs, • Brian Boyle," • Byron Froese• 2017 second round pick (most favorable of Maple Leafs, Senators, Sharks) (#48-Alexander Volkov)",Lightning,2,1,2017,2,27
11641,Senators, • Alexandre Burrows / Alex Burrows, • Jonathan Dahlen,Canucks,1,1,2017,2,27
11642,Canadiens, • Brandon Davidson, • David Desharnais,Oilers,1,1,2017,2,28
11643,Hurricanes, • 2017 third round pick (#90-Evan Barratt), • Viktor Stalberg,Senators,1,1,2017,2,28
11644,Oilers, • David Desharnais, • Brandon Davidson,Canadiens,1,1,2017,2,28
11645,Rangers, • Brendan Smith, • 2017 third round pick (#83-Zach Gallant)• 2018 second round pick (#33-Jonatan Berggren),RedWings,2,1,2017,2,28
11646,RedWings, • 2017 third round pick (#83-Zach Gallant)• 2018 second round pick (#33-Jonatan Berggren), • Brendan Smith,Rangers,1,2,2017,2,28
11647,Senators, • Viktor Stalberg, • 2017 third round pick (#90-Evan Barratt),Hurricanes,1,1,2017,2,28
11648,Blackhawks, • Johnny Oduya," • Mark McNeill• 2018 conditional round pick (third round if Blackhawks advance to third round of 2017 playoffs and Oduya plays in 50% or more of games, else fourth round) (#100-Adam Mascherin)",Stars,2,1,2017,2,28
11649,Rangers, • Daniel Catenacci, • Mat Bodie,Sabres,1,1,2017,2,28
11650,Sabres, • Mat Bodie, • Daniel Catenacci,Rangers,1,1,2017,2,28
11651,Stars," • Mark McNeill• 2018 conditional round pick (third round if Blackhawks advance to third round of 2017 playoffs and Oduya plays in 50% or more of games, else fourth round) (#100-Adam Mascherin)", • Johnny Oduya,Blackhawks,1,2,2017,2,28
11652,Avalanche, • Sven Andrighetto, • Andreas Martinsen,Canadiens,1,1,2017,3,1
11653,BlueJackets, • Kyle Quincey, • Dalton Prout,Devils,1,1,2017,3,1
11654,Bruins, • Drew Stafford," • 2018 conditional round pick (fourth round if Bruins advance to second round of 2017 playoffs and Stafford plays 50% or more of rest of 2017 regular season and playoff games, fifth round if Bruins qualify for 2017 playoffs and Stafford plays 50% or more of rest of 2017 regular season and playoff games, else sixth round) (#150-Declan Chisholm)",Jets,1,1,2017,3,1
11655,Canadiens, • Andreas Martinsen, • Sven Andrighetto,Avalanche,1,1,2017,3,1
11656,Canadiens, • Steve Ott, • 2018 sixth round pick (#159-Tim Berni),RedWings,1,1,2017,3,1
11657,Devils, • 2017 sixth round pick (#185-Alexander Chmelevski / Sasha Chmelevski), • Pierre-Alexandre Parenteau / P.A. Parenteau,Predators,1,1,2017,3,1
11658,Devils, • Dalton Prout, • Kyle Quincey,BlueJackets,1,1,2017,3,1
11659,Jets," • 2018 conditional round pick (fourth round if Bruins advance to second round of 2017 playoffs and Stafford plays 50% or more of rest of 2017 regular season and playoff games, fifth round if Bruins qualify for 2017 playoffs and Stafford plays 50% or more of rest of 2017 regular season and playoff games, else sixth round) (#150-Declan Chisholm)", • Drew Stafford,Bruins,1,1,2017,3,1
11660,Predators, • Pierre-Alexandre Parenteau / P.A. Parenteau, • 2017 sixth round pick (#185-Alexander Chmelevski / Sasha Chmelevski),Devils,1,1,2017,3,1
11661,RedWings, • 2018 sixth round pick (#159-Tim Berni), • Steve Ott,Canadiens,1,1,2017,3,1
11662,Avalanche, • Brendan Ranford, • Joe Whitney,Coyotes,1,1,2017,3,1
11663,Avalanche, • Joe Cannata, • Cody Corbett,Capitals,1,1,2017,3,1
11664,Blackhawks, • Kenton Helgesen• 2019 seventh round pick (#194-Cole Moberg), • Sam Carrick• Spencer Abbott,Ducks,2,2,2017,3,1
11665,BlueJackets, • Lauri Korpikoski, • Dillon Heatherington,Stars,1,1,2017,3,1
11666,Canadiens, • Dwight King," • 2018 conditional round round pick (third round if Canadiens re-sign King, else fourth round) (#97-Allan McShane)",Kings,1,1,2017,3,1
11667,Canucks," • Nikolay Goldobin• 2017 conditional round pick (first round if Sharks win 2017 Stanley Cup, else fourth round) (#112-Tim Soderlund)", • Jannik Hansen,Sharks,1,2,2017,3,1
11668,Capitals, • Cody Corbett, • Joe Cannata,Avalanche,1,1,2017,3,1
11669,Coyotes, • Joe Whitney, • Brendan Ranford,Avalanche,1,1,2017,3,1
11670,Devils, • Shane Harper, • Reece Scarlett,Panthers,1,1,2017,3,1
11671,Ducks, • Sam Carrick• Spencer Abbott, • Kenton Helgesen• 2019 seventh round pick (#194-Cole Moberg),Blackhawks,2,2,2017,3,1
11672,Flames, • Curtis Lazar• Michael Kostka / Mike Kostka, • Jyrki Jokipakka• 2017 second round pick (#47-Alex Formenton),Senators,2,2,2017,3,1
11673,Flyers, • Valtteri Filppula• 2017 fourth round pick (#107-Maksim Sushko / Maxim Sushko)• 2017 conditional seventh round pick (if Lightning trade Streit) (#196-Wyatt Kalynuk), • Mark Streit,Lightning,1,3,2017,3,1
11674,Kings," • 2018 conditional round round pick (third round if Canadiens re-sign King, else fourth round) (#97-Allan McShane)", • Dwight King,Canadiens,1,1,2017,3,1
11675,Lightning, • Mark Streit, • Valtteri Filppula• 2017 fourth round pick (#107-Maksim Sushko / Maxim Sushko)• 2017 conditional seventh round pick (if Lightning trade Streit) (#196-Wyatt Kalynuk),Flyers,3,1,2017,3,1
11676,Lightning, • Mike McKenna, • Adam Wilcox,Panthers,1,1,2017,3,1
11677,MapleLeafs, • Eric Fehr• Steven Oleksy / Steve Oleksy• 2017 fourth round pick (#124-Vladislav Kara), • Frank Corrado / Frankie Corrado,Penguins,1,3,2017,3,1
11678,Oilers, • Justin Fontaine, • Taylor Beck,Rangers,1,1,2017,3,1
11679,Panthers, • Adam Wilcox, • Mike McKenna,Lightning,1,1,2017,3,1
11680,Panthers, • Reece Scarlett, • Shane Harper,Devils,1,1,2017,3,1
11681,Panthers, • Thomas Vanek," • Dylan McIlrath• 2017 conditional third round pick (Coyotes pick if Panthers qualify for 2017 playoffs, else Panthers pick) (#71-Kasper Kotkansalo)",RedWings,2,1,2017,3,1
11682,Penguins, • Frank Corrado / Frankie Corrado, • Eric Fehr• Steven Oleksy / Steve Oleksy• 2017 fourth round pick (#124-Vladislav Kara),MapleLeafs,3,1,2017,3,1
11683,Rangers, • Taylor Beck, • Justin Fontaine,Oilers,1,1,2017,3,1
11684,RedWings," • Dylan McIlrath• 2017 conditional third round pick (Coyotes pick if Panthers qualify for 2017 playoffs, else Panthers pick) (#71-Kasper Kotkansalo)", • Thomas Vanek,Panthers,1,2,2017,3,1
11685,Senators, • Jyrki Jokipakka• 2017 second round pick (#47-Alex Formenton), • Curtis Lazar• Michael Kostka / Mike Kostka,Flames,2,2,2017,3,1
11686,Sharks, • Jannik Hansen," • Nikolay Goldobin• 2017 conditional round pick (first round if Sharks win 2017 Stanley Cup, else fourth round) (#112-Tim Soderlund)",Canucks,2,1,2017,3,1
11687,Stars, • Dillon Heatherington, • Lauri Korpikoski,BlueJackets,1,1,2017,3,1
11688,Avalanche, • 2018 conditional fourth round pick (if Kings win 2017 Stanley Cup or Iginla re-signs with Kings) (?-?), • Jarome Iginla,Kings,1,1,2017,3,1
11689,Kings, • Jarome Iginla, • 2018 conditional fourth round pick (if Kings win 2017 Stanley Cup or Iginla re-signs with Kings) (?-?),Avalanche,1,1,2017,3,1
11690,Lightning, • 2018 fourth round pick (#115-Paul Cotter), • Mark Streit,Penguins,1,1,2017,3,1
11691,Penguins, • Mark Streit, • 2018 fourth round pick (#115-Paul Cotter),Lightning,1,1,2017,3,1
11692,Blackhawks, • 2017 third round pick (#90-Evan Barratt), • Scott Darling,Hurricanes,1,1,2017,4,28
11693,Hurricanes, • Scott Darling, • 2017 third round pick (#90-Evan Barratt),Blackhawks,1,1,2017,4,28
11694,Kings, • 2017 fourth round pick (#118-Markus Phillips), • Ben Bishop,Stars,1,1,2017,5,9
11695,Stars, • Ben Bishop, • 2017 fourth round pick (#118-Markus Phillips),Kings,1,1,2017,5,9
11696,Kings, • rights to Bokondji Imama / Boko Imama, • 2018 conditional seventh round pick (if Kings sign Imama to an NHL contract before 06-01 signing deadline) (#206-Radim Salda),Lightning,1,1,2017,5,31
11697,Lightning, • 2018 conditional seventh round pick (if Kings sign Imama to an NHL contract before 06-01 signing deadline) (#206-Radim Salda), • rights to Bokondji Imama / Boko Imama,Kings,1,1,2017,5,31
11698,Capitals, • Tyler Graovac, • 2018 fifth round pick (#155-Damien Giroux),Wild,1,1,2017,6,14
11699,Wild, • 2018 fifth round pick (#155-Damien Giroux), • Tyler Graovac,Capitals,1,1,2017,6,14
11700,Canadiens, • Jonathan Drouin• 2018 conditional sixth round pick (if Sergachev plays less than 40 games (including playoffs) for Lightning in 2017-18) (not exercised), • Mikhail Sergachev• 2018 conditional second round pick (if Sergachev plays less than 40 games (including playoffs) for Lightning in 2017-18) (not exercised),Lightning,2,2,2017,6,15
11701,Lightning, • Mikhail Sergachev• 2018 conditional second round pick (if Sergachev plays less than 40 games (including playoffs) for Lightning in 2017-18) (not exercised), • Jonathan Drouin• 2018 conditional sixth round pick (if Sergachev plays less than 40 games (including playoffs) for Lightning in 2017-18) (not exercised),Canadiens,2,2,2017,6,15
11702,Coyotes, • Nick Cousins• Merrick Madsen, • rights to Brendan Warren• 2018 fifth round pick (#127-Wyatte Wylie),Flyers,2,2,2017,6,16
11703,Flyers, • rights to Brendan Warren• 2018 fifth round pick (#127-Wyatte Wylie), • Nick Cousins• Merrick Madsen,Coyotes,2,2,2017,6,16
11704,Canadiens, • 2017 third round pick (#68-Scott Walford), • Nathan Beaulieu,Sabres,1,1,2017,6,17
11705,Coyotes," • Brandon Hickey• rights to Chad Johnson (c)• 2018 conditional round pick (second round if Flames qualify for 2018 playoffs, else third round) (#74-Niklas Nordgren)", • Mike Smith (b. 1982-03-22),Flames,1,3,2017,6,17
11706,Devils, • Mirco Mueller• 2017 fifth round pick (#143-Marian Studenic), • 2017 second round pick (#49-Mario Ferraro)• 2017 fourth round pick (#123-Brandon Crawley),Sharks,2,2,2017,6,17
11707,Flames, • Mike Smith (b. 1982-03-22)," • Brandon Hickey• rights to Chad Johnson (c)• 2018 conditional round pick (second round if Flames qualify for 2018 playoffs, else third round) (#74-Niklas Nordgren)",Coyotes,3,1,2017,6,17
11708,Sabres, • Nathan Beaulieu, • 2017 third round pick (#68-Scott Walford),Canadiens,1,1,2017,6,17
11709,Sharks, • 2017 second round pick (#49-Mario Ferraro)• 2017 fourth round pick (#123-Brandon Crawley), • Mirco Mueller• 2017 fifth round pick (#143-Marian Studenic),Devils,2,2,2017,6,17
11710,Canadiens, • David Schlemko, • 2019 fifth round pick (#139-Marcus Kallionkieli),GoldenKnights,1,1,2017,6,22
11711,GoldenKnights, • 2017 second round pick (#62-Jake Leschyshyn), • Trevor van Riemsdyk• 2018 seventh round pick (#216-Riley Hughes),Hurricanes,2,1,2017,6,22
11712,GoldenKnights, • 2019 fifth round pick (#139-Marcus Kallionkieli), • David Schlemko,Canadiens,1,1,2017,6,22
11713,Hurricanes, • Trevor van Riemsdyk• 2018 seventh round pick (#216-Riley Hughes), • 2017 second round pick (#62-Jake Leschyshyn),GoldenKnights,1,2,2017,6,22
11714,Islanders, • Jordan Eberle, • Ryan Strome,Oilers,1,1,2017,6,22
11715,Oilers, • Ryan Strome, • Jordan Eberle,Islanders,1,1,2017,6,22
11716,Blues, • Brayden Schenn, • Jori Lehtera• 2017 first round pick (#27-Morgan Frost)• 2018 conditional first round pick (Blues have option to defer pick to 2019 if pick is in top 10) (2018 #14-Joel Farabee)• 2020 third round pick (conditional if first round pick in this trade is deferred to 2019) (not exercised),Flyers,4,1,2017,6,23
11717,Blues, • Oskar Sundqvist• 2017 first round pick (#31-Klim Kostin), • Ryan Reaves• 2017 second round pick (#51-Zachary Lauzon),Penguins,2,2,2017,6,23
11718,Flyers, • Jori Lehtera• 2017 first round pick (#27-Morgan Frost)• 2018 conditional first round pick (Blues have option to defer pick to 2019 if pick is in top 10) (2018 #14-Joel Farabee)• 2020 third round pick (conditional if first round pick in this trade is deferred to 2019) (not exercised), • Brayden Schenn,Blues,1,4,2017,6,23
11719,Penguins, • Ryan Reaves• 2017 second round pick (#51-Zachary Lauzon), • Oskar Sundqvist• 2017 first round pick (#31-Klim Kostin),Blues,2,2,2017,6,23
11720,Blackhawks, • 2017 first round pick (#29-Henri Jokiharju)• 2017 third round pick (#70-Andrei Altybarmakyan), • 2017 first round pick (#26-Jake Oettinger),Stars,1,2,2017,6,23
11721,Blackhawks, • Brandon Saad• Anton Forsberg• 2018 fifth round pick (#142-Michael Callahan), • Artemi Panarin• Tyler Motte• 2017 sixth round pick (#170-Jonathan Davidsson),BlueJackets,3,3,2017,6,23
11722,Blackhawks, • Connor Murphy• Laurent Dauphin, • Niklas Hjalmarsson,Coyotes,1,2,2017,6,23
11723,BlueJackets, • Artemi Panarin• Tyler Motte• 2017 sixth round pick (#170-Jonathan Davidsson), • Brandon Saad• Anton Forsberg• 2018 fifth round pick (#142-Michael Callahan),Blackhawks,3,3,2017,6,23
11724,BlueJackets, • Jordan Schroeder, • Dante Salituro,Wild,1,1,2017,6,23
11725,Coyotes, • Derek Stepan• Antti Raanta, • Anthony DeAngelo / Tony DeAngelo• 2017 first round pick (#7-Lias Andersson),Rangers,2,2,2017,6,23
11726,Coyotes, • Niklas Hjalmarsson, • Connor Murphy• Laurent Dauphin,Blackhawks,2,1,2017,6,23
11727,Rangers, • Anthony DeAngelo / Tony DeAngelo• 2017 first round pick (#7-Lias Andersson), • Derek Stepan• Antti Raanta,Coyotes,2,2,2017,6,23
11728,Stars, • 2017 first round pick (#26-Jake Oettinger), • 2017 first round pick (#29-Henri Jokiharju)• 2017 third round pick (#70-Andrei Altybarmakyan),Blackhawks,2,1,2017,6,23
11729,Wild, • Dante Salituro, • Jordan Schroeder,BlueJackets,1,1,2017,6,23
11730,Blackhawks, • 2017 fourth round pick (#112-Tim Soderlund), • 2017 fifth round pick (#135-Kristoffer Gunnarsson)• 2017 sixth round pick (#181-Petrus Palmu),Canucks,2,1,2017,6,24
11731,BlueJackets, • 2017 second round pick (#45-Alexandre Texier), • Keegan Kolesar,GoldenKnights,1,1,2017,6,24
11732,Canadiens, • 2017 seventh round pick (#199-Cayden Primeau), • 2018 seventh round pick (#190-Brett Stapley),Flyers,1,1,2017,6,24
11733,Canucks, • 2017 fifth round pick (#135-Kristoffer Gunnarsson)• 2017 sixth round pick (#181-Petrus Palmu), • 2017 fourth round pick (#112-Tim Soderlund),Blackhawks,1,2,2017,6,24
11734,Coyotes, • 2017 second round pick (#44-Filip Westerlund)• 2017 third round pick (#75-Nate Schnarr)• 2017 fourth round pick (#108-Noel Hoefenmayer), • 2017 second round pick (#35-Isaac Ratcliffe),Flyers,1,3,2017,6,24
11735,Coyotes, • 2017 third round pick (#82-Cameron Crotty / Cam Crotty)• 2017 fifth round pick (#126-Michael Karow), • 2017 third round pick (#78-Stuart Skinner),Oilers,1,2,2017,6,24
11736,Devils, • 2017 seventh round pick (#205-Yegor Zaitsev)• 2017 seventh round pick (#214-Matthew Hellickson), • 2017 sixth round pick (#185-Alexander Chmelevski / Sasha Chmelevski),Sharks,1,2,2017,6,24
